id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003043311.1,7.05957659033228,-0.389009637221439,0.574248720154409,-0.67742360334184,0.49813722676467,0.979022899974645,yabB,ECB_00082,b0081,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043312.1,28.3700957041997,-0.153810444044958,0.462484705788029,-0.332574120008747,0.739455781572975,0.979022899974645,mraW,ECB_00083,b0082,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043313.1,0.224393777116382,0.206859777381818,0.536503266304714,0.385570397001702,0.699814860830362,0.979022899974645,ftsL,ECB_00084,b0083,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043314.1,1.29532392856448,-1.07822648676578,0.76135564284013,-1.4161929407177,0.156719022178919,0.979022899974645,ftsI,ECB_00085,b0084,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043315.1,22.5330406068752,0.301553607831291,0.782187879592922,0.385525799745492,0.699847895490463,0.979022899974645,murE,ECB_00086,b0085,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043316.1,11.1106469519358,-0.405808586898981,0.580228895059177,-0.699393963924518,0.484305859010164,0.979022899974645,murF,ECB_00087,b0086,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043318.1,26.3482439542503,-0.23785141355896,0.4874506814064,-0.487949699593624,0.625585470148495,0.979022899974645,murD,ECB_00089,b0088,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043319.1,0.582206219727921,0.75244453254203,0.668806095289673,1.12505633223353,0.260565164060631,0.979022899974645,ftsW,ECB_00090,b0089,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043320.1,15.6102895181351,-0.280522068468584,0.520134868600882,-0.539325635336012,0.5896621832363,0.979022899974645,murG,ECB_00091,b0090,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043321.1,29.0616860035311,-0.74862208465951,0.508979048435909,-1.47083084649559,0.141336868124946,0.979022899974645,murC,ECB_00092,b0091,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043322.1,20.413734124519,0.151166932875793,0.467626091886356,0.323264538695865,0.746494907467325,0.979022899974645,ddl,ECB_00093,b0092,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043323.1,0.40111658474767,-0.475767090870982,0.640922234287303,-0.742316408167723,0.457895652720585,0.979022899974645,ftsQ,ECB_00094,b0093,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043324.1,23.1205296567306,-1.01604218342706,0.556632522122987,-1.82533744085216,0.0679501234579146,0.979022899974645,ftsA,ECB_00095,b0094,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043325.1,102.022543710174,0.00862051966021211,0.422832271018087,0.0203875632279811,0.983734204896175,0.996210837830498,ftsZ,ECB_00096,b0095,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043326.1,10.6321289151911,-0.311977641420863,0.653562517990839,-0.477349347358435,0.63311337682305,0.979022899974645,lpxC,ECB_00097,b0096,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043327.1,0.0607461522149823,-0.0810677848737557,0.478392474349601,-0.169458737794677,0.86543582539569,0.980916305756996,yacA,ECB_00098,b0097,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043328.1,166.727000221125,-0.378740291126971,0.455138485760352,-0.83214296961561,0.405328250097833,0.979022899974645,secA,ECB_00099,b0098,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043329.1,1.14385548017545,-0.284321000876647,0.776902741344699,-0.365967302914302,0.714389474094302,0.979022899974645,mutT,ECB_00100,b0099,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043330.1,11.6996926845007,-0.867947072638065,0.605806787736391,-1.43271269026411,0.15193996136819,0.979022899974645,yacG,ECB_00101,b0101,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043331.1,12.8119492593233,0.129109774994205,0.539149449417632,0.239469362592625,0.810741650532078,0.980916305756996,yacF,ECB_00102,b0102,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043332.1,4.15552426906255,-0.74574716287393,0.760845718533979,-0.980155562038069,0.327009336133887,0.979022899974645,coaE,ECB_00103,b0103,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043333.1,15.410029048528,0.0757766473478973,0.476082678986285,0.159166990719442,0.873537309873312,0.980916305756996,guaC,ECB_00104,b0104,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043334.1,0.11963422790426,-0.1764590386674,0.484057917620433,-0.364541167996694,0.715453937870464,0.979022899974645,hofC,ECB_00105,b0106,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043335.1,0.497942044259272,-0.613916931164161,0.687235198781259,-0.893314155405426,0.371688959562802,0.979022899974645,hofB,ECB_00106,b0107,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043336.1,0.0986920286404014,0.44640783278828,0.482924810055596,0.924383720805082,0.355286567399747,0.979022899974645,ppdD,ECB_00107,b0108,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043337.1,13.1917653961043,0.00970308662970106,0.617175875544687,0.0157217529300503,0.987456372812555,0.996990948386388,nadC,ECB_00108,b0109,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043338.1,1.23997793602073,-1.07634334425128,0.761833009765479,-1.41283369249465,0.157704629125963,0.979022899974645,ampD,ECB_00109,b0110,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043339.1,2.48886827798597,0.336295958890476,0.774924385418215,0.433972611029632,0.664308330254839,0.979022899974645,ampE,ECB_00110,b0111,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043340.1,3.66597059306567,-0.227376208381165,0.711201852410856,-0.319706996839782,0.7491904552473,0.979022899974645,aroP,ECB_00111,b0112,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043341.1,5.71475346408408,-0.331719021151977,0.677606268933845,-0.489545384038297,0.624455632159472,0.979022899974645,pdhR,ECB_00112,b0113,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043342.1,312.3471666654,-0.0562440112736201,0.439089095434232,-0.128092480224311,0.898075786938053,0.983261583075467,aceE,ECB_00113,b0114,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043343.1,167.491506754094,-0.262913928145948,0.434493801613014,-0.605103978859784,0.545109910685355,0.979022899974645,aceF,ECB_00114,b0115,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043344.1,236.836374647035,-0.136185045877757,0.454337999316114,-0.299743904500059,0.76437250653068,0.979022899974645,lpdA,ECB_00115,b0116,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043345.1,1.12451271399515,-0.335893711642022,0.723431944680955,-0.464305888220289,0.642428605935201,0.979022899974645,yacH,ECB_00116,b0117,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043346.1,196.748186984282,0.0423868964308105,0.420414106028679,0.100821775061751,0.919691940916975,0.986062507627192,acnB,ECB_00117,b0118,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043347.1,3.99986217916531,-0.578910748387872,0.696969332523427,-0.830611508101633,0.406193131471157,0.979022899974645,yacL,ECB_00118,b0119,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043348.1,36.9107226827185,-0.882198346411789,0.504496928150418,-1.7486694114196,0.0803481804120754,0.979022899974645,speD,ECB_00119,b0120,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043349.1,21.5701510814809,-0.08811507194415,0.52962386853023,-0.166372924597752,0.867863480025314,0.980916305756996,speE,ECB_00120,b0121,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043350.1,0.537948276332005,0.26369804664456,0.732585159979916,0.359955485109457,0.718880423010086,0.979022899974645,yacC,ECB_00121,b0122,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043351.1,16.541364094327,-0.0295247803748449,0.631583373789917,-0.0467472412987644,0.962714678365867,0.992285078556332,cueO,ECB_00122,b0123,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043352.1,44.8155412836008,-0.638154963691596,0.515858955301866,-1.23707257019153,0.216060142052538,0.979022899974645,gcd,ECB_00123,b0124,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043353.1,32.3856859056173,0.0141977712755905,0.456341387037076,0.031112171016908,0.975180083301284,0.995197618605149,hpt,ECB_00124,b0125,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043354.1,57.6663437002141,-0.0666331010619963,0.447663494266246,-0.148846403415612,0.881674833824739,0.980916305756996,yadF,ECB_00125,b0126,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043355.1,9.40023865506421,0.153000700715114,0.582563401208772,0.26263356125299,0.792833029721081,0.980916305756996,yadG,ECB_00126,b0127,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043358.1,0.477393101855876,-0.387153931667319,0.598717140957735,-0.646639130872402,0.51786552618608,0.979022899974645,yadE,ECB_00129,b0130,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043359.1,23.9275014494131,-0.485680333168809,0.471228068530908,-1.03066936289037,0.302695896526032,0.979022899974645,panD,ECB_00130,b0131,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043361.1,41.4814693198441,-0.033217418588347,0.421746727417221,-0.0787615325239645,0.937222301556383,0.987832662209328,panC,ECB_00132,b0133,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043362.1,21.1044889529418,0.120129179842677,0.535713973323966,0.224241266467825,0.822569574950917,0.980916305756996,panB,ECB_00133,b0134,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043363.1,0.25416304581728,-0.257681069673448,0.519392258269292,-0.496120351373907,0.619809501411831,0.979022899974645,yadC,ECB_00134,b0135,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043366.1,0.726038689160561,0.544342084333189,0.732022053948588,0.743614323362203,0.457109835353412,0.979022899974645,yadM,ECB_00137,b0138,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043367.1,1.06495556157213,0.0264530464116158,0.764576762718038,0.0345982871851563,0.972400067311923,0.995197618605149,htrE,ECB_00138,b0139,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043370.1,4.22353685785197,-0.962000410144961,0.739507803417728,-1.30086579979137,0.193304394360475,0.979022899974645,folK,ECB_00141,b0142,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043371.1,19.0110735716689,-0.534402924027962,0.456800671864858,-1.16988208849671,0.242048422897759,0.979022899974645,pcnB,ECB_00142,b0143,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043372.1,0.904880317229609,-0.652037085376513,0.69391723516785,-0.939646765249739,0.347398779905163,0.979022899974645,yadB,ECB_00143,b0144,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043373.1,95.4634676282151,-1.01223216380937,0.526869195696447,-1.92122100148851,0.0547038515744105,0.979022899974645,dksA,ECB_00144,b0145,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043374.1,5.19955921309868,-0.479375711364802,0.68963007699822,-0.695120075753366,0.486980054469021,0.979022899974645,sfsA,ECB_00145,b0146,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043375.1,0.824891200346586,0.233492483595534,0.756675360183814,0.308576829485783,0.757643448635168,0.979022899974645,ligT,ECB_00146,b0147,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043376.1,2.84080245797003,0.255161530834335,0.749408723658889,0.340483801133969,0.73349221969419,0.979022899974645,hrpB,ECB_00147,b0148,1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043377.1,32.2470175148857,-0.124805013246932,0.445337060578904,-0.280248432692072,0.779286910831703,0.980135689641038,mrcB,ECB_00148,b0149,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043378.1,99.3887191416598,-0.544351233061233,0.563640304876024,-0.965777692532061,0.334155433205621,0.979022899974645,fhuA,ECB_00149,b0150,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043379.1,8.80103042542878,-1.48710709869923,0.765352964718007,-1.94303434788046,0.0520120083878206,0.979022899974645,fhuC,ECB_00150,b0151,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043380.1,0.751586546497651,-0.785652428135426,0.725249980844491,-1.08328500363502,0.278681939556034,0.979022899974645,fhuD,ECB_00151,b0152,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
YP_003043381.1,0.205874903270405,-0.238209025402907,0.505090667541298,-0.471616366547556,0.637200642477037,0.979022899974645,fhuB,ECB_00152,b0153,-1,protein_wo_NA,Sta,Mg_mM_Levels,baseMglowMg
