id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00048,0.336802944201138,0.42323363745904,0.63154197414417,0.670159157722781,0.502756336646177,NA,fixX,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00049,0.763448367268518,-1.44265538303036,0.589869732770197,-2.44571861020099,0.0144563778444328,0.0528690389739257,yaaU,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00050,2.63495707836095,0.372213686379403,0.372413371624956,0.999463807530107,0.31757006319091,0.487787617061237,yabF,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00051,10.3818520111267,-0.176314311708518,0.223569135554085,-0.788634402828224,0.430325717495351,0.597199405559143,kefC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00052,17.5426751932321,-0.347554381335954,0.29161673320092,-1.19181906168771,0.233332199898477,0.396282904736909,folA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00053,17.5857145002569,-0.35880319995222,0.371575563098805,-0.965626471665498,0.334231124250216,0.504499810189005,apaH,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00054,7.81787039918888,-0.50773163909661,0.308674971057501,-1.64487466333002,0.0999956608743265,0.217062372955011,apaG,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00055,39.6177355920909,-0.894924232766773,0.296093582665025,-3.02243711164525,0.00250748178476434,0.0154554254470226,ksgA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00056,67.333931001922,-0.970990658908723,0.333899523724486,-2.90803247658995,0.00363710563677792,0.0198952786969049,pdxA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00057,294.534032079327,-0.62689490621128,0.320734619439296,-1.95455952745983,0.0506350822887783,0.132001843848546,surA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00058,293.100088781898,-0.585694789841396,0.300111788915568,-1.95158874617276,0.0509870504242267,0.132649236876037,imp,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00059,19.8140533237395,-0.226925708340565,0.209784475858531,-1.08170877474076,0.279381952905088,0.447197456921858,djlA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00060,10.2982485768569,-1.27615140595181,0.257970029417591,-4.94689793551961,7.54054878135264e-07,6.29471898269438e-05,rluA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00061,33.8800218536334,-1.51994033624942,0.372456585190113,-4.0808523642389,4.48708502062362e-05,0.000941552266622661,hepA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00062,16.9631519335915,0.179484250122099,0.180929673307121,0.992011132510206,0.321192094864063,0.49169465482003,polB,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00063,0.607541643698699,-0.637691320009365,0.626329801697571,-1.01813983348868,0.308611507536535,0.478210895190323,araD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00064,9.14527614924327,0.175103018537504,0.49887116060757,0.350998478894325,0.725589489559476,0.823451205059279,araA,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00065,4.7860977753847,0.642360323506268,0.506403486817642,1.26847531706982,0.204628259863695,0.363921534605629,araB,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00066,15.241290629729,0.514459941930323,0.353752958922642,1.45429155842856,0.145865489859135,0.286069193595035,araC,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00067,42.5228008339384,-0.336306154559182,0.268830064650107,-1.25099904654228,0.210934825301312,0.370640906476744,yabI,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00068,1.34053200189109,-0.177310695366558,0.464822321327567,-0.381459080665802,0.702862628840627,0.804708555381039,yabJ,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00069,1.00865208172386,-0.713230977704032,0.542996665942368,-1.31350894478555,0.189011508827589,0.344472802039839,thiP,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00070,1.15465074594834,-0.561402009816778,0.509022122173385,-1.10290296897067,0.27006930477609,0.437565045695734,tbpA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00071,16.1987201216409,-0.240697710470816,0.226615786247506,-1.06214008501565,0.288172094842155,0.457075937296108,yabN,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00072,25.5490051423428,0.291898848103656,0.209090831520765,1.39603848710443,0.162702905678554,0.308411087790986,setA,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00073,395.762951888846,-0.694708280458757,0.362935275381456,-1.91413821577028,0.0556024976548702,0.141293114336407,leuD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00074,254.246448773949,-0.597927212113319,0.402020593069596,-1.48730493517233,0.136934291669629,0.274266275734758,leuC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00075,203.392728539982,-0.828063322975721,0.4257798307063,-1.94481575513358,0.0517971572009421,0.134040455883916,leuB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00076,97.8608026037263,-0.38417948623139,0.359217028105709,-1.06949129961159,0.284848347183233,0.453114189388407,leuA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00077,284.604202846542,0.599406785592374,0.293322230066236,2.04350957463067,0.0410020205383417,0.114092578889299,leuL,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00078,2.25843569759902,0.393775145965117,0.370448663733079,1.06296819104967,0.287796376711592,0.45682385918284,leuO,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00079,113.013045752038,-1.05575582246807,0.254521588869762,-4.14800106802845,3.35390834930543e-05,0.000785305369593466,ilvI,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00080,170.016466708167,-1.48332630776662,0.415299158317522,-3.57170554781746,0.000354664033872429,0.00381482356311387,ilvH,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00081,165.329707161547,-0.357605021213292,0.155315756816677,-2.30243877725415,0.0213104402869799,0.0706057728231258,fruR,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00082,72.1994226397893,-0.356024783995013,0.219002015401753,-1.62566898456115,0.104020091380173,0.223182263714215,yabB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00083,103.831372383137,-0.473444549284015,0.211189282982955,-2.24180196360734,0.0249741742808183,0.0788658135183735,mraW,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00084,53.7518529312462,-0.411263813285127,0.200560462957405,-2.05057271618121,0.040308575652653,0.112482843188251,ftsL,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00085,521.630642016125,0.251972156655591,0.283664391450511,0.888275596972667,0.374392522985759,0.545190477157874,ftsI,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00086,176.708208538648,-0.734584499371908,0.316131184411464,-2.32366984212416,0.0201431959988424,0.0676726794711767,murE,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00087,63.4506737306464,-0.737742869067908,0.300445345771407,-2.45549774510142,0.0140689635397326,0.052082999801456,murF,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00088,103.984996226501,-0.49095562902545,0.266404838173032,-1.84289306602822,0.0653446248945382,0.159925659397722,mraY,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00089,129.52118355337,-0.819166700451746,0.274670691419719,-2.98235933443657,0.00286036058200893,0.0168462954523226,murD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00090,44.7002636879103,-0.652111846449484,0.316080309438757,-2.06312075436586,0.0391011567669063,0.109995599789189,ftsW,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00091,71.9847725823553,-0.601789257676278,0.270624588686152,-2.22370502472776,0.026168296947105,0.0818292021798723,murG,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00092,163.808161681745,-0.75530869763467,0.329096348042589,-2.29509899495124,0.0217274516749053,0.0715990621342006,murC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00093,155.654633045367,-0.732287680709102,0.299131961175448,-2.44804225476795,0.0143634809691509,0.0527213964801341,ddl,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00094,67.8990795187367,-0.62477060261084,0.264730606440678,-2.36002406752632,0.0182737494673714,0.0627088453571994,ftsQ,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00095,371.420215530641,-0.362040940172952,0.284537970611839,-1.27238181742303,0.20323749120189,0.362149404276222,ftsA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00096,632.366823239069,-0.388502983417503,0.266841474189409,-1.45593178345933,0.145411478367162,0.285609501576813,ftsZ,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00097,1708.18530596975,-0.103068761627052,0.20558449388925,-0.50134501721018,0.616128328274433,0.744853502730386,lpxC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00098,30.2486242235004,-0.559053660833729,0.258481433967331,-2.16283874726719,0.030553584266779,0.0920202067328872,yacA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00099,1419.04474395269,-1.43220770480629,0.370997244838033,-3.86042679489857,0.00011318914841757,0.00187347556001495,secA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00100,9.43998512544037,-1.00007842829574,0.394314711321663,-2.53624427286439,0.0112048545652884,0.0436375674753626,mutT,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00101,5.58352520036619,-0.602418888612319,0.290050018060456,-2.07694828857675,0.0378063322279355,0.107062179760525,yacG,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00102,12.3831297911733,-0.667241874969851,0.256996356507828,-2.59630869494263,0.00942313632982219,0.0385355095916051,yacF,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00103,4.57682711814612,-1.37655237659604,0.322133750563711,-4.27323238930158,1.9265947759774e-05,0.000536976647102963,coaE,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00104,46.3621912096735,-0.716407018912755,0.229135822417569,-3.12656053232567,0.00176864090192946,0.0118733934674985,guaC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00105,1.65543657614058,0.124342005308083,0.391221858442494,0.317829902968881,0.750613966625222,0.839358658078291,hofC,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00106,4.30831020603738,0.068810678675602,0.313628027690543,0.219402198146326,0.826336757870113,0.892834313511884,hofB,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00107,0.200108625988201,-0.227433653612019,0.671433295673456,-0.338728590133291,0.734814200771623,NA,ppdD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00108,47.7190573336071,-0.127435743099276,0.217327550159738,-0.586376384428063,0.557622610485472,0.697539882595197,nadC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00109,25.9104351689365,-0.0483503129502817,0.176916104393249,-0.273295148093521,0.784626344684255,0.865048855465845,ampD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00110,30.8753348082132,0.166421648477086,0.20564127787681,0.809281337848824,0.41835333824969,0.587807105334361,ampE,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00111,289.761151886125,-1.47736439850451,0.321798189864318,-4.5909655337944,4.41200197781093e-06,0.000182172984890258,aroP,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00112,40.5433021111054,-1.13764830170252,0.333675706495153,-3.40944299976795,0.00065095679488665,0.00583851748078089,pdhR,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00113,3012.11989278603,-1.19066146714725,0.315723167921551,-3.77121981571874,0.000162451490809804,0.00223787001239518,aceE,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00114,909.844272017998,-0.939559267191781,0.304424861742947,-3.08634210035426,0.00202635538054831,0.0132000458998036,aceF,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00115,1374.80243364269,-0.266320522621584,0.237491385007847,-1.12139024585159,0.262121786276488,0.427227359635703,lpdA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00116,2.85772883340923,0.535257913181798,0.38149727341573,1.40304518663888,0.160603364783134,0.305305406320414,yacH,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00117,2096.95232577826,0.57156431689185,0.288920836912389,1.97827309030386,0.0478979071394328,0.127285787830742,acnB,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00118,53.8561108772528,0.0667637560184623,0.268784039095287,0.248391817621261,0.803831263840311,0.878654156887787,yacL,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00119,36.6279249135903,-1.78742378534822,0.377234501254405,-4.73822987930467,2.15593164127382e-06,0.000121746727977816,speD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00120,42.8502673669936,-1.55825847461988,0.310787205029638,-5.01390806764801,5.3335477174506e-07,4.76298214767682e-05,speE,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00121,24.1577905633452,-0.452797015722694,0.329257990453819,-1.37520433474857,0.169068104816951,0.315922881993718,yacC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00122,275.687783158228,-2.15791792082963,0.473368504220707,-4.55864279433239,5.14852534606302e-06,0.000201738136009,cueO,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00123,292.674603726517,-1.13087807531442,0.322242555673171,-3.50940015651251,0.000449118645097213,0.00451470051616047,gcd,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00124,139.87967097875,-0.547594992406076,0.320606552934902,-1.70799688089115,0.0876369212330598,0.198423217886173,hpt,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00125,105.814215930248,-0.862272188849271,0.34158719357627,-2.52431064473365,0.0115925438790025,0.0449503119047014,yadF,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00126,32.815616016545,-0.525082636255441,0.308257538218533,-1.7033894427691,0.0884952120716029,0.199725167621647,yadG,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00127,61.4238841829331,-0.531783871051489,0.191699675210225,-2.77404680247015,0.0055363712646519,0.0266819598072911,yadH,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00128,22.6698369200681,-0.633098224321375,0.229812243814725,-2.75484984530145,0.00587190766007234,0.0278028673423894,yadI,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00129,9.94620170911603,-0.56151061342053,0.225929677152326,-2.48533358033327,0.0129430088088451,0.0489184584901232,yadE,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00130,68.4018575137849,-0.340002165227592,0.250499217146395,-1.35729831454479,0.174686442669273,0.324526337614904,panD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00131,6.98175030212447,-0.785937793422107,0.302332107211736,-2.5995842805795,0.00933367556086425,0.0383739980232535,yadD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00132,61.2260856828876,-0.386183455578858,0.209519154462637,-1.84318926147502,0.0653013822210403,0.159925659397722,panC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00133,28.1215322968634,-0.0990675166198987,0.197812824305211,-0.500814428831189,0.616501729955811,0.744923424490345,panB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00134,13.2125873059892,1.11506144764547,0.257388241796069,4.33221595463922,1.47616042782688e-05,0.000457133551843163,yadC,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00135,0.254498225295083,1.01802996339949,0.645326221011554,1.57754315608581,0.114670600198934,NA,yadK,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00136,0.326327363269728,0.418197803846642,0.602993119907835,0.69353660935727,0.487972859512644,NA,yadL,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00137,0.483510198551585,0.225323257514605,0.606828955942755,0.371312633169504,0.710404689582866,NA,yadM,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00138,0.516740511878198,-0.298092329103236,0.577458242047235,-0.516214519765835,0.605704590327148,0.736279084158356,htrE,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00139,0.0718058368621048,-0.37629445842173,0.656904332879789,-0.572829922999748,0.566759856475001,NA,ecpD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00140,0.409782781784103,-0.753972162266865,0.623829837589669,-1.20861830716536,0.226809519761464,NA,yadN,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00141,1.29273955974593,-0.470235658647256,0.500122452523228,-0.940241047517089,0.347093931147801,0.517440720616247,folK,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00142,48.4493323842786,-1.52924493425591,0.347136217087753,-4.40531658461131,1.05629495896862e-05,0.000346681422430728,pcnB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00143,4.1806083600441,-0.655126912509117,0.421546140638201,-1.55410487572555,0.120159402389268,0.249601959060053,yadB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00144,353.193733799549,-0.166199754183774,0.25147588505599,-0.660897382453872,0.508678124828561,0.659906756534349,dksA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00145,147.048687753908,-0.0278588885939267,0.393019221123809,-0.0708842903771126,0.943489846385059,0.965608750411418,sfsA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00146,2.99431100329841,-0.347084922175405,0.373588945181249,-0.929055655024844,0.352860244273375,0.523159589965158,ligT,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00147,23.3864240420362,-0.703125299964449,0.230853621116469,-3.04576249037788,0.00232091092371622,0.014551603761656,hrpB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00148,107.168043851286,-0.611847054395709,0.302747873820387,-2.02097886493731,0.0432819529946946,0.119312777817392,mrcB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00149,179.098505030328,-0.913659018708897,0.345187004478634,-2.64685230572013,0.00812448280408817,0.0345492956452919,fhuA,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00150,7.44931232158181,-1.6012751777364,0.462559238065107,-3.46177320862635,0.000536629147494122,0.00520367658176118,fhuC,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00151,33.3427135877035,-1.22784516418705,0.45282966610533,-2.71149453335826,0.00669806455142611,0.0304385418668358,fhuD,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00152,40.2377691713399,-1.5488103218666,0.494251251524105,-3.1336497724398,0.00172646785266606,0.0116718953419677,fhuB,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00153,202.842541752595,-0.254412594282318,0.181882818657078,-1.39877200144994,0.161881364878161,0.307278517613514,hemL,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00154,25.4620110055791,-0.597326846928712,0.159015443627848,-3.75640776330296,0.000172369759342302,0.0023143352303302,yadQ,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00155,219.590543847771,0.288582451444526,0.240721040941481,1.19882520578947,0.230595919400923,0.39285196561648,yadR,1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00156,5.51075869449354,-0.742009321511272,0.315610503045468,-2.35102860757576,0.018721594426262,0.0637896385065181,yadS,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00157,7.97859532945558,-0.521721674900236,0.433643088985448,-1.2031130857426,0.228932562201998,0.391407408217129,yadT,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00158,151.794550978863,-0.0541340991506658,0.229883169802386,-0.235485264959592,0.813832114192916,0.884108556488984,pfs,-1,mrna,Exp,carbonSource,glucoseglycerol
ECB_00159,26.9835496345797,-0.226837667465816,0.23583070032786,-0.961866572717032,0.336116631735324,0.506353667532075,dgt,-1,mrna,Exp,carbonSource,glucoseglycerol
