id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003043250.1,0.103453144959231,-0.166102103781685,0.416823160513162,-0.398495380096425,0.690265063081835,NA,cirA,ECB_00020,b2155,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043252.1,0.254175970792618,-0.265544279025677,0.471056617103724,-0.563720515504838,0.572944353087821,NA,yjcF,ECB_00022,,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043253.1,3.57411567631839,-2.15996534128293,0.693835110345675,-3.11308163723052,0.00185144796589821,0.0327526060515975,insA-1,ECB_00023,b0022,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043256.1,0.182102133866982,-0.272092733290405,0.476505821282662,-0.571016598617796,0.567988391327821,NA,elfG,ECB_00026,,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043257.1,116.107776764778,-0.683707669465862,0.393961704037817,-1.73546733720146,0.0826580620149591,0.275389109946505,rpsT,ECB_00027,b0023,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043259.1,17.6027521332493,-0.644969778732476,0.35145283759168,-1.83515314075172,0.0664830019801632,0.24296073301343,ribF,ECB_00029,b0025,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043260.1,222.131908604097,-0.109096702274531,0.275255765417329,-0.396346656387465,0.691849312583444,0.840222828587062,ileS,ECB_00030,b0026,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043262.1,6.27703363631641,0.232218201477452,0.401809987238946,0.577930387129371,0.56331111869842,0.75492293032669,fkpB,ECB_00032,b0028,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043263.1,15.6515117037165,-0.561460051591809,0.36340416191885,-1.5450017100167,0.122345849744766,0.348389392649269,ispH,ECB_00033,b0029,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043264.1,0.855287072296476,-1.16020276260711,0.688335039157109,-1.68552041753942,0.0918882089507288,NA,rihC,ECB_00034,b0030,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043265.1,52.7077048133588,-0.0886049658401872,0.270045059881081,-0.328111782082612,0.742827145885432,0.868877392992966,dapB,ECB_00035,b0031,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043266.1,146.526297239471,-0.520288147440993,0.353248014125052,-1.47286927777833,0.14078628752453,0.376749382545564,carA,ECB_00036,b0032,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043267.1,268.435355717706,0.151889701748219,0.237330822204515,0.639991469870403,0.52217814504734,0.726679085312359,carB,ECB_00037,b0033,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043268.1,0.380361465684609,-0.722645958829099,0.640269628921508,-1.12865881214192,0.259041790579682,NA,caiF,ECB_00038,b0034,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043270.1,0.389431126091953,-0.413080037336713,0.548748921855101,-0.752766922876594,0.451589986681284,NA,caiD,ECB_00040,b0036,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043271.1,0.754248200498299,-0.542196673301792,0.681335344324858,-0.79578533216864,0.426156818618012,NA,caiC,ECB_00041,b0037,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043272.1,0.561248972915965,-0.570080253503614,0.602013019405103,-0.946956685533074,0.34366085096764,NA,caiA,ECB_00043,b0039,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043273.1,0.077962705585236,-0.122403037157077,0.415548898392586,-0.29455748199683,0.768331946177958,NA,caiT,ECB_00044,b0040,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043274.1,0.517665498987803,-0.750619043595938,0.643676450253074,-1.16614339906457,0.243556472415106,NA,fixA,ECB_00045,b0041,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043275.1,0.482246662627039,0.509814789271348,0.600323526953421,0.849233398961732,0.395751432099008,NA,fixB,ECB_00046,b0042,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043276.1,0.521808617308794,-0.646572208529278,0.621963779101235,-1.03956569539082,0.298541721550811,NA,fixC,ECB_00047,b0043,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043278.1,0.154873633520787,0.464688912585791,0.477176210310169,0.97383084601753,0.330140534659693,NA,yaaU,ECB_00049,b0045,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043279.1,0.0671186273295195,-0.116848536623832,0.415411756081048,-0.281283653900818,0.778492846697288,NA,yabF,ECB_00050,b0046,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043280.1,0.7351364651311,-0.192340491399226,0.630970582782725,-0.30483273966745,0.760493544852088,NA,kefC,ECB_00051,b0047,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043281.1,6.25255088827999,-0.684519076045861,0.505628378636331,-1.35379876796471,0.175800586853513,0.43332351802734,folA,ECB_00052,b0048,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043282.1,5.71386993219246,-0.596650748671961,0.484781358379321,-1.2307625661734,0.218411679965307,0.481372600055842,apaH,ECB_00053,b0049,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043283.1,2.50959823013514,-0.591478084071407,0.590883929170896,-1.00100553572568,0.316824132103835,0.582399952331007,apaG,ECB_00054,b0050,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043284.1,15.4721249443441,-0.176298073919499,0.393893391883218,-0.447578145641419,0.654457678386168,0.814608280880417,ksgA,ECB_00055,b0051,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043285.1,15.0609170105358,-0.83177334280535,0.378294083270706,-2.1987479571816,0.0278958488773798,0.150306743681623,pdxA,ECB_00056,b0052,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043286.1,71.3874008754782,0.262494272030218,0.256994896690099,1.02139877254742,0.307065546650649,0.573845707413278,surA,ECB_00057,b0053,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043287.1,94.6408646750896,-0.76104954096037,0.326534148227297,-2.3306889802858,0.0197697656791718,0.125459560611633,imp,ECB_00058,b0054,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043288.1,12.7651399121724,-1.9529826955201,0.48480008973342,-4.02842890683869,5.61508349583824e-05,0.00340260872918487,djlA,ECB_00059,b0055,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043289.1,1.09570033800491,-0.668725098361367,0.697578875979649,-0.958637254349536,0.337741518009168,NA,rluA,ECB_00060,b0058,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043290.1,33.8764342054615,-0.458071568847631,0.248410118792327,-1.84401332391207,0.0651811984313108,0.240845130617727,hepA,ECB_00061,b0059,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043291.1,0.586688516497362,-0.330087659375089,0.618984642018657,-0.533272777655023,0.593844768940938,NA,polB,ECB_00062,b0060,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043292.1,0.316936907449457,-0.140224904897896,0.656351189553075,-0.213643103158506,0.830825383877701,NA,araD,ECB_00063,b0061,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043293.1,0.337891119210036,-0.384755206048485,0.536659068755065,-0.716945316774456,0.473407838571638,NA,araA,ECB_00064,b0062,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043294.1,0.755900377959487,-0.293290714837671,0.682629156068365,-0.429648678540032,0.667451221276374,NA,araB,ECB_00065,b0063,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043296.1,0.0636449132090514,0.277093306119528,0.415123962410988,0.667495329612401,0.504455791916479,NA,yabI,ECB_00067,b0065,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043297.1,0.530746799115689,-0.307215187899267,0.622271049495039,-0.493699953016561,0.621518098420132,NA,thiQ,ECB_00068,b0066,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043298.1,0.232165558973701,0.0522709906572364,0.497595796341196,0.10504709051319,0.916338442569746,NA,thiP,ECB_00069,b0067,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043299.1,0.651392225413186,-0.200454653649315,0.698965779500542,-0.286787507383484,0.77427502899729,NA,tbpA,ECB_00070,b0068,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043300.1,0.324430865790281,-0.375860510103361,0.532666072484554,-0.70562126915688,0.480423693785495,NA,yabN,ECB_00071,b0069,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043301.1,0.241574960557873,-0.467936364162861,0.573222670759291,-0.816325641034107,0.414313912984201,NA,setA,ECB_00072,b0070,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043302.1,130.736011839717,-0.730092134253506,0.320514204552138,-2.27787762253371,0.0227338698787736,0.135190688564185,leuD,ECB_00073,b0071,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043303.1,211.574431098859,-0.357724731942813,0.306664461262509,-1.16650208005875,0.243411508089663,0.50791190466726,leuC,ECB_00074,b0072,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043304.1,156.725257435883,-0.959818921606613,0.341521474197569,-2.81042041020051,0.00494768243763602,0.0543429516089802,leuB,ECB_00075,b0073,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043305.1,222.379371533789,-0.759510963526256,0.315011927416866,-2.41105462181808,0.0159064660237909,0.108893923224514,leuA,ECB_00076,b0074,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043307.1,0.397892334337218,-0.678283047536661,0.630934846899886,-1.07504451667145,0.282354798134078,NA,leuO,ECB_00078,b0076,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043308.1,78.6698461616283,-0.242869471588475,0.324003804222079,-0.749588333296258,0.45350267953401,0.692552984254,ilvI,ECB_00079,b0077,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043309.1,20.728372930044,0.255874193904132,0.304441894153452,0.840469721211104,0.400645071612824,0.653787345431866,ilvH,ECB_00080,b0078,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043310.1,12.2613302189832,-0.966890462675924,0.415454038801469,-2.32731029758497,0.0199487560968119,0.126194821004832,fruR,ECB_00081,b0080,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043311.1,4.66998753612273,0.112897794565776,0.41968397098931,0.269006686864035,0.78792453691074,0.890871690771815,yabB,ECB_00082,b0081,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043312.1,28.7911241776032,-0.232691644559561,0.310352127734433,-0.74976655149171,0.453395317230419,0.692552984254,mraW,ECB_00083,b0082,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043313.1,3.27482180262125,-0.896854153577345,0.622436218494378,-1.44087719661745,0.149619379372118,0.387923656763767,ftsL,ECB_00084,b0083,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043314.1,10.0342612558449,0.677128637211486,0.449728324536854,1.5056392943647,0.132159795460737,0.361679527795607,ftsI,ECB_00085,b0084,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043315.1,25.1121868321155,0.497049132462677,0.698895147732781,0.711192707625896,0.476964826898894,0.705451492131531,murE,ECB_00086,b0085,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043316.1,15.9459994623049,-0.475661563245911,0.374997962899384,-1.26843772581649,0.204641676414412,0.46622326812518,murF,ECB_00087,b0086,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043318.1,25.9206878367577,0.161995912451136,0.272076711340511,0.59540528718165,0.551572592193473,0.746347508189869,murD,ECB_00089,b0088,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043319.1,0.447239358510093,0.030945411384157,0.638168431846372,0.0484909779924786,0.961324954504025,NA,ftsW,ECB_00090,b0089,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043320.1,19.7904747214899,-0.432250700452469,0.325622767073417,-1.32745847084768,0.184357068843857,0.442206775395745,murG,ECB_00091,b0090,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043321.1,40.0770328850643,-0.315580178034704,0.342979345671419,-0.920114234333622,0.357513066632627,0.614064442024823,murC,ECB_00092,b0091,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043322.1,27.7690245961312,0.0756197095690401,0.294033359096042,0.257180715145794,0.797039270515136,0.896763172009396,ddl,ECB_00093,b0092,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043323.1,3.31562802402978,0.227425463404301,0.525551960723696,0.432736399824541,0.665206282630648,0.817802803799917,ftsQ,ECB_00094,b0093,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043324.1,31.9073993709856,-0.552345283854014,0.329678936379293,-1.6754036212327,0.0938550666045007,0.299706514604468,ftsA,ECB_00095,b0094,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043325.1,169.336223781435,-0.176312947389191,0.328819101785811,-0.536200441007345,0.591820028761551,0.773739854476351,ftsZ,ECB_00096,b0095,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043326.1,8.28718492908758,-0.384078556097552,0.466982556125801,-0.822468743337995,0.410810168927676,0.660661352688302,lpxC,ECB_00097,b0096,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043327.1,0.235844065572126,0.354601757697507,0.583306828266693,0.607916349532908,0.543242955365092,NA,yacA,ECB_00098,b0097,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043328.1,210.361830156599,-0.0923905790279747,0.272310792023926,-0.339283574996385,0.734396114871684,0.864690179384697,secA,ECB_00099,b0098,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043329.1,1.40473056216217,0.599791583873404,0.670625729993829,0.894376038746565,0.371120728318212,0.627314629279024,mutT,ECB_00100,b0099,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043330.1,12.5644889887863,-0.457095072564931,0.382715246249948,-1.19434769595357,0.232341987557599,0.496272587792151,yacG,ECB_00101,b0101,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043331.1,20.8597533868097,-0.694934520705492,0.393211718710923,-1.76732911975186,0.0771731258042729,0.266440550056548,yacF,ECB_00102,b0102,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043332.1,2.48157367372996,-1.49540530122901,0.6629454552258,-2.25569885039738,0.0240894976252399,0.139176028187441,coaE,ECB_00103,b0103,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043333.1,20.4808611340425,0.145215332868393,0.301758030769287,0.481231046273029,0.630352297838498,0.799933687379575,guaC,ECB_00104,b0104,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043334.1,0.14082391989104,0.198675112319078,0.454921998090009,0.436723467216833,0.662311908135327,NA,hofC,ECB_00105,b0106,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043335.1,0.696832758845404,0.532625500014235,0.695811502681582,0.765473835890258,0.443989440592327,NA,hofB,ECB_00106,b0107,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043336.1,0.02641004440203,-0.0452679632075468,0.415052411608936,-0.109065655183323,0.913150415537208,NA,ppdD,ECB_00107,b0108,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043337.1,18.4619262311184,-0.200440262224495,0.417383133867981,-0.480230862150491,0.631063244120855,0.799933687379575,nadC,ECB_00108,b0109,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043338.1,1.49453030845732,-0.890936971582787,0.693227984534165,-1.28520052776213,0.198722219266795,0.460201836743133,ampD,ECB_00109,b0110,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043339.1,1.33914427860159,0.686181630619162,0.698640789465949,0.982166573960975,0.326017792020052,0.587125735358635,ampE,ECB_00110,b0111,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043340.1,5.33090693172223,0.357137891241087,0.52440503211348,0.681034447365492,0.495849693941773,0.716002773158304,aroP,ECB_00111,b0112,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043341.1,6.35852043382323,-0.918863478220853,0.453334641935381,-2.02689888047829,0.0426727550534082,0.192992844687246,pdhR,ECB_00112,b0113,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043342.1,384.563513927939,0.194384932642603,0.275193430041283,0.706357461417021,0.479965867669917,0.707093420034585,aceE,ECB_00113,b0114,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043343.1,197.319946684211,-0.0262649788850812,0.275308361138094,-0.0954020385596164,0.923995496929244,0.961013006431612,aceF,ECB_00114,b0115,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043344.1,259.659024895358,-0.10929607781439,0.288868894495847,-0.378358763774621,0.705164096976633,0.845729347083034,lpdA,ECB_00115,b0116,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043345.1,0.584390881154177,-0.670194492858384,0.626830954978534,-1.06917899879615,0.284989019992566,NA,yacH,ECB_00116,b0117,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043346.1,263.260376593318,-0.196186245639903,0.235788422532541,-0.832043590320165,0.405384340394385,0.657037167836954,acnB,ECB_00117,b0118,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043347.1,0.704194752419324,-1.16174048624811,0.689157696525311,-1.68573969659706,0.0918459473258573,NA,yacL,ECB_00118,b0119,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043348.1,65.106335736638,-1.02794509114264,0.315891847722992,-3.25410452517931,0.00113750417784441,0.0244502242097954,speD,ECB_00119,b0120,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043349.1,23.9118507445306,-0.192996117751347,0.371984460477982,-0.518828441121857,0.603880382680352,0.782344060257955,speE,ECB_00120,b0121,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043350.1,1.73717303570091,0.592099359857442,0.620034084322856,0.954946469602681,0.339604768186142,0.597859145377542,yacC,ECB_00121,b0122,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043351.1,26.9027815156896,-0.749689985473565,0.461049907392929,-1.62604953054387,0.103939119129417,0.319161749830574,cueO,ECB_00122,b0123,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043352.1,48.0854706940982,-0.0434048643373497,0.310572232113793,-0.139757711247817,0.888851426819767,0.943608073400273,gcd,ECB_00123,b0124,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043353.1,42.8814949911397,-0.196874675310349,0.278931336535637,-0.705817703222438,0.480301511328002,0.707093420034585,hpt,ECB_00124,b0125,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043354.1,71.8468387325398,0.0419282970586478,0.279089382704983,0.150232504913915,0.880581181694129,0.939317920067537,yadF,ECB_00125,b0126,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043355.1,12.5295640291443,0.0107313793051491,0.341572405898437,0.0314175826847674,0.974936519117935,0.986111317811615,yadG,ECB_00126,b0127,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043358.1,0.341143544577502,-0.314235915348497,0.500396592736997,-0.627973731055472,0.530021148640382,NA,yadE,ECB_00129,b0130,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043359.1,43.414463987223,-0.230337044544416,0.337099220231841,-0.683291537684368,0.494422640377689,0.716002773158304,panD,ECB_00130,b0131,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043361.1,51.9022615711621,-0.532339296663166,0.312586201379673,-1.70301598187496,0.088565077589182,0.289757103274591,panC,ECB_00132,b0133,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043362.1,27.1487642495724,-0.738487072413478,0.348634302728204,-2.11822837464506,0.0341557312281391,0.168493846879215,panB,ECB_00133,b0134,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043363.1,0.34516686244509,-0.122173146929132,0.569360340111626,-0.214579657770296,0.830095055251427,NA,yadC,ECB_00134,b0135,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043366.1,0.330068296003028,-0.0469406868143316,0.529353076603419,-0.0886755719179444,0.929339746824404,NA,yadM,ECB_00137,b0138,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043367.1,1.02406776893829,0.144259471231962,0.698817362774543,0.206433724913763,0.836452129439414,NA,htrE,ECB_00138,b0139,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043370.1,4.15590490992028,-0.527606095763629,0.55003207201716,-0.959227875255916,0.337443960599069,0.59612552445653,folK,ECB_00141,b0142,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043371.1,45.2483914330443,-0.290783224248415,0.244793885109593,-1.1878696402822,0.234884772373193,0.49991267039768,pcnB,ECB_00142,b0143,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043372.1,0.859395889720893,-0.813385628795179,0.698050259792971,-1.1652250212419,0.243927919975785,NA,yadB,ECB_00143,b0144,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043373.1,79.4701124073626,-0.689610896085349,0.357933690522792,-1.92664427614543,0.0540239767830063,0.215750877365917,dksA,ECB_00144,b0145,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043374.1,5.96931440610881,-1.14897355364169,0.543915280899658,-2.11241271203346,0.0346510656085505,0.169042978307231,sfsA,ECB_00145,b0146,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043375.1,0.76078967522144,-0.631137793518504,0.690516492951569,-0.914008282149418,0.360712493814138,NA,ligT,ECB_00146,b0147,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043376.1,3.63631045601694,0.317927340225357,0.587992233889149,0.540699896871928,0.58871444959008,0.772204845623733,hrpB,ECB_00147,b0148,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043377.1,36.4674802427063,-0.117127647424892,0.235813692695004,-0.496695701111732,0.619403654400871,0.792186759531248,mrcB,ECB_00148,b0149,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043378.1,97.6500521146728,-0.222202431482031,0.398257127512837,-0.557937111809428,0.576887328412758,0.765917266698326,fhuA,ECB_00149,b0150,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043379.1,10.2585232715321,0.0208193881338504,0.575288113619554,0.0361894981679016,0.97113125975368,0.983287839855329,fhuC,ECB_00150,b0151,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043380.1,1.0505151127191,0.319906992612935,0.699483102297002,0.457347706559896,0.647421144817117,NA,fhuD,ECB_00151,b0152,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043381.1,0.129909082971634,0.167968642174129,0.419838144435067,0.400079517310528,0.689097950008623,NA,fhuB,ECB_00152,b0153,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043382.1,71.4035693670586,-0.572088543131487,0.301158320449004,-1.89962722025593,0.0574820574529782,0.222825160906057,hemL,ECB_00153,b0154,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
YP_003043383.1,0.262307127574604,-0.0328869703377713,0.508583347887711,-0.0646638755955344,0.948441625697433,NA,yadQ,ECB_00154,b0155,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMghighMg
