,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
18,YP_003043249.1,2.16176959132521,1.2381452903956,0.595179652726626,2.08028833768666,0.0374990938460569,0.0578433006235355,nhaR,ECB_00019,b0020,1,protein,Exp,Na_mM_Levels,baseNahighNa
19,YP_003043250.1,0.533095862896524,1.87881626146604,0.832435227274146,2.25701195709644,0.0240073276293574,0.040690888369726,cirA,ECB_00020,b2155,1,protein,Exp,Na_mM_Levels,baseNahighNa
20,YP_003043251.1,0.838278411915042,1.95265467655606,0.798117953226438,2.44657405420131,0.0144221166453149,0.0275653919353581,yehB,ECB_00021,,1,protein,Exp,Na_mM_Levels,baseNahighNa
21,YP_003043252.1,1.36312220161792,2.21905672651914,0.813992242142907,2.72613989621974,0.00640798323559623,0.0152487419251166,yjcF,ECB_00022,,1,protein,Exp,Na_mM_Levels,baseNahighNa
22,YP_003043253.1,5.36808804051744,-1.20123840008706,0.706230197559808,-1.70091622283728,0.0889587198629077,0.118448593038678,insA-1,ECB_00023,b0022,-1,protein,Exp,Na_mM_Levels,baseNahighNa
23,YP_003043254.1,1.23285910499104,1.99987092015547,0.8285218442808,2.41378176563523,0.0157879154692837,0.0294913103389479,insB-1,ECB_00024,b0021,1,protein,Exp,Na_mM_Levels,baseNahighNa
24,YP_003043255.1,1.00485685865629,1.95531041841719,0.716204365313445,2.73010122964198,0.00633148804068666,0.0151111514571055,talA,ECB_00025,,1,protein,Exp,Na_mM_Levels,baseNahighNa
25,YP_003043256.1,1.0070112598329,2.26351055848077,0.769562869264153,2.94129388109007,0.00326844282902791,0.00928770322932161,elfG,ECB_00026,,1,protein,Exp,Na_mM_Levels,baseNahighNa
26,YP_003043257.1,138.423246839275,-3.00439717118239,0.403106715062273,-7.45310623445769,9.11678134941446e-14,3.67225106829805e-12,rpsT,ECB_00027,b0023,-1,protein,Exp,Na_mM_Levels,baseNahighNa
27,YP_003043258.1,0.189913529698853,1.69513003823058,0.974439739320105,1.73959452783947,0.0819302408022082,0.110699109392673,yaaY,ECB_00028,b0024,1,protein,Exp,Na_mM_Levels,baseNahighNa
28,YP_003043259.1,22.0696471564326,-1.56092549359843,0.299523839261119,-5.21135645646438,1.87464862005674e-07,1.27358553940159e-06,ribF,ECB_00029,b0025,-1,protein,Exp,Na_mM_Levels,baseNahighNa
29,YP_003043260.1,257.609856408764,-1.80328430556131,0.278999580304001,-6.46339433054499,1.02380036920527e-10,1.42880885424342e-09,ileS,ECB_00030,b0026,-1,protein,Exp,Na_mM_Levels,baseNahighNa
30,YP_003043261.1,0.31922116435362,0.975639428772866,0.936000230891629,1.04234955993919,0.297249642781145,0.341741630642271,lspA,ECB_00031,b0027,1,protein,Exp,Na_mM_Levels,baseNahighNa
31,YP_003043262.1,7.43651309828337,-0.734490000912986,0.318316620656722,-2.30741957299513,0.0210314411192624,0.0366270909847729,fkpB,ECB_00032,b0028,-1,protein,Exp,Na_mM_Levels,baseNahighNa
32,YP_003043263.1,19.8296195323728,-1.22401216251656,0.294345640343012,-4.1584178419975,3.20459448285926e-05,0.000154851120726896,ispH,ECB_00033,b0029,-1,protein,Exp,Na_mM_Levels,baseNahighNa
33,YP_003043264.1,2.02031165077428,1.30007645779332,0.607079768307413,2.1415249291177,0.0322317303454532,0.0511360438659848,rihC,ECB_00034,b0030,1,protein,Exp,Na_mM_Levels,baseNahighNa
34,YP_003043265.1,61.1432695626908,-1.71648306654565,0.235100685530716,-7.30105513163801,2.8551971544263e-13,9.2557847911599e-12,dapB,ECB_00035,b0031,-1,protein,Exp,Na_mM_Levels,baseNahighNa
35,YP_003043266.1,184.101167645175,-1.45013182463763,0.365568138824669,-3.9667894179726,7.28473023338535e-05,0.00032705817198307,carA,ECB_00036,b0032,-1,protein,Exp,Na_mM_Levels,baseNahighNa
36,YP_003043267.1,312.646852419988,-1.13209249133172,0.253404247600348,-4.46753557626699,7.91258554715015e-06,4.17107742607134e-05,carB,ECB_00037,b0033,-1,protein,Exp,Na_mM_Levels,baseNahighNa
37,YP_003043268.1,1.3439765755282,1.82785469012573,0.640234544293478,2.85497667443551,0.0043039989855591,0.0113952178929561,caiF,ECB_00038,b0034,1,protein,Exp,Na_mM_Levels,baseNahighNa
38,YP_003043269.1,0.978938934337486,2.23764301529386,0.802090566683858,2.78976353573776,0.00527465497387165,0.0131816380889007,caiE,ECB_00039,b0035,1,protein,Exp,Na_mM_Levels,baseNahighNa
39,YP_003043270.1,2.01450289426225,2.30120233041564,0.799791084406681,2.87725429212901,0.00401152181633604,0.0108654179722733,caiD,ECB_00040,b0036,1,protein,Exp,Na_mM_Levels,baseNahighNa
40,YP_003043271.1,2.93478756858033,2.25705875096759,0.679431007924104,3.32198372556426,0.000893799068847421,0.00325068088908554,caiC,ECB_00041,b0037,1,protein,Exp,Na_mM_Levels,baseNahighNa
41,YP_003043272.1,3.11350461290075,2.49806697484608,0.795291787612583,3.14106974792877,0.0016833193880896,0.00553974893746194,caiA,ECB_00043,b0039,1,protein,Exp,Na_mM_Levels,baseNahighNa
42,YP_003043273.1,0.309537958706772,1.59564360001019,0.868604190859843,1.83702037913337,0.0662068869613154,0.0920546280377358,caiT,ECB_00044,b0040,1,protein,Exp,Na_mM_Levels,baseNahighNa
43,YP_003043274.1,1.86461340646284,1.86312993525101,0.701834861737343,2.65465572718768,0.0079389386138204,0.0177633751484231,fixA,ECB_00045,b0041,1,protein,Exp,Na_mM_Levels,baseNahighNa
44,YP_003043275.1,1.58277155520112,2.54282320091476,0.785568141204495,3.23692251192354,0.00120826215537607,0.00420491571739922,fixB,ECB_00046,b0042,1,protein,Exp,Na_mM_Levels,baseNahighNa
45,YP_003043276.1,2.48136990367097,2.28916935327023,0.744163259251145,3.07616551181771,0.00209681416428262,0.00663452405557369,fixC,ECB_00047,b0043,1,protein,Exp,Na_mM_Levels,baseNahighNa
46,YP_003043277.1,1.26072776269471,2.52204897254076,0.78038693062994,3.23179293956772,0.00123016160804477,0.00427390324077664,fixX,ECB_00048,b0044,1,protein,Exp,Na_mM_Levels,baseNahighNa
47,YP_003043278.1,0.55002864550324,2.58100699127307,0.895239323124143,2.88303576999506,0.00393862713173615,0.0107301152086207,yaaU,ECB_00049,b0045,1,protein,Exp,Na_mM_Levels,baseNahighNa
48,YP_003043279.1,0.245035580143068,1.18636417703209,0.94241825110262,1.25885102038724,0.208084147903049,0.249616094672743,yabF,ECB_00050,b0046,1,protein,Exp,Na_mM_Levels,baseNahighNa
49,YP_003043280.1,2.72052165667505,2.10344725334264,0.813956062619968,2.58422702396497,0.00975975285254912,0.0206907329983565,kefC,ECB_00051,b0047,1,protein,Exp,Na_mM_Levels,baseNahighNa
50,YP_003043281.1,7.86333995895241,-1.54727937157682,0.400449132926118,-3.86385996211481,0.000111609222048038,0.000491964847078986,folA,ECB_00052,b0048,-1,protein,Exp,Na_mM_Levels,baseNahighNa
51,YP_003043282.1,7.58851451558442,-0.645435956741751,0.347374067826033,-1.85804300470981,0.0631629075480338,0.0887211499062625,apaH,ECB_00053,b0049,-1,protein,Exp,Na_mM_Levels,baseNahighNa
52,YP_003043283.1,3.36809892615768,-0.81336959511626,0.444016122892305,-1.83184698298341,0.0669742211897868,0.092995908478365,apaG,ECB_00054,b0050,-1,protein,Exp,Na_mM_Levels,baseNahighNa
53,YP_003043284.1,18.5969713947356,-1.43050291583028,0.33971454825121,-4.21089683439893,2.54358891644434e-05,0.00012437001863422,ksgA,ECB_00055,b0051,-1,protein,Exp,Na_mM_Levels,baseNahighNa
54,YP_003043285.1,19.2852404613912,-1.43828466031303,0.307033261459869,-4.6844587894951,2.80700634223612e-06,1.56803868534411e-05,pdxA,ECB_00056,b0052,-1,protein,Exp,Na_mM_Levels,baseNahighNa
55,YP_003043286.1,79.3386886404628,-1.50811450716163,0.252076601643998,-5.98276276864247,2.19384182630398e-09,2.28081989871048e-08,surA,ECB_00057,b0053,-1,protein,Exp,Na_mM_Levels,baseNahighNa
56,YP_003043287.1,118.180293925488,-1.92730615176179,0.325267053504194,-5.92530393410083,3.11720306174734e-09,3.08498197240716e-08,imp,ECB_00058,b0054,-1,protein,Exp,Na_mM_Levels,baseNahighNa
57,YP_003043288.1,19.6000552179998,-0.486483532479804,0.332358302645478,-1.46373214873085,0.143267147845314,0.179007844515677,djlA,ECB_00059,b0055,-1,protein,Exp,Na_mM_Levels,baseNahighNa
58,YP_003043289.1,1.84129583730663,0.264859219416021,0.559030039263559,0.47378351933455,0.635654288165142,0.675003534788725,rluA,ECB_00060,b0058,1,protein,Exp,Na_mM_Levels,baseNahighNa
59,YP_003043290.1,44.216404651134,-0.753012049521688,0.198594222118107,-3.79171177031454,0.000149612493736228,0.000642288463724766,hepA,ECB_00061,b0059,-1,protein,Exp,Na_mM_Levels,baseNahighNa
60,YP_003043291.1,4.22806314607415,2.97377620372517,0.738424078793573,4.02719289515001,5.64467225615333e-05,0.000258787479716963,polB,ECB_00062,b0060,1,protein,Exp,Na_mM_Levels,baseNahighNa
61,YP_003043292.1,0.686834498493851,1.21123135749863,0.750454020553908,1.61399809225438,0.106527840089771,0.138133895322705,araD,ECB_00063,b0061,1,protein,Exp,Na_mM_Levels,baseNahighNa
62,YP_003043293.1,1.73720207646338,2.27393718081724,0.792533436881857,2.86920030751487,0.00411511100106743,0.0110586892894221,araA,ECB_00064,b0062,1,protein,Exp,Na_mM_Levels,baseNahighNa
63,YP_003043294.1,2.10994269409301,1.65432677914748,0.727748273408234,2.27321292209989,0.0230133519620436,0.0393384029739619,araB,ECB_00065,b0063,1,protein,Exp,Na_mM_Levels,baseNahighNa
64,YP_003043295.1,2.3776327253874,2.08333756605165,0.751595752961996,2.77188576151653,0.0055732591894424,0.0136903986175026,araC,ECB_00066,b0064,1,protein,Exp,Na_mM_Levels,baseNahighNa
65,YP_003043296.1,0.214084201314287,2.24715791859283,0.964021441727731,2.3310248313206,0.0197520503658781,0.0349009404962747,yabI,ECB_00067,b0065,1,protein,Exp,Na_mM_Levels,baseNahighNa
66,YP_003043297.1,2.18968018113761,2.20539115342975,0.765560962364669,2.88075184322059,0.00396727863148089,0.0107881678505989,thiQ,ECB_00068,b0066,1,protein,Exp,Na_mM_Levels,baseNahighNa
67,YP_003043298.1,0.683365589216811,1.60636305738423,0.905227011246509,1.77454167565354,0.0759735948982578,0.103673612925465,thiP,ECB_00069,b0067,1,protein,Exp,Na_mM_Levels,baseNahighNa
68,YP_003043299.1,1.47341880933002,1.44648762807331,0.569963109070611,2.53786184588678,0.0111532003245443,0.0229933528974205,tbpA,ECB_00070,b0068,1,protein,Exp,Na_mM_Levels,baseNahighNa
69,YP_003043300.1,1.69284291975729,2.33047335992446,0.768554448515156,3.03228140104702,0.0024271282251497,0.00746822638485897,yabN,ECB_00071,b0069,1,protein,Exp,Na_mM_Levels,baseNahighNa
70,YP_003043301.1,0.655490745391212,1.17112695133013,0.743169432547897,1.57585457641202,0.115059321326701,0.147661853460732,setA,ECB_00072,b0070,1,protein,Exp,Na_mM_Levels,baseNahighNa
71,YP_003043302.1,157.858870706023,-2.54970026822305,0.337463717169793,-7.55547971084602,4.17318873608921e-14,2.09524610079015e-12,leuD,ECB_00073,b0071,-1,protein,Exp,Na_mM_Levels,baseNahighNa
72,YP_003043303.1,247.301820905197,-2.37714912892403,0.318441826944535,-7.46493999149826,8.33375837100093e-14,3.52885684138127e-12,leuC,ECB_00074,b0072,-1,protein,Exp,Na_mM_Levels,baseNahighNa
73,YP_003043304.1,195.031812374411,-2.51112572270711,0.359872850419026,-6.97781374666974,2.99808748678449e-12,6.97351761756597e-11,leuB,ECB_00075,b0073,-1,protein,Exp,Na_mM_Levels,baseNahighNa
74,YP_003043305.1,272.842217606305,-2.26890644168804,0.323752747557526,-7.00814574951179,2.41497169807421e-12,5.68139341769801e-11,leuA,ECB_00076,b0074,-1,protein,Exp,Na_mM_Levels,baseNahighNa
75,YP_003043306.1,0.0223366631295591,0.208502035128119,0.801084615331466,0.260274671536224,0.794651908677334,0.820356546646084,leuL,ECB_00077,b0075,1,protein,Exp,Na_mM_Levels,baseNahighNa
76,YP_003043307.1,1.19784012809074,1.5500382718869,0.647133972294115,2.39523551265892,0.0166096926830776,0.0305823366619992,leuO,ECB_00078,b0076,1,protein,Exp,Na_mM_Levels,baseNahighNa
77,YP_003043308.1,91.6380295669506,-2.13448727409748,0.323061190432082,-6.60706806423479,3.9200584123123e-11,6.11364732940998e-10,ilvI,ECB_00079,b0077,-1,protein,Exp,Na_mM_Levels,baseNahighNa
78,YP_003043309.1,23.0924290011532,-1.5106006059228,0.278171099964581,-5.43047284967827,5.62049301867871e-08,4.14687630069897e-07,ilvH,ECB_00080,b0078,-1,protein,Exp,Na_mM_Levels,baseNahighNa
79,YP_003043310.1,17.1832224937894,-0.748566096795433,0.342769141646834,-2.18387831879774,0.0289711905859724,0.0471440283171733,fruR,ECB_00081,b0080,-1,protein,Exp,Na_mM_Levels,baseNahighNa
80,YP_003043311.1,5.95155644976741,-0.291059909058055,0.29211527595079,-0.996387156100277,0.319062071125029,0.364073876613566,yabB,ECB_00082,b0081,-1,protein,Exp,Na_mM_Levels,baseNahighNa
81,YP_003043312.1,35.1841930263198,-1.30884749978261,0.269750987197787,-4.85205823852253,1.22186728504526e-06,7.23802534177171e-06,mraW,ECB_00083,b0082,-1,protein,Exp,Na_mM_Levels,baseNahighNa
82,YP_003043313.1,4.58275881556469,-0.562294626738426,0.498100707063301,-1.12887739118782,0.258949559455187,0.302998317930131,ftsL,ECB_00084,b0083,-1,protein,Exp,Na_mM_Levels,baseNahighNa
83,YP_003043314.1,11.9935472076005,0.0893786820175947,0.348025361246908,0.25681657709475,0.797320372502259,0.822904982098722,ftsI,ECB_00085,b0084,1,protein,Exp,Na_mM_Levels,baseNahighNa
84,YP_003043315.1,26.977163339732,0.0520860187469987,0.903516582276034,0.0576481049365908,0.954028931160173,0.96079674892036,murE,ECB_00086,b0085,1,protein,Exp,Na_mM_Levels,baseNahighNa
85,YP_003043316.1,19.1310818506865,-1.90766116711033,0.329972243669665,-5.7812776792829,7.41354057321223e-09,6.73764824280679e-08,murF,ECB_00087,b0086,-1,protein,Exp,Na_mM_Levels,baseNahighNa
86,YP_003043317.1,0.751916516748191,1.62541381698461,0.830272102854837,1.95768810176294,0.0502666222375641,0.0733857034581742,mraY,ECB_00088,b0087,1,protein,Exp,Na_mM_Levels,baseNahighNa
87,YP_003043318.1,29.919384432146,-1.13637580547221,0.224466249487132,-5.0625686849076,4.13644964733298e-07,2.61593904732256e-06,murD,ECB_00089,b0088,-1,protein,Exp,Na_mM_Levels,baseNahighNa
88,YP_003043319.1,1.35743132243656,2.0473713008838,0.698356152133189,2.93170081573696,0.00337111337673243,0.00950747995354266,ftsW,ECB_00090,b0089,1,protein,Exp,Na_mM_Levels,baseNahighNa
89,YP_003043320.1,25.2935197030245,-0.964579499411616,0.25577120987979,-3.77125908684156,0.000162425923108474,0.000692243815152783,murG,ECB_00091,b0090,-1,protein,Exp,Na_mM_Levels,baseNahighNa
90,YP_003043321.1,47.5570781583776,-2.01870193895439,0.337909911131178,-5.97408324661634,2.31387632185828e-09,2.38752601932094e-08,murC,ECB_00092,b0091,-1,protein,Exp,Na_mM_Levels,baseNahighNa
91,YP_003043322.1,31.5938581766584,-1.6052679658271,0.268380702117635,-5.9813092117312,2.21351220426876e-09,2.29547348739911e-08,ddl,ECB_00093,b0092,-1,protein,Exp,Na_mM_Levels,baseNahighNa
92,YP_003043323.1,4.85371529715785,0.59987734461885,0.365432604431643,1.64155397560061,0.100682472438419,0.131971338974199,ftsQ,ECB_00094,b0093,1,protein,Exp,Na_mM_Levels,baseNahighNa
93,YP_003043324.1,39.6743411348208,-1.53822377771398,0.292147985700255,-5.26522123377636,1.40020636840665e-07,9.73758381542258e-07,ftsA,ECB_00095,b0094,-1,protein,Exp,Na_mM_Levels,baseNahighNa
94,YP_003043325.1,195.770022178822,-2.21413653739783,0.341743672135494,-6.47893938624261,9.23695985520888e-11,1.31132978358259e-09,ftsZ,ECB_00096,b0095,-1,protein,Exp,Na_mM_Levels,baseNahighNa
95,YP_003043326.1,11.0112304507738,-0.638959596764584,0.344724745484971,-1.85353562554865,0.0638056247848867,0.0894104006941384,lpxC,ECB_00097,b0096,-1,protein,Exp,Na_mM_Levels,baseNahighNa
96,YP_003043327.1,0.519257530282293,1.61803330947141,0.819361582355154,1.97474880970202,0.0482966608636068,0.0709626526679048,yacA,ECB_00098,b0097,1,protein,Exp,Na_mM_Levels,baseNahighNa
97,YP_003043328.1,242.87462721098,-1.84532779689869,0.274795537143468,-6.71527571401301,1.87710947421022e-11,3.1543100838055e-10,secA,ECB_00099,b0098,-1,protein,Exp,Na_mM_Levels,baseNahighNa
98,YP_003043329.1,2.09117824446303,0.995649469979499,0.525810191087379,1.89355300991882,0.0582843656997823,0.0832027508966726,mutT,ECB_00100,b0099,1,protein,Exp,Na_mM_Levels,baseNahighNa
99,YP_003043330.1,15.0433579536933,-1.95115712682092,0.371793830834873,-5.24795455169211,1.53797224783012e-07,1.06060833238134e-06,yacG,ECB_00101,b0101,-1,protein,Exp,Na_mM_Levels,baseNahighNa
100,YP_003043331.1,26.6665069138617,-1.30196292729471,0.32409321440815,-4.01724833909997,5.88816632370897e-05,0.000268456043795236,yacF,ECB_00102,b0102,-1,protein,Exp,Na_mM_Levels,baseNahighNa
101,YP_003043332.1,3.48758085327707,-1.13359735423986,0.524155491011013,-2.16271196940689,0.0305633399152533,0.0491328662362741,coaE,ECB_00103,b0103,-1,protein,Exp,Na_mM_Levels,baseNahighNa
102,YP_003043333.1,23.7989747630664,-1.1968658777234,0.275593956761484,-4.34285966132137,1.40639979313988e-05,7.17490452088836e-05,guaC,ECB_00104,b0104,-1,protein,Exp,Na_mM_Levels,baseNahighNa
103,YP_003043334.1,0.39537341782413,1.77798116561907,0.858666224542433,2.07063130562347,0.0383932642845165,0.0591339577476073,hofC,ECB_00105,b0106,1,protein,Exp,Na_mM_Levels,baseNahighNa
104,YP_003043335.1,1.57367808536298,1.91544346110584,0.653555379896803,2.93080513147683,0.00338084786300376,0.00950747995354266,hofB,ECB_00106,b0107,1,protein,Exp,Na_mM_Levels,baseNahighNa
105,YP_003043336.1,0.121771175127421,1.0513494553458,0.989650227979041,1.06234447850606,0.288079329200959,0.332591867167792,ppdD,ECB_00107,b0108,1,protein,Exp,Na_mM_Levels,baseNahighNa
106,YP_003043337.1,21.6958679568012,-1.85538430048026,0.350601082993182,-5.29200961001121,1.20979533468818e-07,8.48505518383514e-07,nadC,ECB_00108,b0109,-1,protein,Exp,Na_mM_Levels,baseNahighNa
107,YP_003043338.1,2.26818553169614,-0.128185921813606,0.582482010857585,-0.220068464646451,0.825817834323825,0.847641990503911,ampD,ECB_00109,b0110,-1,protein,Exp,Na_mM_Levels,baseNahighNa
108,YP_003043339.1,2.05399290194318,1.36740570562141,0.633329099479701,2.15907607394761,0.0308442655208241,0.0494493150892651,ampE,ECB_00110,b0111,1,protein,Exp,Na_mM_Levels,baseNahighNa
109,YP_003043340.1,6.40522859604142,-0.542101528646516,0.464380815079131,-1.16736417837188,0.243063330901687,0.286731155679726,aroP,ECB_00111,b0112,-1,protein,Exp,Na_mM_Levels,baseNahighNa
110,YP_003043341.1,9.30223318483821,-0.217783265289264,0.293571971628114,-0.741839434062676,0.458184625075237,0.505587269213281,pdhR,ECB_00112,b0113,-1,protein,Exp,Na_mM_Levels,baseNahighNa
111,YP_003043342.1,421.847809948493,-1.98717504163153,0.279076202958279,-7.12054636177135,1.0750006449476e-12,2.89266513414985e-11,aceE,ECB_00113,b0114,-1,protein,Exp,Na_mM_Levels,baseNahighNa
112,YP_003043343.1,226.659730390958,-1.74107563155796,0.282666192334297,-6.15947601366799,7.29860340436188e-10,8.23242471664598e-09,aceF,ECB_00114,b0115,-1,protein,Exp,Na_mM_Levels,baseNahighNa
113,YP_003043344.1,300.994996827234,-1.82606038380918,0.299000380478439,-6.10721759245676,1.01382980617983e-09,1.11602601926266e-08,lpdA,ECB_00115,b0116,-1,protein,Exp,Na_mM_Levels,baseNahighNa
114,YP_003043345.1,2.71713927566039,2.258671216458,0.760648666753911,2.96940140064525,0.00298380551300603,0.00868150339013838,yacH,ECB_00116,b0117,1,protein,Exp,Na_mM_Levels,baseNahighNa
115,YP_003043346.1,311.389041494396,-1.55682541108468,0.241406148876805,-6.44898822307613,1.12599311432119e-10,1.54523788388677e-09,acnB,ECB_00117,b0118,-1,protein,Exp,Na_mM_Levels,baseNahighNa
116,YP_003043347.1,1.69230711839774,1.14850011316973,0.570564306988366,2.0129196640987,0.0441230815107087,0.0658169299201405,yacL,ECB_00118,b0119,1,protein,Exp,Na_mM_Levels,baseNahighNa
117,YP_003043348.1,83.351594369733,-1.76677016827421,0.309506762076638,-5.70834109219472,1.1408261964345e-08,9.84650199312541e-08,speD,ECB_00119,b0120,-1,protein,Exp,Na_mM_Levels,baseNahighNa
118,YP_003043349.1,28.6254035825484,-1.21351424267672,0.3196845428588,-3.79597409316319,0.000147064856767483,0.000633332651999713,speE,ECB_00120,b0121,-1,protein,Exp,Na_mM_Levels,baseNahighNa
119,YP_003043350.1,1.8639345838922,-0.598689721965981,0.558441500664221,-1.07207240374128,0.283687512772961,0.328350151837583,yacC,ECB_00121,b0122,-1,protein,Exp,Na_mM_Levels,baseNahighNa
120,YP_003043351.1,34.4071065299275,-1.60095625735349,0.431701705712126,-3.70847795172036,0.000208508812044686,0.000867978543162764,cueO,ECB_00122,b0123,-1,protein,Exp,Na_mM_Levels,baseNahighNa
121,YP_003043352.1,55.8214442349164,-1.63147572265191,0.282249228868826,-5.7802663595943,7.45824485988581e-09,6.75188587954875e-08,gcd,ECB_00123,b0124,-1,protein,Exp,Na_mM_Levels,baseNahighNa
122,YP_003043353.1,51.0358830008041,-1.5863298378016,0.267532835830309,-5.92947715325597,3.0390079103778e-09,3.02944202591414e-08,hpt,ECB_00124,b0125,-1,protein,Exp,Na_mM_Levels,baseNahighNa
123,YP_003043354.1,81.1527327074035,-1.92982333230064,0.28651735883045,-6.73544995730133,1.63423404166579e-11,2.79175997906143e-10,yadF,ECB_00125,b0126,-1,protein,Exp,Na_mM_Levels,baseNahighNa
124,YP_003043355.1,15.3659526745007,-0.886537114238,0.2602451287355,-3.40654643007375,0.000657903592798749,0.00249180229213657,yadG,ECB_00126,b0127,-1,protein,Exp,Na_mM_Levels,baseNahighNa
125,YP_003043356.1,0.176386326085556,1.45743579340076,0.989470360501438,1.472945377224,0.140765765028936,0.176203300280976,yadH,ECB_00127,b0128,1,protein,Exp,Na_mM_Levels,baseNahighNa
126,YP_003043357.1,1.04515674942031,1.78908897575495,0.705887135421493,2.53452554378494,0.0112599717410936,0.0231670682948938,yadI,ECB_00128,b0129,1,protein,Exp,Na_mM_Levels,baseNahighNa
127,YP_003043358.1,2.13650921411418,2.5200774358245,0.823529565672542,3.06009345732045,0.00221267933897528,0.00694329332207412,yadE,ECB_00129,b0130,1,protein,Exp,Na_mM_Levels,baseNahighNa
128,YP_003043359.1,49.9953982231911,-2.37184602421832,0.340532785222089,-6.96510329444917,3.28162881173681e-12,7.3827682065139e-11,panD,ECB_00130,b0131,-1,protein,Exp,Na_mM_Levels,baseNahighNa
129,YP_003043360.1,2.26036602478091,1.87879890551419,0.746038475733178,2.51836730494064,0.0117900299248779,0.0239111099510947,yadD,ECB_00131,b0132,1,protein,Exp,Na_mM_Levels,baseNahighNa
130,YP_003043361.1,64.0942644563063,-1.6579098529341,0.292284770152673,-5.67224167057389,1.40940957494827e-08,1.18904492214385e-07,panC,ECB_00132,b0133,-1,protein,Exp,Na_mM_Levels,baseNahighNa
131,YP_003043362.1,33.738515268114,-1.89187269542891,0.319280809409617,-5.92541937903245,3.11501381512313e-09,3.08498197240716e-08,panB,ECB_00133,b0134,-1,protein,Exp,Na_mM_Levels,baseNahighNa
