id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003043267.1,280.219304514298,-1.09515159408814,0.325389823269874,-3.3656602504739,0.000763606977071654,0.00334639528187283,carB,ECB_00037,b0033,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043268.1,1.66746768820246,1.77465346353334,0.750936130758628,2.36325486395296,0.0181152067428092,0.0417005952970004,caiF,ECB_00038,b0034,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043270.1,2.26221154715751,1.71571411794079,0.745731800380568,2.3007120214871,0.0214079141401606,0.0467913535831768,caiD,ECB_00040,b0036,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043271.1,3.15133168568543,1.8321132318907,0.638832640744118,2.86790798566059,0.00413195683650082,0.0136537847883565,caiC,ECB_00041,b0037,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043272.1,4.10327823534968,1.81279573715125,0.71611634343883,2.53142628814489,0.0113599691790331,0.0292326384671102,caiA,ECB_00043,b0039,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043273.1,0.468984604951085,0.977748694686783,0.874824953187641,1.11765066957008,0.26371621910349,0.322341922686568,caiT,ECB_00044,b0040,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043274.1,2.41369870196075,2.12070585648372,0.625685914089768,3.38940962027069,0.000700432942039542,0.00310692717727418,fixA,ECB_00045,b0041,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043275.1,2.78024164135967,1.58533803090003,0.704968845571406,2.24880580306361,0.0245248540175474,0.0513515875346018,fixB,ECB_00046,b0042,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043276.1,2.69102684238993,1.91554126383979,0.597342019064037,3.20677468302199,0.00134232086547609,0.00540556240421451,fixC,ECB_00047,b0043,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043278.1,0.844352638761911,1.4365264463283,0.78344330930494,1.83360611963458,0.0667124831712781,0.108523495702538,yaaU,ECB_00049,b0045,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043279.1,0.519579491755753,0.69289390433806,0.900769419030187,0.769224498189629,0.441760049552604,0.498595748042352,yabF,ECB_00050,b0046,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043280.1,4.14247944320667,1.33719506615656,0.656888540988862,2.03564985947782,0.0417855273176112,0.0757175005788444,kefC,ECB_00051,b0047,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043281.1,9.21884677413171,-1.36357711011857,0.422632231037681,-3.22639167100579,0.00125361677177465,0.00511750408203897,folA,ECB_00052,b0048,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043282.1,4.12485710575671,0.0401521203771428,0.478177152642786,0.0839691318483752,0.933080974284446,0.944607607691295,apaH,ECB_00053,b0049,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043283.1,4.52453096355375,-1.28168286325223,0.531759394445107,-2.41026839702506,0.0159407887278982,0.0378926072879263,apaG,ECB_00054,b0050,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043284.1,14.9665230247233,-1.68877751759288,0.427287473975263,-3.95232161121262,7.73966231856489e-05,0.000478690812835014,ksgA,ECB_00055,b0051,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043285.1,14.1023717690998,-1.03264691264122,0.460694022376562,-2.24150273822558,0.0249935283580273,0.0520513252589667,pdxA,ECB_00056,b0052,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043286.1,82.2866736948716,-1.31978527394031,0.287452732575692,-4.59131232503689,4.40467613150702e-06,3.96573266957263e-05,surA,ECB_00057,b0053,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043287.1,109.88791867729,-1.45510290865709,0.403013579554522,-3.61055553082236,0.000305541874024956,0.00154562694915711,imp,ECB_00058,b0054,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043288.1,19.257999808173,-0.480047839796619,0.354817290474145,-1.35294376199967,0.176073597345824,0.231701827418552,djlA,ECB_00059,b0055,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043289.1,1.84263769988309,0.89890588625618,0.719889366274412,1.2486722660014,0.211784968699724,0.26949966125687,rluA,ECB_00060,b0058,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043290.1,34.4841999480666,-0.395237358065667,0.280532118241072,-1.40888451755112,0.158869318320893,0.213044661522755,hepA,ECB_00061,b0059,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043291.1,6.67113899457999,1.41316495969753,0.88829730881895,1.59086934708429,0.111638982287206,0.162213024794975,polB,ECB_00062,b0060,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043292.1,0.63869081534032,1.13514889310999,0.816927481400097,1.38953446781409,0.164670287346602,0.21933734332473,araD,ECB_00063,b0061,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043293.1,4.91285949020538,0.415390503660988,0.44519025307248,0.933062888942809,0.350787498722373,0.408122106779629,araA,ECB_00064,b0062,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043294.1,3.10303529051219,0.970619676465505,0.607014453262701,1.59900587415741,0.109819297386699,0.160279455402314,araB,ECB_00065,b0063,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043296.1,0.443443185007944,1.45932695382736,0.865777520220713,1.68556808157289,0.0918790213388938,0.139370398865754,yabI,ECB_00067,b0065,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043297.1,3.51892780314506,1.73966831275017,0.731765154149037,2.37735877813588,0.0174371185538453,0.040595791633171,thiQ,ECB_00068,b0066,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043298.1,0.865929489046298,0.899326013937504,0.836310445535158,1.07534949340735,0.282218285134362,0.340992089447268,thiP,ECB_00069,b0067,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043299.1,2.63798932470128,0.929418060945936,0.58113721235661,1.59930914968771,0.109751927508124,0.160279455402314,tbpA,ECB_00070,b0068,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043300.1,2.70220639732777,1.80447332652986,0.671892241108381,2.68565882462511,0.00723869620502825,0.021243013572142,yabN,ECB_00071,b0069,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043301.1,0.606188208176551,1.19666202032176,0.835200983063685,1.43278329957439,0.151919775409496,0.205544511167885,setA,ECB_00072,b0070,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043302.1,104.159328441133,-2.2856770817919,0.418578028574217,-5.46057586820191,4.74592620571366e-08,1.03544312512037e-06,leuD,ECB_00073,b0071,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043303.1,166.907253420589,-2.01125678461485,0.327270452499298,-6.14554955772907,7.96871276199914e-10,6.07475358926353e-08,leuC,ECB_00074,b0072,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043304.1,131.350371471903,-2.23716322620518,0.402903717332209,-5.55260011254887,2.81451428353111e-08,7.20779517298044e-07,leuB,ECB_00075,b0073,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043305.1,168.420799078784,-2.24055787512107,0.344989521464097,-6.49456790922923,8.32720617341553e-11,1.42505494860211e-08,leuA,ECB_00076,b0074,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043307.1,2.0181525532508,0.568784792180611,0.576986060647197,0.985786019756895,0.324238127503524,0.383701293125109,leuO,ECB_00078,b0076,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043308.1,80.712077554009,-2.12212440751892,0.404287890412508,-5.249042718924,1.5289162119085e-07,2.59678100654719e-06,ilvI,ECB_00079,b0077,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043309.1,25.1794645737418,-1.41086420716123,0.298620238284678,-4.72461014452822,2.30557227690026e-06,2.3183024305764e-05,ilvH,ECB_00080,b0078,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043310.1,14.9643767320226,-0.680781320812756,0.383837529295217,-1.77361844232056,0.0761262850470689,0.119564863990788,fruR,ECB_00081,b0080,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043311.1,10.1263333788788,-0.687658754028772,0.32275066244855,-2.13061918699669,0.0331205275686619,0.0641282276255604,yabB,ECB_00082,b0081,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043312.1,37.0316419274828,-1.05192137456136,0.314811090694795,-3.34143683515009,0.000833459782106995,0.00360578793071892,mraW,ECB_00083,b0082,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043313.1,0.768711030119148,1.628847816789,0.824644966449445,1.9752110096568,0.048244207028506,0.0849782432237737,ftsL,ECB_00084,b0083,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043314.1,4.35817212536193,1.26336405253899,0.64831895055411,1.94867672996325,0.051334042438287,0.0888922298535154,ftsI,ECB_00085,b0084,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043315.1,29.0531536268555,-0.0439336625185389,0.739436728358978,-0.0594150396289352,0.95262153433003,0.960828735241181,murE,ECB_00086,b0085,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043316.1,14.4493900340489,-1.39741804913591,0.41056388621211,-3.40365554805266,0.000664905432268285,0.00297347886354085,murF,ECB_00087,b0086,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043318.1,33.6169158633688,-1.34714088915509,0.35761263202291,-3.76703944023093,0.000165194911416361,0.000914711012876404,murD,ECB_00089,b0088,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043319.1,0.813062920285056,1.19524781150274,0.787590196731635,1.51760117947482,0.129114969353123,0.181708661438247,ftsW,ECB_00090,b0089,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043320.1,21.385893490053,-0.804490885970725,0.296774648868021,-2.7107803481169,0.00671250766947331,0.0200762775004868,murG,ECB_00091,b0090,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043321.1,38.4881161134612,-1.73630639673163,0.391904244586816,-4.4304352930962,9.40430634441976e-06,7.59293502389359e-05,murC,ECB_00092,b0091,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043322.1,25.0477586226488,-1.12574565648541,0.310757052871928,-3.62259085057471,0.000291666971322239,0.0014915512199599,ddl,ECB_00093,b0092,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043323.1,1.88220494826683,1.72579313508245,0.652391880507966,2.64533202611091,0.00816107946119792,0.023262624759832,ftsQ,ECB_00094,b0093,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043324.1,31.4664322854854,-1.71007830126608,0.418667984469121,-4.08456907311527,4.41586896519128e-05,0.000290667037507972,ftsA,ECB_00095,b0094,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043325.1,119.675085891732,-1.86064072476211,0.340102518132982,-5.47082313584807,4.47950160107293e-08,9.92149070832233e-07,ftsZ,ECB_00096,b0095,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043326.1,14.1723428147138,-1.19980997106495,0.525002827149183,-2.28534001917674,0.0222928980876775,0.0479187671681357,lpxC,ECB_00097,b0096,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043327.1,0.576906390020891,2.28186766994286,0.871866654683272,2.61722094506734,0.00886489395867235,0.0245017895417605,yacA,ECB_00098,b0097,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043328.1,209.413543288934,-1.74600497712706,0.36473281390248,-4.78707950196633,1.69225810717615e-06,1.80104612835176e-05,secA,ECB_00099,b0098,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043329.1,2.61753078839555,0.922639723711547,0.546565482647219,1.68806804125804,0.0913981684271598,0.139156152393976,mutT,ECB_00100,b0099,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043330.1,15.6512592116481,-1.72871898597579,0.477854210545676,-3.61767030157947,0.000297266730278122,0.001517819847121,yacG,ECB_00101,b0101,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043331.1,17.9873533119046,-0.311904041724263,0.332146826399752,-0.93905470994588,0.347702655621729,0.405433637819723,yacF,ECB_00102,b0102,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043332.1,5.55863471197529,-1.57950246962077,0.622185624720142,-2.53863542786162,0.011128572242084,0.0288831827470714,coaE,ECB_00103,b0103,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043333.1,18.984869905145,-1.24184448376003,0.346571788920064,-3.58322438081208,0.000339378838861402,0.00168637526378651,guaC,ECB_00104,b0104,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043334.1,0.422770593648374,1.08757576982257,0.885728828899883,1.22788796563548,0.21948902772203,0.277367226175772,hofC,ECB_00105,b0106,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043335.1,1.84244965061626,1.31040524595318,0.642908079460719,2.03824666047496,0.0415252712540979,0.0753708965509041,hofB,ECB_00106,b0107,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043336.1,0.139954477129756,0.776816383042336,0.882532919053823,0.880212359528949,0.37874427921193,0.437927247709597,ppdD,ECB_00107,b0108,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043337.1,16.7315515314741,-0.970663070241494,0.401830063495361,-2.41560589518385,0.0157090538736204,0.0374724696269748,nadC,ECB_00108,b0109,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043338.1,2.4797964479451,0.206836857086331,0.633974981549446,0.326253973904172,0.744232208117783,0.778676405429331,ampD,ECB_00109,b0110,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043339.1,4.16997157348422,0.737727777934425,0.607559252850028,1.2142482802686,0.224652929014158,0.282305466295548,ampE,ECB_00110,b0111,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043340.1,5.12235406336688,-0.722252569874069,0.48770673486141,-1.48091571890905,0.138629033762737,0.191579246489988,aroP,ECB_00111,b0112,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043341.1,9.22323050286718,-0.0207505792100023,0.36674100881816,-0.0565810168785651,0.954878956652525,0.962513290254297,pdhR,ECB_00112,b0113,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043342.1,369.097260253907,-1.85549783884698,0.354456655033886,-5.23476654337213,1.65193525388101e-07,2.74875317879287e-06,aceE,ECB_00113,b0114,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043343.1,206.741659799404,-1.74964451748621,0.350698815289423,-4.98902317660318,6.06853668376965e-07,7.74033589470697e-06,aceF,ECB_00114,b0115,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043344.1,284.303113316882,-1.85794349746371,0.375027997173632,-4.95414612099883,7.26485996882067e-07,8.98649470860157e-06,lpdA,ECB_00115,b0116,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043345.1,4.22803803620411,1.61808545848018,0.749456589238045,2.15901158481407,0.0308492681832545,0.0609547324320121,yacH,ECB_00116,b0117,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043346.1,243.073445517759,-1.1793778211086,0.312909446118285,-3.7690706871878,0.000163856482356718,0.000908835108570767,acnB,ECB_00117,b0118,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043347.1,6.07616459845727,-0.532325240683377,0.429924845485543,-1.23818208292239,0.215648553499935,0.273354972301928,yacL,ECB_00118,b0119,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043348.1,48.8594749394337,-1.77728448782838,0.402632110753948,-4.41416479301744,1.01400698209454e-05,8.12693126480657e-05,speD,ECB_00119,b0120,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043349.1,27.3333262909922,-1.18676329707768,0.361513160217035,-3.28276651495953,0.00102793766409434,0.00430906150548734,speE,ECB_00120,b0121,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043350.1,1.14959873695475,1.00067294730604,0.703291197056452,1.42284298665226,0.154781676837726,0.208828426161308,yacC,ECB_00121,b0122,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043351.1,21.3097557049849,-1.0034938583416,0.494377548881956,-2.02981276275797,0.042375575156981,0.0764981060831953,cueO,ECB_00122,b0123,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043352.1,59.965170184594,-1.50278925960739,0.404032586161995,-3.71947538658393,0.000199636999702931,0.00107280341807575,gcd,ECB_00123,b0124,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043353.1,41.0726653610788,-1.0029335049089,0.296843923642039,-3.37865600415096,0.000728410909653157,0.00320500800247389,hpt,ECB_00124,b0125,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043354.1,68.1065848269505,-1.97637722970879,0.364267941554187,-5.42561396228385,5.77556652870157e-08,1.18326919256773e-06,yadF,ECB_00125,b0126,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043355.1,12.7880494064186,-0.471379363846397,0.342870127790646,-1.3748044102991,0.169192090462101,0.224630082031093,yadG,ECB_00126,b0127,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043358.1,2.30138568381745,1.67874568862934,0.725533639564551,2.31380820555321,0.0206782450708131,0.0457757488466348,yadE,ECB_00129,b0130,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043359.1,29.2544097856257,-2.35861369775264,0.368127200580851,-6.40706172766123,1.48350768788663e-10,2.20243808988899e-08,panD,ECB_00130,b0131,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043361.1,51.8622382467087,-1.24002885804891,0.297832013120181,-4.1635176993164,3.13381720892086e-05,0.000220052742480279,panC,ECB_00132,b0133,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043362.1,24.3083505026671,-1.7579186787077,0.428251084195407,-4.10487852473382,4.04527391934158e-05,0.000269520485926864,panB,ECB_00133,b0134,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043363.1,1.51197403780213,1.82027881599342,0.71961389230939,2.52952150513905,0.0114218174267201,0.0292963360913837,yadC,ECB_00134,b0135,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043366.1,1.666139250256,1.53346799679741,0.708488993485595,2.16442035218235,0.0304321032516613,0.0603508627996545,yadM,ECB_00137,b0138,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043367.1,3.29695158792625,1.62688520704903,0.633198454545719,2.56931329407021,0.0101900285771684,0.0270947398500242,htrE,ECB_00138,b0139,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043370.1,5.66426242926962,-2.01948850626162,0.619918555098419,-3.2576674623669,0.00112331956946613,0.00466697281205322,folK,ECB_00141,b0142,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043371.1,28.142714738615,-0.525390057830308,0.263328695629556,-1.99518725664981,0.0460224603813068,0.0817235239057008,pcnB,ECB_00142,b0143,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043372.1,2.9535375417184,1.13992861296679,0.761221580269498,1.49749907584492,0.134263445873738,0.186904677714935,yadB,ECB_00143,b0144,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043373.1,128.41591934453,-1.82112202309133,0.464591486634387,-3.91983511425053,8.86095713529472e-05,0.000534921132403243,dksA,ECB_00144,b0145,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043374.1,7.58396614162671,-0.726796597635427,0.485640267028348,-1.4965740013338,0.134504139238868,0.187061760044552,sfsA,ECB_00145,b0146,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043375.1,1.69310974981209,1.04015309749179,0.658344481765971,1.57995263315891,0.114117714342779,0.165228740112911,ligT,ECB_00146,b0147,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043376.1,8.11324825520854,1.74623232134015,0.567191319294104,3.07873597838807,0.00207880821639697,0.00785966935795763,hrpB,ECB_00147,b0148,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043377.1,44.5280066912599,-0.617573607581844,0.255682644068496,-2.41539119650374,0.0157183177965498,0.0374724696269748,mrcB,ECB_00148,b0149,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043378.1,128.049040742891,-1.90448724234887,0.49554867048671,-3.8431890867114,0.000121445826501911,0.000700879259283915,fhuA,ECB_00149,b0150,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043379.1,14.0292577974079,-0.988515653336308,0.685178575445785,-1.4427124384226,0.149101493871492,0.202634617293015,fhuC,ECB_00150,b0151,-1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043380.1,2.20630642448543,1.07453450099055,0.600969881146696,1.78800058821627,0.0737759129270658,0.116604359968622,fhuD,ECB_00151,b0152,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
YP_003043381.1,3.38018750363764,1.58074080897873,0.769121615028171,2.05525469326569,0.0398544109118299,0.073228490665508,fhuB,ECB_00152,b0153,1,protein_wo_NA,Sta,Na_mM_Levels,baseNahighNa
