"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"11","eno","eco00010:Glycolysis / Gluconeogenesis",0.00308414019999157,-1,-2.51086588785236,5.00401306202658e-06,32,2.51086588785236,-6,5,9,"Glycolysis / Gluconeogenesis
 padj:0.00001 N( -9/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"12","tpiA","eco00010:Glycolysis / Gluconeogenesis",0.00170127197318804,-1,-2.76922625251737,5.00401306202658e-06,32,2.76922625251737,-7,5,9,"Glycolysis / Gluconeogenesis
 padj:0.00001 N( -9/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"13","pfkA","eco00010:Glycolysis / Gluconeogenesis",0.00150895151776547,-1,-2.82132471377324,5.00401306202658e-06,32,2.82132471377324,-8,5,9,"Glycolysis / Gluconeogenesis
 padj:0.00001 N( -9/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"14","ptsG","eco00010:Glycolysis / Gluconeogenesis",2.20775141004142e-10,-1,-9.65604982918794,5.00401306202658e-06,32,9.65604982918794,-9,5,9,"Glycolysis / Gluconeogenesis
 padj:0.00001 N( -9/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"15","frdA","eco00020:Citrate cycle (TCA cycle)",0.000151974494301939,1,3.81822929306438,0.00560184621397797,26,3.81822929306438,6,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"16","sucB","eco00020:Citrate cycle (TCA cycle)",0.00401053580254653,1,2.39679760230633,0.00560184621397797,26,2.39679760230633,5,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"17","frdB","eco00020:Citrate cycle (TCA cycle)",0.0048719720869591,1,2.31229520857599,0.00560184621397797,26,2.31229520857599,4,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"18","sucC","eco00020:Citrate cycle (TCA cycle)",0.00513716487242607,1,2.28927649578319,0.00560184621397797,26,2.28927649578319,3,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"19","acnA","eco00020:Citrate cycle (TCA cycle)",0.00546658220575559,1,2.26228411664593,0.00560184621397797,26,2.26228411664593,2,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"20","sdhB","eco00020:Citrate cycle (TCA cycle)",0.0381754946654147,1,1.41821532679104,0.00560184621397797,26,1.41821532679104,1,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"21","ybiC","eco00020:Citrate cycle (TCA cycle)",0.0482699806223408,-1,-1.31632287552587,0.00560184621397797,26,1.31632287552587,-1,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"22","aceF","eco00020:Citrate cycle (TCA cycle)",0.0253088027706437,-1,-1.59672839859524,0.00560184621397797,26,1.59672839859524,-2,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"23","aceE","eco00020:Citrate cycle (TCA cycle)",0.0192394053558344,-1,-1.71580835509814,0.00560184621397797,26,1.71580835509814,-3,6,3,"Citrate cycle (TCA cycle)
 padj:0.00560 N( -3/ +6/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"24","glpX","eco00030:Pentose phosphate pathway",5.16848445320531e-06,1,5.28663678574573,0.00115340933433816,28,5.28663678574573,2,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"25","rpiB","eco00030:Pentose phosphate pathway",0.00169897458993254,1,2.76981311644267,0.00115340933433816,28,2.76981311644267,1,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"26","pfkB","eco00030:Pentose phosphate pathway",0.0341101680986764,-1,-1.46711614033615,0.00115340933433816,28,1.46711614033615,-1,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"27","zwf","eco00030:Pentose phosphate pathway",0.0302230200092552,-1,-1.51966214132645,0.00115340933433816,28,1.51966214132645,-2,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"28","gnd","eco00030:Pentose phosphate pathway",0.0254210059598142,-1,-1.59480726754472,0.00115340933433816,28,1.59480726754472,-3,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"29","deoC","eco00030:Pentose phosphate pathway",0.00206923893051271,-1,-2.68418935940088,0.00115340933433816,28,2.68418935940088,-4,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"30","pfkA","eco00030:Pentose phosphate pathway",0.00150895151776547,-1,-2.82132471377324,0.00115340933433816,28,2.82132471377324,-5,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"31","talA","eco00030:Pentose phosphate pathway",0.00101725702260351,-1,-2.99256930332533,0.00115340933433816,28,2.99256930332533,-6,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"32","talA","eco00030:Pentose phosphate pathway",0.00101725702260351,-1,-2.99256930332533,0.00115340933433816,28,2.99256930332533,-7,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"33","edd","eco00030:Pentose phosphate pathway",5.23560859101903e-05,-1,-4.28103282833871,0.00115340933433816,28,4.28103282833871,-8,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"34","gcd","eco00030:Pentose phosphate pathway",2.29662459989423e-14,-1,-13.6389099876166,0.00115340933433816,28,13.6389099876166,-9,2,9,"Pentose phosphate pathway
 padj:0.00115 N( -9/ +2/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"35","uxuB","eco00040:Pentose and glucuronate interconversions",1.47712750091353e-07,1,6.83058201616178,5.36221591496133e-06,24,6.83058201616178,10,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"36","uxaC","eco00040:Pentose and glucuronate interconversions",6.54166418173667e-07,1,6.18431175427434,5.36221591496133e-06,24,6.18431175427434,9,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"37","xylA","eco00040:Pentose and glucuronate interconversions",7.56000411955892e-06,1,5.12147796784519,5.36221591496133e-06,24,5.12147796784519,8,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"38","araA","eco00040:Pentose and glucuronate interconversions",0.00264362284431596,1,2.57780050392012,5.36221591496133e-06,24,2.57780050392012,7,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"39","uxuA","eco00040:Pentose and glucuronate interconversions",0.0036418716159151,1,2.43867536811891,5.36221591496133e-06,24,2.43867536811891,6,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"40","yiaK","eco00040:Pentose and glucuronate interconversions",0.00518518457649615,1,2.28523577946259,5.36221591496133e-06,24,2.28523577946259,5,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"41","uidA","eco00040:Pentose and glucuronate interconversions",0.00667267732698866,1,2.17569987597292,5.36221591496133e-06,24,2.17569987597292,4,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"42","uxaB","eco00040:Pentose and glucuronate interconversions",0.0135166014579491,1,1.86913249135285,5.36221591496133e-06,24,1.86913249135285,3,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"43","kduI","eco00040:Pentose and glucuronate interconversions",0.0165317491049399,1,1.781681194436,5.36221591496133e-06,24,1.781681194436,2,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"44","xylB","eco00040:Pentose and glucuronate interconversions",0.041877076988396,1,1.37802363960334,5.36221591496133e-06,24,1.37802363960334,1,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"45","galU","eco00040:Pentose and glucuronate interconversions",0.048344816870748,-1,-1.31565008052815,5.36221591496133e-06,24,1.31565008052815,-1,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"46","galF","eco00040:Pentose and glucuronate interconversions",0.0100534624059408,-1,-1.99768434174328,5.36221591496133e-06,24,1.99768434174328,-2,10,2,"Pentose and glucuronate interconversions
 padj:0.00001 N( -2/ +10/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"47","glpX","eco00051:Fructose and mannose metabolism",5.16848445320531e-06,1,5.28663678574573,3.83077257460895e-05,34,5.28663678574573,7,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"48","xylA","eco00051:Fructose and mannose metabolism",7.56000411955892e-06,1,5.12147796784519,3.83077257460895e-05,34,5.12147796784519,6,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"49","fucI","eco00051:Fructose and mannose metabolism",0.000157073540125515,1,3.80389696801743,3.83077257460895e-05,34,3.80389696801743,5,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"50","rhaA","eco00051:Fructose and mannose metabolism",0.0158261866427377,1,1.80062371681949,3.83077257460895e-05,34,1.80062371681949,4,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"51","fucK","eco00051:Fructose and mannose metabolism",0.0282140118175538,1,1.5495351560868,3.83077257460895e-05,34,1.5495351560868,3,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"52","yfaW","eco00051:Fructose and mannose metabolism",0.0309291207706258,1,1.5096324256125,3.83077257460895e-05,34,1.5096324256125,2,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"53","cpsB","eco00051:Fructose and mannose metabolism",0.0314913896954739,1,1.50180817379474,3.83077257460895e-05,34,1.50180817379474,1,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"54","pfkB","eco00051:Fructose and mannose metabolism",0.0341101680986764,-1,-1.46711614033615,3.83077257460895e-05,34,1.46711614033615,-1,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"55","manX","eco00051:Fructose and mannose metabolism",0.00283572044813425,-1,-2.54733658513101,3.83077257460895e-05,34,2.54733658513101,-2,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"56","tpiA","eco00051:Fructose and mannose metabolism",0.00170127197318804,-1,-2.76922625251737,3.83077257460895e-05,34,2.76922625251737,-3,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"57","pfkA","eco00051:Fructose and mannose metabolism",0.00150895151776547,-1,-2.82132471377324,3.83077257460895e-05,34,2.82132471377324,-4,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"58","cpsG","eco00051:Fructose and mannose metabolism",0.00111263887619269,-1,-2.95364576965045,3.83077257460895e-05,34,2.95364576965045,-5,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"59","manY","eco00051:Fructose and mannose metabolism",7.21730615152402e-05,-1,-4.14162487193689,3.83077257460895e-05,34,4.14162487193689,-6,7,6,"Fructose and mannose metabolism
 padj:0.00004 N( -6/ +7/ 34)","Fructose and mannose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"60","dgoA","eco00052:Galactose metabolism",3.80997681796821e-05,1,4.41907766680709,0.00261785142091187,31,4.41907766680709,6,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"61","ebgC","eco00052:Galactose metabolism",0.000233290172872632,1,3.63210355506427,0.00261785142091187,31,3.63210355506427,5,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"62","dgoD","eco00052:Galactose metabolism",0.000646042199959296,1,3.18973911263824,0.00261785142091187,31,3.18973911263824,4,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"63","agaV","eco00052:Galactose metabolism",0.0094229980056464,1,2.02581090079915,0.00261785142091187,31,2.02581090079915,3,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"64","sgcC","eco00052:Galactose metabolism",0.0223486427679303,1,1.65074884641555,0.00261785142091187,31,1.65074884641555,2,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"65","glk","eco00052:Galactose metabolism",0.0358551383611515,1,1.44544859726298,0.00261785142091187,31,1.44544859726298,1,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"66","galU","eco00052:Galactose metabolism",0.048344816870748,-1,-1.31565008052815,0.00261785142091187,31,1.31565008052815,-1,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"67","pfkB","eco00052:Galactose metabolism",0.0341101680986764,-1,-1.46711614033615,0.00261785142091187,31,1.46711614033615,-2,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"68","galF","eco00052:Galactose metabolism",0.0100534624059408,-1,-1.99768434174328,0.00261785142091187,31,1.99768434174328,-3,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"69","pfkA","eco00052:Galactose metabolism",0.00150895151776547,-1,-2.82132471377324,0.00261785142091187,31,2.82132471377324,-4,6,4,"Galactose metabolism
 padj:0.00262 N( -4/ +6/ 31)","Galactose metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"70","fabA","eco00061:Fatty acid biosynthesis",0.038478357660356,1,1.41478347286776,4.11418575053668e-05,12,1.41478347286776,1,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"71","fabG","eco00061:Fatty acid biosynthesis",0.0492805168956863,-1,-1.30732474557239,4.11418575053668e-05,12,1.30732474557239,-1,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"72","fabZ","eco00061:Fatty acid biosynthesis",0.0324939735462224,-1,-1.48819717743064,4.11418575053668e-05,12,1.48819717743064,-2,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"73","accB","eco00061:Fatty acid biosynthesis",0.0299336723228383,-1,-1.52383999977493,4.11418575053668e-05,12,1.52383999977493,-3,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"74","fabF","eco00061:Fatty acid biosynthesis",0.00776859546558872,-1,-2.10965749299862,4.11418575053668e-05,12,2.10965749299862,-4,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"75","fabH","eco00061:Fatty acid biosynthesis",0.00623829695465099,-1,-2.20493395585384,4.11418575053668e-05,12,2.20493395585384,-5,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"76","fabB","eco00061:Fatty acid biosynthesis",0.0032865009192953,-1,-2.48326624190337,4.11418575053668e-05,12,2.48326624190337,-6,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"77","fabD","eco00061:Fatty acid biosynthesis",0.000798518011597166,-1,-3.09771528334637,4.11418575053668e-05,12,3.09771528334637,-7,1,7,"Fatty acid biosynthesis
 padj:0.00004 N( -7/ +1/ 12)","Fatty acid biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"78","fadI","eco00071:Fatty acid metabolism",2.94103396618649e-06,1,5.53149995976965,0.0033359527741218,13,5.53149995976965,7,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"79","fadB","eco00071:Fatty acid metabolism",8.04723813532481e-06,1,5.09435314676211,0.0033359527741218,13,5.09435314676211,6,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"80","fadJ","eco00071:Fatty acid metabolism",4.15326148487709e-05,1,4.38161072531577,0.0033359527741218,13,4.38161072531577,5,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"81","yqeF","eco00071:Fatty acid metabolism",0.000652092482343846,1,3.18569080653292,0.0033359527741218,13,3.18569080653292,4,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"82","fadE","eco00071:Fatty acid metabolism",0.0028933841640612,1,2.53859389982749,0.0033359527741218,13,2.53859389982749,3,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"83","adhP","eco00071:Fatty acid metabolism",0.0036817241980595,1,2.43394874808272,0.0033359527741218,13,2.43394874808272,2,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"84","fadA","eco00071:Fatty acid metabolism",0.0152299546989885,1,1.81730138845704,0.0033359527741218,13,1.81730138845704,1,7,1,"Fatty acid metabolism
 padj:0.00334 N( -1/ +7/ 13)","Fatty acid metabolism","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"85","menC","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.00375556502110562,1,2.4253247145617,0.00737946897654684,17,2.4253247145617,3,3,4,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00738 N( -4/ +3/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"86","menA","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.0261394323948251,1,1.58270384714843,0.00737946897654684,17,1.58270384714843,2,3,4,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00738 N( -4/ +3/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
"87","menD","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.0418902929695799,1,1.37788660228793,0.00737946897654684,17,1.37788660228793,1,3,4,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00738 N( -4/ +3/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","protein_wo_NA","Exp","carbonSource","glucoseglycerol","kegg"
