"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"12","atpA","GO:0000166~nucleotide binding",3.21381214845958e-05,1,4.49297951191359,9.52748571148021e-08,578,4.49297951191359,95,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"13","leuB","GO:0000166~nucleotide binding",8.43656283346725e-05,1,4.07383445461827,9.52748571148021e-08,578,4.07383445461827,94,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"14","cysN","GO:0000166~nucleotide binding",9.69002864073924e-05,1,4.01367493930665,9.52748571148021e-08,578,4.01367493930665,93,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"15","carB","GO:0000166~nucleotide binding",0.000319186745433163,1,3.49595515148408,9.52748571148021e-08,578,3.49595515148408,92,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"16","trxB","GO:0000166~nucleotide binding",0.000364149201590587,1,3.43872063791397,9.52748571148021e-08,578,3.43872063791397,91,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"17","serA","GO:0000166~nucleotide binding",0.000417030869248175,1,3.37983179670981,9.52748571148021e-08,578,3.37983179670981,90,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"18","mreB","GO:0000166~nucleotide binding",0.000432718440750324,1,3.36379459649193,9.52748571148021e-08,578,3.36379459649193,89,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"19","purC","GO:0000166~nucleotide binding",0.00046786797067637,1,3.32987668473864,9.52748571148021e-08,578,3.32987668473864,88,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"20","rhlE","GO:0000166~nucleotide binding",0.000508618621679023,1,3.2936077433652,9.52748571148021e-08,578,3.2936077433652,87,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"21","cysD","GO:0000166~nucleotide binding",0.000582432531310417,1,3.23475437584125,9.52748571148021e-08,578,3.23475437584125,86,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"22","ileS","GO:0000166~nucleotide binding",0.000912557718725135,1,3.0397396571388,9.52748571148021e-08,578,3.0397396571388,85,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"23","atpG","GO:0000166~nucleotide binding",0.00104564748793856,1,2.98061470155476,9.52748571148021e-08,578,2.98061470155476,83,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"24","ilvC","GO:0000166~nucleotide binding",0.00104564748793856,1,2.98061470155476,9.52748571148021e-08,578,2.98061470155476,84,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"25","cysA","GO:0000166~nucleotide binding",0.00104768337968249,1,2.97976994562764,9.52748571148021e-08,578,2.97976994562764,81,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"26","cysC","GO:0000166~nucleotide binding",0.00104768337968249,1,2.97976994562764,9.52748571148021e-08,578,2.97976994562764,82,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"27","htpG","GO:0000166~nucleotide binding",0.00105834692768436,1,2.97537194659052,9.52748571148021e-08,578,2.97537194659052,80,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"28","metN","GO:0000166~nucleotide binding",0.00130651840089749,1,2.88388446932589,9.52748571148021e-08,578,2.88388446932589,79,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"29","metL","GO:0000166~nucleotide binding",0.00184550352465647,1,2.73388512102514,9.52748571148021e-08,578,2.73388512102514,78,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"30","thrA","GO:0000166~nucleotide binding",0.00256182224054743,1,2.59145100832578,9.52748571148021e-08,578,2.59145100832578,77,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"31","alaS","GO:0000166~nucleotide binding",0.00284012991955919,1,2.54666179303145,9.52748571148021e-08,578,2.54666179303145,75,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"32","cysI","GO:0000166~nucleotide binding",0.00284012991955919,1,2.54666179303145,9.52748571148021e-08,578,2.54666179303145,76,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"33","recG","GO:0000166~nucleotide binding",0.0028824332879734,1,2.54024073537769,9.52748571148021e-08,578,2.54024073537769,74,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"34","cysJ","GO:0000166~nucleotide binding",0.00290922332096731,1,2.53622293968756,9.52748571148021e-08,578,2.53622293968756,73,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"35","cpxA","GO:0000166~nucleotide binding",0.00315947603659546,1,2.50038493424328,9.52748571148021e-08,578,2.50038493424328,72,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"36","mfd","GO:0000166~nucleotide binding",0.00364061279692869,1,2.43882550867918,9.52748571148021e-08,578,2.43882550867918,71,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"37","purK","GO:0000166~nucleotide binding",0.00371197315062866,1,2.43039517377214,9.52748571148021e-08,578,2.43039517377214,70,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"38","hisD","GO:0000166~nucleotide binding",0.00380065093486889,1,2.42014201569594,9.52748571148021e-08,578,2.42014201569594,69,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"39","dppF","GO:0000166~nucleotide binding",0.00383682570242273,1,2.41602792928627,9.52748571148021e-08,578,2.41602792928627,66,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"40","entE","GO:0000166~nucleotide binding",0.00383682570242273,1,2.41602792928627,9.52748571148021e-08,578,2.41602792928627,67,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"41","hisS","GO:0000166~nucleotide binding",0.00383682570242273,1,2.41602792928627,9.52748571148021e-08,578,2.41602792928627,68,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"42","adk","GO:0000166~nucleotide binding",0.004080539938997,1,2.38928236705419,9.52748571148021e-08,578,2.38928236705419,65,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"43","gltD","GO:0000166~nucleotide binding",0.00449860917841476,1,2.34692173500302,9.52748571148021e-08,578,2.34692173500302,64,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"44","argB","GO:0000166~nucleotide binding",0.00545894755217325,1,2.26289107823684,9.52748571148021e-08,578,2.26289107823684,63,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"45","purD","GO:0000166~nucleotide binding",0.00639490443983535,1,2.1941659408745,9.52748571148021e-08,578,2.1941659408745,62,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"46","yjeQ","GO:0000166~nucleotide binding",0.006490644083835,1,2.1877122048674,9.52748571148021e-08,578,2.1877122048674,61,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"47","purL","GO:0000166~nucleotide binding",0.00660507219813503,1,2.18012243087606,9.52748571148021e-08,578,2.18012243087606,59,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"48","rfbB","GO:0000166~nucleotide binding",0.00660507219813503,1,2.18012243087606,9.52748571148021e-08,578,2.18012243087606,60,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"49","grpE","GO:0000166~nucleotide binding",0.00774944136251583,1,2.11072960354804,9.52748571148021e-08,578,2.11072960354804,58,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"50","fusA","GO:0000166~nucleotide binding",0.00782150857903032,1,2.10670947400392,9.52748571148021e-08,578,2.10670947400392,57,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"51","dnaX","GO:0000166~nucleotide binding",0.00803326847899272,1,2.09510771828537,9.52748571148021e-08,578,2.09510771828537,56,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"52","glyQ","GO:0000166~nucleotide binding",0.00822602844426511,1,2.08480979310474,9.52748571148021e-08,578,2.08480979310474,53,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"53","recQ","GO:0000166~nucleotide binding",0.00822602844426511,1,2.08480979310474,9.52748571148021e-08,578,2.08480979310474,54,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"54","sms","GO:0000166~nucleotide binding",0.00822602844426511,1,2.08480979310474,9.52748571148021e-08,578,2.08480979310474,55,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"55","trpS","GO:0000166~nucleotide binding",0.00862530097331696,1,2.06422574161467,9.52748571148021e-08,578,2.06422574161467,52,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"56","dnaB","GO:0000166~nucleotide binding",0.00867948590006521,1,2.06150599802363,9.52748571148021e-08,578,2.06150599802363,50,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"57","nrdA","GO:0000166~nucleotide binding",0.00867948590006521,1,2.06150599802363,9.52748571148021e-08,578,2.06150599802363,51,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"58","yliA","GO:0000166~nucleotide binding",0.00898506590151462,1,2.04647873318392,9.52748571148021e-08,578,2.04647873318392,49,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"59","yjcD","GO:0000166~nucleotide binding",0.00908328820660495,1,2.04175690572217,9.52748571148021e-08,578,2.04175690572217,48,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"60","metG","GO:0000166~nucleotide binding",0.0104293964274499,1,1.98174082444142,9.52748571148021e-08,578,1.98174082444142,47,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"61","artP","GO:0000166~nucleotide binding",0.0105140276736436,1,1.97823088422316,9.52748571148021e-08,578,1.97823088422316,46,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"62","guaA","GO:0000166~nucleotide binding",0.0107614945006592,1,1.96812741191138,9.52748571148021e-08,578,1.96812741191138,45,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"63","hisG","GO:0000166~nucleotide binding",0.0116965335843634,1,1.93194282784698,9.52748571148021e-08,578,1.93194282784698,44,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"64","atpD","GO:0000166~nucleotide binding",0.0119492677853221,1,1.92265870614153,9.52748571148021e-08,578,1.92265870614153,41,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"65","bioD","GO:0000166~nucleotide binding",0.0119492677853221,1,1.92265870614153,9.52748571148021e-08,578,1.92265870614153,42,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"66","glnS","GO:0000166~nucleotide binding",0.0119492677853221,1,1.92265870614153,9.52748571148021e-08,578,1.92265870614153,43,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"67","rplW","GO:0000166~nucleotide binding",0.0121495421807473,1,1.91544008684931,9.52748571148021e-08,578,1.91544008684931,40,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"68","mioC","GO:0000166~nucleotide binding",0.0122842555115538,1,1.91065115884377,9.52748571148021e-08,578,1.91065115884377,39,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"69","murD","GO:0000166~nucleotide binding",0.0123910639065251,1,1.90689140315609,9.52748571148021e-08,578,1.90689140315609,38,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"70","dnaK","GO:0000166~nucleotide binding",0.0141252415868545,1,1.85000411561893,9.52748571148021e-08,578,1.85000411561893,37,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"71","nrdE","GO:0000166~nucleotide binding",0.0147241528373024,1,1.83196968320767,9.52748571148021e-08,578,1.83196968320767,36,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"72","pheS","GO:0000166~nucleotide binding",0.0158415848007182,1,1.8002013735181,9.52748571148021e-08,578,1.8002013735181,35,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"73","btuD","GO:0000166~nucleotide binding",0.0165484680428253,1,1.78124220438628,9.52748571148021e-08,578,1.78124220438628,34,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"74","lysS","GO:0000166~nucleotide binding",0.0183042009502251,1,1.73744922501694,9.52748571148021e-08,578,1.73744922501694,33,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"75","cydC","GO:0000166~nucleotide binding",0.019140564133298,1,1.71804526633097,9.52748571148021e-08,578,1.71804526633097,29,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"76","lepA","GO:0000166~nucleotide binding",0.019140564133298,1,1.71804526633097,9.52748571148021e-08,578,1.71804526633097,30,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"77","oppD","GO:0000166~nucleotide binding",0.019140564133298,1,1.71804526633097,9.52748571148021e-08,578,1.71804526633097,31,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"78","yhbJ","GO:0000166~nucleotide binding",0.019140564133298,1,1.71804526633097,9.52748571148021e-08,578,1.71804526633097,32,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"79","gapA","GO:0000166~nucleotide binding",0.0191865754462991,1,1.71700253425338,9.52748571148021e-08,578,1.71700253425338,28,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"80","minD","GO:0000166~nucleotide binding",0.0194476639504114,1,1.71113255857355,9.52748571148021e-08,578,1.71113255857355,27,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"81","pstB","GO:0000166~nucleotide binding",0.0196310673455721,1,1.70705608706884,9.52748571148021e-08,578,1.70705608706884,26,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"82","yncE","GO:0000166~nucleotide binding",0.0203264472372705,1,1.69193852298927,9.52748571148021e-08,578,1.69193852298927,25,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"83","nadE","GO:0000166~nucleotide binding",0.0212010811425503,1,1.67364199179428,9.52748571148021e-08,578,1.67364199179428,24,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"84","sbcC","GO:0000166~nucleotide binding",0.0245225935010097,1,1.61043360089039,9.52748571148021e-08,578,1.61043360089039,23,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"85","thrB","GO:0000166~nucleotide binding",0.0246262651879612,1,1.60860144813856,9.52748571148021e-08,578,1.60860144813856,22,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"86","yegD","GO:0000166~nucleotide binding",0.0250028336626384,1,1.60201076835564,9.52748571148021e-08,578,1.60201076835564,21,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"87","wecC","GO:0000166~nucleotide binding",0.0269665207977728,1,1.56917508231235,9.52748571148021e-08,578,1.56917508231235,20,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"88","bax","GO:0000166~nucleotide binding",0.0270905684608359,1,1.56718188175849,9.52748571148021e-08,578,1.56718188175849,19,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"89","pdxY","GO:0000166~nucleotide binding",0.0273659208296725,1,1.56278993379894,9.52748571148021e-08,578,1.56278993379894,18,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"90","cpdB","GO:0000166~nucleotide binding",0.0274489376635606,1,1.56147445907478,9.52748571148021e-08,578,1.56147445907478,17,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"91","hscA","GO:0000166~nucleotide binding",0.0277266920696272,1,1.55710194079364,9.52748571148021e-08,578,1.55710194079364,16,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"92","ftsE","GO:0000166~nucleotide binding",0.0288417404005092,1,1.53997853647924,9.52748571148021e-08,578,1.53997853647924,15,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"93","yhbG","GO:0000166~nucleotide binding",0.0320365405859955,1,1.49435438664296,9.52748571148021e-08,578,1.49435438664296,14,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"94","tauB","GO:0000166~nucleotide binding",0.0337284771964725,1,1.47200326628481,9.52748571148021e-08,578,1.47200326628481,13,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"95","dnaA","GO:0000166~nucleotide binding",0.0342296196250477,1,1.46559792691122,9.52748571148021e-08,578,1.46559792691122,12,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"96","pcnB","GO:0000166~nucleotide binding",0.0348442195961521,1,1.45786925790202,9.52748571148021e-08,578,1.45786925790202,11,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"97","mukB","GO:0000166~nucleotide binding",0.0349195453933611,1,1.45693141887368,9.52748571148021e-08,578,1.45693141887368,9,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"98","murC","GO:0000166~nucleotide binding",0.0349195453933611,1,1.45693141887368,9.52748571148021e-08,578,1.45693141887368,10,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
"99","livF","GO:0000166~nucleotide binding",0.0371918020114913,1,1.42955277876156,9.52748571148021e-08,578,1.42955277876156,8,97,13,"nucleotide binding
 padj:0.00000 N( -13/ +97/ 578)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMghighMg","MF"
