"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"14","fadA","eco00280:Valine, leucine and isoleucine degradation",0.00157598699914267,-3.47973660354914,-1,-2.80244736947583,0.000221183861430885,8,2.80244736947583,-5,0,5,"Valine, leucine and isoleucine degradation
 padj:0.00022 N( -5/ +0/ 8)","Valine, leucine and isoleucine degradation","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"15","glmS","eco00520:Amino sugar and nucleotide sugar metabolism",0.0483666919014905,-1.01500285562952,-1,-1.31545361569319,0.00445984585652981,35,1.31545361569319,-1,0,6,"Amino sugar and nucleotide sugar metabolism
 padj:0.00446 N( -6/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"16","galE","eco00520:Amino sugar and nucleotide sugar metabolism",0.0365818777960624,-1.19180410217201,-1,-1.43673400537855,0.00445984585652981,35,1.43673400537855,-2,0,6,"Amino sugar and nucleotide sugar metabolism
 padj:0.00446 N( -6/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"17","cpsG","eco00520:Amino sugar and nucleotide sugar metabolism",0.0324079236430993,-1.84708838010162,-1,-1.48934879307242,0.00445984585652981,35,1.48934879307242,-3,0,6,"Amino sugar and nucleotide sugar metabolism
 padj:0.00446 N( -6/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"18","murQ","eco00520:Amino sugar and nucleotide sugar metabolism",0.03139809029781,-1.38665521522205,-1,-1.50309676588681,0.00445984585652981,35,1.50309676588681,-4,0,6,"Amino sugar and nucleotide sugar metabolism
 padj:0.00446 N( -6/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"19","glgC","eco00520:Amino sugar and nucleotide sugar metabolism",0.0251781966958484,-1.16219622657795,-1,-1.59897537800446,0.00445984585652981,35,1.59897537800446,-5,0,6,"Amino sugar and nucleotide sugar metabolism
 padj:0.00446 N( -6/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"20","nagA","eco00520:Amino sugar and nucleotide sugar metabolism",0.0150138171940079,-1.49476904636948,-1,-1.82350887634208,0.00445984585652981,35,1.82350887634208,-6,0,6,"Amino sugar and nucleotide sugar metabolism
 padj:0.00446 N( -6/ +0/ 35)","Amino sugar and nucleotide sugar metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"21","aceB","eco00620:Pyruvate metabolism",0.029797433413429,-1.71402905881836,-1,-1.52582114204418,0.0428540629971575,40,1.52582114204418,-1,0,5,"Pyruvate metabolism
 padj:0.04285 N( -5/ +0/ 40)","Pyruvate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"22","yqeF","eco00620:Pyruvate metabolism",0.0277187919254204,-2.05777201989852,-1,-1.55722570160557,0.0428540629971575,40,1.55722570160557,-2,0,5,"Pyruvate metabolism
 padj:0.04285 N( -5/ +0/ 40)","Pyruvate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"23","poxB","eco00620:Pyruvate metabolism",0.0100855295430497,-2.73925602464301,-1,-1.99630129412084,0.0428540629971575,40,1.99630129412084,-3,0,5,"Pyruvate metabolism
 padj:0.04285 N( -5/ +0/ 40)","Pyruvate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"24","acs","eco00620:Pyruvate metabolism",0.00600677540918267,-1.70309070671258,-1,-2.22135860583791,0.0428540629971575,40,2.22135860583791,-4,0,5,"Pyruvate metabolism
 padj:0.04285 N( -5/ +0/ 40)","Pyruvate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"25","glcB","eco00620:Pyruvate metabolism",0.00207634309352832,-1.75534307355726,-1,-2.6827008823675,0.0428540629971575,40,2.6827008823675,-5,0,5,"Pyruvate metabolism
 padj:0.04285 N( -5/ +0/ 40)","Pyruvate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"26","yqeF","eco00632:Benzoate degradation via CoA ligation",0.0277187919254204,-2.05777201989852,-1,-1.55722570160557,0.0306284255338265,16,1.55722570160557,-1,0,4,"Benzoate degradation via CoA ligation
 padj:0.03063 N( -4/ +0/ 16)","Benzoate degradation via CoA ligation","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"27","frdA","eco00632:Benzoate degradation via CoA ligation",0.0102278881531665,-2.26328440636323,-1,-1.99021402983696,0.0306284255338265,16,1.99021402983696,-2,0,4,"Benzoate degradation via CoA ligation
 padj:0.03063 N( -4/ +0/ 16)","Benzoate degradation via CoA ligation","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"28","fadB","eco00632:Benzoate degradation via CoA ligation",0.00450870740345867,-2.55962224725657,-1,-2.34594794770219,0.0306284255338265,16,2.34594794770219,-3,0,4,"Benzoate degradation via CoA ligation
 padj:0.03063 N( -4/ +0/ 16)","Benzoate degradation via CoA ligation","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"29","sdhA","eco00632:Benzoate degradation via CoA ligation",0.00450870740345867,-1.15660481260594,-1,-2.34594794770219,0.0306284255338265,16,2.34594794770219,-4,0,4,"Benzoate degradation via CoA ligation
 padj:0.03063 N( -4/ +0/ 16)","Benzoate degradation via CoA ligation","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"30","ilvN","eco00650:Butanoate metabolism",0.0427041629839243,-1.32717950232082,-1,-1.36952978603306,9.35240476880317e-05,31,1.36952978603306,-1,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"31","gabT","eco00650:Butanoate metabolism",0.0342334184902337,-1.31423008615196,-1,-1.46554973079738,9.35240476880317e-05,31,1.46554973079738,-2,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"32","yqeF","eco00650:Butanoate metabolism",0.0277187919254204,-2.05777201989852,-1,-1.55722570160557,9.35240476880317e-05,31,1.55722570160557,-3,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"33","gabD","eco00650:Butanoate metabolism",0.020216199926985,-1.51741169232892,-1,-1.69430047613578,9.35240476880317e-05,31,1.69430047613578,-4,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"34","frdA","eco00650:Butanoate metabolism",0.0102278881531665,-2.26328440636323,-1,-1.99021402983696,9.35240476880317e-05,31,1.99021402983696,-5,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"35","fadB","eco00650:Butanoate metabolism",0.00450870740345867,-2.55962224725657,-1,-2.34594794770219,9.35240476880317e-05,31,2.34594794770219,-6,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"36","sdhA","eco00650:Butanoate metabolism",0.00450870740345867,-1.15660481260594,-1,-2.34594794770219,9.35240476880317e-05,31,2.34594794770219,-7,0,7,"Butanoate metabolism
 padj:0.00009 N( -7/ +0/ 31)","Butanoate metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"37","yfbR","eco00760:Nicotinate and nicotinamide metabolism",0.0251781966958484,-1.46537440894231,-1,-1.59897537800446,0.0260999224383281,16,1.59897537800446,-1,0,4,"Nicotinate and nicotinamide metabolism
 padj:0.02610 N( -4/ +0/ 16)","Nicotinate and nicotinamide metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"38","nadD","eco00760:Nicotinate and nicotinamide metabolism",0.0147259295405729,-2.81206561563032,-1,-1.83191728183118,0.0260999224383281,16,1.83191728183118,-2,0,4,"Nicotinate and nicotinamide metabolism
 padj:0.02610 N( -4/ +0/ 16)","Nicotinate and nicotinamide metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"39","nadA","eco00760:Nicotinate and nicotinamide metabolism",0.00918710561506544,-2.07460866523283,-1,-2.03682129094199,0.0260999224383281,16,2.03682129094199,-3,0,4,"Nicotinate and nicotinamide metabolism
 padj:0.02610 N( -4/ +0/ 16)","Nicotinate and nicotinamide metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"40","nadR","eco00760:Nicotinate and nicotinamide metabolism",0.000900110752994122,-2.20146809149716,-1,-3.04570405005521,0.0260999224383281,16,3.04570405005521,-4,0,4,"Nicotinate and nicotinamide metabolism
 padj:0.02610 N( -4/ +0/ 16)","Nicotinate and nicotinamide metabolism","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"41","dxs","eco00900:Terpenoid backbone biosynthesis",0.0459816617896488,-1.09159367992731,-1,-1.3374153372635,0.000316207555830617,10,1.3374153372635,-1,0,5,"Terpenoid backbone biosynthesis
 padj:0.00032 N( -5/ +0/ 10)","Terpenoid backbone biosynthesis","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"42","ispB","eco00900:Terpenoid backbone biosynthesis",0.043547499940382,-1.19834569782469,-1,-1.36103677276338,0.000316207555830617,10,1.36103677276338,-2,0,5,"Terpenoid backbone biosynthesis
 padj:0.00032 N( -5/ +0/ 10)","Terpenoid backbone biosynthesis","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"43","ispA","eco00900:Terpenoid backbone biosynthesis",0.0313881281192579,-1.44520088844617,-1,-1.50323458336709,0.000316207555830617,10,1.50323458336709,-3,0,5,"Terpenoid backbone biosynthesis
 padj:0.00032 N( -5/ +0/ 10)","Terpenoid backbone biosynthesis","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"44","yqeF","eco00900:Terpenoid backbone biosynthesis",0.0277187919254204,-2.05777201989852,-1,-1.55722570160557,0.000316207555830617,10,1.55722570160557,-4,0,5,"Terpenoid backbone biosynthesis
 padj:0.00032 N( -5/ +0/ 10)","Terpenoid backbone biosynthesis","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"45","idi","eco00900:Terpenoid backbone biosynthesis",0.0199987822896865,-2.68017253345237,-1,-1.69899644738451,0.000316207555830617,10,1.69899644738451,-5,0,5,"Terpenoid backbone biosynthesis
 padj:0.00032 N( -5/ +0/ 10)","Terpenoid backbone biosynthesis","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"46","ompF","eco02020:Two-component system",0.0251781966958484,1.44726761715426,1,1.59897537800446,2.16107458752557e-05,114,1.59897537800446,1,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"47","flhC","eco02020:Two-component system",0.0424820538304129,-2.06086378811771,-1,-1.37179449508917,2.16107458752557e-05,114,1.37179449508917,-1,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"48","narX","eco02020:Two-component system",0.0343324926995196,-2.33917227322381,-1,-1.46429466361923,2.16107458752557e-05,114,1.46429466361923,-2,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"49","phoB","eco02020:Two-component system",0.032166205442254,-1.97094351470131,-1,-1.49260016858789,2.16107458752557e-05,114,1.49260016858789,-3,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"50","yqeF","eco02020:Two-component system",0.0277187919254204,-2.05777201989852,-1,-1.55722570160557,2.16107458752557e-05,114,1.55722570160557,-4,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"51","narP","eco02020:Two-component system",0.0266171718850581,-2.11288183801533,-1,-1.57483809085842,2.16107458752557e-05,114,1.57483809085842,-5,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"52","phoQ","eco02020:Two-component system",0.0246824315528943,-1.87007124053946,-1,-1.60761205865877,2.16107458752557e-05,114,1.60761205865877,-6,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"53","frdA","eco02020:Two-component system",0.0102278881531665,-2.26328440636323,-1,-1.99021402983696,2.16107458752557e-05,114,1.99021402983696,-7,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"54","phoP","eco02020:Two-component system",0.00450870740345867,-1.5401383243119,-1,-2.34594794770219,2.16107458752557e-05,114,2.34594794770219,-8,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"55","barA","eco02020:Two-component system",0.00253193276004851,-2.52987176218268,-1,-2.59654783195944,2.16107458752557e-05,114,2.59654783195944,-9,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"56","rstA","eco02020:Two-component system",0.00114955051546054,-2.27244188715892,-1,-2.93947193948498,2.16107458752557e-05,114,2.93947193948498,-10,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"57","rstB","eco02020:Two-component system",1.82968240613541e-05,-4.16940700891018,-1,-4.73762428799251,2.16107458752557e-05,114,4.73762428799251,-11,1,11,"Two-component system
 padj:0.00002 N( -11/ +1/ 114)","Two-component system","protein","Exp","Mg_mM_Levels","baseMghighMg","kegg"
