"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_Long","pick_data","growthPhase","test_for","base","contrast","df_category"
"14",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_58","946725","glpQ",0.000142771244950612,2.99741886243403,1,3.84535925346173,3.84535925346173,21,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"15",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_58","946725","glpQ",0.000142771244950612,2.99741886243403,1,3.84535925346173,3.84535925346173,21,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"16",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_78","946725","glpQ",0.000142771244950612,2.99741886243403,1,3.84535925346173,3.84535925346173,33,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"17",6,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",26,15.3846153846154,0.00222899333740311,146,2075,21998,1.88792870110579,0.512535084589348,0.112863270163574,0.0296912545961984,"transition metal ion binding","gene_86","948423","glpK",0.000142771244950612,1.92419349184518,1,3.84535925346173,3.84535925346173,14,15,10,"transition metal ion binding
 padj:0.02969 N( -10/ +15/ 2075)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"18",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_103","945988","ycjY",0.000208730307065158,2.52805769997329,1,3.68041448799464,3.68041448799464,32,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"19",6,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",26,15.3846153846154,0.00222899333740311,146,2075,21998,1.88792870110579,0.512535084589348,0.112863270163574,0.0296912545961984,"transition metal ion binding","gene_09","947122","nth",0.000244519486657885,2.35674807948278,1,3.61168652463541,3.61168652463541,13,15,10,"transition metal ion binding
 padj:0.02969 N( -10/ +15/ 2075)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"20",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_57","947122","nth",0.000244519486657885,2.35674807948278,1,3.61168652463541,3.61168652463541,19,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"21",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_57","947122","nth",0.000244519486657885,2.35674807948278,1,3.61168652463541,3.61168652463541,19,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"22",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_57","947122","nth",0.000244519486657885,2.35674807948278,1,3.61168652463541,3.61168652463541,19,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"23",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_75","947122","nth",0.000244519486657885,2.35674807948278,1,3.61168652463541,3.61168652463541,31,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"24",5,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",5,2.9585798816568,0.00168807412524647,146,77,21998,9.7838462906956,0.419589211421523,0.103093657222037,0.022561931520455,"structural constituent of ribosome","gene_10","947819","rplW",0.000808847931960376,1.93707615437074,1,3.0921331205611,3.0921331205611,5,5,1,"structural constituent of ribosome
 padj:0.02256 N( -1/ +5/ 77)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"25",7,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",6,3.55029585798817,0.00311044802902437,146,149,21998,6.06729796818976,0.633268446234159,0.133509032710243,0.041205756991409,"structural molecule activity","gene_12","947819","rplW",0.000808847931960376,1.93707615437074,1,3.0921331205611,3.0921331205611,5,5,1,"structural molecule activity
 padj:0.04121 N( -1/ +5/ 149)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"26",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_39","947819","rplW",0.000808847931960376,1.93707615437074,1,3.0921331205611,3.0921331205611,30,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"27",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_45","945142","thiM",0.00110578739113605,2.13733571318068,1,2.95632836646027,2.95632836646027,18,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"28",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_45","945142","thiM",0.00110578739113605,2.13733571318068,1,2.95632836646027,2.95632836646027,18,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"29",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_45","945142","thiM",0.00110578739113605,2.13733571318068,1,2.95632836646027,2.95632836646027,18,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"30",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_58","946898","ucpA",0.00126608233224491,1.98035286091828,1,2.8975380516038,2.8975380516038,29,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"31",6,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",26,15.3846153846154,0.00222899333740311,146,2075,21998,1.88792870110579,0.512535084589348,0.112863270163574,0.0296912545961984,"transition metal ion binding","gene_80","945051","yajD",0.00149897649283269,1.83117622250477,1,2.82420517776753,2.82420517776753,12,15,10,"transition metal ion binding
 padj:0.02969 N( -10/ +15/ 2075)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"32",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_111","945051","yajD",0.00149897649283269,1.83117622250477,1,2.82420517776753,2.82420517776753,17,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"33",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_111","945051","yajD",0.00149897649283269,1.83117622250477,1,2.82420517776753,2.82420517776753,17,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"34",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_111","945051","yajD",0.00149897649283269,1.83117622250477,1,2.82420517776753,2.82420517776753,17,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"35",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_02","948690","miaA",0.00187679527153264,1.53717073460735,1,2.72658309940473,2.72658309940473,16,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"36",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_02","948690","miaA",0.00187679527153264,1.53717073460735,1,2.72658309940473,2.72658309940473,16,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"37",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_02","948690","miaA",0.00187679527153264,1.53717073460735,1,2.72658309940473,2.72658309940473,16,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"38",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_04","948520","pepE",0.00201366305437721,2.70780322598887,1,2.6960131980659,2.6960131980659,28,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"39",5,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",5,2.9585798816568,0.00168807412524647,146,77,21998,9.7838462906956,0.419589211421523,0.103093657222037,0.022561931520455,"structural constituent of ribosome","gene_13","945152","rplT",0.0021505332907798,2.18134500719127,1,2.66745383007336,2.66745383007336,4,5,1,"structural constituent of ribosome
 padj:0.02256 N( -1/ +5/ 77)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"40",7,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",6,3.55029585798817,0.00311044802902437,146,149,21998,6.06729796818976,0.633268446234159,0.133509032710243,0.041205756991409,"structural molecule activity","gene_15","945152","rplT",0.0021505332907798,2.18134500719127,1,2.66745383007336,2.66745383007336,4,5,1,"structural molecule activity
 padj:0.04121 N( -1/ +5/ 149)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"41",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_57","947278","gcvA",0.00289232052974134,1.84877711286698,1,2.53875357977851,2.53875357977851,27,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"42",6,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",26,15.3846153846154,0.00222899333740311,146,2075,21998,1.88792870110579,0.512535084589348,0.112863270163574,0.0296912545961984,"transition metal ion binding","gene_02","946201","lnt",0.00703322880675362,1.44117686872118,1,2.15284525378037,2.15284525378037,11,15,10,"transition metal ion binding
 padj:0.02969 N( -10/ +15/ 2075)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"43",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_03","946201","lnt",0.00703322880675362,1.44117686872118,1,2.15284525378037,2.15284525378037,15,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"44",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_03","946201","lnt",0.00703322880675362,1.44117686872118,1,2.15284525378037,2.15284525378037,15,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"45",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_03","946201","lnt",0.00703322880675362,1.44117686872118,1,2.15284525378037,2.15284525378037,15,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"46",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_47","948422","glpF",0.00711549984627191,2.61233940864474,1,2.14779458639448,2.14779458639448,14,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"47",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_47","948422","glpF",0.00711549984627191,2.61233940864474,1,2.14779458639448,2.14779458639448,14,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"48",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_47","948422","glpF",0.00711549984627191,2.61233940864474,1,2.14779458639448,2.14779458639448,14,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"49",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_31","945435","glnQ",0.00781247165942648,1.42540573843646,1,2.10721154509453,2.10721154509453,26,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"50",5,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",5,2.9585798816568,0.00168807412524647,146,77,21998,9.7838462906956,0.419589211421523,0.103093657222037,0.022561931520455,"structural constituent of ribosome","gene_08","947817","rplC",0.0083519771368889,1.4914716463229,1,2.07821070319916,2.07821070319916,3,5,1,"structural constituent of ribosome
 padj:0.02256 N( -1/ +5/ 77)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"51",7,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",6,3.55029585798817,0.00311044802902437,146,149,21998,6.06729796818976,0.633268446234159,0.133509032710243,0.041205756991409,"structural molecule activity","gene_10","947817","rplC",0.0083519771368889,1.4914716463229,1,2.07821070319916,2.07821070319916,3,5,1,"structural molecule activity
 padj:0.04121 N( -1/ +5/ 149)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"52",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_21","946869","zipA",0.0083519771368889,1.39758258507073,1,2.07821070319916,2.07821070319916,23,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"53",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_37","947817","rplC",0.0083519771368889,1.4914716463229,1,2.07821070319916,2.07821070319916,24,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"54",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_38","946757","nuoI",0.0083519771368889,1.49767680650925,1,2.07821070319916,2.07821070319916,12,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"55",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_38","946757","nuoI",0.0083519771368889,1.49767680650925,1,2.07821070319916,2.07821070319916,12,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"56",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_38","946757","nuoI",0.0083519771368889,1.49767680650925,1,2.07821070319916,2.07821070319916,12,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"57",6,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",26,15.3846153846154,0.00222899333740311,146,2075,21998,1.88792870110579,0.512535084589348,0.112863270163574,0.0296912545961984,"transition metal ion binding","gene_59","946195","fucI",0.0083519771368889,1.89342029238734,1,2.07821070319916,2.07821070319916,9,15,10,"transition metal ion binding
 padj:0.02969 N( -10/ +15/ 2075)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"58",6,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",26,15.3846153846154,0.00222899333740311,146,2075,21998,1.88792870110579,0.512535084589348,0.112863270163574,0.0296912545961984,"transition metal ion binding","gene_66","946757","nuoI",0.0083519771368889,1.49767680650925,1,2.07821070319916,2.07821070319916,10,15,10,"transition metal ion binding
 padj:0.02969 N( -10/ +15/ 2075)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"59",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_97","946195","fucI",0.0083519771368889,1.89342029238734,1,2.07821070319916,2.07821070319916,13,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"60",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_97","946195","fucI",0.0083519771368889,1.89342029238734,1,2.07821070319916,2.07821070319916,13,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"61",4,"GOTERM_MF_ALL","GO:0043167~ion binding",35,20.7100591715976,0.000483856668236475,146,2891,21998,1.82410693555342,0.144303526040131,0.0382107123875267,0.00651578843750245,"ion binding","gene_97","946195","fucI",0.0083519771368889,1.89342029238734,1,2.07821070319916,2.07821070319916,13,23,10,"ion binding
 padj:0.00652 N( -10/ +23/ 2891)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"62",1,"GOTERM_MF_ALL","GO:0005515~protein binding",41,24.2603550295858,9.16915186989363e-16,146,1395,21998,4.4283301418962,2.8599345114344e-13,2.8599345114344e-13,1.19904086659517e-14,"protein binding","gene_117","946195","fucI",0.0083519771368889,1.89342029238734,1,2.07821070319916,2.07821070319916,25,35,4,"protein binding
 padj:0.00000 N( -4/ +35/ 1395)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"63",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",35,20.7100591715976,0.000254698426052587,146,2793,21998,1.8881106876781,0.0787495428401958,0.0401820708281158,0.00343477702044681,"metal ion binding","gene_26","945620","ribD",0.00842033610245219,1.50989349165666,1,2.07467057304582,2.07467057304582,11,23,10,"metal ion binding
 padj:0.00343 N( -10/ +23/ 2793)","protein","Exp","carbonSource","glucose","gluconate","kegg"
"64",3,"GOTERM_MF_ALL","GO:0043169~cation binding",35,20.7100591715976,0.000439796950217456,146,2876,21998,1.8336207060796,0.132071349809705,0.046117953325742,0.00592409535772642,"cation binding","gene_26","945620","ribD",0.00842033610245219,1.50989349165666,1,2.07467057304582,2.07467057304582,11,23,10,"cation binding
 padj:0.00592 N( -10/ +23/ 2876)","protein","Exp","carbonSource","glucose","gluconate","kegg"
