"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"38","gabT","eco00640:Propanoate metabolism",0.00082532194624241,1.64960121950428,1,3.08337660635648,0.0347829373630218,25,3.08337660635648,3,5,1,"Propanoate metabolism
 padj:0.03478 N( -1/ +5/ 25)","Propanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"39","sucC","eco00640:Propanoate metabolism",0.00319812745531106,1.19292074097617,1,2.49510423226106,0.0347829373630218,25,2.49510423226106,2,5,1,"Propanoate metabolism
 padj:0.03478 N( -1/ +5/ 25)","Propanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"40","yqeF","eco00640:Propanoate metabolism",0.0403522815759319,1.73511961415367,1,1.39413190461418,0.0347829373630218,25,1.39413190461418,1,5,1,"Propanoate metabolism
 padj:0.03478 N( -1/ +5/ 25)","Propanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"41","pflD","eco00650:Butanoate metabolism",4.44446458829036e-06,4.21414040471034,1,5.35218054973457,4.78694658007095e-05,31,5.35218054973457,8,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"42","sdhB","eco00650:Butanoate metabolism",0.000486752852542609,1.29294454036742,1,3.31269149468233,4.78694658007095e-05,31,3.31269149468233,7,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"43","gabT","eco00650:Butanoate metabolism",0.00082532194624241,1.64960121950428,1,3.08337660635648,4.78694658007095e-05,31,3.08337660635648,6,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"44","frdA","eco00650:Butanoate metabolism",0.00179907339653407,2.06619497737848,1,2.7449511184446,4.78694658007095e-05,31,2.7449511184446,5,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"45","sdhA","eco00650:Butanoate metabolism",0.00255224145311125,1.19762500059475,1,2.59307824186564,4.78694658007095e-05,31,2.59307824186564,4,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"46","gabD","eco00650:Butanoate metabolism",0.0104331870388419,1.3860304075881,1,1.98158300682201,4.78694658007095e-05,31,1.98158300682201,3,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"47","yqeF","eco00650:Butanoate metabolism",0.0403522815759319,1.73511961415367,1,1.39413190461418,4.78694658007095e-05,31,1.39413190461418,2,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"48","frdB","eco00650:Butanoate metabolism",0.044610366769901,1.99619244736467,1,1.35056420613544,4.78694658007095e-05,31,1.35056420613544,1,8,1,"Butanoate metabolism
 padj:0.00005 N( -1/ +8/ 31)","Butanoate metabolism","protein","Exp","carbonSource","glucoselactate","kegg"
"49","mglB","eco02010:ABC transporters",2.82764214837235e-22,4.06992130636255,1,21.5485755534398,2.79687384363569e-12,153,21.5485755534398,24,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"50","mglA","eco02010:ABC transporters",1.33127009040043e-12,4.9906273241014,1,11.8757338251633,2.79687384363569e-12,153,11.8757338251633,23,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"51","mppA","eco02010:ABC transporters",1.25357307030245e-08,2.40548904134489,1,7.90185034610605,2.79687384363569e-12,153,7.90185034610605,22,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"52","rbsA","eco02010:ABC transporters",3.15946517665152e-08,2.07282969923809,1,7.50038642702936,2.79687384363569e-12,153,7.50038642702936,21,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"53","mglC","eco02010:ABC transporters",1.73939813421824e-07,4.217186643044,1,6.75960100011117,2.79687384363569e-12,153,6.75960100011117,20,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"54","oppD","eco02010:ABC transporters",1.39866515257207e-06,1.4711207359572,1,5.85428624533395,2.79687384363569e-12,153,5.85428624533395,19,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"55","argT","eco02010:ABC transporters",0.000106974668868896,1.73711085927211,1,3.97071904916405,2.79687384363569e-12,153,3.97071904916405,18,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"56","malK","eco02010:ABC transporters",0.000231920493780191,1.28393728651188,1,3.63466087299894,2.79687384363569e-12,153,3.63466087299894,17,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"57","rbsB","eco02010:ABC transporters",0.000434800162889238,1.98870324850477,1,3.36171030188592,2.79687384363569e-12,153,3.36171030188592,16,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"58","araF","eco02010:ABC transporters",0.00396425245046038,3.08829809211038,1,2.4018386966815,2.79687384363569e-12,153,2.4018386966815,15,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"59","yhdW","eco02010:ABC transporters",0.00527987963159958,2.26646424111699,1,2.27737597821012,2.79687384363569e-12,153,2.27737597821012,14,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"60","pstB","eco02010:ABC transporters",0.00588338726392081,1.6003054250048,1,2.23037256397896,2.79687384363569e-12,153,2.23037256397896,13,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"61","ygiS","eco02010:ABC transporters",0.00598858499049665,2.84140586437474,1,2.22267578252145,2.79687384363569e-12,153,2.22267578252145,12,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"62","yadG","eco02010:ABC transporters",0.00948542055134563,1.22235010355369,1,2.02294340920549,2.79687384363569e-12,153,2.02294340920549,11,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"63","xylF","eco02010:ABC transporters",0.0126670313005241,2.95394133048341,1,1.89732515629815,2.79687384363569e-12,153,1.89732515629815,10,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"64","glnQ","eco02010:ABC transporters",0.019455568923154,1.2261863271893,1,1.71095606495925,2.79687384363569e-12,153,1.71095606495925,9,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"65","sbp","eco02010:ABC transporters",0.0256426675880316,1.58566102761048,1,1.59103679746445,2.79687384363569e-12,153,1.59103679746445,8,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"66","malE","eco02010:ABC transporters",0.0263056890673414,1.20669157910098,1,1.579950317542,2.79687384363569e-12,153,1.579950317542,7,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"67","malF","eco02010:ABC transporters",0.0279636195364251,1.91452245630492,1,1.55340661536706,2.79687384363569e-12,153,1.55340661536706,6,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"68","ftsX","eco02010:ABC transporters",0.0281319998686244,1.20036622478467,1,1.55079939328677,2.79687384363569e-12,153,1.55079939328677,5,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"69","glnP","eco02010:ABC transporters",0.030533868094217,2.19560810216665,1,1.51521817488367,2.79687384363569e-12,153,1.51521817488367,4,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"70","oppB","eco02010:ABC transporters",0.0316628411322065,1.85237748481603,1,1.49945011813194,2.79687384363569e-12,153,1.49945011813194,3,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"71","alsB","eco02010:ABC transporters",0.0335676391342271,2.39273470250398,1,1.47407920230375,2.79687384363569e-12,153,1.47407920230375,2,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"72","potF","eco02010:ABC transporters",0.0396102233993941,1.05588957800732,1,1.40219270819277,2.79687384363569e-12,153,1.40219270819277,1,24,1,"ABC transporters
 padj:0.00000 N( -1/ +24/ 153)","ABC transporters","protein","Exp","carbonSource","glucoselactate","kegg"
"73","rplC","eco03010:Ribosome",9.9067681401802e-05,1.70414900657827,1,4.00406800119627,2.89971265918787e-05,54,4.00406800119627,11,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"74","rplM","eco03010:Ribosome",0.000681844100466994,2.15190378420615,1,3.16631491280194,2.89971265918787e-05,54,3.16631491280194,10,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"75","rplV","eco03010:Ribosome",0.00274582754233929,1.25550116383664,1,2.56132674305061,2.89971265918787e-05,54,2.56132674305061,9,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"76","rpmB","eco03010:Ribosome",0.00322301965426842,1.34053136203172,1,2.49173704611215,2.89971265918787e-05,54,2.49173704611215,8,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"77","rplX","eco03010:Ribosome",0.00629603653635692,1.54224487822851,1,2.20093276039928,2.89971265918787e-05,54,2.20093276039928,7,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"78","rplS","eco03010:Ribosome",0.011877840448322,1.43207210503365,1,1.925262512775,2.89971265918787e-05,54,1.925262512775,6,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"79","rplU","eco03010:Ribosome",0.0133184333313072,2.06130882474301,1,1.87554685891832,2.89971265918787e-05,54,1.87554685891832,5,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"80","rplQ","eco03010:Ribosome",0.0134698500997925,1.65640280953688,1,1.87063723732788,2.89971265918787e-05,54,1.87063723732788,4,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"81","rpsK","eco03010:Ribosome",0.0201396714388633,1.0232871033727,1,1.69594761885949,2.89971265918787e-05,54,1.69594761885949,3,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"82","rplT","eco03010:Ribosome",0.0356128519292436,2.07080019418421,1,1.44839324599611,2.89971265918787e-05,54,1.44839324599611,2,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
"83","rplW","eco03010:Ribosome",0.0427815815647902,1.20696465307468,1,1.36874316431417,2.89971265918787e-05,54,1.36874316431417,1,11,1,"Ribosome
 padj:0.00003 N( -1/ +11/ 54)","Ribosome","protein","Exp","carbonSource","glucoselactate","kegg"
