"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_long","MF_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"11",9,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",17,25.3731343283582,0.000494309197593101,55,2677,21998,2.53992596868951,0.0914630252363796,0.013609357137088,0.00614729458830976,"purine nucleotide binding","gene_57","947372","lysS",0.0497994706604406,-1.82472009767905,-1,-1.30277527351481,1.30277527351481,-1,0,15,"purine nucleotide binding
 padj:0.00615 N( -15/ +0/ 2677)","purine nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"12",11,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",18,26.865671641791,0.00111730029044249,55,3175,21998,2.2675103793844,0.194971370445637,0.0238094666829241,0.0138453819592051,"nucleotide binding","gene_60","947372","lysS",0.0497994706604406,-1.82472009767905,-1,-1.30277527351481,1.30277527351481,-1,1,15,"nucleotide binding
 padj:0.01385 N( -15/ +1/ 3175)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"13",10,"GOTERM_MF_ALL","GO:0016740~transferase activity",21,31.3432835820896,0.000823293651286947,55,4000,21998,2.09980909090909,0.147672769271134,0.0197749531453824,0.0102193030223579,"transferase activity","gene_02","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-1,0,18,"transferase activity
 padj:0.01022 N( -18/ +0/ 4000)","transferase activity","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"14",2,"GOTERM_MF_ALL","GO:0005524~ATP binding",16,23.8805970149254,0.000214117552276578,55,2225,21998,2.87614300306435,0.0406921583734465,0.0205573821675139,0.00266707513604303,"ATP binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,14,"ATP binding
 padj:0.00267 N( -14/ +0/ 2225)","ATP binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"15",3,"GOTERM_MF_ALL","GO:0032559~adenyl ribonucleotide binding",16,23.8805970149254,0.000220578263074555,55,2231,21998,2.86840797033536,0.0418940414789915,0.0141643623936294,0.00274744877558841,"adenyl ribonucleotide binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,14,"adenyl ribonucleotide binding
 padj:0.00275 N( -14/ +0/ 2231)","adenyl ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"16",4,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",17,25.3731343283582,0.000251640411746635,55,2523,21998,2.69495910352034,0.0476516366434033,0.0121319035927464,0.00313379025594263,"adenyl nucleotide binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,15,"adenyl nucleotide binding
 padj:0.00313 N( -15/ +0/ 2523)","adenyl nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"17",5,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",17,25.3731343283582,0.000251640411746635,55,2523,21998,2.69495910352034,0.0476516366434033,0.0121319035927464,0.00313379025594263,"purine nucleoside binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,15,"purine nucleoside binding
 padj:0.00313 N( -15/ +0/ 2523)","purine nucleoside binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"18",6,"GOTERM_MF_ALL","GO:0001882~nucleoside binding",17,25.3731343283582,0.000304275421264889,55,2565,21998,2.65083111819954,0.0573294434267098,0.0117382457089898,0.00378813408784384,"nucleoside binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,15,"nucleoside binding
 padj:0.00379 N( -15/ +0/ 2565)","nucleoside binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"19",7,"GOTERM_MF_ALL","GO:0032555~purine ribonucleotide binding",16,23.8805970149254,0.00045611360715059,55,2385,21998,2.68319420621307,0.0847025877119134,0.0146427740596504,0.00567353125109482,"purine ribonucleotide binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,14,"purine ribonucleotide binding
 padj:0.00567 N( -14/ +0/ 2385)","purine ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"20",8,"GOTERM_MF_ALL","GO:0032553~ribonucleotide binding",16,23.8805970149254,0.00045611360715059,55,2385,21998,2.68319420621307,0.0847025877119134,0.0146427740596504,0.00567353125109482,"ribonucleotide binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,14,"ribonucleotide binding
 padj:0.00567 N( -14/ +0/ 2385)","ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"21",9,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",17,25.3731343283582,0.000494309197593101,55,2677,21998,2.53992596868951,0.0914630252363796,0.013609357137088,0.00614729458830976,"purine nucleotide binding","gene_03","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,0,15,"purine nucleotide binding
 padj:0.00615 N( -15/ +0/ 2677)","purine nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"22",11,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",18,26.865671641791,0.00111730029044249,55,3175,21998,2.2675103793844,0.194971370445637,0.0238094666829241,0.0138453819592051,"nucleotide binding","gene_04","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-2,1,15,"nucleotide binding
 padj:0.01385 N( -15/ +1/ 3175)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"23",12,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",12,17.910447761194,0.00198661065665959,55,1655,21998,2.90003845097501,0.320083850167899,0.0378439042148935,0.0244955133282221,"transferase activity, transferring phosphorus-containing groups","gene_04","949027","yehU",0.049699682901315,-1.72886974273595,-1,-1.30364638218515,1.30364638218515,-1,0,11,"transferase activity, transferring phosphorus-containing groups
 padj:0.02450 N( -11/ +0/ 1655)","transferase activity, transferring phosphorus-containing groups","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"24",13,"GOTERM_MF_ALL","GO:0000287~magnesium ion binding",7,10.4477611940298,0.00236450373173662,55,557,21998,5.02647298841195,0.368247070435031,0.040891073246122,0.0290920965977985,"magnesium ion binding","gene_13","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-2,0,5,"magnesium ion binding
 padj:0.02909 N( -5/ +0/ 557)","magnesium ion binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"25",1,"GOTERM_MF_ALL","GO:0005515~protein binding",13,19.4029850746269,0.000114714837429506,55,1395,21998,3.72725969371131,0.0220101184163894,0.0220101184163894,0.00142971717736451,"protein binding","gene_22","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-2,0,13,"protein binding
 padj:0.00143 N( -13/ +0/ 1395)","protein binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"26",10,"GOTERM_MF_ALL","GO:0016740~transferase activity",21,31.3432835820896,0.000823293651286947,55,4000,21998,2.09980909090909,0.147672769271134,0.0197749531453824,0.0102193030223579,"transferase activity","gene_22","946600","yegE",0.049699682901315,-1.48527590536341,-1,-1.30364638218515,1.30364638218515,-2,0,18,"transferase activity
 padj:0.01022 N( -18/ +0/ 4000)","transferase activity","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"27",12,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",12,17.910447761194,0.00198661065665959,55,1655,21998,2.90003845097501,0.320083850167899,0.0378439042148935,0.0244955133282221,"transferase activity, transferring phosphorus-containing groups","gene_23","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-2,0,11,"transferase activity, transferring phosphorus-containing groups
 padj:0.02450 N( -11/ +0/ 1655)","transferase activity, transferring phosphorus-containing groups","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"28",12,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",12,17.910447761194,0.00198661065665959,55,1655,21998,2.90003845097501,0.320083850167899,0.0378439042148935,0.0244955133282221,"transferase activity, transferring phosphorus-containing groups","gene_29","946600","yegE",0.049699682901315,-1.48527590536341,-1,-1.30364638218515,1.30364638218515,-3,0,11,"transferase activity, transferring phosphorus-containing groups
 padj:0.02450 N( -11/ +0/ 1655)","transferase activity, transferring phosphorus-containing groups","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"29",2,"GOTERM_MF_ALL","GO:0005524~ATP binding",16,23.8805970149254,0.000214117552276578,55,2225,21998,2.87614300306435,0.0406921583734465,0.0205573821675139,0.00266707513604303,"ATP binding","gene_43","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,14,"ATP binding
 padj:0.00267 N( -14/ +0/ 2225)","ATP binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"30",3,"GOTERM_MF_ALL","GO:0032559~adenyl ribonucleotide binding",16,23.8805970149254,0.000220578263074555,55,2231,21998,2.86840797033536,0.0418940414789915,0.0141643623936294,0.00274744877558841,"adenyl ribonucleotide binding","gene_43","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,14,"adenyl ribonucleotide binding
 padj:0.00275 N( -14/ +0/ 2231)","adenyl ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"31",7,"GOTERM_MF_ALL","GO:0032555~purine ribonucleotide binding",16,23.8805970149254,0.00045611360715059,55,2385,21998,2.68319420621307,0.0847025877119134,0.0146427740596504,0.00567353125109482,"purine ribonucleotide binding","gene_43","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,14,"purine ribonucleotide binding
 padj:0.00567 N( -14/ +0/ 2385)","purine ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"32",8,"GOTERM_MF_ALL","GO:0032553~ribonucleotide binding",16,23.8805970149254,0.00045611360715059,55,2385,21998,2.68319420621307,0.0847025877119134,0.0146427740596504,0.00567353125109482,"ribonucleotide binding","gene_43","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,14,"ribonucleotide binding
 padj:0.00567 N( -14/ +0/ 2385)","ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"33",4,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",17,25.3731343283582,0.000251640411746635,55,2523,21998,2.69495910352034,0.0476516366434033,0.0121319035927464,0.00313379025594263,"adenyl nucleotide binding","gene_45","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,15,"adenyl nucleotide binding
 padj:0.00313 N( -15/ +0/ 2523)","adenyl nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"34",5,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",17,25.3731343283582,0.000251640411746635,55,2523,21998,2.69495910352034,0.0476516366434033,0.0121319035927464,0.00313379025594263,"purine nucleoside binding","gene_45","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,15,"purine nucleoside binding
 padj:0.00313 N( -15/ +0/ 2523)","purine nucleoside binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"35",6,"GOTERM_MF_ALL","GO:0001882~nucleoside binding",17,25.3731343283582,0.000304275421264889,55,2565,21998,2.65083111819954,0.0573294434267098,0.0117382457089898,0.00378813408784384,"nucleoside binding","gene_45","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,15,"nucleoside binding
 padj:0.00379 N( -15/ +0/ 2565)","nucleoside binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"36",9,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",17,25.3731343283582,0.000494309197593101,55,2677,21998,2.53992596868951,0.0914630252363796,0.013609357137088,0.00614729458830976,"purine nucleotide binding","gene_45","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,15,"purine nucleotide binding
 padj:0.00615 N( -15/ +0/ 2677)","purine nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"37",10,"GOTERM_MF_ALL","GO:0016740~transferase activity",21,31.3432835820896,0.000823293651286947,55,4000,21998,2.09980909090909,0.147672769271134,0.0197749531453824,0.0102193030223579,"transferase activity","gene_47","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,0,18,"transferase activity
 padj:0.01022 N( -18/ +0/ 4000)","transferase activity","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"38",11,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",18,26.865671641791,0.00111730029044249,55,3175,21998,2.2675103793844,0.194971370445637,0.0238094666829241,0.0138453819592051,"nucleotide binding","gene_48","945611","ndk",0.049699682901315,-1.82347900813838,-1,-1.30364638218515,1.30364638218515,-3,1,15,"nucleotide binding
 padj:0.01385 N( -15/ +1/ 3175)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"39",10,"GOTERM_MF_ALL","GO:0016740~transferase activity",21,31.3432835820896,0.000823293651286947,55,4000,21998,2.09980909090909,0.147672769271134,0.0197749531453824,0.0102193030223579,"transferase activity","gene_08","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,18,"transferase activity
 padj:0.01022 N( -18/ +0/ 4000)","transferase activity","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"40",2,"GOTERM_MF_ALL","GO:0005524~ATP binding",16,23.8805970149254,0.000214117552276578,55,2225,21998,2.87614300306435,0.0406921583734465,0.0205573821675139,0.00266707513604303,"ATP binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,14,"ATP binding
 padj:0.00267 N( -14/ +0/ 2225)","ATP binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"41",3,"GOTERM_MF_ALL","GO:0032559~adenyl ribonucleotide binding",16,23.8805970149254,0.000220578263074555,55,2231,21998,2.86840797033536,0.0418940414789915,0.0141643623936294,0.00274744877558841,"adenyl ribonucleotide binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,14,"adenyl ribonucleotide binding
 padj:0.00275 N( -14/ +0/ 2231)","adenyl ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"42",4,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",17,25.3731343283582,0.000251640411746635,55,2523,21998,2.69495910352034,0.0476516366434033,0.0121319035927464,0.00313379025594263,"adenyl nucleotide binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,15,"adenyl nucleotide binding
 padj:0.00313 N( -15/ +0/ 2523)","adenyl nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"43",5,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",17,25.3731343283582,0.000251640411746635,55,2523,21998,2.69495910352034,0.0476516366434033,0.0121319035927464,0.00313379025594263,"purine nucleoside binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,15,"purine nucleoside binding
 padj:0.00313 N( -15/ +0/ 2523)","purine nucleoside binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"44",6,"GOTERM_MF_ALL","GO:0001882~nucleoside binding",17,25.3731343283582,0.000304275421264889,55,2565,21998,2.65083111819954,0.0573294434267098,0.0117382457089898,0.00378813408784384,"nucleoside binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,15,"nucleoside binding
 padj:0.00379 N( -15/ +0/ 2565)","nucleoside binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"45",7,"GOTERM_MF_ALL","GO:0032555~purine ribonucleotide binding",16,23.8805970149254,0.00045611360715059,55,2385,21998,2.68319420621307,0.0847025877119134,0.0146427740596504,0.00567353125109482,"purine ribonucleotide binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,14,"purine ribonucleotide binding
 padj:0.00567 N( -14/ +0/ 2385)","purine ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"46",8,"GOTERM_MF_ALL","GO:0032553~ribonucleotide binding",16,23.8805970149254,0.00045611360715059,55,2385,21998,2.68319420621307,0.0847025877119134,0.0146427740596504,0.00567353125109482,"ribonucleotide binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,14,"ribonucleotide binding
 padj:0.00567 N( -14/ +0/ 2385)","ribonucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"47",9,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",17,25.3731343283582,0.000494309197593101,55,2677,21998,2.53992596868951,0.0914630252363796,0.013609357137088,0.00614729458830976,"purine nucleotide binding","gene_09","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,15,"purine nucleotide binding
 padj:0.00615 N( -15/ +0/ 2677)","purine nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"48",11,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",18,26.865671641791,0.00111730029044249,55,3175,21998,2.2675103793844,0.194971370445637,0.0238094666829241,0.0138453819592051,"nucleotide binding","gene_10","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,1,15,"nucleotide binding
 padj:0.01385 N( -15/ +1/ 3175)","nucleotide binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"49",1,"GOTERM_MF_ALL","GO:0005515~protein binding",13,19.4029850746269,0.000114714837429506,55,1395,21998,3.72725969371131,0.0220101184163894,0.0220101184163894,0.00142971717736451,"protein binding","gene_13","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-3,0,13,"protein binding
 padj:0.00143 N( -13/ +0/ 1395)","protein binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"50",12,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",12,17.910447761194,0.00198661065665959,55,1655,21998,2.90003845097501,0.320083850167899,0.0378439042148935,0.0244955133282221,"transferase activity, transferring phosphorus-containing groups","gene_13","948260","rbsK",0.0487636933680152,-1.85247455219851,-1,-1.31190340829149,1.31190340829149,-4,0,11,"transferase activity, transferring phosphorus-containing groups
 padj:0.02450 N( -11/ +0/ 1655)","transferase activity, transferring phosphorus-containing groups","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"51",10,"GOTERM_MF_ALL","GO:0016740~transferase activity",21,31.3432835820896,0.000823293651286947,55,4000,21998,2.09980909090909,0.147672769271134,0.0197749531453824,0.0102193030223579,"transferase activity","gene_25","947931","glgP",0.0487636933680152,-1.54736214686081,-1,-1.31190340829149,1.31190340829149,-5,0,18,"transferase activity
 padj:0.01022 N( -18/ +0/ 4000)","transferase activity","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"52",1,"GOTERM_MF_ALL","GO:0005515~protein binding",13,19.4029850746269,0.000114714837429506,55,1395,21998,3.72725969371131,0.0220101184163894,0.0220101184163894,0.00142971717736451,"protein binding","gene_11","948266","rbsR",0.0400797218649399,-2.08896087431066,-1,-1.39707530093674,1.39707530093674,-4,0,13,"protein binding
 padj:0.00143 N( -13/ +0/ 1395)","protein binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"53",1,"GOTERM_MF_ALL","GO:0005515~protein binding",13,19.4029850746269,0.000114714837429506,55,1395,21998,3.72725969371131,0.0220101184163894,0.0220101184163894,0.00142971717736451,"protein binding","gene_15","944877","dnaE",0.0400797218649399,-1.82595942342755,-1,-1.39707530093674,1.39707530093674,-5,0,13,"protein binding
 padj:0.00143 N( -13/ +0/ 1395)","protein binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"54",12,"GOTERM_MF_ALL","GO:0016772~transferase activity, transferring phosphorus-containing groups",12,17.910447761194,0.00198661065665959,55,1655,21998,2.90003845097501,0.320083850167899,0.0378439042148935,0.0244955133282221,"transferase activity, transferring phosphorus-containing groups","gene_15","944877","dnaE",0.0400797218649399,-1.82595942342755,-1,-1.39707530093674,1.39707530093674,-5,0,11,"transferase activity, transferring phosphorus-containing groups
 padj:0.02450 N( -11/ +0/ 1655)","transferase activity, transferring phosphorus-containing groups","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
"55",2,"GOTERM_MF_ALL","GO:0005524~ATP binding",16,23.8805970149254,0.000214117552276578,55,2225,21998,2.87614300306435,0.0406921583734465,0.0205573821675139,0.00266707513604303,"ATP binding","gene_23","945530","msbA",0.0400797218649399,-1.89223067302578,-1,-1.39707530093674,1.39707530093674,-5,0,14,"ATP binding
 padj:0.00267 N( -14/ +0/ 2225)","ATP binding","mrna","Sta","Mg_mM_Levels","baseMg","lowMg","kegg"
