"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"11","gpmA","eco00010:Glycolysis / Gluconeogenesis",2.80288201159911e-05,-1,-4.5523951836489,1.04460884386981e-11,32,4.5523951836489,-10,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"12","pykA","eco00010:Glycolysis / Gluconeogenesis",2.54202744815595e-05,-1,-4.59481976435703,1.04460884386981e-11,32,4.59481976435703,-11,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"13","eno","eco00010:Glycolysis / Gluconeogenesis",1.5220338263687e-05,-1,-4.81757569550104,1.04460884386981e-11,32,4.81757569550104,-12,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"14","pgi","eco00010:Glycolysis / Gluconeogenesis",1.37919063883354e-05,-1,-4.86037569925481,1.04460884386981e-11,32,4.86037569925481,-13,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"15","aceF","eco00010:Glycolysis / Gluconeogenesis",7.74033589470697e-06,-1,-5.1112401925403,1.04460884386981e-11,32,5.1112401925403,-14,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"16","adhE","eco00010:Glycolysis / Gluconeogenesis",6.67122294000951e-06,-1,-5.17579454578152,1.04460884386981e-11,32,5.17579454578152,-15,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"17","aceE","eco00010:Glycolysis / Gluconeogenesis",2.74875317879287e-06,-1,-5.56086425539144,1.04460884386981e-11,32,5.56086425539144,-16,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"18","pykF","eco00010:Glycolysis / Gluconeogenesis",8.25206164178288e-07,-1,-6.08343753656581,1.04460884386981e-11,32,6.08343753656581,-17,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"19","pgk","eco00010:Glycolysis / Gluconeogenesis",7.96499623975288e-07,-1,-6.09881442489172,1.04460884386981e-11,32,6.09881442489172,-18,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"20","ptsG","eco00010:Glycolysis / Gluconeogenesis",4.31824652366888e-07,-1,-6.36469256792747,1.04460884386981e-11,32,6.36469256792747,-19,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"21","crr","eco00010:Glycolysis / Gluconeogenesis",1.86385659049633e-07,-1,-6.72958750633402,1.04460884386981e-11,32,6.72958750633402,-20,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"22","fbaA","eco00010:Glycolysis / Gluconeogenesis",1.79285896024655e-07,-1,-6.74645387396034,1.04460884386981e-11,32,6.74645387396034,-21,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"23","gapA","eco00010:Glycolysis / Gluconeogenesis",2.67302779157093e-08,-1,-7.57299652584385,1.04460884386981e-11,32,7.57299652584385,-22,1,22,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -22/ +1/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"24","citF","eco00020:Citrate cycle (TCA cycle)",0.0181993255486082,1,1.73994470629763,3.97091381476589e-06,26,1.73994470629763,2,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"25","ybhJ","eco00020:Citrate cycle (TCA cycle)",0.0182239417897758,1,1.73935768046973,3.97091381476589e-06,26,1.73935768046973,1,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"26","sdhA","eco00020:Citrate cycle (TCA cycle)",0.00162507451218432,-1,-2.78912672115367,3.97091381476589e-06,26,2.78912672115367,-1,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"27","sdhB","eco00020:Citrate cycle (TCA cycle)",0.00117617826174273,-1,-2.92952685153866,3.97091381476589e-06,26,2.92952685153866,-2,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"28","acnB","eco00020:Citrate cycle (TCA cycle)",0.000908835108570767,-1,-3.04151490438389,3.97091381476589e-06,26,3.04151490438389,-3,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"29","gltA","eco00020:Citrate cycle (TCA cycle)",0.000196109199709169,-1,-3.70750203259835,3.97091381476589e-06,26,3.70750203259835,-4,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"30","sucB","eco00020:Citrate cycle (TCA cycle)",6.93338720968018e-05,-1,-4.15905454502961,3.97091381476589e-06,26,4.15905454502961,-5,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"31","mdh","eco00020:Citrate cycle (TCA cycle)",4.6375104156496e-05,-1,-4.33371510196901,3.97091381476589e-06,26,4.33371510196901,-6,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"32","fumC","eco00020:Citrate cycle (TCA cycle)",3.96573266957263e-05,-1,-4.40167656497754,3.97091381476589e-06,26,4.40167656497754,-7,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"33","sucD","eco00020:Citrate cycle (TCA cycle)",3.51971272678716e-05,-1,-4.45349278148278,3.97091381476589e-06,26,4.45349278148278,-8,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"34","sucC","eco00020:Citrate cycle (TCA cycle)",2.29615864798345e-05,-1,-4.63899810862447,3.97091381476589e-06,26,4.63899810862447,-9,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"35","ybiC","eco00020:Citrate cycle (TCA cycle)",1.26514882854979e-05,-1,-4.89785838230159,3.97091381476589e-06,26,4.89785838230159,-10,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"36","aceF","eco00020:Citrate cycle (TCA cycle)",7.74033589470697e-06,-1,-5.1112401925403,3.97091381476589e-06,26,5.1112401925403,-11,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"37","aceE","eco00020:Citrate cycle (TCA cycle)",2.74875317879287e-06,-1,-5.56086425539144,3.97091381476589e-06,26,5.56086425539144,-12,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"38","sucA","eco00020:Citrate cycle (TCA cycle)",9.34207610372793e-07,-1,-6.02955659912333,3.97091381476589e-06,26,6.02955659912333,-13,2,13,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -13/ +2/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"39","phnN","eco00030:Pentose phosphate pathway",0.00908163861463089,1,2.04183578395832,4.2312597869909e-11,28,2.04183578395832,3,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"40","rpiB","eco00030:Pentose phosphate pathway",0.0198867475765332,1,1.70143623874908,4.2312597869909e-11,28,1.70143623874908,2,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"41","idnK","eco00030:Pentose phosphate pathway",0.0447561675897412,1,1.34914710860226,4.2312597869909e-11,28,1.34914710860226,1,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"42","talA","eco00030:Pentose phosphate pathway",0.0398272456848731,-1,-1.39981972686263,4.2312597869909e-11,28,1.39981972686263,-1,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"43","talA","eco00030:Pentose phosphate pathway",0.0398272456848731,-1,-1.39981972686263,4.2312597869909e-11,28,1.39981972686263,-2,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"44","pfkB","eco00030:Pentose phosphate pathway",0.00243377029500157,-1,-2.61372041391241,4.2312597869909e-11,28,2.61372041391241,-3,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"45","rpe","eco00030:Pentose phosphate pathway",0.00122646650829673,-1,-2.91134430678129,4.2312597869909e-11,28,2.91134430678129,-4,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"46","gcd","eco00030:Pentose phosphate pathway",0.00107280341807575,-1,-2.96947985144181,4.2312597869909e-11,28,2.96947985144181,-5,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"47","pfkA","eco00030:Pentose phosphate pathway",0.000331121048649552,-1,-3.48001321120867,4.2312597869909e-11,28,3.48001321120867,-6,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"48","deoB","eco00030:Pentose phosphate pathway",0.000253865603553551,-1,-3.59539613803466,4.2312597869909e-11,28,3.59539613803466,-7,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"49","deoC","eco00030:Pentose phosphate pathway",0.00024383856220112,-1,-3.6128976111589,4.2312597869909e-11,28,3.6128976111589,-8,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"50","pgm","eco00030:Pentose phosphate pathway",8.68435157930499e-05,-1,-4.0612626027831,4.2312597869909e-11,28,4.0612626027831,-9,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"51","pgi","eco00030:Pentose phosphate pathway",1.37919063883354e-05,-1,-4.86037569925481,4.2312597869909e-11,28,4.86037569925481,-10,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"52","zwf","eco00030:Pentose phosphate pathway",1.32167067059037e-05,-1,-4.87887674739441,4.2312597869909e-11,28,4.87887674739441,-11,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"53","rbsK","eco00030:Pentose phosphate pathway",4.88618657021281e-06,-1,-5.31102995429525,4.2312597869909e-11,28,5.31102995429525,-12,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"54","rpiA","eco00030:Pentose phosphate pathway",3.57645594972887e-06,-1,-5.44654711967799,4.2312597869909e-11,28,5.44654711967799,-13,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"55","eda","eco00030:Pentose phosphate pathway",1.20769232821701e-06,-1,-5.91804369251678,4.2312597869909e-11,28,5.91804369251678,-14,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"56","fbaA","eco00030:Pentose phosphate pathway",1.79285896024655e-07,-1,-6.74645387396034,4.2312597869909e-11,28,6.74645387396034,-15,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"57","gnd","eco00030:Pentose phosphate pathway",1.33326065170736e-07,-1,-6.87508493795879,4.2312597869909e-11,28,6.87508493795879,-16,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"58","talB","eco00030:Pentose phosphate pathway",8.69014470618268e-08,-1,-7.06097299172471,4.2312597869909e-11,28,7.06097299172471,-17,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"59","tktA","eco00030:Pentose phosphate pathway",4.1485956540207e-08,-1,-7.38209889194496,4.2312597869909e-11,28,7.38209889194496,-18,3,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +3/ 28)","Pentose phosphate pathway","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"60","ugd","eco00040:Pentose and glucuronate interconversions",0.000244196259843118,1,3.61226099207801,0.0176978084852089,24,3.61226099207801,5,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"61","rhaB","eco00040:Pentose and glucuronate interconversions",0.00360578793071892,1,2.44299981927387,0.0176978084852089,24,2.44299981927387,4,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"62","uxaB","eco00040:Pentose and glucuronate interconversions",0.00867876725418912,1,2.06154195831708,0.0176978084852089,24,2.06154195831708,3,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"63","lyxK","eco00040:Pentose and glucuronate interconversions",0.0161403215621805,1,1.7920878171177,0.0176978084852089,24,1.7920878171177,2,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"64","uidA","eco00040:Pentose and glucuronate interconversions",0.0223227830619302,1,1.65125166129846,0.0176978084852089,24,1.65125166129846,1,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"65","rpe","eco00040:Pentose and glucuronate interconversions",0.00122646650829673,-1,-2.91134430678129,0.0176978084852089,24,2.91134430678129,-1,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"66","ybhC","eco00040:Pentose and glucuronate interconversions",0.000979551823905004,-1,-3.00897258239452,0.0176978084852089,24,3.00897258239452,-2,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"67","galF","eco00040:Pentose and glucuronate interconversions",1.46743162064801e-05,-1,-4.83344212685523,0.0176978084852089,24,4.83344212685523,-3,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"68","eda","eco00040:Pentose and glucuronate interconversions",1.20769232821701e-06,-1,-5.91804369251678,0.0176978084852089,24,5.91804369251678,-4,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"69","galU","eco00040:Pentose and glucuronate interconversions",6.18683268017824e-08,-1,-7.20853162910007,0.0176978084852089,24,7.20853162910007,-5,5,5,"Pentose and glucuronate interconversions
 padj:0.01770 N( -5/ +5/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"70","rhaB","eco00051:Fructose and mannose metabolism",0.00360578793071892,1,2.44299981927387,1.05768072744539e-07,34,2.44299981927387,6,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"71","cmtA","eco00051:Fructose and mannose metabolism",0.00860129000458163,1,2.06543640923814,1.05768072744539e-07,34,2.06543640923814,5,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"72","gmd","eco00051:Fructose and mannose metabolism",0.0138448401818526,1,1.85871205317519,1.05768072744539e-07,34,1.85871205317519,4,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"73","cpsB","eco00051:Fructose and mannose metabolism",0.023879187130559,1,1.62198046107371,1.05768072744539e-07,34,1.62198046107371,3,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"74","rhaA","eco00051:Fructose and mannose metabolism",0.0240021974787221,1,1.61974899540528,1.05768072744539e-07,34,1.61974899540528,2,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"75","yfaU","eco00051:Fructose and mannose metabolism",0.0265704926039058,1,1.57560039390832,1.05768072744539e-07,34,1.57560039390832,1,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"76","fruA","eco00051:Fructose and mannose metabolism",0.0446657772893617,-1,-1.35002510386608,1.05768072744539e-07,34,1.35002510386608,-1,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"77","fucI","eco00051:Fructose and mannose metabolism",0.0188868453111573,-1,-1.7238405766664,1.05768072744539e-07,34,1.7238405766664,-2,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"78","manY","eco00051:Fructose and mannose metabolism",0.00855235340520796,-1,-2.06791436126507,1.05768072744539e-07,34,2.06791436126507,-3,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"79","manZ","eco00051:Fructose and mannose metabolism",0.00347196731694409,-1,-2.45942437166883,1.05768072744539e-07,34,2.45942437166883,-4,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"80","pfkB","eco00051:Fructose and mannose metabolism",0.00243377029500157,-1,-2.61372041391241,1.05768072744539e-07,34,2.61372041391241,-5,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"81","manA","eco00051:Fructose and mannose metabolism",0.000817536274806304,-1,-3.08749296821056,1.05768072744539e-07,34,3.08749296821056,-6,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"82","pfkA","eco00051:Fructose and mannose metabolism",0.000331121048649552,-1,-3.48001321120867,1.05768072744539e-07,34,3.48001321120867,-7,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
"83","mtlD","eco00051:Fructose and mannose metabolism",0.000244196259843118,-1,-3.61226099207801,1.05768072744539e-07,34,3.61226099207801,-8,6,13,"Fructose and mannose metabolism
 padj:0.00000 N( -13/ +6/ 34)","Fructose and mannose metabolism","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","kegg"
