"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"16","ycdH","GO:0000166~nucleotide binding",0.0218341879217985,1.60377748180402,1,1.66086295614202,5.54323253965094e-12,578,1.66086295614202,5,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"17","nrdE","GO:0000166~nucleotide binding",0.0225797924448888,1.49155728841866,1,1.64628005445949,5.54323253965094e-12,578,1.64628005445949,4,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"18","ugd","GO:0000166~nucleotide binding",0.0293630199666812,1.05145442446864,1,1.53219927956603,5.54323253965094e-12,578,1.53219927956603,3,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"19","cpdB","GO:0000166~nucleotide binding",0.0328929524058596,0.747800746457055,1,1.48289714336055,5.54323253965094e-12,578,1.48289714336055,2,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"20","alsK","GO:0000166~nucleotide binding",0.0343391463915753,1.05953674799091,1,1.46421050480807,5.54323253965094e-12,578,1.46421050480807,1,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"21","acpD","GO:0000166~nucleotide binding",0.049527195680219,-0.817654363858795,-1,-1.30515626186381,5.54323253965094e-12,578,1.30515626186381,-1,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"22","selB","GO:0000166~nucleotide binding",0.0493009164476524,-0.802757661079795,-1,-1.30714500761001,5.54323253965094e-12,578,1.30714500761001,-2,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"23","ftsY","GO:0000166~nucleotide binding",0.0484030270793964,-0.589447816870521,-1,-1.31512747714135,5.54323253965094e-12,578,1.31512747714135,-3,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"24","glnQ","GO:0000166~nucleotide binding",0.0484030270793964,-0.871074089070936,-1,-1.31512747714135,5.54323253965094e-12,578,1.31512747714135,-4,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"25","asnS","GO:0000166~nucleotide binding",0.0465636619989083,-0.80456483596604,-1,-1.33195287192821,5.54323253965094e-12,578,1.33195287192821,-5,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"26","rho","GO:0000166~nucleotide binding",0.0440453030948404,-0.932109492543069,-1,-1.35610039709873,5.54323253965094e-12,578,1.35610039709873,-6,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"27","serA","GO:0000166~nucleotide binding",0.0432030813099278,-1.08307193093183,-1,-1.36448527753286,5.54323253965094e-12,578,1.36448527753286,-7,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"28","gidA","GO:0000166~nucleotide binding",0.0430117746060812,-0.948599213105323,-1,-1.36641263868912,5.54323253965094e-12,578,1.36641263868912,-8,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"29","cydD","GO:0000166~nucleotide binding",0.0429121168124389,-0.902369571698103,-1,-1.36742006162005,5.54323253965094e-12,578,1.36742006162005,-9,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"30","cydC","GO:0000166~nucleotide binding",0.042202177802998,-0.903984103771506,-1,-1.37466513710893,5.54323253965094e-12,578,1.37466513710893,-10,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"31","prsA","GO:0000166~nucleotide binding",0.042202177802998,-0.964902348135993,-1,-1.37466513710893,5.54323253965094e-12,578,1.37466513710893,-11,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"32","lysC","GO:0000166~nucleotide binding",0.0419308853048838,-0.762236152489849,-1,-1.37746596805274,5.54323253965094e-12,578,1.37746596805274,-12,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"33","hisS","GO:0000166~nucleotide binding",0.0415639798165814,-0.824363471111936,-1,-1.38128287474266,5.54323253965094e-12,578,1.38128287474266,-13,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"34","mutS","GO:0000166~nucleotide binding",0.0414428591909228,-0.871683220882797,-1,-1.38255028974918,5.54323253965094e-12,578,1.38255028974918,-14,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"35","betA","GO:0000166~nucleotide binding",0.0401889655067203,-0.683445581199973,-1,-1.39589317272076,5.54323253965094e-12,578,1.39589317272076,-15,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"36","murE","GO:0000166~nucleotide binding",0.0401591925636583,-0.738776331241312,-1,-1.3962150276527,5.54323253965094e-12,578,1.3962150276527,-16,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"37","ydaO","GO:0000166~nucleotide binding",0.0392139696820168,-0.892690013273804,-1,-1.40655919126955,5.54323253965094e-12,578,1.40655919126955,-17,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"38","uvrD","GO:0000166~nucleotide binding",0.0386051505781598,-0.671843121908953,-1,-1.41335474925444,5.54323253965094e-12,578,1.41335474925444,-18,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"39","arcB","GO:0000166~nucleotide binding",0.0375561458050927,-0.705298821035445,-1,-1.42531898353764,5.54323253965094e-12,578,1.42531898353764,-19,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"40","rhlE","GO:0000166~nucleotide binding",0.0371718854362488,-1.46827492232886,-1,-1.4297854100156,5.54323253965094e-12,578,1.4297854100156,-20,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"41","sms","GO:0000166~nucleotide binding",0.0369362617765572,-1.09354057954462,-1,-1.43254706049202,5.54323253965094e-12,578,1.43254706049202,-21,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"42","tyrS","GO:0000166~nucleotide binding",0.0369362617765572,-0.862216358631825,-1,-1.43254706049202,5.54323253965094e-12,578,1.43254706049202,-22,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"43","mpl","GO:0000166~nucleotide binding",0.0366164490919738,-0.466392786821692,-1,-1.43632377403034,5.54323253965094e-12,578,1.43632377403034,-23,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"44","hrpB","GO:0000166~nucleotide binding",0.0356330296182492,-0.667832019923277,-1,-1.44814725116703,5.54323253965094e-12,578,1.44814725116703,-24,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"45","udhA","GO:0000166~nucleotide binding",0.0353686415746925,-0.595456533427213,-1,-1.4513816200819,5.54323253965094e-12,578,1.4513816200819,-25,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"46","rep","GO:0000166~nucleotide binding",0.0344507280699957,-0.878030381617054,-1,-1.46280159542717,5.54323253965094e-12,578,1.46280159542717,-26,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"47","wecC","GO:0000166~nucleotide binding",0.0343391463915753,-1.26901731969961,-1,-1.46421050480807,5.54323253965094e-12,578,1.46421050480807,-27,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"48","ahpF","GO:0000166~nucleotide binding",0.0336339566617212,-0.764218042831601,-1,-1.47322203975419,5.54323253965094e-12,578,1.47322203975419,-28,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"49","ychF","GO:0000166~nucleotide binding",0.0330923721392054,-0.97970540617875,-1,-1.48027210047259,5.54323253965094e-12,578,1.48027210047259,-29,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"50","lon","GO:0000166~nucleotide binding",0.0320063535206712,-0.535725750355633,-1,-1.49476380214639,5.54323253965094e-12,578,1.49476380214639,-30,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"51","glnA","GO:0000166~nucleotide binding",0.0313729020149636,-1.2057201811793,-1,-1.50344530690657,5.54323253965094e-12,578,1.50344530690657,-31,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"52","ycfX","GO:0000166~nucleotide binding",0.0301295156002552,-0.749965950115637,-1,-1.52100785053133,5.54323253965094e-12,578,1.52100785053133,-32,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"53","aroL","GO:0000166~nucleotide binding",0.0298968693184745,-0.727236459129578,-1,-1.5243742868895,5.54323253965094e-12,578,1.5243742868895,-33,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"54","rhlB","GO:0000166~nucleotide binding",0.0298968693184745,-0.744980307532047,-1,-1.5243742868895,5.54323253965094e-12,578,1.5243742868895,-34,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"55","yejH","GO:0000166~nucleotide binding",0.0287341421903379,-0.831666449185854,-1,-1.54160176347072,5.54323253965094e-12,578,1.54160176347072,-35,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"56","ypdA","GO:0000166~nucleotide binding",0.0285192316570671,-0.81181765673141,-1,-1.54486217908633,5.54323253965094e-12,578,1.54486217908633,-36,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"57","purC","GO:0000166~nucleotide binding",0.0283775302999956,-1.22161533736753,-1,-1.54702540393689,5.54323253965094e-12,578,1.54702540393689,-37,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"58","yhbG","GO:0000166~nucleotide binding",0.028197475741251,-0.970020170597689,-1,-1.54978976830169,5.54323253965094e-12,578,1.54978976830169,-38,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"59","gor","GO:0000166~nucleotide binding",0.0278452068366317,-0.701435270647817,-1,-1.55524955178485,5.54323253965094e-12,578,1.55524955178485,-39,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"60","hflX","GO:0000166~nucleotide binding",0.0278452068366317,-0.940641525368938,-1,-1.55524955178485,5.54323253965094e-12,578,1.55524955178485,-40,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"61","ubiH","GO:0000166~nucleotide binding",0.0253823631570202,-0.390339183250164,-1,-1.59546794653302,5.54323253965094e-12,578,1.59546794653302,-41,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"62","dppD","GO:0000166~nucleotide binding",0.0252501597674809,-1.00801422149678,-1,-1.59773586958826,5.54323253965094e-12,578,1.59773586958826,-42,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"63","yfaL","GO:0000166~nucleotide binding",0.0249177138755431,-0.658457573983459,-1,-1.60349180538288,5.54323253965094e-12,578,1.60349180538288,-43,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"64","atpA","GO:0000166~nucleotide binding",0.0238014514127914,-1.13401747517753,-1,-1.62339655885329,5.54323253965094e-12,578,1.62339655885329,-44,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"65","glyS","GO:0000166~nucleotide binding",0.0223519269334898,-1.06063237323078,-1,-1.65068503089856,5.54323253965094e-12,578,1.65068503089856,-45,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"66","yggC","GO:0000166~nucleotide binding",0.0220180798618655,-0.716566143722987,-1,-1.65722055737864,5.54323253965094e-12,578,1.65722055737864,-46,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"67","dppF","GO:0000166~nucleotide binding",0.0217778016438105,-1.03811496555576,-1,-1.66198596214445,5.54323253965094e-12,578,1.66198596214445,-47,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"68","ilvI","GO:0000166~nucleotide binding",0.0215480559896165,-0.793768046662921,-1,-1.66659190467101,5.54323253965094e-12,578,1.66659190467101,-48,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"69","ycaJ","GO:0000166~nucleotide binding",0.0215099176088425,-0.849772513341471,-1,-1.66736125312223,5.54323253965094e-12,578,1.66736125312223,-49,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"70","pdxK","GO:0000166~nucleotide binding",0.0212209606894678,-0.575731592718042,-1,-1.67323495913918,5.54323253965094e-12,578,1.67323495913918,-50,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"71","sucC","GO:0000166~nucleotide binding",0.0200916225355491,-0.932267050978682,-1,-1.69698498959411,5.54323253965094e-12,578,1.69698498959411,-51,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"72","ffh","GO:0000166~nucleotide binding",0.0200042619187322,-0.564308449023909,-1,-1.69887746780586,5.54323253965094e-12,578,1.69887746780586,-52,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"73","dld","GO:0000166~nucleotide binding",0.019472127549667,-0.584392203027971,-1,-1.71058659431455,5.54323253965094e-12,578,1.71058659431455,-53,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"74","recB","GO:0000166~nucleotide binding",0.0194531887909965,-0.958951633249023,-1,-1.7110091984091,5.54323253965094e-12,578,1.7110091984091,-54,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"75","clpX","GO:0000166~nucleotide binding",0.0192900111186559,-0.664278996218664,-1,-1.7146675220311,5.54323253965094e-12,578,1.7146675220311,-55,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"76","fldA","GO:0000166~nucleotide binding",0.0189698898598835,-0.784014825828757,-1,-1.72193519063921,5.54323253965094e-12,578,1.72193519063921,-56,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"77","birA","GO:0000166~nucleotide binding",0.0188549324553162,-0.846556281870973,-1,-1.72457501904388,5.54323253965094e-12,578,1.72457501904388,-57,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"78","ileS","GO:0000166~nucleotide binding",0.0188021105489783,-1.01626699262159,-1,-1.72579339816565,5.54323253965094e-12,578,1.72579339816565,-58,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"79","folE","GO:0000166~nucleotide binding",0.018626908141389,-1.22724451343579,-1,-1.72985922715263,5.54323253965094e-12,578,1.72985922715263,-59,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"80","rimK","GO:0000166~nucleotide binding",0.016196693207748,-0.825095168000506,-1,-1.7905736439895,5.54323253965094e-12,578,1.7905736439895,-60,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"81","proS","GO:0000166~nucleotide binding",0.0159655827679106,-0.880643297023899,-1,-1.79681522442998,5.54323253965094e-12,578,1.79681522442998,-61,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"82","mfd","GO:0000166~nucleotide binding",0.0158051108423432,-0.835527739235916,-1,-1.80120245407627,5.54323253965094e-12,578,1.80120245407627,-62,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"83","ilvC","GO:0000166~nucleotide binding",0.0156334107508641,-1.57425422255693,-1,-1.80594626134851,5.54323253965094e-12,578,1.80594626134851,-63,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"84","rtcA","GO:0000166~nucleotide binding",0.0156334107508641,-1.23539071743251,-1,-1.80594626134851,5.54323253965094e-12,578,1.80594626134851,-64,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"85","gshB","GO:0000166~nucleotide binding",0.0148099084585843,-0.672465687360256,-1,-1.82944762588491,5.54323253965094e-12,578,1.82944762588491,-65,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"86","oppF","GO:0000166~nucleotide binding",0.0148099084585843,-0.934988741683261,-1,-1.82944762588491,5.54323253965094e-12,578,1.82944762588491,-66,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"87","alaS","GO:0000166~nucleotide binding",0.0142684715262981,-1.02007230975317,-1,-1.8456225470849,5.54323253965094e-12,578,1.8456225470849,-67,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"88","aspS","GO:0000166~nucleotide binding",0.0142411242749504,-0.758907529454023,-1,-1.84645572368137,5.54323253965094e-12,578,1.84645572368137,-68,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"89","sbmA","GO:0000166~nucleotide binding",0.0141087672733503,-0.95053324160348,-1,-1.85051093024064,5.54323253965094e-12,578,1.85051093024064,-69,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"90","gltX","GO:0000166~nucleotide binding",0.0141055367805509,-1.15605650584222,-1,-1.85061038229163,5.54323253965094e-12,578,1.85061038229163,-70,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
"91","gltD","GO:0000166~nucleotide binding",0.0126521001731437,-1.26608911728624,-1,-1.89783737821132,5.54323253965094e-12,578,1.89783737821132,-71,10,152,"nucleotide binding
 padj:0.00000 N( -152/ +10/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMghighMg","MF"
