"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"23","atpG","eco00190:Oxidative phosphorylation",0.00545080406259907,-1,-2.26353942906411,5.64814861547802e-12,41,2.26353942906411,-10,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"24","ppa","eco00190:Oxidative phosphorylation",0.00387460786482862,-1,-2.41177224432119,5.64814861547802e-12,41,2.41177224432119,-11,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"25","nuoK","eco00190:Oxidative phosphorylation",0.00334520377712051,-1,-2.47557742151846,5.64814861547802e-12,41,2.47557742151846,-12,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"26","cyoA","eco00190:Oxidative phosphorylation",0.000998446363229565,-1,-3.00067526056704,5.64814861547802e-12,41,3.00067526056704,-13,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"27","nuoI","eco00190:Oxidative phosphorylation",0.000569118852691324,-1,-3.24479702766843,5.64814861547802e-12,41,3.24479702766843,-14,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"28","nuoN","eco00190:Oxidative phosphorylation",0.000271207923543346,-1,-3.56669762637989,5.64814861547802e-12,41,3.56669762637989,-15,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"29","atpD","eco00190:Oxidative phosphorylation",0.000211753750919991,-1,-3.67416888801295,5.64814861547802e-12,41,3.67416888801295,-16,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"30","nuoL","eco00190:Oxidative phosphorylation",0.000188327059044331,-1,-3.72508727557889,5.64814861547802e-12,41,3.72508727557889,-17,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"31","nuoM","eco00190:Oxidative phosphorylation",4.95558847339903e-05,-1,-4.30490476588609,5.64814861547802e-12,41,4.30490476588609,-18,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"32","nuoJ","eco00190:Oxidative phosphorylation",2.62291770467568e-05,-1,-4.58121533539742,5.64814861547802e-12,41,4.58121533539742,-19,0,19,"Oxidative phosphorylation
 padj:0.00000 N( -19/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"33","nrdE","eco00230:Purine metabolism",0.0225797924448888,1,1.64628005445949,2.78078492532696e-06,76,1.64628005445949,2,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"34","cpdB","eco00230:Purine metabolism",0.0328929524058596,1,1.48289714336055,2.78078492532696e-06,76,1.48289714336055,1,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"35","holB","eco00230:Purine metabolism",0.0430471818956913,-1,-1.36605527457527,2.78078492532696e-06,76,1.36605527457527,-1,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"36","hpt","eco00230:Purine metabolism",0.0369362617765572,-1,-1.43254706049202,2.78078492532696e-06,76,1.43254706049202,-2,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"37","purC","eco00230:Purine metabolism",0.0283775302999956,-1,-1.54702540393689,2.78078492532696e-06,76,1.54702540393689,-3,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"38","dnaE","eco00230:Purine metabolism",0.0191164516461123,-1,-1.71859271736984,2.78078492532696e-06,76,1.71859271736984,-4,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"39","nrdB","eco00230:Purine metabolism",0.0167559127780135,-1,-1.77583190900108,2.78078492532696e-06,76,1.77583190900108,-5,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"40","guaA","eco00230:Purine metabolism",0.00721875781438171,-1,-2.14153752829914,2.78078492532696e-06,76,2.14153752829914,-6,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"41","purL","eco00230:Purine metabolism",0.00711494149253847,-1,-2.14782866684775,2.78078492532696e-06,76,2.14782866684775,-7,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"42","add","eco00230:Purine metabolism",0.00637898200226435,-1,-2.19524862317142,2.78078492532696e-06,76,2.19524862317142,-8,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"43","pykF","eco00230:Purine metabolism",0.00275168688643373,-1,-2.56040098585459,2.78078492532696e-06,76,2.56040098585459,-9,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"44","rpoA","eco00230:Purine metabolism",0.00264139111443625,-1,-2.57816728744691,2.78078492532696e-06,76,2.57816728744691,-10,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"45","rpoB","eco00230:Purine metabolism",0.00202469403718415,-1,-2.69364059615403,2.78078492532696e-06,76,2.69364059615403,-11,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"46","rpoC","eco00230:Purine metabolism",0.000998220281728399,-1,-3.00077361043339,2.78078492532696e-06,76,3.00077361043339,-12,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"47","pnp","eco00230:Purine metabolism",0.000466226779288133,-1,-3.33140278494875,2.78078492532696e-06,76,3.33140278494875,-13,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"48","purD","eco00230:Purine metabolism",0.000292294539215935,-1,-3.53417929826056,2.78078492532696e-06,76,3.53417929826056,-14,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"49","cysC","eco00230:Purine metabolism",0.000189615331583556,-1,-3.72212655015754,2.78078492532696e-06,76,3.72212655015754,-15,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"50","cysN","eco00230:Purine metabolism",0.000134674920466044,-1,-3.87071327225996,2.78078492532696e-06,76,3.87071327225996,-16,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"51","cysD","eco00230:Purine metabolism",7.04881456170359e-05,-1,-4.15188391458295,2.78078492532696e-06,76,4.15188391458295,-17,2,17,"Purine metabolism
 padj:0.00000 N( -17/ +2/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"52","nrdE","eco00240:Pyrimidine metabolism",0.0225797924448888,1,1.64628005445949,3.41437907988018e-05,52,1.64628005445949,3,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"53","cpdB","eco00240:Pyrimidine metabolism",0.0328929524058596,1,1.48289714336055,3.41437907988018e-05,52,1.48289714336055,2,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"54","pyrI","eco00240:Pyrimidine metabolism",0.0449446468178461,1,1.34732202797785,3.41437907988018e-05,52,1.34732202797785,1,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"55","codA","eco00240:Pyrimidine metabolism",0.0466229289493343,-1,-1.33140044667608,3.41437907988018e-05,52,1.33140044667608,-1,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"56","holB","eco00240:Pyrimidine metabolism",0.0430471818956913,-1,-1.36605527457527,3.41437907988018e-05,52,1.36605527457527,-2,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"57","dnaE","eco00240:Pyrimidine metabolism",0.0191164516461123,-1,-1.71859271736984,3.41437907988018e-05,52,1.71859271736984,-3,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"58","nrdB","eco00240:Pyrimidine metabolism",0.0167559127780135,-1,-1.77583190900108,3.41437907988018e-05,52,1.77583190900108,-4,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"59","cdd","eco00240:Pyrimidine metabolism",0.0154040116952812,-1,-1.81236616031715,3.41437907988018e-05,52,1.81236616031715,-5,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"60","deoA","eco00240:Pyrimidine metabolism",0.00813583863940043,-1,-2.08959767349644,3.41437907988018e-05,52,2.08959767349644,-6,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"61","rpoA","eco00240:Pyrimidine metabolism",0.00264139111443625,-1,-2.57816728744691,3.41437907988018e-05,52,2.57816728744691,-7,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"62","rpoB","eco00240:Pyrimidine metabolism",0.00202469403718415,-1,-2.69364059615403,3.41437907988018e-05,52,2.69364059615403,-8,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"63","rpoC","eco00240:Pyrimidine metabolism",0.000998220281728399,-1,-3.00077361043339,3.41437907988018e-05,52,3.00077361043339,-9,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"64","pnp","eco00240:Pyrimidine metabolism",0.000466226779288133,-1,-3.33140278494875,3.41437907988018e-05,52,3.33140278494875,-10,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"65","pyrH","eco00240:Pyrimidine metabolism",0.00039741707053207,-1,-3.40075348227236,3.41437907988018e-05,52,3.40075348227236,-11,3,11,"Pyrimidine metabolism
 padj:0.00003 N( -11/ +3/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"66","putA","eco00250:Alanine, aspartate and glutamate metabolism",0.00350195617535046,1,2.4556892931248,0.00134142565751094,28,2.4556892931248,2,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"67","pyrI","eco00250:Alanine, aspartate and glutamate metabolism",0.0449446468178461,1,1.34732202797785,0.00134142565751094,28,1.34732202797785,1,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"68","nadB","eco00250:Alanine, aspartate and glutamate metabolism",0.0423297068245097,-1,-1.37335473943855,0.00134142565751094,28,1.37335473943855,-1,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"69","glnA","eco00250:Alanine, aspartate and glutamate metabolism",0.0313729020149636,-1,-1.50344530690657,0.00134142565751094,28,1.50344530690657,-2,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"70","gltD","eco00250:Alanine, aspartate and glutamate metabolism",0.0126521001731437,-1,-1.89783737821132,0.00134142565751094,28,1.89783737821132,-3,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"71","aspC","eco00250:Alanine, aspartate and glutamate metabolism",0.00532441911020111,-1,-2.2737277664799,0.00134142565751094,28,2.2737277664799,-4,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"72","gdhA","eco00250:Alanine, aspartate and glutamate metabolism",0.00412800594022869,-1,-2.38425968642768,0.00134142565751094,28,2.38425968642768,-5,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"73","glmS","eco00250:Alanine, aspartate and glutamate metabolism",0.00411385622643188,-1,-2.38575089036574,0.00134142565751094,28,2.38575089036574,-6,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"74","asnA","eco00250:Alanine, aspartate and glutamate metabolism",0.000415135818594682,-1,-3.38180979336947,0.00134142565751094,28,3.38180979336947,-7,2,7,"Alanine, aspartate and glutamate metabolism
 padj:0.00134 N( -7/ +2/ 28)","Alanine, aspartate and glutamate metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"75","serA","eco00260:Glycine, serine and threonine metabolism",0.0432030813099278,-1,-1.36448527753286,4.87088480729536e-05,30,1.36448527753286,-1,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"76","lysC","eco00260:Glycine, serine and threonine metabolism",0.0419308853048838,-1,-1.37746596805274,4.87088480729536e-05,30,1.37746596805274,-2,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"77","betA","eco00260:Glycine, serine and threonine metabolism",0.0401889655067203,-1,-1.39589317272076,4.87088480729536e-05,30,1.39589317272076,-3,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"78","serC","eco00260:Glycine, serine and threonine metabolism",0.0169654776881873,-1,-1.77043390764143,4.87088480729536e-05,30,1.77043390764143,-4,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"79","asd","eco00260:Glycine, serine and threonine metabolism",0.0037784869529737,-1,-2.42268207305222,4.87088480729536e-05,30,2.42268207305222,-5,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"80","trpA","eco00260:Glycine, serine and threonine metabolism",0.00107754975827674,-1,-2.96756266618248,4.87088480729536e-05,30,2.96756266618248,-6,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"81","trpB","eco00260:Glycine, serine and threonine metabolism",0.000155181403066638,-1,-3.80916032579347,4.87088480729536e-05,30,3.80916032579347,-7,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"82","ilvA","eco00260:Glycine, serine and threonine metabolism",0.000153753812457548,-1,-3.81317410671516,4.87088480729536e-05,30,3.81317410671516,-8,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"83","thrC","eco00260:Glycine, serine and threonine metabolism",0.000134674920466044,-1,-3.87071327225996,4.87088480729536e-05,30,3.87071327225996,-9,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"84","thrA","eco00260:Glycine, serine and threonine metabolism",0.000134587205801738,-1,-3.87099622327551,4.87088480729536e-05,30,3.87099622327551,-10,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"85","thrB","eco00260:Glycine, serine and threonine metabolism",1.53154959122774e-05,-1,-4.8148689362731,4.87088480729536e-05,30,4.8148689362731,-11,0,11,"Glycine, serine and threonine metabolism
 padj:0.00005 N( -11/ +0/ 30)","Glycine, serine and threonine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"86","metB","eco00270:Cysteine and methionine metabolism",0.032436720783329,1,1.4889630575956,1.19480952958106e-05,23,1.4889630575956,1,1,10,"Cysteine and methionine metabolism
 padj:0.00001 N( -10/ +1/ 23)","Cysteine and methionine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
"87","lysC","eco00270:Cysteine and methionine metabolism",0.0419308853048838,-1,-1.37746596805274,1.19480952958106e-05,23,1.37746596805274,-1,1,10,"Cysteine and methionine metabolism
 padj:0.00001 N( -10/ +1/ 23)","Cysteine and methionine metabolism","mrna","Exp","Mg_mM_Levels","baseMghighMg","kegg"
