"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"43","adk","GO:0000166~nucleotide binding",0.0160283670069285,-1.12776323530796,-1,-1.79511072193817,4.03148074812343e-06,578,1.79511072193817,-17,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"44","yjjG","GO:0000166~nucleotide binding",0.014551603761656,-1.09826731359645,-1,-1.8370891395678,4.03148074812343e-06,578,1.8370891395678,-18,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"45","feoB","GO:0000166~nucleotide binding",0.014461255984285,-1.10124794277869,-1,-1.8397939862008,4.03148074812343e-06,578,1.8397939862008,-19,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"46","cysD","GO:0000166~nucleotide binding",0.0141185630090997,-1.54479710334583,-1,-1.85020950363668,4.03148074812343e-06,578,1.85020950363668,-20,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"47","lysS","GO:0000166~nucleotide binding",0.0136033221852695,-1.21735981149143,-1,-1.86635501585508,4.03148074812343e-06,578,1.86635501585508,-21,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"48","yohI","GO:0000166~nucleotide binding",0.0132029856068698,-1.34707307064198,-1,-1.87932785015982,4.03148074812343e-06,578,1.87932785015982,-22,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"49","coaD","GO:0000166~nucleotide binding",0.0125917295924416,-1.02813599788503,-1,-1.89991461136457,4.03148074812343e-06,578,1.89991461136457,-23,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"50","thrA","GO:0000166~nucleotide binding",0.0125917295924416,-1.26258322156886,-1,-1.89991461136457,4.03148074812343e-06,578,1.89991461136457,-24,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"51","gnd","GO:0000166~nucleotide binding",0.0108967770780385,-1.02082975354046,-1,-1.96270193363701,4.03148074812343e-06,578,1.96270193363701,-25,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"52","nusA","GO:0000166~nucleotide binding",0.0108019746549201,-1.18915358667541,-1,-1.96649684605513,4.03148074812343e-06,578,1.96649684605513,-26,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"53","fecE","GO:0000166~nucleotide binding",0.00983619656427733,-1.64313560981002,-1,-2.00717280100611,4.03148074812343e-06,578,2.00717280100611,-27,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"54","metG","GO:0000166~nucleotide binding",0.00961230776754434,-1.04137307443558,-1,-2.01717233237434,4.03148074812343e-06,578,2.01717233237434,-28,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"55","yhcM","GO:0000166~nucleotide binding",0.00960861552313356,-1.11195122769845,-1,-2.01733918402542,4.03148074812343e-06,578,2.01733918402542,-29,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"56","gutQ","GO:0000166~nucleotide binding",0.00944132550910403,-1.11548504585606,-1,-2.02496702891402,4.03148074812343e-06,578,2.02496702891402,-30,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"57","recQ","GO:0000166~nucleotide binding",0.00914536184923526,-1.12299703022609,-1,-2.03879910636939,4.03148074812343e-06,578,2.03879910636939,-31,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"58","pheS","GO:0000166~nucleotide binding",0.00887722266926062,-1.34205575129399,-1,-2.0517228864824,4.03148074812343e-06,578,2.0517228864824,-32,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"59","fusA","GO:0000166~nucleotide binding",0.00865530629251365,-1.47361292898097,-1,-2.06271755877705,4.03148074812343e-06,578,2.06271755877705,-33,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"60","ispE","GO:0000166~nucleotide binding",0.00840208736530842,-1.00669187439588,-1,-2.07561280695964,4.03148074812343e-06,578,2.07561280695964,-34,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"61","guaA","GO:0000166~nucleotide binding",0.00814173961295737,-1.1810962735175,-1,-2.08928279123003,4.03148074812343e-06,578,2.08928279123003,-35,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"62","ydiJ","GO:0000166~nucleotide binding",0.00790984643676755,-1.42938919954467,-1,-2.10183194789447,4.03148074812343e-06,578,2.10183194789447,-36,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"63","uhpB","GO:0000166~nucleotide binding",0.00592710207293686,-1.35417918402755,-1,-2.2271575935419,4.03148074812343e-06,578,2.2271575935419,-37,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"64","prsA","GO:0000166~nucleotide binding",0.00583851748078089,-1.17323247813019,-1,-2.23369741515688,4.03148074812343e-06,578,2.23369741515688,-38,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"65","ydaO","GO:0000166~nucleotide binding",0.00561340841190506,-1.04261015100046,-1,-2.25077335888774,4.03148074812343e-06,578,2.25077335888774,-39,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"66","lpxK","GO:0000166~nucleotide binding",0.00554553565960593,-1.11239246380757,-1,-2.25605649770684,4.03148074812343e-06,578,2.25605649770684,-40,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"67","parE","GO:0000166~nucleotide binding",0.0053777090790216,-1.28309190086604,-1,-2.26940269575218,4.03148074812343e-06,578,2.26940269575218,-41,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"68","pyrG","GO:0000166~nucleotide binding",0.00533107151486301,-1.0446341448929,-1,-2.27318549149453,4.03148074812343e-06,578,2.27318549149453,-42,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"69","entE","GO:0000166~nucleotide binding",0.00526138528410778,-1.75927407145888,-1,-2.27889989424252,4.03148074812343e-06,578,2.27889989424252,-43,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"70","fhuC","GO:0000166~nucleotide binding",0.00520367658176118,-1.6012751777364,-1,-2.28368970348656,4.03148074812343e-06,578,2.28368970348656,-44,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"71","recB","GO:0000166~nucleotide binding",0.00486346150564476,-1.07265886845619,-1,-2.31305451722085,4.03148074812343e-06,578,2.31305451722085,-45,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"72","menE","GO:0000166~nucleotide binding",0.00444288795193185,-1.19395412699774,-1,-2.35233463937478,4.03148074812343e-06,578,2.35233463937478,-46,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"73","aroE","GO:0000166~nucleotide binding",0.00442822694442019,-1.41023122307292,-1,-2.35377012984757,4.03148074812343e-06,578,2.35377012984757,-47,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"74","purK","GO:0000166~nucleotide binding",0.00433236183122817,-1.62255660625186,-1,-2.3632752790219,4.03148074812343e-06,578,2.3632752790219,-48,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"75","ndh","GO:0000166~nucleotide binding",0.00402722694293374,-1.40175266636852,-1,-2.3949938962712,4.03148074812343e-06,578,2.3949938962712,-49,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"76","ftsE","GO:0000166~nucleotide binding",0.00396739453516055,-1.00022135860137,-1,-2.40149460922506,4.03148074812343e-06,578,2.40149460922506,-50,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"77","purT","GO:0000166~nucleotide binding",0.00381482356311387,-1.46408347161121,-1,-2.41852554351198,4.03148074812343e-06,578,2.41852554351198,-51,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"78","leuS","GO:0000166~nucleotide binding",0.00376494728963437,-1.00577811136618,-1,-2.42424109967076,4.03148074812343e-06,578,2.42424109967076,-52,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"79","purC","GO:0000166~nucleotide binding",0.00349882884315284,-1.46850216036839,-1,-2.45607730195617,4.03148074812343e-06,578,2.45607730195617,-53,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"80","tilS","GO:0000166~nucleotide binding",0.0034597837471408,-1.07402563037694,-1,-2.46095104581951,4.03148074812343e-06,578,2.46095104581951,-54,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"81","wecC","GO:0000166~nucleotide binding",0.0032264162097033,-1.48836611801945,-1,-2.49127960907414,4.03148074812343e-06,578,2.49127960907414,-55,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"82","cmk","GO:0000166~nucleotide binding",0.00288978046482346,-1.40853917029442,-1,-2.53913514912485,4.03148074812343e-06,578,2.53913514912485,-56,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"83","bipA","GO:0000166~nucleotide binding",0.0027358989758824,-1.68155781009664,-1,-2.56289994314594,4.03148074812343e-06,578,2.56289994314594,-57,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"84","nrdA","GO:0000166~nucleotide binding",0.00249562149267881,-1.13288707174843,-1,-2.60282128281423,4.03148074812343e-06,578,2.60282128281423,-58,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"85","gltX","GO:0000166~nucleotide binding",0.00227228891801709,-1.23569302268798,-1,-2.64353644957933,4.03148074812343e-06,578,2.64353644957933,-59,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"86","yncE","GO:0000166~nucleotide binding",0.00223787001239518,-1.44308429836528,-1,-2.65016514324958,4.03148074812343e-06,578,2.65016514324958,-60,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"87","rnfC","GO:0000166~nucleotide binding",0.00214847581879481,-1.65185962939032,-1,-2.66786952995917,4.03148074812343e-06,578,2.66786952995917,-61,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"88","yhdZ","GO:0000166~nucleotide binding",0.00214847581879481,-1.18584253642259,-1,-2.66786952995917,4.03148074812343e-06,578,2.66786952995917,-62,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"89","yjcD","GO:0000166~nucleotide binding",0.00214847581879481,-1.69645161485045,-1,-2.66786952995917,4.03148074812343e-06,578,2.66786952995917,-63,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"90","purD","GO:0000166~nucleotide binding",0.00209936285601875,-1.76689738017806,-1,-2.67791249102828,4.03148074812343e-06,578,2.67791249102828,-64,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"91","dnaA","GO:0000166~nucleotide binding",0.00206959235085483,-1.13705805498195,-1,-2.68411518942665,4.03148074812343e-06,578,2.68411518942665,-65,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"92","pntB","GO:0000166~nucleotide binding",0.00197962915873514,-1.03938239458496,-1,-2.70341615791983,4.03148074812343e-06,578,2.70341615791983,-66,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"93","gsk","GO:0000166~nucleotide binding",0.00194034253241055,-1.36542097507642,-1,-2.71212159645917,4.03148074812343e-06,578,2.71212159645917,-67,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"94","secA","GO:0000166~nucleotide binding",0.00187347556001495,-1.43220770480629,-1,-2.72735196801981,4.03148074812343e-06,578,2.72735196801981,-68,13,107,"nucleotide binding
 padj:0.00000 N( -107/ +13/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
