"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"23","nirB","GO:0000166~nucleotide binding",0.00363454542698142,1,2.43954989866977,2.23423614145304e-16,586,2.43954989866977,82,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"24","dinG","GO:0000166~nucleotide binding",0.00429349480600489,1,2.3671890581466,2.23423614145304e-16,586,2.3671890581466,81,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"25","ybbA","GO:0000166~nucleotide binding",0.00462085234992427,1,2.33527790826935,2.23423614145304e-16,586,2.33527790826935,80,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"26","ycjV","GO:0000166~nucleotide binding",0.0048877271602244,1,2.31089304501512,2.23423614145304e-16,586,2.31089304501512,79,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"27","fhlA","GO:0000166~nucleotide binding",0.0053009493405485,1,2.27564634616508,2.23423614145304e-16,586,2.27564634616508,78,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"28","zraS","GO:0000166~nucleotide binding",0.00532579913434135,1,2.27361521726099,2.23423614145304e-16,586,2.27361521726099,77,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"29","baeS","GO:0000166~nucleotide binding",0.00538230277797686,1,2.26903187492865,2.23423614145304e-16,586,2.26903187492865,76,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"30","atoC","GO:0000166~nucleotide binding",0.00689847864527376,1,2.16124667575734,2.23423614145304e-16,586,2.16124667575734,75,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"31","glxK","GO:0000166~nucleotide binding",0.00775995729009645,1,2.11014066904162,2.23423614145304e-16,586,2.11014066904162,74,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"32","hrpB","GO:0000166~nucleotide binding",0.00785966935795763,1,2.1045957235579,2.23423614145304e-16,586,2.1045957235579,73,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"33","yddO","GO:0000166~nucleotide binding",0.00896970970482112,1,2.04722161221058,2.23423614145304e-16,586,2.04722161221058,72,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"34","phnN","GO:0000166~nucleotide binding",0.00908163861463089,1,2.04183578395832,2.23423614145304e-16,586,2.04183578395832,71,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"35","inaA","GO:0000166~nucleotide binding",0.00992613404425678,1,2.00321986431017,2.23423614145304e-16,586,2.00321986431017,70,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"36","prpR","GO:0000166~nucleotide binding",0.0112808222581752,1,1.94765924351107,2.23423614145304e-16,586,1.94765924351107,69,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"37","nikD","GO:0000166~nucleotide binding",0.0117355419395775,1,1.9304968501699,2.23423614145304e-16,586,1.9304968501699,68,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"38","bax","GO:0000166~nucleotide binding",0.0122910496365224,1,1.91041102745654,2.23423614145304e-16,586,1.91041102745654,67,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"39","lldD","GO:0000166~nucleotide binding",0.0124278715186781,1,1.90560324519962,2.23423614145304e-16,586,1.90560324519962,66,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"40","betA","GO:0000166~nucleotide binding",0.0128758650660882,1,1.8902235831949,2.23423614145304e-16,586,1.8902235831949,65,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"41","cpxA","GO:0000166~nucleotide binding",0.0153061336936987,1,1.81513449758033,2.23423614145304e-16,586,1.81513449758033,64,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"42","yeaP","GO:0000166~nucleotide binding",0.0159850168456273,1,1.79628690171578,2.23423614145304e-16,586,1.79628690171578,63,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"43","lyxK","GO:0000166~nucleotide binding",0.0161403215621805,1,1.7920878171177,2.23423614145304e-16,586,1.7920878171177,62,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"44","aas","GO:0000166~nucleotide binding",0.0162741743028165,1,1.78850103685054,2.23423614145304e-16,586,1.78850103685054,61,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"45","nikE","GO:0000166~nucleotide binding",0.0166453152178073,1,1.77870797605204,2.23423614145304e-16,586,1.77870797605204,60,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"46","yhiH","GO:0000166~nucleotide binding",0.0174949407279395,1,1.75708752454846,2.23423614145304e-16,586,1.75708752454846,59,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"47","hrpA","GO:0000166~nucleotide binding",0.0175316067112439,1,1.75617828049198,2.23423614145304e-16,586,1.75617828049198,58,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"48","ygiY","GO:0000166~nucleotide binding",0.0176134542952356,1,1.75415546321247,2.23423614145304e-16,586,1.75415546321247,57,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"49","recN","GO:0000166~nucleotide binding",0.0176678246883328,1,1.75281691874506,2.23423614145304e-16,586,1.75281691874506,56,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"50","recQ","GO:0000166~nucleotide binding",0.0179874492856104,1,1.74503041751736,2.23423614145304e-16,586,1.74503041751736,55,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"51","ybhF","GO:0000166~nucleotide binding",0.0182957638003358,1,1.73764945513901,2.23423614145304e-16,586,1.73764945513901,54,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"52","hyfR","GO:0000166~nucleotide binding",0.0195971045346997,1,1.70780809076058,2.23423614145304e-16,586,1.70780809076058,53,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"53","citC","GO:0000166~nucleotide binding",0.0196246556860881,1,1.70719795419768,2.23423614145304e-16,586,1.70719795419768,52,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"54","zntR","GO:0000166~nucleotide binding",0.0207113148904315,1,1.6837923283624,2.23423614145304e-16,586,1.6837923283624,51,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"55","phnL","GO:0000166~nucleotide binding",0.021331730133581,1,1.67097391918745,2.23423614145304e-16,586,1.67097391918745,50,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"56","narQ","GO:0000166~nucleotide binding",0.0224748706022714,1,1.64830280001214,2.23423614145304e-16,586,1.64830280001214,49,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"57","lpxK","GO:0000166~nucleotide binding",0.0228710227472335,1,1.64071441416245,2.23423614145304e-16,586,1.64071441416245,48,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"58","phnC","GO:0000166~nucleotide binding",0.0232228044649656,1,1.63408533454949,2.23423614145304e-16,586,1.63408533454949,47,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"59","recF","GO:0000166~nucleotide binding",0.0234912010817792,1,1.62909477760921,2.23423614145304e-16,586,1.62909477760921,46,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"60","evgS","GO:0000166~nucleotide binding",0.0235669675703746,1,1.62769629580314,2.23423614145304e-16,586,1.62769629580314,45,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"61","ygbD","GO:0000166~nucleotide binding",0.0235847566365645,1,1.62736860073871,2.23423614145304e-16,586,1.62736860073871,44,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"62","cpsB","GO:0000166~nucleotide binding",0.023879187130559,1,1.62198046107371,2.23423614145304e-16,586,1.62198046107371,43,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"63","wzc","GO:0000166~nucleotide binding",0.0238819672918736,1,1.62192990079167,2.23423614145304e-16,586,1.62192990079167,42,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"64","envZ","GO:0000166~nucleotide binding",0.0241219743673162,1,1.61758714836694,2.23423614145304e-16,586,1.61758714836694,41,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"65","lon","GO:0000166~nucleotide binding",0.0254053436876592,1,1.59507492550691,2.23423614145304e-16,586,1.59507492550691,38,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"66","menE","GO:0000166~nucleotide binding",0.0254053436876592,1,1.59507492550691,2.23423614145304e-16,586,1.59507492550691,39,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"67","torS","GO:0000166~nucleotide binding",0.0254053436876592,1,1.59507492550691,2.23423614145304e-16,586,1.59507492550691,40,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"68","yedV","GO:0000166~nucleotide binding",0.0258325904376047,1,1.58783204150966,2.23423614145304e-16,586,1.58783204150966,37,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"69","yegD","GO:0000166~nucleotide binding",0.025867895399609,1,1.58723890385081,2.23423614145304e-16,586,1.58723890385081,36,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"70","xdhB","GO:0000166~nucleotide binding",0.0264781651369135,1,1.57711211358745,2.23423614145304e-16,586,1.57711211358745,35,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"71","ugpC","GO:0000166~nucleotide binding",0.0273685069624158,1,1.56274889406486,2.23423614145304e-16,586,1.56274889406486,34,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"72","atoS","GO:0000166~nucleotide binding",0.0278802079513596,1,1.55470399127018,2.23423614145304e-16,586,1.55470399127018,33,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"73","yejO","GO:0000166~nucleotide binding",0.0285456221651892,1,1.54446048690274,2.23423614145304e-16,586,1.54446048690274,32,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"74","aceK","GO:0000166~nucleotide binding",0.0292326384671102,1,1.53413198450595,2.23423614145304e-16,586,1.53413198450595,30,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"75","caiA","GO:0000166~nucleotide binding",0.0292326384671102,1,1.53413198450595,2.23423614145304e-16,586,1.53413198450595,31,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"76","yifB","GO:0000166~nucleotide binding",0.0305219921824864,1,1.51538712321963,2.23423614145304e-16,586,1.51538712321963,29,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"77","yhdG","GO:0000166~nucleotide binding",0.0307224540498511,1,1.51254409665676,2.23423614145304e-16,586,1.51254409665676,28,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"78","yigZ","GO:0000166~nucleotide binding",0.0307268735055614,1,1.51248162745465,2.23423614145304e-16,586,1.51248162745465,27,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"79","ydcT","GO:0000166~nucleotide binding",0.0313390864228175,1,1.50391366796035,2.23423614145304e-16,586,1.50391366796035,26,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"80","hcaD","GO:0000166~nucleotide binding",0.0341427559163061,1,1.46670142666187,2.23423614145304e-16,586,1.46670142666187,24,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"81","prpE","GO:0000166~nucleotide binding",0.0341427559163061,1,1.46670142666187,2.23423614145304e-16,586,1.46670142666187,25,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"82","yegI","GO:0000166~nucleotide binding",0.0354262367532513,1,1.45067497930952,2.23423614145304e-16,586,1.45067497930952,23,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"83","hycE","GO:0000166~nucleotide binding",0.0363245404750583,1,1.43979987105358,2.23423614145304e-16,586,1.43979987105358,22,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"84","norV","GO:0000166~nucleotide binding",0.0363435411830552,1,1.43957275888452,2.23423614145304e-16,586,1.43957275888452,19,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"85","uvrD","GO:0000166~nucleotide binding",0.0363435411830552,1,1.43957275888452,2.23423614145304e-16,586,1.43957275888452,20,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"86","yghR","GO:0000166~nucleotide binding",0.0363435411830552,1,1.43957275888452,2.23423614145304e-16,586,1.43957275888452,21,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"87","alsK","GO:0000166~nucleotide binding",0.0368984444599466,1,1.43299194215263,2.23423614145304e-16,586,1.43299194215263,18,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"88","mnmC","GO:0000166~nucleotide binding",0.0384986782904421,1,1.4145541801284,2.23423614145304e-16,586,1.4145541801284,17,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"89","waaP","GO:0000166~nucleotide binding",0.0397886655524287,1,1.40024062614476,2.23423614145304e-16,586,1.40024062614476,16,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"90","thiQ","GO:0000166~nucleotide binding",0.040595791633171,1,1.39151898527062,2.23423614145304e-16,586,1.39151898527062,15,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"91","yejF","GO:0000166~nucleotide binding",0.0408314062754572,1,1.3890056622726,2.23423614145304e-16,586,1.3890056622726,14,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"92","tdcD","GO:0000166~nucleotide binding",0.0413974135785577,1,1.38302679181749,2.23423614145304e-16,586,1.38302679181749,13,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"93","nanK","GO:0000166~nucleotide binding",0.0437482105383554,1,1.35903970650937,2.23423614145304e-16,586,1.35903970650937,12,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"94","ypdA","GO:0000166~nucleotide binding",0.0437515272932493,1,1.35900678187703,2.23423614145304e-16,586,1.35900678187703,11,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"95","recB","GO:0000166~nucleotide binding",0.0442944991592438,1,1.35365020454717,2.23423614145304e-16,586,1.35365020454717,10,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
"96","phoH","GO:0000166~nucleotide binding",0.0446657772893617,1,1.35002510386608,2.23423614145304e-16,586,1.35002510386608,9,89,224,"nucleotide binding
 padj:0.00000 N( -224/ +89/ 586)","nucleotide binding","protein_wo_NA","Sta","Na_mM_Levels","baseNahighNa","MF"
