"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"46","wrbA","GO:0000166~nucleotide binding",0.00049406205766222,-2.51908622434315,-1,-3.30621849721491,0.0202241063346037,586,3.30621849721491,-46,0,49,"nucleotide binding
 padj:0.02022 N( -49/ +0/ 586)","nucleotide binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"47","thiM","GO:0000166~nucleotide binding",3.02290809699465e-05,-4.0830105576462,-1,-4.51957505612182,0.0202241063346037,586,4.51957505612182,-47,0,49,"nucleotide binding
 padj:0.02022 N( -49/ +0/ 586)","nucleotide binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"48","rstB","GO:0000166~nucleotide binding",1.82968240613541e-05,-4.16940700891018,-1,-4.73762428799251,0.0202241063346037,586,4.73762428799251,-48,0,49,"nucleotide binding
 padj:0.02022 N( -49/ +0/ 586)","nucleotide binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"49","mgtA","GO:0000166~nucleotide binding",2.89748728357165e-13,-5.45228764827533,-1,-12.5379784613822,0.0202241063346037,586,12.5379784613822,-49,0,49,"nucleotide binding
 padj:0.02022 N( -49/ +0/ 586)","nucleotide binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"50","dxs","GO:0000287~magnesium ion binding",0.0459816617896488,-1.09159367992731,-1,-1.3374153372635,0.0246354853275466,152,1.3374153372635,-1,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"51","cpsG","GO:0000287~magnesium ion binding",0.0324079236430993,-1.84708838010162,-1,-1.48934879307242,0.0246354853275466,152,1.48934879307242,-2,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"52","manB","GO:0000287~magnesium ion binding",0.0302217352613251,-1.63976552243815,-1,-1.5196806031081,0.0246354853275466,152,1.5196806031081,-3,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"53","nudF","GO:0000287~magnesium ion binding",0.029444258907551,-1.89130116140712,-1,-1.53099937211054,0.0246354853275466,152,1.53099937211054,-4,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"54","ptr","GO:0000287~magnesium ion binding",0.0277187919254204,-1.18116009782852,-1,-1.55722570160557,0.0246354853275466,152,1.55722570160557,-5,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"55","leuB","GO:0000287~magnesium ion binding",0.0267924539570195,-1.18102260681052,-1,-1.57198750695228,0.0246354853275466,152,1.57198750695228,-6,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"56","gudD","GO:0000287~magnesium ion binding",0.0264040204669902,-2.21975978062942,-1,-1.57832993927837,0.0246354853275466,152,1.57832993927837,-7,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"57","phoQ","GO:0000287~magnesium ion binding",0.0246824315528943,-1.87007124053946,-1,-1.60761205865877,0.0246354853275466,152,1.60761205865877,-8,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"58","idi","GO:0000287~magnesium ion binding",0.0199987822896865,-2.68017253345237,-1,-1.69899644738451,0.0246354853275466,152,1.69899644738451,-9,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"59","speD","GO:0000287~magnesium ion binding",0.0109473255304223,-1.23579042052281,-1,-1.9606919675132,0.0246354853275466,152,1.9606919675132,-10,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"60","poxB","GO:0000287~magnesium ion binding",0.0100855295430497,-2.73925602464301,-1,-1.99630129412084,0.0246354853275466,152,1.99630129412084,-11,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"61","zntA","GO:0000287~magnesium ion binding",0.00441283016888247,-2.08251881981594,-1,-2.35528278638387,0.0246354853275466,152,2.35528278638387,-12,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"62","glcB","GO:0000287~magnesium ion binding",0.00207634309352832,-1.75534307355726,-1,-2.6827008823675,0.0246354853275466,152,2.6827008823675,-13,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"63","thiM","GO:0000287~magnesium ion binding",3.02290809699465e-05,-4.0830105576462,-1,-4.51957505612182,0.0246354853275466,152,4.51957505612182,-14,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"64","mgtA","GO:0000287~magnesium ion binding",2.89748728357165e-13,-5.45228764827533,-1,-12.5379784613822,0.0246354853275466,152,12.5379784613822,-15,0,15,"magnesium ion binding
 padj:0.02464 N( -15/ +0/ 152)","magnesium ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"65","entA","GO:0005506~iron ion binding",0.00600677540918267,3.19396470280479,1,2.22135860583791,6.1839555498544e-06,236,2.22135860583791,2,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"66","fepB","GO:0005506~iron ion binding",0.0102457237870734,1.8280719832952,1,1.98945735638148,6.1839555498544e-06,236,1.98945735638148,1,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"67","uxaA","GO:0005506~iron ion binding",0.044815269083429,-2.22351253689698,-1,-1.3485739916074,6.1839555498544e-06,236,1.3485739916074,-1,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"68","napA","GO:0005506~iron ion binding",0.0376382583193027,-2.20673116427026,-1,-1.4243704814142,6.1839555498544e-06,236,1.4243704814142,-2,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"69","dps","GO:0005506~iron ion binding",0.0349464950003118,-1.06581373361884,-1,-1.45659637580833,6.1839555498544e-06,236,1.45659637580833,-3,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"70","bioB","GO:0005506~iron ion binding",0.0309270284532094,-1.15227825469104,-1,-1.50966180609997,6.1839555498544e-06,236,1.50966180609997,-4,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"71","cyoA","GO:0005506~iron ion binding",0.0216027855717342,-1.63983900606436,-1,-1.66549024512529,6.1839555498544e-06,236,1.66549024512529,-5,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"72","nth","GO:0005506~iron ion binding",0.021578730391384,-2.12214273682149,-1,-1.66597411110058,6.1839555498544e-06,236,1.66597411110058,-6,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"73","fdx","GO:0005506~iron ion binding",0.0167753851888719,-1.51142382678294,-1,-1.77532749896934,6.1839555498544e-06,236,1.77532749896934,-7,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"74","bfr","GO:0005506~iron ion binding",0.0147259295405729,-1.85359813785296,-1,-1.83191728183118,6.1839555498544e-06,236,1.83191728183118,-8,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"75","rimO","GO:0005506~iron ion binding",0.010402834336156,-1.39891320536469,-1,-1.98284831754277,6.1839555498544e-06,236,1.98284831754277,-9,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"76","ydbK","GO:0005506~iron ion binding",0.0102457237870734,-1.23717012353579,-1,-1.98945735638148,6.1839555498544e-06,236,1.98945735638148,-10,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"77","nadA","GO:0005506~iron ion binding",0.00918710561506544,-2.07460866523283,-1,-2.03682129094199,6.1839555498544e-06,236,2.03682129094199,-11,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"78","acnA","GO:0005506~iron ion binding",0.00565307142005671,-1.37558746408997,-1,-2.24771552769385,6.1839555498544e-06,236,2.24771552769385,-12,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"79","rumB","GO:0005506~iron ion binding",0.00452952183512014,-2.74565638107982,-1,-2.34394764243078,6.1839555498544e-06,236,2.34394764243078,-13,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"80","ygiQ","GO:0005506~iron ion binding",0.00334700359439701,-2.44221916386627,-1,-2.47534382124666,6.1839555498544e-06,236,2.47534382124666,-14,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"81","yncD","GO:0005506~iron ion binding",0.00245581128340784,-2.85598754013624,-1,-2.60980500956816,6.1839555498544e-06,236,2.60980500956816,-15,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"82","fumB","GO:0005506~iron ion binding",0.00205684650204503,-1.54209059855718,-1,-2.68679811754311,6.1839555498544e-06,236,2.68679811754311,-16,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"83","rnfB","GO:0005506~iron ion binding",0.00205684650204503,-3.11554592769551,-1,-2.68679811754311,6.1839555498544e-06,236,2.68679811754311,-17,2,17,"iron ion binding
 padj:0.00001 N( -17/ +2/ 236)","iron ion binding","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"84","amiC","GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.0343324926995196,-1.59446175865192,-1,-1.46429466361923,0.0431473955320826,32,1.46429466361923,-1,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
 padj:0.04315 N( -7/ +0/ 32)","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"85","amiA","GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.0328019643914838,-1.59174634086895,-1,-1.48410014717747,0.0431473955320826,32,1.48410014717747,-2,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
 padj:0.04315 N( -7/ +0/ 32)","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"86","dapE","GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.0191673473433435,-1.19318521200535,-1,-1.71743798695826,0.0431473955320826,32,1.71743798695826,-3,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
 padj:0.04315 N( -7/ +0/ 32)","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"87","nagA","GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.0150138171940079,-1.49476904636948,-1,-1.82350887634208,0.0431473955320826,32,1.82350887634208,-4,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
 padj:0.04315 N( -7/ +0/ 32)","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"88","yneH","GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.00672989909177689,-2.09962576636404,-1,-2.17199144754616,0.0431473955320826,32,2.17199144754616,-5,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
 padj:0.04315 N( -7/ +0/ 32)","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
"89","flgJ","GO:0016811~hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.00245581128340784,-2.441249652489,-1,-2.60980500956816,0.0431473955320826,32,2.60980500956816,-6,0,7,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
 padj:0.04315 N( -7/ +0/ 32)","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","protein","Exp","Mg_mM_Levels","baseMghighMg","MF"
