"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_long","MF_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"21",3,"GOTERM_MF_ALL","GO:0043169~cation binding",72,20.3966005665722,3.03944833604841e-08,284,2876,21998,1.93913690767694,1.47108219716863e-05,4.90363136940175e-06,4.35691243638736e-07,"cation binding","gene_169","948422","glpF",3.32701120196038e-05,4.2636011957479,1,4.47794573687047,4.47794573687047,47,49,14,"cation binding
 padj:0.00000 N( -14/ +49/ 2876)","cation binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"22",4,"GOTERM_MF_ALL","GO:0043167~ion binding",72,20.3966005665722,3.7540784710597e-08,284,2891,21998,1.9290756646416,1.81695750686162e-05,4.54242471747968e-06,5.38130232152767e-07,"ion binding","gene_169","948422","glpF",3.32701120196038e-05,4.2636011957479,1,4.47794573687047,4.47794573687047,47,49,14,"ion binding
 padj:0.00000 N( -14/ +49/ 2891)","ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"23",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_545","948422","glpF",3.32701120196038e-05,4.2636011957479,1,4.47794573687047,4.47794573687047,144,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"24",6,"GOTERM_MF_ALL","GO:0003735~structural constituent of ribosome",9,2.54957507082153,6.63365567335296e-06,284,77,21998,9.05350283519298,0.00320555120988719,0.00053497351648546,9.50862830367827e-05,"structural constituent of ribosome","gene_11","945152","rplT",4.53534608708642e-05,2.29225585507333,1,4.34338956682285,4.34338956682285,8,8,1,"structural constituent of ribosome
 padj:0.00010 N( -1/ +8/ 77)","structural constituent of ribosome","protein","Sta","carbonSource","glucose","lactate","kegg"
"25",9,"GOTERM_MF_ALL","GO:0005198~structural molecule activity",10,2.8328611898017,0.000137963521768446,284,149,21998,5.19850647509216,0.0645980520098279,0.00739242408529428,0.00197582732275525,"structural molecule activity","gene_11","945152","rplT",4.53534608708642e-05,2.29225585507333,1,4.34338956682285,4.34338956682285,8,8,1,"structural molecule activity
 padj:0.00198 N( -1/ +8/ 149)","structural molecule activity","protein","Sta","carbonSource","glucose","lactate","kegg"
"26",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_11","945152","rplT",4.53534608708642e-05,2.29225585507333,1,4.34338956682285,4.34338956682285,143,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"27",12,"GOTERM_MF_ALL","GO:0019843~rRNA binding",6,1.69971671388102,0.000492545988372353,284,51,21998,9.11267605633803,0.212152698112677,0.0196747901715221,0.00703728742931831,"rRNA binding","gene_17","945152","rplT",4.53534608708642e-05,2.29225585507333,1,4.34338956682285,4.34338956682285,6,6,1,"rRNA binding
 padj:0.00704 N( -1/ +6/ 51)","rRNA binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"28",10,"GOTERM_MF_ALL","GO:0016614~oxidoreductase activity, acting on CH-OH group of donors",16,4.53257790368272,0.000200582925882034,284,395,21998,3.13752897129613,0.092527370781297,0.00966220540917107,0.00287142453072164,"oxidoreductase activity, acting on CH-OH group of donors","gene_36","948438","ykgE",5.40380677304627e-05,3.65563120573686,1,4.26730018868407,4.26730018868407,12,12,1,"oxidoreductase activity, acting on CH-OH group of donors
 padj:0.00287 N( -1/ +12/ 395)","oxidoreductase activity, acting on CH-OH group of donors","protein","Sta","carbonSource","glucose","lactate","kegg"
"29",8,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",56,15.8640226628895,5.41204904285074e-05,284,2513,21998,1.72607791596375,0.0258549127501597,0.00326902334693635,0.000775513164739117,"oxidoreductase activity","gene_62","948438","ykgE",5.40380677304627e-05,3.65563120573686,1,4.26730018868407,4.26730018868407,34,35,9,"oxidoreductase activity
 padj:0.00078 N( -9/ +35/ 2513)","oxidoreductase activity","protein","Sta","carbonSource","glucose","lactate","kegg"
"30",7,"GOTERM_MF_ALL","GO:0005506~iron ion binding",28,7.93201133144476,3.95324413844289e-05,284,896,21998,2.42055457746479,0.018952185310946,0.00272970753181145,0.000566530537351118,"iron ion binding","gene_50","946331","sdaA",5.43669845962603e-05,2.01128938162667,1,4.26466475398599,4.26466475398599,14,14,13,"iron ion binding
 padj:0.00057 N( -13/ +14/ 896)","iron ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"31",5,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",55,15.5807365439093,4.12585026096761e-07,284,2075,21998,2.05309689462074,0.000199671256889022,3.99374412488607e-05,5.91420564233225e-06,"transition metal ion binding","gene_141","946331","sdaA",5.43669845962603e-05,2.01128938162667,1,4.26466475398599,4.26466475398599,35,35,13,"transition metal ion binding
 padj:0.00001 N( -13/ +35/ 2075)","transition metal ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"32",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",71,20.1133144475921,2.14286938572815e-08,284,2793,21998,1.96902971715002,1.03714341359584e-05,5.18573051389026e-06,3.07170702762427e-07,"metal ion binding","gene_201","946331","sdaA",5.43669845962603e-05,2.01128938162667,1,4.26466475398599,4.26466475398599,46,49,13,"metal ion binding
 padj:0.00000 N( -13/ +49/ 2793)","metal ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"33",3,"GOTERM_MF_ALL","GO:0043169~cation binding",72,20.3966005665722,3.03944833604841e-08,284,2876,21998,1.93913690767694,1.47108219716863e-05,4.90363136940175e-06,4.35691243638736e-07,"cation binding","gene_205","946331","sdaA",5.43669845962603e-05,2.01128938162667,1,4.26466475398599,4.26466475398599,46,49,14,"cation binding
 padj:0.00000 N( -14/ +49/ 2876)","cation binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"34",4,"GOTERM_MF_ALL","GO:0043167~ion binding",72,20.3966005665722,3.7540784710597e-08,284,2891,21998,1.9290756646416,1.81695750686162e-05,4.54242471747968e-06,5.38130232152767e-07,"ion binding","gene_205","946331","sdaA",5.43669845962603e-05,2.01128938162667,1,4.26466475398599,4.26466475398599,46,49,14,"ion binding
 padj:0.00000 N( -14/ +49/ 2891)","ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"35",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_605","946331","sdaA",5.43669845962603e-05,2.01128938162667,1,4.26466475398599,4.26466475398599,142,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"36",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_90","948122","lldR",6.76320375500363e-05,2.67849323131464,1,4.16984752839001,4.16984752839001,141,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"37",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",71,20.1133144475921,2.14286938572815e-08,284,2793,21998,1.96902971715002,1.03714341359584e-05,5.18573051389026e-06,3.07170702762427e-07,"metal ion binding","gene_24","948642","fumB",8.51841175922595e-05,2.15349245393356,1,4.06964137102,4.06964137102,45,49,13,"metal ion binding
 padj:0.00000 N( -13/ +49/ 2793)","metal ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"38",3,"GOTERM_MF_ALL","GO:0043169~cation binding",72,20.3966005665722,3.03944833604841e-08,284,2876,21998,1.93913690767694,1.47108219716863e-05,4.90363136940175e-06,4.35691243638736e-07,"cation binding","gene_24","948642","fumB",8.51841175922595e-05,2.15349245393356,1,4.06964137102,4.06964137102,45,49,14,"cation binding
 padj:0.00000 N( -14/ +49/ 2876)","cation binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"39",4,"GOTERM_MF_ALL","GO:0043167~ion binding",72,20.3966005665722,3.7540784710597e-08,284,2891,21998,1.9290756646416,1.81695750686162e-05,4.54242471747968e-06,5.38130232152767e-07,"ion binding","gene_24","948642","fumB",8.51841175922595e-05,2.15349245393356,1,4.06964137102,4.06964137102,45,49,14,"ion binding
 padj:0.00000 N( -14/ +49/ 2891)","ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"40",7,"GOTERM_MF_ALL","GO:0005506~iron ion binding",28,7.93201133144476,3.95324413844289e-05,284,896,21998,2.42055457746479,0.018952185310946,0.00272970753181145,0.000566530537351118,"iron ion binding","gene_35","948642","fumB",8.51841175922595e-05,2.15349245393356,1,4.06964137102,4.06964137102,13,14,13,"iron ion binding
 padj:0.00057 N( -13/ +14/ 896)","iron ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"41",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_42","948642","fumB",8.51841175922595e-05,2.15349245393356,1,4.06964137102,4.06964137102,140,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"42",5,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",55,15.5807365439093,4.12585026096761e-07,284,2075,21998,2.05309689462074,0.000199671256889022,3.99374412488607e-05,5.91420564233225e-06,"transition metal ion binding","gene_45","948642","fumB",8.51841175922595e-05,2.15349245393356,1,4.06964137102,4.06964137102,34,35,13,"transition metal ion binding
 padj:0.00001 N( -13/ +35/ 2075)","transition metal ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"43",1,"GOTERM_MF_ALL","GO:0005515~protein binding",76,21.5297450424929,3.16805455693193e-27,284,1395,21998,4.21992023827553,1.53333840555505e-24,1.53333840555505e-24,4.54126458533027e-26,"protein binding","gene_116","947745","nanE",0.000107410625161834,3.58328887100488,1,3.96895275568569,3.96895275568569,56,59,8,"protein binding
 padj:0.00000 N( -8/ +59/ 1395)","protein binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"44",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_465","947745","nanE",0.000107410625161834,3.58328887100488,1,3.96895275568569,3.96895275568569,139,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"45",5,"GOTERM_MF_ALL","GO:0046914~transition metal ion binding",55,15.5807365439093,4.12585026096761e-07,284,2075,21998,2.05309689462074,0.000199671256889022,3.99374412488607e-05,5.91420564233225e-06,"transition metal ion binding","gene_90","948423","glpK",0.000110291571653096,2.57594508842934,1,3.95745767454448,3.95745767454448,33,35,13,"transition metal ion binding
 padj:0.00001 N( -13/ +35/ 2075)","transition metal ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"46",2,"GOTERM_MF_ALL","GO:0046872~metal ion binding",71,20.1133144475921,2.14286938572815e-08,284,2793,21998,1.96902971715002,1.03714341359584e-05,5.18573051389026e-06,3.07170702762427e-07,"metal ion binding","gene_173","948423","glpK",0.000110291571653096,2.57594508842934,1,3.95745767454448,3.95745767454448,44,49,13,"metal ion binding
 padj:0.00000 N( -13/ +49/ 2793)","metal ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"47",3,"GOTERM_MF_ALL","GO:0043169~cation binding",72,20.3966005665722,3.03944833604841e-08,284,2876,21998,1.93913690767694,1.47108219716863e-05,4.90363136940175e-06,4.35691243638736e-07,"cation binding","gene_175","948423","glpK",0.000110291571653096,2.57594508842934,1,3.95745767454448,3.95745767454448,44,49,14,"cation binding
 padj:0.00000 N( -14/ +49/ 2876)","cation binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"48",4,"GOTERM_MF_ALL","GO:0043167~ion binding",72,20.3966005665722,3.7540784710597e-08,284,2891,21998,1.9290756646416,1.81695750686162e-05,4.54242471747968e-06,5.38130232152767e-07,"ion binding","gene_175","948423","glpK",0.000110291571653096,2.57594508842934,1,3.95745767454448,3.95745767454448,44,49,14,"ion binding
 padj:0.00000 N( -14/ +49/ 2891)","ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"49",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_555","948423","glpK",0.000110291571653096,2.57594508842934,1,3.95745767454448,3.95745767454448,138,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"50",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_615","944993","yaiL",0.000311366780349008,2.32486372500714,1,3.50672772407587,3.50672772407587,137,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"51",10,"GOTERM_MF_ALL","GO:0016614~oxidoreductase activity, acting on CH-OH group of donors",16,4.53257790368272,0.000200582925882034,284,395,21998,3.13752897129613,0.092527370781297,0.00966220540917107,0.00287142453072164,"oxidoreductase activity, acting on CH-OH group of donors","gene_42","946713","glpA",0.000342487325650739,2.99969892304884,1,3.46535549570964,3.46535549570964,11,12,1,"oxidoreductase activity, acting on CH-OH group of donors
 padj:0.00287 N( -1/ +12/ 395)","oxidoreductase activity, acting on CH-OH group of donors","protein","Sta","carbonSource","glucose","lactate","kegg"
"52",8,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",56,15.8640226628895,5.41204904285074e-05,284,2513,21998,1.72607791596375,0.0258549127501597,0.00326902334693635,0.000775513164739117,"oxidoreductase activity","gene_148","946713","glpA",0.000342487325650739,2.99969892304884,1,3.46535549570964,3.46535549570964,33,35,9,"oxidoreductase activity
 padj:0.00078 N( -9/ +35/ 2513)","oxidoreductase activity","protein","Sta","carbonSource","glucose","lactate","kegg"
"53",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_291","946713","glpA",0.000342487325650739,2.99969892304884,1,3.46535549570964,3.46535549570964,136,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"54",1,"GOTERM_MF_ALL","GO:0005515~protein binding",76,21.5297450424929,3.16805455693193e-27,284,1395,21998,4.21992023827553,1.53333840555505e-24,1.53333840555505e-24,4.54126458533027e-26,"protein binding","gene_81","946259","astB",0.000345613523732313,1.98111501812679,1,3.46140927207449,3.46140927207449,55,59,8,"protein binding
 padj:0.00000 N( -8/ +59/ 1395)","protein binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"55",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_411","946259","astB",0.000345613523732313,1.98111501812679,1,3.46140927207449,3.46140927207449,135,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"56",8,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",56,15.8640226628895,5.41204904285074e-05,284,2513,21998,1.72607791596375,0.0258549127501597,0.00326902334693635,0.000775513164739117,"oxidoreductase activity","gene_46","944827","pdhR",0.00040553847904764,2.2279828500604,1,3.39196793197016,3.39196793197016,32,35,9,"oxidoreductase activity
 padj:0.00078 N( -9/ +35/ 2513)","oxidoreductase activity","protein","Sta","carbonSource","glucose","lactate","kegg"
"57",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_191","944827","pdhR",0.00040553847904764,2.2279828500604,1,3.39196793197016,3.39196793197016,134,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"58",18,"GOTERM_MF_ALL","GO:0005488~binding",197,55.8073654390935,0.00354301099730885,284,13515,21998,1.12905483213748,0.820550657516462,0.0910241891264562,0.0496050673384955,"binding","gene_242","949065","rna",0.000458060005279803,2.02318596378707,1,3.33907762624303,3.33907762624303,133,149,24,"binding
 padj:0.04961 N( -24/ +149/ 13515)","binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"59",7,"GOTERM_MF_ALL","GO:0005506~iron ion binding",28,7.93201133144476,3.95324413844289e-05,284,896,21998,2.42055457746479,0.018952185310946,0.00272970753181145,0.000566530537351118,"iron ion binding","gene_62","946757","nuoI",0.000497551703244445,2.00770045740812,1,3.3031617827232,3.3031617827232,12,14,13,"iron ion binding
 padj:0.00057 N( -13/ +14/ 896)","iron ion binding","protein","Sta","carbonSource","glucose","lactate","kegg"
"60",8,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",56,15.8640226628895,5.41204904285074e-05,284,2513,21998,1.72607791596375,0.0258549127501597,0.00326902334693635,0.000775513164739117,"oxidoreductase activity","gene_69","946757","nuoI",0.000497551703244445,2.00770045740812,1,3.3031617827232,3.3031617827232,31,35,9,"oxidoreductase activity
 padj:0.00078 N( -9/ +35/ 2513)","oxidoreductase activity","protein","Sta","carbonSource","glucose","lactate","kegg"
