"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"25","atpG","eco00190:Oxidative phosphorylation",7.05000886713559e-05,-1.66033241801303,-1,-4.15181033677518,5.87327955249295e-05,41,4.15181033677518,-8,0,13,"Oxidative phosphorylation
 padj:0.00006 N( -13/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"26","nuoK","eco00190:Oxidative phosphorylation",2.62149046179512e-05,-1.48695906513031,-1,-4.58145171811325,5.87327955249295e-05,41,4.58145171811325,-9,0,13,"Oxidative phosphorylation
 padj:0.00006 N( -13/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"27","atpE","eco00190:Oxidative phosphorylation",1.116818729147e-05,-1.52609662672345,-1,-4.9520173115037,5.87327955249295e-05,41,4.9520173115037,-10,0,13,"Oxidative phosphorylation
 padj:0.00006 N( -13/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"28","atpA","eco00190:Oxidative phosphorylation",4.71577531950301e-06,-1.64271536410456,-1,-5.32644689480352,5.87327955249295e-05,41,5.32644689480352,-11,0,13,"Oxidative phosphorylation
 padj:0.00006 N( -13/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"29","ppa","eco00190:Oxidative phosphorylation",2.72321622935558e-06,-1.26042413545742,-1,-5.56491787335426,5.87327955249295e-05,41,5.56491787335426,-12,0,13,"Oxidative phosphorylation
 padj:0.00006 N( -13/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"30","atpB","eco00190:Oxidative phosphorylation",4.04397804751125e-08,-1.8806467446291,-1,-7.39319121061581,5.87327955249295e-05,41,7.39319121061581,-13,0,13,"Oxidative phosphorylation
 padj:0.00006 N( -13/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"31","holD","eco00230:Purine metabolism",0.049612243388825,-1.05140480760949,-1,-1.3044111343958,2.33346180713312e-20,76,1.3044111343958,-1,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"32","holE","eco00230:Purine metabolism",0.0112834259788759,-1.33311350698338,-1,-1.94755901579456,2.33346180713312e-20,76,1.94755901579456,-2,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"33","nrdE","eco00230:Purine metabolism",0.00434023047207501,-1.66106375984589,-1,-2.36248720825412,2.33346180713312e-20,76,2.36248720825412,-3,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"34","holB","eco00230:Purine metabolism",0.00155216235323828,-1.23894668621312,-1,-2.80906285432279,2.33346180713312e-20,76,2.80906285432279,-4,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"35","gpt","eco00230:Purine metabolism",0.00111981584238565,-1.75468167324131,-1,-2.95085339269744,2.33346180713312e-20,76,2.95085339269744,-5,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"36","cysC","eco00230:Purine metabolism",0.000905126857895662,-1.34486732879352,-1,-3.04329054806212,2.33346180713312e-20,76,3.04329054806212,-6,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"37","cysN","eco00230:Purine metabolism",0.000409264751818004,-1.6095346603768,-1,-3.38799565762722,2.33346180713312e-20,76,3.38799565762722,-7,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"38","yjjG","eco00230:Purine metabolism",0.000302666501579411,-1.49358006903656,-1,-3.5190356430813,2.33346180713312e-20,76,3.5190356430813,-8,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"39","purA","eco00230:Purine metabolism",0.000241539167136009,-1.00085657243981,-1,-3.61701243554676,2.33346180713312e-20,76,3.61701243554676,-9,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"40","apaH","eco00230:Purine metabolism",0.000105869054803542,-1.63978900402479,-1,-3.97523096427409,2.33346180713312e-20,76,3.97523096427409,-10,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"41","purN","eco00230:Purine metabolism",0.000100381674593354,-1.5359369107196,-1,-3.99834556357938,2.33346180713312e-20,76,3.99834556357938,-11,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"42","pnp","eco00230:Purine metabolism",6.92156708665321e-05,-1.22505143696744,-1,-4.15979556738763,2.33346180713312e-20,76,4.15979556738763,-12,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"43","purE","eco00230:Purine metabolism",2.47178364412622e-05,-3.12632459510594,-1,-4.60698954583009,2.33346180713312e-20,76,4.60698954583009,-13,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"44","ndk","eco00230:Purine metabolism",1.28344619628312e-05,-1.60454227789526,-1,-4.89162233279473,2.33346180713312e-20,76,4.89162233279473,-14,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"45","purH","eco00230:Purine metabolism",5.32847238692709e-06,-2.22566411843436,-1,-5.27339728047033,2.33346180713312e-20,76,5.27339728047033,-15,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"46","guaA","eco00230:Purine metabolism",2.92359519910369e-06,-1.54718831343529,-1,-5.53408275995146,2.33346180713312e-20,76,5.53408275995146,-16,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"47","purT","eco00230:Purine metabolism",2.92359519910369e-06,-2.26291587859811,-1,-5.53408275995146,2.33346180713312e-20,76,5.53408275995146,-17,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"48","apt","eco00230:Purine metabolism",2.02364985401858e-06,-2.94166149688366,-1,-5.69386462998571,2.33346180713312e-20,76,5.69386462998571,-18,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"49","adk","eco00230:Purine metabolism",1.93897684040711e-06,-1.59620967140518,-1,-5.71242737820518,2.33346180713312e-20,76,5.71242737820518,-19,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"50","purM","eco00230:Purine metabolism",1.53133978392052e-06,-2.2745833747502,-1,-5.81492843444281,2.33346180713312e-20,76,5.81492843444281,-20,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"51","dnaE","eco00230:Purine metabolism",1.06748747648824e-06,-1.56081334283196,-1,-5.97163721131367,2.33346180713312e-20,76,5.97163721131367,-21,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"52","guaB","eco00230:Purine metabolism",1.02077124123087e-06,-2.10792327576286,-1,-5.99107157407616,2.33346180713312e-20,76,5.99107157407616,-22,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"53","purB","eco00230:Purine metabolism",2.80188392194791e-07,-2.13137577865707,-1,-6.55254986087813,2.33346180713312e-20,76,6.55254986087813,-23,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"54","gsk","eco00230:Purine metabolism",2.45699649968923e-07,-1.88023900858987,-1,-6.6095954622284,2.33346180713312e-20,76,6.6095954622284,-24,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"55","purF","eco00230:Purine metabolism",2.15570443907682e-07,-1.73569387859207,-1,-6.66641078396634,2.33346180713312e-20,76,6.66641078396634,-25,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"56","purL","eco00230:Purine metabolism",8.0408703039588e-08,-2.64928661506597,-1,-7.09469694282475,2.33346180713312e-20,76,7.09469694282475,-26,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"57","spoT","eco00230:Purine metabolism",7.71693204947543e-08,-1.80634074213954,-1,-7.11255532386146,2.33346180713312e-20,76,7.11255532386146,-27,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"58","holA","eco00230:Purine metabolism",4.62521668833803e-08,-2.01854365410582,-1,-7.33486791603953,2.33346180713312e-20,76,7.33486791603953,-28,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"59","nrdA","eco00230:Purine metabolism",4.04397804751125e-08,-1.67788509723213,-1,-7.39319121061581,2.33346180713312e-20,76,7.39319121061581,-29,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"60","nrdB","eco00230:Purine metabolism",1.92326530828131e-08,-1.25587036027274,-1,-7.71596080209799,2.33346180713312e-20,76,7.71596080209799,-30,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"61","rpoA","eco00230:Purine metabolism",1.32243460966994e-08,-2.65143649692245,-1,-7.87862579329022,2.33346180713312e-20,76,7.87862579329022,-31,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"62","purK","eco00230:Purine metabolism",7.08030145306278e-09,-2.93891456397036,-1,-8.14994825126296,2.33346180713312e-20,76,8.14994825126296,-32,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"63","purC","eco00230:Purine metabolism",2.03548223905699e-09,-2.64408033591364,-1,-8.69133268277768,2.33346180713312e-20,76,8.69133268277768,-33,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"64","cysD","eco00230:Purine metabolism",1.17467434678582e-09,-2.98855492682792,-1,-8.93008251551671,2.33346180713312e-20,76,8.93008251551671,-34,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"65","purD","eco00230:Purine metabolism",7.97877040158745e-11,-3.0683347409716,-1,-10.0980640320767,2.33346180713312e-20,76,10.0980640320767,-35,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"66","pykF","eco00230:Purine metabolism",5.26239232965974e-11,-1.96218238216352,-1,-10.2788167768785,2.33346180713312e-20,76,10.2788167768785,-36,0,36,"Purine metabolism
 padj:0.00000 N( -36/ +0/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"67","holD","eco00240:Pyrimidine metabolism",0.049612243388825,-1.05140480760949,-1,-1.3044111343958,3.92529384349701e-17,52,1.3044111343958,-1,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"68","holE","eco00240:Pyrimidine metabolism",0.0112834259788759,-1.33311350698338,-1,-1.94755901579456,3.92529384349701e-17,52,1.94755901579456,-2,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"69","nrdE","eco00240:Pyrimidine metabolism",0.00434023047207501,-1.66106375984589,-1,-2.36248720825412,3.92529384349701e-17,52,2.36248720825412,-3,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"70","thyA","eco00240:Pyrimidine metabolism",0.00188489630209761,-1.08343206323653,-1,-2.72471253758847,3.92529384349701e-17,52,2.72471253758847,-4,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"71","holB","eco00240:Pyrimidine metabolism",0.00155216235323828,-1.23894668621312,-1,-2.80906285432279,3.92529384349701e-17,52,2.80906285432279,-5,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"72","pyrD","eco00240:Pyrimidine metabolism",0.000919605105014652,-1.98965099050827,-1,-3.03639862649199,3.92529384349701e-17,52,3.03639862649199,-6,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"73","carB","eco00240:Pyrimidine metabolism",0.000723133391982935,-1.54244767276059,-1,-3.1407815836755,3.92529384349701e-17,52,3.1407815836755,-7,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"74","pyrF","eco00240:Pyrimidine metabolism",0.000336033299235913,-1.60426008185595,-1,-3.47361768404514,3.92529384349701e-17,52,3.47361768404514,-8,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"75","yjjG","eco00240:Pyrimidine metabolism",0.000302666501579411,-1.49358006903656,-1,-3.5190356430813,3.92529384349701e-17,52,3.5190356430813,-9,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"76","udk","eco00240:Pyrimidine metabolism",0.00016261602425126,-1.6179591057295,-1,-3.7888366610728,3.92529384349701e-17,52,3.7888366610728,-10,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"77","pyrC","eco00240:Pyrimidine metabolism",0.000138921303782733,-1.61853633252014,-1,-3.85723114946875,3.92529384349701e-17,52,3.85723114946875,-11,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"78","pnp","eco00240:Pyrimidine metabolism",6.92156708665321e-05,-1.22505143696744,-1,-4.15979556738763,3.92529384349701e-17,52,4.15979556738763,-12,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"79","pyrE","eco00240:Pyrimidine metabolism",3.50193811023509e-05,-1.74238334761743,-1,-4.4556915334727,3.92529384349701e-17,52,4.4556915334727,-13,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"80","cdd","eco00240:Pyrimidine metabolism",2.55174299885816e-05,-1.12542787422597,-1,-4.59316306811632,3.92529384349701e-17,52,4.59316306811632,-14,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"81","codA","eco00240:Pyrimidine metabolism",2.55036678747381e-05,-1.21804459419647,-1,-4.59339735591085,3.92529384349701e-17,52,4.59339735591085,-15,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"82","upp","eco00240:Pyrimidine metabolism",1.55352246269829e-05,-1.60317999826901,-1,-4.80868246281107,3.92529384349701e-17,52,4.80868246281107,-16,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"83","ndk","eco00240:Pyrimidine metabolism",1.28344619628312e-05,-1.60454227789526,-1,-4.89162233279473,3.92529384349701e-17,52,4.89162233279473,-17,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"84","trxB","eco00240:Pyrimidine metabolism",3.34857226686992e-06,-1.39779046431559,-1,-5.47514032394472,3.92529384349701e-17,52,5.47514032394472,-18,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"85","dnaE","eco00240:Pyrimidine metabolism",1.06748747648824e-06,-1.56081334283196,-1,-5.97163721131367,3.92529384349701e-17,52,5.97163721131367,-19,0,27,"Pyrimidine metabolism
 padj:0.00000 N( -27/ +0/ 52)","Pyrimidine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
