"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"17","glpX","eco00030:Pentose phosphate pathway",0.0128063826150594,-1,-1.89257352694363,2.05225748309834e-05,27,1.89257352694363,-3,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"18","talB","eco00030:Pentose phosphate pathway",0.00890736485258124,-1,-2.05025075828073,2.05225748309834e-05,27,2.05025075828073,-4,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"19","edd","eco00030:Pentose phosphate pathway",0.00228597593959114,-1,-2.64092834496339,2.05225748309834e-05,27,2.64092834496339,-5,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"20","pgm","eco00030:Pentose phosphate pathway",0.00176989268398815,-1,-2.75205306593464,2.05225748309834e-05,27,2.75205306593464,-6,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"21","gcd","eco00030:Pentose phosphate pathway",0.000596128781779723,-1,-3.22465990942978,2.05225748309834e-05,27,3.22465990942978,-7,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"22","rbsK","eco00030:Pentose phosphate pathway",0.000239977566842584,-1,-3.6198293543377,2.05225748309834e-05,27,3.6198293543377,-8,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"23","deoC","eco00030:Pentose phosphate pathway",0.000113713502026107,-1,-3.9441879653273,2.05225748309834e-05,27,3.9441879653273,-9,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"24","eda","eco00030:Pentose phosphate pathway",3.71233361539439e-05,-1,-4.43035300206137,2.05225748309834e-05,27,4.43035300206137,-10,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"25","tktA","eco00030:Pentose phosphate pathway",1.28042322085829e-05,-1,-4.89264645839609,2.05225748309834e-05,27,4.89264645839609,-11,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"26","pgi","eco00030:Pentose phosphate pathway",9.06394537875402e-06,-1,-5.04268272028689,2.05225748309834e-05,27,5.04268272028689,-12,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"27","gnd","eco00030:Pentose phosphate pathway",6.30245746262282e-06,-1,-5.20049007683922,2.05225748309834e-05,27,5.20049007683922,-13,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"28","zwf","eco00030:Pentose phosphate pathway",1.50614716754178e-06,-1,-5.8221325905997,2.05225748309834e-05,27,5.8221325905997,-14,0,14,"Pentose phosphate pathway
 padj:0.00002 N( -14/ +0/ 27)","Pentose phosphate pathway","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"29","fabZ","eco00061:Fatty acid biosynthesis",0.00505064210633556,-1,-2.29665340494844,5.3669778066201e-08,12,2.29665340494844,-1,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"30","accD","eco00061:Fatty acid biosynthesis",0.000140941705135855,-1,-3.85096047864113,5.3669778066201e-08,12,3.85096047864113,-2,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"31","fabD","eco00061:Fatty acid biosynthesis",5.67845989322982e-05,-1,-4.2457694372762,5.3669778066201e-08,12,4.2457694372762,-3,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"32","fabI","eco00061:Fatty acid biosynthesis",9.71945778241483e-06,-1,-5.01235796230351,5.3669778066201e-08,12,5.01235796230351,-4,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"33","fabA","eco00061:Fatty acid biosynthesis",6.09556835302141e-07,-1,-6.21498579438141,5.3669778066201e-08,12,6.21498579438141,-5,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"34","fabF","eco00061:Fatty acid biosynthesis",5.68410943791364e-07,-1,-6.24533756905835,5.3669778066201e-08,12,6.24533756905835,-6,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"35","accB","eco00061:Fatty acid biosynthesis",5.60483341800646e-07,-1,-6.2514372906008,5.3669778066201e-08,12,6.2514372906008,-7,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"36","accA","eco00061:Fatty acid biosynthesis",3.44205494317696e-07,-1,-6.46318220160633,5.3669778066201e-08,12,6.46318220160633,-8,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"37","fabG","eco00061:Fatty acid biosynthesis",2.57537871647627e-07,-1,-6.58915889773656,5.3669778066201e-08,12,6.58915889773656,-9,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"38","fabH","eco00061:Fatty acid biosynthesis",1.74603545610357e-07,-1,-6.75794694148166,5.3669778066201e-08,12,6.75794694148166,-10,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"39","accC","eco00061:Fatty acid biosynthesis",5.49675050895063e-08,-1,-7.25989397470336,5.3669778066201e-08,12,7.25989397470336,-11,0,11,"Fatty acid biosynthesis
 padj:0.00000 N( -11/ +0/ 12)","Fatty acid biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"40","entC","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.0446360295774805,-1,-1.35031444331061,1.01453803097451e-05,17,1.35031444331061,-1,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"41","ubiH","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.0441349131764834,-1,-1.35521772343285,1.01453803097451e-05,17,1.35521772343285,-2,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"42","ubiX","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.00757896259084497,-1,-2.12039023657179,1.01453803097451e-05,17,2.12039023657179,-3,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"43","ubiB","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.00552365644551869,-1,-2.25777334103754,1.01453803097451e-05,17,2.25777334103754,-4,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"44","menF","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.00472254142300116,-1,-2.32582422404627,1.01453803097451e-05,17,2.32582422404627,-5,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"45","menA","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.00211060313139871,-1,-2.67559342185448,1.01453803097451e-05,17,2.67559342185448,-6,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"46","yfbB","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.000295787375838141,-1,-3.52902036556844,1.01453803097451e-05,17,3.52902036556844,-7,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"47","menD","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.000174620030693441,-1,-3.75790593977898,1.01453803097451e-05,17,3.75790593977898,-8,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"48","menB","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",0.000120998553650107,-1,-3.91721982096894,1.01453803097451e-05,17,3.91721982096894,-9,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"49","menC","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",7.0613755074628e-06,-1,-5.15111069312457,1.01453803097451e-05,17,5.15111069312457,-10,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"50","menE","eco00130:Ubiquinone and other terpenoid-quinone biosynthesis",9.20764179823521e-08,-1,-7.03585158426052,1.01453803097451e-05,17,7.03585158426052,-11,0,11,"Ubiquinone and other terpenoid-quinone biosynthesis
 padj:0.00001 N( -11/ +0/ 17)","Ubiquinone and other terpenoid-quinone biosynthesis","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"51","nuoE","eco00190:Oxidative phosphorylation",0.035792855587775,-1,-1.44620365180443,1.09356967925578e-13,41,1.44620365180443,-1,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"52","cyoB","eco00190:Oxidative phosphorylation",0.0339805857480404,-1,-1.46876913915299,1.09356967925578e-13,41,1.46876913915299,-2,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"53","nuoC","eco00190:Oxidative phosphorylation",0.0255551888427845,-1,-1.59252090543165,1.09356967925578e-13,41,1.59252090543165,-3,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"54","nuoN","eco00190:Oxidative phosphorylation",0.0242768962060872,-1,-1.6148068384672,1.09356967925578e-13,41,1.6148068384672,-4,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"55","nuoH","eco00190:Oxidative phosphorylation",0.0226937418285375,-1,-1.64409389012185,1.09356967925578e-13,41,1.64409389012185,-5,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"56","ppk","eco00190:Oxidative phosphorylation",0.0222922885851497,-1,-1.65184534341384,1.09356967925578e-13,41,1.65184534341384,-6,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"57","appC","eco00190:Oxidative phosphorylation",0.0111754104464544,-1,-1.95173651729162,1.09356967925578e-13,41,1.95173651729162,-7,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"58","cydA","eco00190:Oxidative phosphorylation",0.00445181086494877,-1,-2.35146329493345,1.09356967925578e-13,41,2.35146329493345,-8,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"59","nuoF","eco00190:Oxidative phosphorylation",0.00362504800447716,-1,-2.44068623793671,1.09356967925578e-13,41,2.44068623793671,-9,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"60","nuoL","eco00190:Oxidative phosphorylation",0.00109856462333707,-1,-2.95917439051116,1.09356967925578e-13,41,2.95917439051116,-10,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"61","nuoJ","eco00190:Oxidative phosphorylation",0.00101878912577321,-1,-2.99191569920302,1.09356967925578e-13,41,2.99191569920302,-11,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"62","nuoM","eco00190:Oxidative phosphorylation",0.000950504476001798,-1,-3.02204583366618,1.09356967925578e-13,41,3.02204583366618,-12,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"63","nuoI","eco00190:Oxidative phosphorylation",0.000785952508208686,-1,-3.10460369574945,1.09356967925578e-13,41,3.10460369574945,-13,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"64","cyoA","eco00190:Oxidative phosphorylation",0.000426030540432905,-1,-3.37055926693937,1.09356967925578e-13,41,3.37055926693937,-14,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"65","nuoG","eco00190:Oxidative phosphorylation",0.000363878833007716,-1,-3.43904320678066,1.09356967925578e-13,41,3.43904320678066,-15,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"66","atpH","eco00190:Oxidative phosphorylation",0.000214445598689187,-1,-3.66868286285281,1.09356967925578e-13,41,3.66868286285281,-16,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"67","atpD","eco00190:Oxidative phosphorylation",9.93674206962129e-05,-1,-4.00275598311881,1.09356967925578e-13,41,4.00275598311881,-17,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"68","atpF","eco00190:Oxidative phosphorylation",9.21325238404822e-05,-1,-4.03558703178982,1.09356967925578e-13,41,4.03558703178982,-18,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"69","ndh","eco00190:Oxidative phosphorylation",7.57501496516837e-05,-1,-4.12061650483442,1.09356967925578e-13,41,4.12061650483442,-19,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"70","atpG","eco00190:Oxidative phosphorylation",7.05000886713559e-05,-1,-4.15181033677518,1.09356967925578e-13,41,4.15181033677518,-20,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"71","nuoK","eco00190:Oxidative phosphorylation",2.62149046179512e-05,-1,-4.58145171811325,1.09356967925578e-13,41,4.58145171811325,-21,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"72","atpE","eco00190:Oxidative phosphorylation",1.116818729147e-05,-1,-4.9520173115037,1.09356967925578e-13,41,4.9520173115037,-22,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"73","atpA","eco00190:Oxidative phosphorylation",4.71577531950301e-06,-1,-5.32644689480352,1.09356967925578e-13,41,5.32644689480352,-23,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"74","ppa","eco00190:Oxidative phosphorylation",2.72321622935558e-06,-1,-5.56491787335426,1.09356967925578e-13,41,5.56491787335426,-24,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"75","atpB","eco00190:Oxidative phosphorylation",4.04397804751125e-08,-1,-7.39319121061581,1.09356967925578e-13,41,7.39319121061581,-25,0,25,"Oxidative phosphorylation
 padj:0.00000 N( -25/ +0/ 41)","Oxidative phosphorylation","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"76","deoD","eco00230:Purine metabolism",0.0047654989275071,1,2.32189162385672,6.36158841630814e-25,76,2.32189162385672,1,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"77","holD","eco00230:Purine metabolism",0.049612243388825,-1,-1.3044111343958,6.36158841630814e-25,76,1.3044111343958,-1,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"78","ppx","eco00230:Purine metabolism",0.0321487741890342,-1,-1.49283558177825,6.36158841630814e-25,76,1.49283558177825,-2,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"79","rpoB","eco00230:Purine metabolism",0.0297198728843916,-1,-1.52695305243923,6.36158841630814e-25,76,1.52695305243923,-3,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"80","hpt","eco00230:Purine metabolism",0.0253121635330226,-1,-1.59667073234882,6.36158841630814e-25,76,1.59667073234882,-4,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"81","holE","eco00230:Purine metabolism",0.0112834259788759,-1,-1.94755901579456,6.36158841630814e-25,76,1.94755901579456,-5,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"82","yfbR","eco00230:Purine metabolism",0.0103297535936054,-1,-1.98591003803641,6.36158841630814e-25,76,1.98591003803641,-6,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"83","nrdE","eco00230:Purine metabolism",0.00434023047207501,-1,-2.36248720825412,6.36158841630814e-25,76,2.36248720825412,-7,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"84","holB","eco00230:Purine metabolism",0.00155216235323828,-1,-2.80906285432279,6.36158841630814e-25,76,2.80906285432279,-8,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"85","cyaA","eco00230:Purine metabolism",0.00118670036053607,-1,-2.9256589256902,6.36158841630814e-25,76,2.9256589256902,-9,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
"86","gpt","eco00230:Purine metabolism",0.00111981584238565,-1,-2.95085339269744,6.36158841630814e-25,76,2.95085339269744,-10,1,46,"Purine metabolism
 padj:0.00000 N( -46/ +1/ 76)","Purine metabolism","mrna","Exp","Mg_mM_Levels","baseMglowMg","kegg"
