"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"17","fumC","eco00020:Citrate cycle (TCA cycle)",3.98038810190446e-07,-4.28100440033018,-1,-6.40007458061523,6.11436613817684e-06,26,6.40007458061523,-8,0,8,"Citrate cycle (TCA cycle)
 padj:0.00001 N( -8/ +0/ 26)","Citrate cycle (TCA cycle)","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"18","fbaA","eco00030:Pentose phosphate pathway",0.0407000834706362,-1.56806996795617,-1,-1.39040470009174,0.0242172896052046,27,1.39040470009174,-1,0,5,"Pentose phosphate pathway
 padj:0.02422 N( -5/ +0/ 27)","Pentose phosphate pathway","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"19","gnd","eco00030:Pentose phosphate pathway",0.0350126202628554,-1.52209883804985,-1,-1.45577538643243,0.0242172896052046,27,1.45577538643243,-2,0,5,"Pentose phosphate pathway
 padj:0.02422 N( -5/ +0/ 27)","Pentose phosphate pathway","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"20","talB","eco00030:Pentose phosphate pathway",0.0127109232200393,-2.02529080439091,-1,-1.89582290461457,0.0242172896052046,27,1.89582290461457,-3,0,5,"Pentose phosphate pathway
 padj:0.02422 N( -5/ +0/ 27)","Pentose phosphate pathway","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"21","deoC","eco00030:Pentose phosphate pathway",0.00216840993933671,-2.0853021205045,-1,-2.66385861071205,0.0242172896052046,27,2.66385861071205,-4,0,5,"Pentose phosphate pathway
 padj:0.02422 N( -5/ +0/ 27)","Pentose phosphate pathway","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"22","gcd","eco00030:Pentose phosphate pathway",0.000291088758153486,-3.01318711319268,-1,-3.53597456668823,0.0242172896052046,27,3.53597456668823,-5,0,5,"Pentose phosphate pathway
 padj:0.02422 N( -5/ +0/ 27)","Pentose phosphate pathway","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"23","xylA","eco00051:Fructose and mannose metabolism",0.0486800442400293,-1.50167088224229,-1,-1.31264903575849,4.35923558679274e-05,35,1.31264903575849,-1,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"24","fbaA","eco00051:Fructose and mannose metabolism",0.0407000834706362,-1.56806996795617,-1,-1.39040470009174,4.35923558679274e-05,35,1.39040470009174,-2,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"25","manY","eco00051:Fructose and mannose metabolism",0.0201008276983897,-1.69207279151774,-1,-1.69678605912467,4.35923558679274e-05,35,1.69678605912467,-3,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"26","mtlD","eco00051:Fructose and mannose metabolism",0.0188455213381458,-1.78385942515704,-1,-1.72479184382604,4.35923558679274e-05,35,1.72479184382604,-4,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"27","mtlA","eco00051:Fructose and mannose metabolism",0.0175884483921816,-1.64029246139914,-1,-1.75477247119834,4.35923558679274e-05,35,1.75477247119834,-5,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"28","fucI","eco00051:Fructose and mannose metabolism",0.0127109232200393,-2.61053564553888,-1,-1.89582290461457,4.35923558679274e-05,35,1.89582290461457,-6,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"29","manZ","eco00051:Fructose and mannose metabolism",0.00450759517092404,-2.38154367757739,-1,-2.34605509505019,4.35923558679274e-05,35,2.34605509505019,-7,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"30","manX","eco00051:Fructose and mannose metabolism",0.00281833078872433,-2.30792368767725,-1,-2.55000803490068,4.35923558679274e-05,35,2.55000803490068,-8,0,8,"Fructose and mannose metabolism
 padj:0.00004 N( -8/ +0/ 35)","Fructose and mannose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"31","fadD","eco00071:Fatty acid metabolism",0.0083427425735646,-1.77434186474325,-1,-2.07869115694419,0.0294896082354006,11,2.07869115694419,-1,0,4,"Fatty acid metabolism
 padj:0.02949 N( -4/ +0/ 11)","Fatty acid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"32","fadE","eco00071:Fatty acid metabolism",0.00245929381242292,-1.83342111039154,-1,-2.60918958289552,0.0294896082354006,11,2.60918958289552,-2,0,4,"Fatty acid metabolism
 padj:0.02949 N( -4/ +0/ 11)","Fatty acid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"33","fadB","eco00071:Fatty acid metabolism",0.00165773001074926,-1.73155801244008,-1,-2.78048620019691,0.0294896082354006,11,2.78048620019691,-3,0,4,"Fatty acid metabolism
 padj:0.02949 N( -4/ +0/ 11)","Fatty acid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"34","adhE","eco00071:Fatty acid metabolism",2.64516958660121e-05,-2.7086437484591,-1,-4.57754647933234,0.0294896082354006,11,4.57754647933234,-4,0,4,"Fatty acid metabolism
 padj:0.02949 N( -4/ +0/ 11)","Fatty acid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"35","cyoE","eco00190:Oxidative phosphorylation",0.0471731211532619,-1.83972438344602,-1,-1.32630538822758,7.44668154727401e-05,41,1.32630538822758,-1,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"36","cydB","eco00190:Oxidative phosphorylation",0.0407220968316396,-1.67145671862183,-1,-1.39016986773011,7.44668154727401e-05,41,1.39016986773011,-2,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"37","frdA","eco00190:Oxidative phosphorylation",0.0229169886248132,-1.96430481614632,-1,-1.6398424508211,7.44668154727401e-05,41,1.6398424508211,-3,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"38","atpC","eco00190:Oxidative phosphorylation",0.0169092980283906,-2.14435213663204,-1,-1.77187442130376,7.44668154727401e-05,41,1.77187442130376,-4,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"39","nuoN","eco00190:Oxidative phosphorylation",0.0156791716682543,-2.87572273007764,-1,-1.80467688485367,7.44668154727401e-05,41,1.80467688485367,-5,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"40","ppa","eco00190:Oxidative phosphorylation",0.0129927210941353,-2.11452740986565,-1,-1.88629988415329,7.44668154727401e-05,41,1.88629988415329,-6,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"41","frdC","eco00190:Oxidative phosphorylation",0.00957890891246287,-2.75737517250619,-1,-2.01868395650421,7.44668154727401e-05,41,2.01868395650421,-7,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"42","frdD","eco00190:Oxidative phosphorylation",0.0015907217115262,-2.58295570401719,-1,-2.79840579126465,7.44668154727401e-05,41,2.79840579126465,-8,0,8,"Oxidative phosphorylation
 padj:0.00007 N( -8/ +0/ 41)","Oxidative phosphorylation","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"43","gnd","eco00480:Glutathione metabolism",0.0350126202628554,-1.52209883804985,-1,-1.45577538643243,0.0427258581729728,16,1.45577538643243,-1,0,4,"Glutathione metabolism
 padj:0.04273 N( -4/ +0/ 16)","Glutathione metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"44","gshB","eco00480:Glutathione metabolism",0.0186758800765124,-2.74007764024168,-1,-1.7287189234688,0.0427258581729728,16,1.7287189234688,-2,0,4,"Glutathione metabolism
 padj:0.04273 N( -4/ +0/ 16)","Glutathione metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"45","pepN","eco00480:Glutathione metabolism",0.01290949135452,-1.80864407119656,-1,-1.88909086898664,0.0427258581729728,16,1.88909086898664,-3,0,4,"Glutathione metabolism
 padj:0.04273 N( -4/ +0/ 16)","Glutathione metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"46","pepD","eco00480:Glutathione metabolism",0.0127109232200393,-1.458039412856,-1,-1.89582290461457,0.0427258581729728,16,1.89582290461457,-4,0,4,"Glutathione metabolism
 padj:0.04273 N( -4/ +0/ 16)","Glutathione metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"47","galF","eco00500:Starch and sucrose metabolism",0.0477493090672171,-1.67646849343533,-1,-1.32103290827847,0.00286192249211148,28,1.32103290827847,-1,0,6,"Starch and sucrose metabolism
 padj:0.00286 N( -6/ +0/ 28)","Starch and sucrose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"48","glgP","eco00500:Starch and sucrose metabolism",0.0477486468188909,-1.74378150062945,-1,-1.3210389316701,0.00286192249211148,28,1.3210389316701,-2,0,6,"Starch and sucrose metabolism
 padj:0.00286 N( -6/ +0/ 28)","Starch and sucrose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"49","treF","eco00500:Starch and sucrose metabolism",0.0176268460466335,-1.84888434945183,-1,-1.75382538861273,0.00286192249211148,28,1.75382538861273,-3,0,6,"Starch and sucrose metabolism
 padj:0.00286 N( -6/ +0/ 28)","Starch and sucrose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"50","otsA","eco00500:Starch and sucrose metabolism",0.0166894537896447,-1.89958227868455,-1,-1.77755787662363,0.00286192249211148,28,1.77755787662363,-4,0,6,"Starch and sucrose metabolism
 padj:0.00286 N( -6/ +0/ 28)","Starch and sucrose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"51","galU","eco00500:Starch and sucrose metabolism",0.00724522437257802,-2.28960746888701,-1,-2.139948160605,0.00286192249211148,28,2.139948160605,-5,0,6,"Starch and sucrose metabolism
 padj:0.00286 N( -6/ +0/ 28)","Starch and sucrose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"52","crr","eco00500:Starch and sucrose metabolism",0.000361911709938486,-2.96708419365268,-1,-3.44139736472437,0.00286192249211148,28,3.44139736472437,-6,0,6,"Starch and sucrose metabolism
 padj:0.00286 N( -6/ +0/ 28)","Starch and sucrose metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"53","galF","eco00520:Amino sugar and nucleotide sugar metabolism",0.0477493090672171,-1.67646849343533,-1,-1.32103290827847,3.20620958671469e-08,33,1.32103290827847,-1,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"54","nanA","eco00520:Amino sugar and nucleotide sugar metabolism",0.0475362915269597,-1.92022838095643,-1,-1.32297470212402,3.20620958671469e-08,33,1.32297470212402,-2,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"55","galE","eco00520:Amino sugar and nucleotide sugar metabolism",0.0446746282101223,-1.68067792128189,-1,-1.34993905308005,3.20620958671469e-08,33,1.34993905308005,-3,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"56","galT","eco00520:Amino sugar and nucleotide sugar metabolism",0.0395313952831258,-3.19610927267269,-1,-1.40305785671526,3.20620958671469e-08,33,1.40305785671526,-4,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"57","manY","eco00520:Amino sugar and nucleotide sugar metabolism",0.0201008276983897,-1.69207279151774,-1,-1.69678605912467,3.20620958671469e-08,33,1.69678605912467,-5,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"58","galU","eco00520:Amino sugar and nucleotide sugar metabolism",0.00724522437257802,-2.28960746888701,-1,-2.139948160605,3.20620958671469e-08,33,2.139948160605,-6,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"59","manZ","eco00520:Amino sugar and nucleotide sugar metabolism",0.00450759517092404,-2.38154367757739,-1,-2.34605509505019,3.20620958671469e-08,33,2.34605509505019,-7,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"60","manX","eco00520:Amino sugar and nucleotide sugar metabolism",0.00281833078872433,-2.30792368767725,-1,-2.55000803490068,3.20620958671469e-08,33,2.55000803490068,-8,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"61","ptsG","eco00520:Amino sugar and nucleotide sugar metabolism",0.000439142707384724,-2.93587883772247,-1,-3.35739432495528,3.20620958671469e-08,33,3.35739432495528,-9,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"62","crr","eco00520:Amino sugar and nucleotide sugar metabolism",0.000361911709938486,-2.96708419365268,-1,-3.44139736472437,3.20620958671469e-08,33,3.44139736472437,-10,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"63","nagE","eco00520:Amino sugar and nucleotide sugar metabolism",0.000113198665859852,-2.87927165106198,-1,-3.9461586916382,3.20620958671469e-08,33,3.9461586916382,-11,0,11,"Amino sugar and nucleotide sugar metabolism
 padj:0.00000 N( -11/ +0/ 33)","Amino sugar and nucleotide sugar metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"64","gpsA","eco00564:Glycerophospholipid metabolism",0.0378290083660317,-1.60120255097269,-1,-1.42217504297384,0.00101457311629716,26,1.42217504297384,-1,0,6,"Glycerophospholipid metabolism
 padj:0.00101 N( -6/ +0/ 26)","Glycerophospholipid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"65","glpQ","eco00564:Glycerophospholipid metabolism",0.0378141568011724,-1.82273065386589,-1,-1.42234557927371,0.00101457311629716,26,1.42234557927371,-2,0,6,"Glycerophospholipid metabolism
 padj:0.00101 N( -6/ +0/ 26)","Glycerophospholipid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"66","glpB","eco00564:Glycerophospholipid metabolism",0.00572518397321481,-2.56254877665719,-1,-2.24221055313336,0.00101457311629716,26,2.24221055313336,-3,0,6,"Glycerophospholipid metabolism
 padj:0.00101 N( -6/ +0/ 26)","Glycerophospholipid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"67","glpC","eco00564:Glycerophospholipid metabolism",0.00229084773626057,-4.28321173960195,-1,-2.64000377571649,0.00101457311629716,26,2.64000377571649,-4,0,6,"Glycerophospholipid metabolism
 padj:0.00101 N( -6/ +0/ 26)","Glycerophospholipid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"68","glpD","eco00564:Glycerophospholipid metabolism",0.00055366681247738,-3.06215471427151,-1,-3.25675150789479,0.00101457311629716,26,3.25675150789479,-5,0,6,"Glycerophospholipid metabolism
 padj:0.00101 N( -6/ +0/ 26)","Glycerophospholipid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"69","glpA","eco00564:Glycerophospholipid metabolism",0.000373685158282158,-3.05443932591877,-1,-3.42749415075663,0.00101457311629716,26,3.42749415075663,-6,0,6,"Glycerophospholipid metabolism
 padj:0.00101 N( -6/ +0/ 26)","Glycerophospholipid metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"70","ppsA","eco00620:Pyruvate metabolism",0.0332224535587494,-1.43649490237619,-1,-1.47856829699969,6.68216593169291e-11,40,1.47856829699969,-1,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"71","glcB","eco00620:Pyruvate metabolism",0.0289316023359727,-2.13784788331115,-1,-1.53862751289884,6.68216593169291e-11,40,1.53862751289884,-2,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"72","poxB","eco00620:Pyruvate metabolism",0.0271567659225975,-1.80551041127253,-1,-1.56612195109255,6.68216593169291e-11,40,1.56612195109255,-3,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"73","tdcE","eco00620:Pyruvate metabolism",0.0150540531133918,-3.62814264800645,-1,-1.82234655603044,6.68216593169291e-11,40,1.82234655603044,-4,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"74","dld","eco00620:Pyruvate metabolism",0.0116047939082315,-1.84290123994236,-1,-1.93536256785887,6.68216593169291e-11,40,1.93536256785887,-5,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"75","pykF","eco00620:Pyruvate metabolism",0.003730994631775,-2.1693272164058,-1,-2.42817537582976,6.68216593169291e-11,40,2.42817537582976,-6,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"76","pykA","eco00620:Pyruvate metabolism",0.00328972154114482,-1.93178563942747,-1,-2.48284086140027,6.68216593169291e-11,40,2.48284086140027,-7,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"77","aceF","eco00620:Pyruvate metabolism",0.00317572072088659,-2.11680023166296,-1,-2.49815769727483,6.68216593169291e-11,40,2.49815769727483,-8,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"78","pflB","eco00620:Pyruvate metabolism",0.00252256633434642,-1.78171590554753,-1,-2.598157404571,6.68216593169291e-11,40,2.598157404571,-9,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"79","mgsA","eco00620:Pyruvate metabolism",0.000751170155766362,-2.56538390222439,-1,-3.12426167505965,6.68216593169291e-11,40,3.12426167505965,-10,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"80","ybiC","eco00620:Pyruvate metabolism",0.000681579678232942,-2.60848325441578,-1,-3.16648336683711,6.68216593169291e-11,40,3.16648336683711,-11,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"81","ldhA","eco00620:Pyruvate metabolism",0.000570625933379236,-2.45591843335048,-1,-3.24364849474069,6.68216593169291e-11,40,3.24364849474069,-12,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
"82","adhE","eco00620:Pyruvate metabolism",2.64516958660121e-05,-2.7086437484591,-1,-4.57754647933234,6.68216593169291e-11,40,4.57754647933234,-13,0,13,"Pyruvate metabolism
 padj:0.00000 N( -13/ +0/ 40)","Pyruvate metabolism","mrna","Sta","Na_mM_Levels","baseNahighNa","kegg"
