"","X","Category","MF","Count","X.","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_MF","MF_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","abs_score","rank","numSigP","numSigN","MF_long","MF_short","pick_data","growthPhase","test_for","base","contrast","df_category"
"19",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_748","948423","glpK",1.24096381525784e-15,3.32623551311218,1,14.9062408817269,14.9062408817269,199,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"20",9,"GOTERM_MF_ALL","GO:0015608~carbohydrate-importing ATPase activity",6,1.50375939849624,0.000621937302893967,348,44,21998,8.61990595611285,0.28043411467505,0.0359069509274971,0.00898929418193439,"carbohydrate-importing ATPase activity","gene_03","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,6,6,1,"carbohydrate-importing ATPase activity
 padj:0.00899 N( -1/ +6/ 44)","carbohydrate-importing ATPase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"21",12,"GOTERM_MF_ALL","GO:0043211~carbohydrate-transporting ATPase activity",6,1.50375939849624,0.000931464294544119,348,48,21998,7.90158045977012,0.38919299761912,0.0402487923306843,0.0134350091897711,"carbohydrate-transporting ATPase activity","gene_03","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,6,6,1,"carbohydrate-transporting ATPase activity
 padj:0.01344 N( -1/ +6/ 48)","carbohydrate-transporting ATPase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"22",21,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",58,14.5363408521303,0.00330563367151709,348,2523,21998,1.45316422248646,0.826499855295115,0.0800246669652266,0.0469226618819427,"purine nucleoside binding","gene_84","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,36,37,14,"purine nucleoside binding
 padj:0.04692 N( -14/ +37/ 2523)","purine nucleoside binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"23",22,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",58,14.5363408521303,0.00330563367151709,348,2523,21998,1.45316422248646,0.826499855295115,0.0800246669652266,0.0469226618819427,"adenyl nucleotide binding","gene_84","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,36,37,14,"adenyl nucleotide binding
 padj:0.04692 N( -14/ +37/ 2523)","adenyl nucleotide binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"24",20,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",61,15.2882205513784,0.00309561520240213,348,2677,21998,1.44040764451543,0.80604330075278,0.0787335847916967,0.0440035861863297,"purine nucleotide binding","gene_85","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,38,39,14,"purine nucleotide binding
 padj:0.04400 N( -14/ +39/ 2677)","purine nucleotide binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"25",11,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",73,18.2957393483709,0.000811772005779939,348,3175,21998,1.4533930672459,0.349231810568791,0.0383019045233338,0.0117180836653049,"nucleotide binding","gene_166","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,49,50,14,"nucleotide binding
 padj:0.01172 N( -14/ +50/ 3175)","nucleotide binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"26",7,"GOTERM_MF_ALL","GO:0016787~hydrolase activity",99,24.812030075188,4.61925286162297e-05,348,4286,21998,1.46011472798365,0.0241402601167234,0.00348482984147591,0.000670254031054029,"hydrolase activity","gene_212","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,79,79,9,"hydrolase activity
 padj:0.00067 N( -9/ +79/ 4286)","hydrolase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"27",15,"GOTERM_MF_ALL","GO:0005488~binding",241,60.4010025062657,0.00152402792470254,348,13515,21998,1.12721029422396,0.553727595475742,0.0523673792857741,0.0218942014632434,"binding","gene_257","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,181,184,30,"binding
 padj:0.02189 N( -30/ +184/ 13515)","binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"28",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_538","949036","mglA",2.05471092374974e-15,4.76832910769006,1,14.6872492701632,14.6872492701632,198,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"29",18,"GOTERM_MF_ALL","GO:0008081~phosphoric diester hydrolase activity",4,1.00250626566416,0.00266301061446493,348,18,21998,14.0472541507024,0.756006010390099,0.0753752652340235,0.0379645024608668,"phosphoric diester hydrolase activity","gene_09","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,4,4,1,"phosphoric diester hydrolase activity
 padj:0.03796 N( -1/ +4/ 18)","phosphoric diester hydrolase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"30",3,"GOTERM_MF_ALL","GO:0046872~metal ion binding",78,19.5488721804511,5.48296629828099e-07,348,2793,21998,1.76533698778967,0.000290006936577436,9.66783252565051e-05,7.95824342669782e-06,"metal ion binding","gene_189","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,55,57,11,"metal ion binding
 padj:0.00001 N( -11/ +57/ 2793)","metal ion binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"31",4,"GOTERM_MF_ALL","GO:0043169~cation binding",79,19.7994987468672,8.67738004393211e-07,348,2876,21998,1.7363695586143,0.00045892826365046,0.000114751816370662,1.25947434046481e-05,"cation binding","gene_192","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,56,58,11,"cation binding
 padj:0.00001 N( -11/ +58/ 2876)","cation binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"32",5,"GOTERM_MF_ALL","GO:0043167~ion binding",79,19.7994987468672,1.06477086190802e-06,348,2891,21998,1.72736037723096,0.000563105482396686,0.000112646472076094,1.54545471892087e-05,"ion binding","gene_192","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,56,58,11,"ion binding
 padj:0.00002 N( -11/ +58/ 2891)","ion binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"33",1,"GOTERM_MF_ALL","GO:0005515~protein binding",88,22.0551378446115,1.73204457106172e-29,348,1395,21998,3.98760762987682,9.1625157809165e-27,9.1625157809165e-27,2.51398287734955e-28,"protein binding","gene_217","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,69,70,9,"protein binding
 padj:0.00000 N( -9/ +70/ 1395)","protein binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"34",7,"GOTERM_MF_ALL","GO:0016787~hydrolase activity",99,24.812030075188,4.61925286162297e-05,348,4286,21998,1.46011472798365,0.0241402601167234,0.00348482984147591,0.000670254031054029,"hydrolase activity","gene_232","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,78,79,9,"hydrolase activity
 padj:0.00067 N( -9/ +79/ 4286)","hydrolase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"35",15,"GOTERM_MF_ALL","GO:0005488~binding",241,60.4010025062657,0.00152402792470254,348,13515,21998,1.12721029422396,0.553727595475742,0.0523673792857741,0.0218942014632434,"binding","gene_282","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,180,184,30,"binding
 padj:0.02189 N( -30/ +184/ 13515)","binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"36",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_557","946725","glpQ",7.78101529640866e-14,4.83211353700006,1,13.1089637309205,13.1089637309205,197,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"37",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_46","948658","aspA",1.78525878323973e-13,3.14784518344013,1,12.7482988215759,12.7482988215759,196,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"38",1,"GOTERM_MF_ALL","GO:0005515~protein binding",88,22.0551378446115,1.73204457106172e-29,348,1395,21998,3.98760762987682,9.1625157809165e-27,9.1625157809165e-27,2.51398287734955e-28,"protein binding","gene_60","948658","aspA",1.78525878323973e-13,3.14784518344013,1,12.7482988215759,12.7482988215759,68,70,9,"protein binding
 padj:0.00000 N( -9/ +70/ 1395)","protein binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"39",15,"GOTERM_MF_ALL","GO:0005488~binding",241,60.4010025062657,0.00152402792470254,348,13515,21998,1.12721029422396,0.553727595475742,0.0523673792857741,0.0218942014632434,"binding","gene_80","948658","aspA",1.78525878323973e-13,3.14784518344013,1,12.7482988215759,12.7482988215759,179,184,30,"binding
 padj:0.02189 N( -30/ +184/ 13515)","binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"40",19,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",58,14.5363408521303,0.00306730914609276,348,2513,21998,1.45894680992174,0.803108045823619,0.0819758552092592,0.0436095204245563,"oxidoreductase activity","gene_55","944827","pdhR",4.19836605012474e-11,2.40152126569916,1,10.3769196985267,10.3769196985267,39,40,9,"oxidoreductase activity
 padj:0.04361 N( -9/ +40/ 2513)","oxidoreductase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"41",15,"GOTERM_MF_ALL","GO:0005488~binding",241,60.4010025062657,0.00152402792470254,348,13515,21998,1.12721029422396,0.553727595475742,0.0523673792857741,0.0218942014632434,"binding","gene_233","944827","pdhR",4.19836605012474e-11,2.40152126569916,1,10.3769196985267,10.3769196985267,178,184,30,"binding
 padj:0.02189 N( -30/ +184/ 13515)","binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"42",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_524","944827","pdhR",4.19836605012474e-11,2.40152126569916,1,10.3769196985267,10.3769196985267,195,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"43",16,"GOTERM_MF_ALL","GO:0016614~oxidoreductase activity, acting on CH-OH group of donors",16,4.01002506265664,0.00160149914882152,348,395,21998,2.5605121489888,0.571674631041539,0.0516124101898671,0.0229951428595773,"oxidoreductase activity, acting on CH-OH group of donors","gene_10","948121","lldD",5.58725513312103e-11,4.22521087999444,1,10.2528014968201,10.2528014968201,10,11,3,"oxidoreductase activity, acting on CH-OH group of donors
 padj:0.02300 N( -3/ +11/ 395)","oxidoreductase activity, acting on CH-OH group of donors","protein","Exp","carbonSource","glucose","lactate","kegg"
"44",11,"GOTERM_MF_ALL","GO:0000166~nucleotide binding",73,18.2957393483709,0.000811772005779939,348,3175,21998,1.4533930672459,0.349231810568791,0.0383019045233338,0.0117180836653049,"nucleotide binding","gene_70","948121","lldD",5.58725513312103e-11,4.22521087999444,1,10.2528014968201,10.2528014968201,48,50,14,"nucleotide binding
 padj:0.01172 N( -14/ +50/ 3175)","nucleotide binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"45",1,"GOTERM_MF_ALL","GO:0005515~protein binding",88,22.0551378446115,1.73204457106172e-29,348,1395,21998,3.98760762987682,9.1625157809165e-27,9.1625157809165e-27,2.51398287734955e-28,"protein binding","gene_92","948121","lldD",5.58725513312103e-11,4.22521087999444,1,10.2528014968201,10.2528014968201,67,70,9,"protein binding
 padj:0.00000 N( -9/ +70/ 1395)","protein binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"46",19,"GOTERM_MF_ALL","GO:0016491~oxidoreductase activity",58,14.5363408521303,0.00306730914609276,348,2513,21998,1.45894680992174,0.803108045823619,0.0819758552092592,0.0436095204245563,"oxidoreductase activity","gene_108","948121","lldD",5.58725513312103e-11,4.22521087999444,1,10.2528014968201,10.2528014968201,38,40,9,"oxidoreductase activity
 padj:0.04361 N( -9/ +40/ 2513)","oxidoreductase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"47",15,"GOTERM_MF_ALL","GO:0005488~binding",241,60.4010025062657,0.00152402792470254,348,13515,21998,1.12721029422396,0.553727595475742,0.0523673792857741,0.0218942014632434,"binding","gene_111","948121","lldD",5.58725513312103e-11,4.22521087999444,1,10.2528014968201,10.2528014968201,177,184,30,"binding
 padj:0.02189 N( -30/ +184/ 13515)","binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"48",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_447","948121","lldD",5.58725513312103e-11,4.22521087999444,1,10.2528014968201,10.2528014968201,194,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"49",3,"GOTERM_MF_ALL","GO:0046872~metal ion binding",78,19.5488721804511,5.48296629828099e-07,348,2793,21998,1.76533698778967,0.000290006936577436,9.66783252565051e-05,7.95824342669782e-06,"metal ion binding","gene_176","948422","glpF",1.28931310929955e-10,4.91616491341567,1,9.88964160155417,9.88964160155417,54,57,11,"metal ion binding
 padj:0.00001 N( -11/ +57/ 2793)","metal ion binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"50",4,"GOTERM_MF_ALL","GO:0043169~cation binding",79,19.7994987468672,8.67738004393211e-07,348,2876,21998,1.7363695586143,0.00045892826365046,0.000114751816370662,1.25947434046481e-05,"cation binding","gene_179","948422","glpF",1.28931310929955e-10,4.91616491341567,1,9.88964160155417,9.88964160155417,55,58,11,"cation binding
 padj:0.00001 N( -11/ +58/ 2876)","cation binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"51",5,"GOTERM_MF_ALL","GO:0043167~ion binding",79,19.7994987468672,1.06477086190802e-06,348,2891,21998,1.72736037723096,0.000563105482396686,0.000112646472076094,1.54545471892087e-05,"ion binding","gene_179","948422","glpF",1.28931310929955e-10,4.91616491341567,1,9.88964160155417,9.88964160155417,55,58,11,"ion binding
 padj:0.00002 N( -11/ +58/ 2891)","ion binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"52",15,"GOTERM_MF_ALL","GO:0005488~binding",241,60.4010025062657,0.00152402792470254,348,13515,21998,1.12721029422396,0.553727595475742,0.0523673792857741,0.0218942014632434,"binding","gene_648","948422","glpF",1.28931310929955e-10,4.91616491341567,1,9.88964160155417,9.88964160155417,176,184,30,"binding
 padj:0.02189 N( -30/ +184/ 13515)","binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"53",9,"GOTERM_MF_ALL","GO:0015608~carbohydrate-importing ATPase activity",6,1.50375939849624,0.000621937302893967,348,44,21998,8.61990595611285,0.28043411467505,0.0359069509274971,0.00898929418193439,"carbohydrate-importing ATPase activity","gene_05","949039","mglC",2.68460748202843e-09,3.80705333241631,1,8.57111920376354,8.57111920376354,5,6,1,"carbohydrate-importing ATPase activity
 padj:0.00899 N( -1/ +6/ 44)","carbohydrate-importing ATPase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"54",12,"GOTERM_MF_ALL","GO:0043211~carbohydrate-transporting ATPase activity",6,1.50375939849624,0.000931464294544119,348,48,21998,7.90158045977012,0.38919299761912,0.0402487923306843,0.0134350091897711,"carbohydrate-transporting ATPase activity","gene_05","949039","mglC",2.68460748202843e-09,3.80705333241631,1,8.57111920376354,8.57111920376354,5,6,1,"carbohydrate-transporting ATPase activity
 padj:0.01344 N( -1/ +6/ 48)","carbohydrate-transporting ATPase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"55",7,"GOTERM_MF_ALL","GO:0016787~hydrolase activity",99,24.812030075188,4.61925286162297e-05,348,4286,21998,1.46011472798365,0.0241402601167234,0.00348482984147591,0.000670254031054029,"hydrolase activity","gene_213","949039","mglC",2.68460748202843e-09,3.80705333241631,1,8.57111920376354,8.57111920376354,77,79,9,"hydrolase activity
 padj:0.00067 N( -9/ +79/ 4286)","hydrolase activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"56",2,"GOTERM_MF_ALL","GO:0003824~catalytic activity",264,66.1654135338346,1.38217638915228e-07,348,13817,21998,1.20779749084711,7.31144630330416e-05,3.65578997565397e-05,2.00616346013316e-06,"catalytic activity","gene_540","949039","mglC",2.68460748202843e-09,3.80705333241631,1,8.57111920376354,8.57111920376354,193,200,32,"catalytic activity
 padj:0.00000 N( -32/ +200/ 13817)","catalytic activity","protein","Exp","carbonSource","glucose","lactate","kegg"
"57",21,"GOTERM_MF_ALL","GO:0001883~purine nucleoside binding",58,14.5363408521303,0.00330563367151709,348,2523,21998,1.45316422248646,0.826499855295115,0.0800246669652266,0.0469226618819427,"purine nucleoside binding","gene_158","948572","acs",3.16529569861036e-09,2.85725745817063,1,8.49958571241561,8.49958571241561,35,37,14,"purine nucleoside binding
 padj:0.04692 N( -14/ +37/ 2523)","purine nucleoside binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"58",22,"GOTERM_MF_ALL","GO:0030554~adenyl nucleotide binding",58,14.5363408521303,0.00330563367151709,348,2523,21998,1.45316422248646,0.826499855295115,0.0800246669652266,0.0469226618819427,"adenyl nucleotide binding","gene_158","948572","acs",3.16529569861036e-09,2.85725745817063,1,8.49958571241561,8.49958571241561,35,37,14,"adenyl nucleotide binding
 padj:0.04692 N( -14/ +37/ 2523)","adenyl nucleotide binding","protein","Exp","carbonSource","glucose","lactate","kegg"
"59",20,"GOTERM_MF_ALL","GO:0017076~purine nucleotide binding",61,15.2882205513784,0.00309561520240213,348,2677,21998,1.44040764451543,0.80604330075278,0.0787335847916967,0.0440035861863297,"purine nucleotide binding","gene_166","948572","acs",3.16529569861036e-09,2.85725745817063,1,8.49958571241561,8.49958571241561,37,39,14,"purine nucleotide binding
 padj:0.04400 N( -14/ +39/ 2677)","purine nucleotide binding","protein","Exp","carbonSource","glucose","lactate","kegg"
