"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"46","talA","eco00030:Pentose phosphate pathway",0.0151111514571055,1.95531041841719,1,1.82070244152371,1.58956836582291e-09,28,1.82070244152371,2,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"47","rpiB","eco00030:Pentose phosphate pathway",0.0343527001826063,1.46230741033266,1,1.46403912095326,1.58956836582291e-09,28,1.46403912095326,1,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"48","deoC","eco00030:Pentose phosphate pathway",0.00161186162719437,-1.09564701538831,-1,-2.79267224362603,1.58956836582291e-09,28,2.79267224362603,-1,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"49","rpe","eco00030:Pentose phosphate pathway",3.00116933204694e-05,-1.26392938300881,-1,-4.52270950011033,1.58956836582291e-09,28,4.52270950011033,-2,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"50","deoB","eco00030:Pentose phosphate pathway",9.72508304442282e-06,-1.58667961824465,-1,-5.01210668145926,1.58956836582291e-09,28,5.01210668145926,-3,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"51","pfkB","eco00030:Pentose phosphate pathway",3.63006983318735e-06,-1.79820333878573,-1,-5.44008502017706,1.58956836582291e-09,28,5.44008502017706,-4,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"52","gcd","eco00030:Pentose phosphate pathway",6.75188587954875e-08,-1.63147572265191,-1,-7.1705749067706,1.58956836582291e-09,28,7.1705749067706,-5,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"53","pfkA","eco00030:Pentose phosphate pathway",6.57841655091365e-08,-1.28651784300895,-1,-7.18187863008785,1.58956836582291e-09,28,7.18187863008785,-6,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"54","pgm","eco00030:Pentose phosphate pathway",5.38313456820238e-09,-1.46476148116942,-1,-8.26896476350639,1.58956836582291e-09,28,8.26896476350639,-7,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"55","eda","eco00030:Pentose phosphate pathway",4.00394843559414e-09,-1.98371584988688,-1,-8.39751152417002,1.58956836582291e-09,28,8.39751152417002,-8,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"56","zwf","eco00030:Pentose phosphate pathway",2.50060372827158e-09,-1.70600837678172,-1,-8.60195512564676,1.58956836582291e-09,28,8.60195512564676,-9,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"57","rpiA","eco00030:Pentose phosphate pathway",1.53131786048125e-09,-2.14994967828935,-1,-8.81493465206803,1.58956836582291e-09,28,8.81493465206803,-10,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"58","rbsK","eco00030:Pentose phosphate pathway",3.97330190368661e-10,-2.50360827614282,-1,-9.40084843466179,1.58956836582291e-09,28,9.40084843466179,-11,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"59","pgi","eco00030:Pentose phosphate pathway",1.30933454062108e-10,-1.87120254170696,-1,-9.88294937515809,1.58956836582291e-09,28,9.88294937515809,-12,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"60","tktA","eco00030:Pentose phosphate pathway",7.84283606552782e-11,-2.06748675438906,-1,-10.1055268627128,1.58956836582291e-09,28,10.1055268627128,-13,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"61","talB","eco00030:Pentose phosphate pathway",3.67225106829805e-12,-2.3628073091181,-1,-11.4350676341568,1.58956836582291e-09,28,11.4350676341568,-14,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"62","gnd","eco00030:Pentose phosphate pathway",6.00373176167604e-13,-2.06796773153593,-1,-12.2215787196643,1.58956836582291e-09,28,12.2215787196643,-15,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"63","fbaA","eco00030:Pentose phosphate pathway",1.3081950673732e-14,-2.45609313621328,-1,-13.883327492734,1.58956836582291e-09,28,13.883327492734,-16,4,16,"Pentose phosphate pathway
 padj:0.00000 N( -16/ +4/ 28)","Pentose phosphate pathway","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"64","lyxK","eco00040:Pentose and glucuronate interconversions",0.00750597688655183,1.88003192789919,1,2.12459277726086,2.02505636370809e-07,24,2.12459277726086,12,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"65","kduI","eco00040:Pentose and glucuronate interconversions",0.00866540783442951,2.2427995112476,1,2.06221099254912,2.02505636370809e-07,24,2.06221099254912,11,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"66","xylA","eco00040:Pentose and glucuronate interconversions",0.00960436253952207,2.18496372372147,1,2.01753145482677,2.02505636370809e-07,24,2.01753145482677,10,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"67","araA","eco00040:Pentose and glucuronate interconversions",0.0110586892894221,2.27393718081724,1,1.95629634392678,2.02505636370809e-07,24,1.95629634392678,9,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"68","uxaB","eco00040:Pentose and glucuronate interconversions",0.0123873774343693,1.89586040577676,1,1.90702062956745,2.02505636370809e-07,24,1.90702062956745,8,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"69","uxaC","eco00040:Pentose and glucuronate interconversions",0.0127566175461793,1.47916247072262,1,1.89426446478137,2.02505636370809e-07,24,1.89426446478137,7,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"70","yiaK","eco00040:Pentose and glucuronate interconversions",0.0149448130734473,2.22803104749978,1,1.82550951265401,2.02505636370809e-07,24,1.82550951265401,6,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"71","xylB","eco00040:Pentose and glucuronate interconversions",0.0153717636979568,1.7874394415715,1,1.81327630033716,2.02505636370809e-07,24,1.81327630033716,5,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"72","ugd","eco00040:Pentose and glucuronate interconversions",0.0252444855458979,2.02121415055439,1,1.59783347530933,2.02505636370809e-07,24,1.59783347530933,4,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"73","rhaB","eco00040:Pentose and glucuronate interconversions",0.027437921588008,1.89987501627998,1,1.56164878935908,2.02505636370809e-07,24,1.56164878935908,3,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"74","uidA","eco00040:Pentose and glucuronate interconversions",0.0386217928760228,1.51816334857507,1,1.41316756954962,2.02505636370809e-07,24,1.41316756954962,2,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"75","araB","eco00040:Pentose and glucuronate interconversions",0.0393384029739619,1.65432677914748,1,1.4051832751659,2.02505636370809e-07,24,1.4051832751659,1,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"76","rpe","eco00040:Pentose and glucuronate interconversions",3.00116933204694e-05,-1.26392938300881,-1,-4.52270950011033,2.02505636370809e-07,24,4.52270950011033,-1,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"77","ybhC","eco00040:Pentose and glucuronate interconversions",6.27629798942984e-06,-1.70864277555628,-1,-5.2022964449301,2.02505636370809e-07,24,5.2022964449301,-2,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"78","galF","eco00040:Pentose and glucuronate interconversions",3.34206739572447e-08,-1.8540069532629,-1,-7.47598479642464,2.02505636370809e-07,24,7.47598479642464,-3,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"79","eda","eco00040:Pentose and glucuronate interconversions",4.00394843559414e-09,-1.98371584988688,-1,-8.39751152417002,2.02505636370809e-07,24,8.39751152417002,-4,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"80","galU","eco00040:Pentose and glucuronate interconversions",1.6018383604721e-12,-2.57802702186552,-1,-11.7953813101599,2.02505636370809e-07,24,11.7953813101599,-5,12,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +12/ 24)","Pentose and glucuronate interconversions","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
"81","srlE","eco00051:Fructose and mannose metabolism",0.00295450822835115,2.5238477950191,1,2.52951479616578,3.80484622142241e-07,34,2.52951479616578,9,9,11,"Fructose and mannose metabolism
 padj:0.00000 N( -11/ +9/ 34)","Fructose and mannose metabolism","protein","Exp","Na_mM_Levels","baseNahighNa","kegg"
