"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"23","yegD","GO:0000166~nucleotide binding",0.0245556941617073,-1.48260817492192,-1,-1.60984778434493,2.81165879467693e-09,586,1.60984778434493,-4,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"24","uup","GO:0000166~nucleotide binding",0.0204691569303817,-1.13007419369572,-1,-1.68890004439285,2.81165879467693e-09,586,1.68890004439285,-5,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"25","recG","GO:0000166~nucleotide binding",0.0194172733105329,-1.11199894409835,-1,-1.7118117563709,2.81165879467693e-09,586,1.7118117563709,-6,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"26","ribA","GO:0000166~nucleotide binding",0.0143041403051183,-1.03076930189741,-1,-1.84453823866003,2.81165879467693e-09,586,1.84453823866003,-7,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"27","glnE","GO:0000166~nucleotide binding",0.0128158905271642,-1.0375398405417,-1,-1.89225121097048,2.81165879467693e-09,586,1.89225121097048,-8,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"28","ftsK","GO:0000166~nucleotide binding",0.0119007535753823,-1.08169720984708,-1,-1.92442553749249,2.81165879467693e-09,586,1.92442553749249,-9,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"29","zntR","GO:0000166~nucleotide binding",0.011451008416851,-1.66797574474454,-1,-1.94115626611103,2.81165879467693e-09,586,1.94115626611103,-10,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"30","glcE","GO:0000166~nucleotide binding",0.011389950401541,-1.96833821965828,-1,-1.94347816708718,2.81165879467693e-09,586,1.94347816708718,-11,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"31","rcsC","GO:0000166~nucleotide binding",0.0110415752964297,-1.14171203300448,-1,-1.95696896159402,2.81165879467693e-09,586,1.95696896159402,-12,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"32","birA","GO:0000166~nucleotide binding",0.0109387015827044,-1.44989814828233,-1,-1.96103422543699,2.81165879467693e-09,586,1.96103422543699,-13,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"33","yhbG","GO:0000166~nucleotide binding",0.007908537209199,-1.03669482212904,-1,-2.10190383770604,2.81165879467693e-09,586,2.10190383770604,-14,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"34","selB","GO:0000166~nucleotide binding",0.00749708215601798,-1.04600933523962,-1,-2.12510772995557,2.81165879467693e-09,586,2.12510772995557,-15,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"35","ycjX","GO:0000166~nucleotide binding",0.00678261804720886,-1.13026932030762,-1,-2.16860263887779,2.81165879467693e-09,586,2.16860263887779,-16,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"36","fepC","GO:0000166~nucleotide binding",0.00581736530643526,-1.46562051514976,-1,-2.23527366345148,2.81165879467693e-09,586,2.23527366345148,-17,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"37","usg","GO:0000166~nucleotide binding",0.00581519661184515,-1.21562850429859,-1,-2.23543559718731,2.81165879467693e-09,586,2.23543559718731,-18,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"38","cydD","GO:0000166~nucleotide binding",0.00498637193274693,-1.00853840837332,-1,-2.30221533066271,2.81165879467693e-09,586,2.30221533066271,-19,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"39","barA","GO:0000166~nucleotide binding",0.0048809820425484,-1.41865040585862,-1,-2.31149279013829,2.81165879467693e-09,586,2.31149279013829,-20,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"40","engB","GO:0000166~nucleotide binding",0.00466225304841073,-1.14170014916515,-1,-2.33140415841176,2.81165879467693e-09,586,2.33140415841176,-21,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"41","sapD","GO:0000166~nucleotide binding",0.00448869042734697,-1.76793456005475,-1,-2.3478803456634,2.81165879467693e-09,586,2.3478803456634,-22,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"42","ftsY","GO:0000166~nucleotide binding",0.00433686029586326,-1.14633354303804,-1,-2.36282456763978,2.81165879467693e-09,586,2.36282456763978,-23,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"43","parE","GO:0000166~nucleotide binding",0.00388690479982492,-1.16437937475878,-1,-2.41039609621387,2.81165879467693e-09,586,2.41039609621387,-24,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"44","rstB","GO:0000166~nucleotide binding",0.00332599067222286,-1.58336526489209,-1,-2.47807897309841,2.81165879467693e-09,586,2.47807897309841,-25,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"45","dbpA","GO:0000166~nucleotide binding",0.0029545020245556,-2.08651912149115,-1,-2.52951570808641,2.81165879467693e-09,586,2.52951570808641,-26,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"46","modE","GO:0000166~nucleotide binding",0.00270945734822805,-1.29326011250785,-1,-2.56711768118047,2.81165879467693e-09,586,2.56711768118047,-27,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"47","dnaB","GO:0000166~nucleotide binding",0.00251087951581179,-1.03560042509934,-1,-2.60017412634462,2.81165879467693e-09,586,2.60017412634462,-28,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"48","lysU","GO:0000166~nucleotide binding",0.00226392555788753,-1.04960868875339,-1,-2.64513785766495,2.81165879467693e-09,586,2.64513785766495,-29,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"49","nadD","GO:0000166~nucleotide binding",0.0022376834770872,-2.24018756044603,-1,-2.65020134491946,2.81165879467693e-09,586,2.65020134491946,-30,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"50","msbA","GO:0000166~nucleotide binding",0.00206558629365813,-1.05265340410089,-1,-2.68495665685941,2.81165879467693e-09,586,2.68495665685941,-31,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"51","yjjG","GO:0000166~nucleotide binding",0.00189811089313724,-1.45904782188147,-1,-2.72167841842573,2.81165879467693e-09,586,2.72167841842573,-32,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"52","gpsA","GO:0000166~nucleotide binding",0.00179705464155029,-1.18014007792862,-1,-2.74543871745809,2.81165879467693e-09,586,2.74543871745809,-33,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"53","betA","GO:0000166~nucleotide binding",0.00174400737026116,-1.67111416578475,-1,-2.75845168404967,2.81165879467693e-09,586,2.75845168404967,-34,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"54","clpP","GO:0000166~nucleotide binding",0.00174400737026116,-1.38905570416569,-1,-2.75845168404967,2.81165879467693e-09,586,2.75845168404967,-35,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"55","udk","GO:0000166~nucleotide binding",0.00153298173681349,-1.15110990179547,-1,-2.81446301908455,2.81165879467693e-09,586,2.81446301908455,-36,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"56","aroK","GO:0000166~nucleotide binding",0.00147980555359016,-1.06925555219722,-1,-2.82979534713933,2.81165879467693e-09,586,2.82979534713933,-37,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"57","ydaO","GO:0000166~nucleotide binding",0.00145520863957292,-1.08581822147377,-1,-2.83707473553081,2.81165879467693e-09,586,2.83707473553081,-38,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"58","purT","GO:0000166~nucleotide binding",0.00143899677182668,-1.20070178198513,-1,-2.8419401803368,2.81165879467693e-09,586,2.8419401803368,-39,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"59","yjbN","GO:0000166~nucleotide binding",0.00134504191370601,-1.10175232572977,-1,-2.87126418212431,2.81165879467693e-09,586,2.87126418212431,-40,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"60","hisP","GO:0000166~nucleotide binding",0.00118320675534083,-1.51849289165972,-1,-2.92693935946513,2.81165879467693e-09,586,2.92693935946513,-41,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"61","bioD","GO:0000166~nucleotide binding",0.00105527173238042,-1.24273535800098,-1,-2.97663569517383,2.81165879467693e-09,586,2.97663569517383,-42,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"62","yfhA","GO:0000166~nucleotide binding",0.00105040460082097,-1.66611615362177,-1,-2.9786433846844,2.81165879467693e-09,586,2.9786433846844,-43,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"63","leuB","GO:0000166~nucleotide binding",0.00097012657957453,-1.09069942477039,-1,-3.01317159643043,2.81165879467693e-09,586,3.01317159643043,-44,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"64","fabG","GO:0000166~nucleotide binding",0.000941212841014734,-1.08415201639553,-1,-3.02631215635386,2.81165879467693e-09,586,3.02631215635386,-45,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"65","gltX","GO:0000166~nucleotide binding",0.000785832949656151,-1.00234409498785,-1,-3.10466976535134,2.81165879467693e-09,586,3.10466976535134,-46,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"66","era","GO:0000166~nucleotide binding",0.000781167618134028,-1.54269946904898,-1,-3.10725576788954,2.81165879467693e-09,586,3.10725576788954,-47,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"67","mukB","GO:0000166~nucleotide binding",0.000729493627975115,-1.00693710280902,-1,-3.13697849725556,2.81165879467693e-09,586,3.13697849725556,-48,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"68","infB","GO:0000166~nucleotide binding",0.000669242447540643,-1.00198652331475,-1,-3.17441652116446,2.81165879467693e-09,586,3.17441652116446,-49,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"69","argG","GO:0000166~nucleotide binding",0.00062325170537039,-1.15117143231047,-1,-3.20533652448574,2.81165879467693e-09,586,3.20533652448574,-50,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"70","glyQ","GO:0000166~nucleotide binding",0.000555312378306017,-1.06347826733058,-1,-3.2554626456881,2.81165879467693e-09,586,3.2554626456881,-51,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"71","yhbJ","GO:0000166~nucleotide binding",0.000508456139301583,-1.65388337278309,-1,-3.29374650445383,2.81165879467693e-09,586,3.29374650445383,-52,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"72","trpS","GO:0000166~nucleotide binding",0.000503071777669027,-1.16062190851372,-1,-3.29837004591497,2.81165879467693e-09,586,3.29837004591497,-53,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"73","hisI","GO:0000166~nucleotide binding",0.000501461275174091,-1.45457190162971,-1,-3.29976259928875,2.81165879467693e-09,586,3.29976259928875,-54,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"74","asd","GO:0000166~nucleotide binding",0.00048372306889391,-1.22673947686071,-1,-3.31540320048744,2.81165879467693e-09,586,3.31540320048744,-55,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"75","aroE","GO:0000166~nucleotide binding",0.000474021209280742,-1.26670506257248,-1,-3.32420222611595,2.81165879467693e-09,586,3.32420222611595,-56,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"76","pfkB","GO:0000166~nucleotide binding",0.000468719856801219,-1.24282201806026,-1,-3.32908664768199,2.81165879467693e-09,586,3.32908664768199,-57,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"77","argS","GO:0000166~nucleotide binding",0.000379190725973338,-1.01581509219885,-1,-3.42114229292642,2.81165879467693e-09,586,3.42114229292642,-58,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"78","rnfG","GO:0000166~nucleotide binding",0.000361563507930657,-1.49913670879351,-1,-3.44181540868366,2.81165879467693e-09,586,3.44181540868366,-59,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"79","secA","GO:0000166~nucleotide binding",0.000361563507930657,-1.27118892817499,-1,-3.44181540868366,2.81165879467693e-09,586,3.44181540868366,-60,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"80","nusA","GO:0000166~nucleotide binding",0.000336787835023138,-1.09037842662124,-1,-3.47264360386401,2.81165879467693e-09,586,3.47264360386401,-61,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"81","ftsZ","GO:0000166~nucleotide binding",0.000328609699826772,-1.14961283399509,-1,-3.48331962130549,2.81165879467693e-09,586,3.48331962130549,-62,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"82","mgtA","GO:0000166~nucleotide binding",0.000319792494023676,-1.31224206276653,-1,-3.495131733968,2.81165879467693e-09,586,3.495131733968,-63,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"83","yrbF","GO:0000166~nucleotide binding",0.000318594147984239,-1.10910856188522,-1,-3.49676220568961,2.81165879467693e-09,586,3.49676220568961,-64,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"84","fldA","GO:0000166~nucleotide binding",0.000315462008890806,-1.49131877449964,-1,-3.50105293538198,2.81165879467693e-09,586,3.50105293538198,-65,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"85","pyrH","GO:0000166~nucleotide binding",0.000293076158444285,-1.19749974707612,-1,-3.53301950969951,2.81165879467693e-09,586,3.53301950969951,-66,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"86","pdxY","GO:0000166~nucleotide binding",0.000273543554779006,-1.44232963081411,-1,-3.5629735135931,2.81165879467693e-09,586,3.5629735135931,-67,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"87","sms","GO:0000166~nucleotide binding",0.000265452717500641,-1.29663047650844,-1,-3.57601282432738,2.81165879467693e-09,586,3.57601282432738,-68,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"88","proS","GO:0000166~nucleotide binding",0.000260970195122363,-1.04074281885147,-1,-3.58340908972311,2.81165879467693e-09,586,3.58340908972311,-69,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"89","mnmA","GO:0000166~nucleotide binding",0.000246512438971434,-1.1219506586111,-1,-3.60816116141573,2.81165879467693e-09,586,3.60816116141573,-70,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"90","proB","GO:0000166~nucleotide binding",0.000228646508919886,-1.2252235623984,-1,-3.64083542524068,2.81165879467693e-09,586,3.64083542524068,-71,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"91","cysC","GO:0000166~nucleotide binding",0.000226284497925267,-1.45643705282041,-1,-3.64534519724333,2.81165879467693e-09,586,3.64534519724333,-72,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"92","murF","GO:0000166~nucleotide binding",0.000215400907438121,-1.37409858259807,-1,-3.66675247144408,2.81165879467693e-09,586,3.66675247144408,-73,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"93","purL","GO:0000166~nucleotide binding",0.000215400907438121,-1.15483273340346,-1,-3.66675247144408,2.81165879467693e-09,586,3.66675247144408,-74,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
"94","metN","GO:0000166~nucleotide binding",0.000202340050126977,-1.48785369779645,-1,-3.6939181467515,2.81165879467693e-09,586,3.6939181467515,-75,11,150,"nucleotide binding
 padj:0.00000 N( -150/ +11/ 586)","nucleotide binding","protein","Exp","carbonSource","glucoseglycerol","MF"
