"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"11","fabF","eco00061:Fatty acid biosynthesis",0.000791643103406259,-1,-3.10147056734354,0.000123998545387805,12,3.10147056734354,-3,0,6,"Fatty acid biosynthesis
 padj:0.00012 N( -6/ +0/ 12)","Fatty acid biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"12","fabB","eco00061:Fatty acid biosynthesis",0.000491139052776784,-1,-3.30879553169788,0.000123998545387805,12,3.30879553169788,-4,0,6,"Fatty acid biosynthesis
 padj:0.00012 N( -6/ +0/ 12)","Fatty acid biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"13","accB","eco00061:Fatty acid biosynthesis",0.000100936770272498,-1,-3.99595059573145,0.000123998545387805,12,3.99595059573145,-5,0,6,"Fatty acid biosynthesis
 padj:0.00012 N( -6/ +0/ 12)","Fatty acid biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"14","fabG","eco00061:Fatty acid biosynthesis",1.29713011040106e-05,-1,-4.88701645923191,0.000123998545387805,12,4.88701645923191,-6,0,6,"Fatty acid biosynthesis
 padj:0.00012 N( -6/ +0/ 12)","Fatty acid biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"15","purK","eco00230:Purine metabolism",0.0416042170756997,-1,-1.38086264629914,2.03154515997506e-05,78,1.38086264629914,-1,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"16","rpoZ","eco00230:Purine metabolism",0.0162106159042924,-1,-1.79020048430299,2.03154515997506e-05,78,1.79020048430299,-2,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"17","guaA","eco00230:Purine metabolism",0.0139036472162285,-1,-1.85687126031349,2.03154515997506e-05,78,1.85687126031349,-3,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"18","add","eco00230:Purine metabolism",0.0102567395587386,-1,-1.98899067203943,2.03154515997506e-05,78,1.98899067203943,-4,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"19","guaC","eco00230:Purine metabolism",0.00982245888014367,-1,-2.00777978060362,2.03154515997506e-05,78,2.00777978060362,-5,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"20","purL","eco00230:Purine metabolism",0.00672148776531264,-1,-2.17253458754858,2.03154515997506e-05,78,2.17253458754858,-6,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"21","pykF","eco00230:Purine metabolism",0.00579841271079105,-1,-2.23669087631454,2.03154515997506e-05,78,2.23669087631454,-7,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"22","guaB","eco00230:Purine metabolism",0.00361942905777553,-1,-2.44135993129373,2.03154515997506e-05,78,2.44135993129373,-8,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"23","purF","eco00230:Purine metabolism",0.00213893020921564,-1,-2.66980338571693,2.03154515997506e-05,78,2.66980338571693,-9,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"24","yfbR","eco00230:Purine metabolism",0.00205400722394288,-1,-2.68739803332247,2.03154515997506e-05,78,2.68739803332247,-10,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"25","amn","eco00230:Purine metabolism",0.000340058136145982,-1,-3.46844682987226,2.03154515997506e-05,78,3.46844682987226,-11,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"26","gsk","eco00230:Purine metabolism",0.000220303313189699,-1,-3.65697897135044,2.03154515997506e-05,78,3.65697897135044,-12,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"27","purE","eco00230:Purine metabolism",4.36539781704962e-05,-1,-4.35997617306334,2.03154515997506e-05,78,4.35997617306334,-13,0,13,"Purine metabolism
 padj:0.00002 N( -13/ +0/ 78)","Purine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"28","rpoZ","eco00240:Pyrimidine metabolism",0.0162106159042924,-1,-1.79020048430299,0.0375165233160815,52,1.79020048430299,-1,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"29","dcd","eco00240:Pyrimidine metabolism",0.00794162546959454,-1,-2.10009059830006,0.0375165233160815,52,2.10009059830006,-2,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"30","pyrC","eco00240:Pyrimidine metabolism",0.00582557142320603,-1,-2.23466146879573,0.0375165233160815,52,2.23466146879573,-3,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"31","yfbR","eco00240:Pyrimidine metabolism",0.00205400722394288,-1,-2.68739803332247,0.0375165233160815,52,2.68739803332247,-4,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"32","cdd","eco00240:Pyrimidine metabolism",0.000478856325185128,-1,-3.31979477163574,0.0375165233160815,52,3.31979477163574,-5,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"33","dut","eco00240:Pyrimidine metabolism",0.000133046261129218,-1,-3.87599732550015,0.0375165233160815,52,3.87599732550015,-6,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"34","codA","eco00240:Pyrimidine metabolism",2.08505826502801e-05,-1,-4.68088180456236,0.0375165233160815,52,4.68088180456236,-7,0,7,"Pyrimidine metabolism
 padj:0.03752 N( -7/ +0/ 52)","Pyrimidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"35","serB","eco00260:Glycine, serine and threonine metabolism",0.0281755064242199,-1,-1.55012826923864,0.0204987776952297,30,1.55012826923864,-1,0,6,"Glycine, serine and threonine metabolism
 padj:0.02050 N( -6/ +0/ 30)","Glycine, serine and threonine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"36","asd","eco00260:Glycine, serine and threonine metabolism",0.00797117926776825,-1,-2.09847742369818,0.0204987776952297,30,2.09847742369818,-2,0,6,"Glycine, serine and threonine metabolism
 padj:0.02050 N( -6/ +0/ 30)","Glycine, serine and threonine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"37","trpA","eco00260:Glycine, serine and threonine metabolism",0.00139083989001477,-1,-2.85672286201749,0.0204987776952297,30,2.85672286201749,-3,0,6,"Glycine, serine and threonine metabolism
 padj:0.02050 N( -6/ +0/ 30)","Glycine, serine and threonine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"38","gcvT","eco00260:Glycine, serine and threonine metabolism",0.000395104676109389,-1,-3.40328783036288,0.0204987776952297,30,3.40328783036288,-4,0,6,"Glycine, serine and threonine metabolism
 padj:0.02050 N( -6/ +0/ 30)","Glycine, serine and threonine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"39","usg","eco00260:Glycine, serine and threonine metabolism",0.000293442306984471,-1,-3.53247727166068,0.0204987776952297,30,3.53247727166068,-5,0,6,"Glycine, serine and threonine metabolism
 padj:0.02050 N( -6/ +0/ 30)","Glycine, serine and threonine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"40","glyA","eco00260:Glycine, serine and threonine metabolism",2.54652662684366e-07,-1,-6.59405177841935,0.0204987776952297,30,6.59405177841935,-6,0,6,"Glycine, serine and threonine metabolism
 padj:0.02050 N( -6/ +0/ 30)","Glycine, serine and threonine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"41","cysK","eco00270:Cysteine and methionine metabolism",0.0139872626709058,-1,-1.85426726929937,0.0109283728595396,23,1.85426726929937,-1,0,6,"Cysteine and methionine metabolism
 padj:0.01093 N( -6/ +0/ 23)","Cysteine and methionine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"42","metK","eco00270:Cysteine and methionine metabolism",0.0125978266813206,-1,-1.89970437089199,0.0109283728595396,23,1.89970437089199,-2,0,6,"Cysteine and methionine metabolism
 padj:0.01093 N( -6/ +0/ 23)","Cysteine and methionine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"43","asd","eco00270:Cysteine and methionine metabolism",0.00797117926776825,-1,-2.09847742369818,0.0109283728595396,23,2.09847742369818,-3,0,6,"Cysteine and methionine metabolism
 padj:0.01093 N( -6/ +0/ 23)","Cysteine and methionine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"44","cysM","eco00270:Cysteine and methionine metabolism",0.00287020415533348,-1,-2.54208721114704,0.0109283728595396,23,2.54208721114704,-4,0,6,"Cysteine and methionine metabolism
 padj:0.01093 N( -6/ +0/ 23)","Cysteine and methionine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"45","usg","eco00270:Cysteine and methionine metabolism",0.000293442306984471,-1,-3.53247727166068,0.0109283728595396,23,3.53247727166068,-5,0,6,"Cysteine and methionine metabolism
 padj:0.01093 N( -6/ +0/ 23)","Cysteine and methionine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"46","speE","eco00270:Cysteine and methionine metabolism",2.43988328825239e-05,-1,-4.61263094762859,0.0109283728595396,23,4.61263094762859,-6,0,6,"Cysteine and methionine metabolism
 padj:0.01093 N( -6/ +0/ 23)","Cysteine and methionine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"47","aceE","eco00290:Valine, leucine and isoleucine biosynthesis",0.0491294843339539,-1,-1.30865779422247,4.35805047049875e-07,19,1.30865779422247,-1,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"48","leuS","eco00290:Valine, leucine and isoleucine biosynthesis",0.0294057878269492,-1,-1.53156718067911,4.35805047049875e-07,19,1.53156718067911,-2,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"49","ilvE","eco00290:Valine, leucine and isoleucine biosynthesis",0.0253305274722904,-1,-1.59635576654897,4.35805047049875e-07,19,1.59635576654897,-3,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"50","ilvD","eco00290:Valine, leucine and isoleucine biosynthesis",0.0127274872814214,-1,-1.8952573282809,4.35805047049875e-07,19,1.8952573282809,-4,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"51","leuA","eco00290:Valine, leucine and isoleucine biosynthesis",0.0127274872814214,-1,-1.8952573282809,4.35805047049875e-07,19,1.8952573282809,-5,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"52","ilvI","eco00290:Valine, leucine and isoleucine biosynthesis",0.0113565330008144,-1,-1.94475423274706,4.35805047049875e-07,19,1.94475423274706,-6,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"53","ilvH","eco00290:Valine, leucine and isoleucine biosynthesis",0.00785197663166281,-1,-2.10502100157776,4.35805047049875e-07,19,2.10502100157776,-7,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"54","avtA","eco00290:Valine, leucine and isoleucine biosynthesis",0.00668688906915385,-1,-2.17477588138421,4.35805047049875e-07,19,2.17477588138421,-8,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"55","leuD","eco00290:Valine, leucine and isoleucine biosynthesis",0.000123396645910701,-1,-3.90869664485927,4.35805047049875e-07,19,3.90869664485927,-9,0,9,"Valine, leucine and isoleucine biosynthesis
 padj:0.00000 N( -9/ +0/ 19)","Valine, leucine and isoleucine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"56","dapE","eco00300:Lysine biosynthesis",0.0468958295976963,-1,-1.32886577697018,0.000628283275549313,14,1.32886577697018,-1,0,6,"Lysine biosynthesis
 padj:0.00063 N( -6/ +0/ 14)","Lysine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"57","murF","eco00300:Lysine biosynthesis",0.0273325145517686,-1,-1.56332041200576,0.000628283275549313,14,1.56332041200576,-2,0,6,"Lysine biosynthesis
 padj:0.00063 N( -6/ +0/ 14)","Lysine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"58","argD","eco00300:Lysine biosynthesis",0.0264692502776924,-1,-1.57725835960051,0.000628283275549313,14,1.57725835960051,-3,0,6,"Lysine biosynthesis
 padj:0.00063 N( -6/ +0/ 14)","Lysine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"59","asd","eco00300:Lysine biosynthesis",0.00797117926776825,-1,-2.09847742369818,0.000628283275549313,14,2.09847742369818,-4,0,6,"Lysine biosynthesis
 padj:0.00063 N( -6/ +0/ 14)","Lysine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"60","lysA","eco00300:Lysine biosynthesis",0.00265674008917093,-1,-2.57565093085887,0.000628283275549313,14,2.57565093085887,-5,0,6,"Lysine biosynthesis
 padj:0.00063 N( -6/ +0/ 14)","Lysine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"61","usg","eco00300:Lysine biosynthesis",0.000293442306984471,-1,-3.53247727166068,0.000628283275549313,14,3.53247727166068,-6,0,6,"Lysine biosynthesis
 padj:0.00063 N( -6/ +0/ 14)","Lysine biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"62","ybaS","eco00330:Arginine and proline metabolism",0.0442366441902692,-1,-1.35421782620894,1.86744375461068e-05,36,1.35421782620894,-1,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"63","speA","eco00330:Arginine and proline metabolism",0.0308540043076428,-1,-1.51068846417987,1.86744375461068e-05,36,1.51068846417987,-2,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"64","argD","eco00330:Arginine and proline metabolism",0.0264692502776924,-1,-1.57725835960051,1.86744375461068e-05,36,1.57725835960051,-3,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"65","astA","eco00330:Arginine and proline metabolism",0.0110795506765689,-1,-1.95547785175953,1.86744375461068e-05,36,1.95547785175953,-4,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"66","astD","eco00330:Arginine and proline metabolism",0.0102087890352398,-1,-1.991025770793,1.86744375461068e-05,36,1.991025770793,-5,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"67","argC","eco00330:Arginine and proline metabolism",0.00104398461324972,-1,-2.98130590212876,1.86744375461068e-05,36,2.98130590212876,-6,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"68","argE","eco00330:Arginine and proline metabolism",0.00029021407012082,-1,-3.53728153597925,1.86744375461068e-05,36,3.53728153597925,-7,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"69","speE","eco00330:Arginine and proline metabolism",2.43988328825239e-05,-1,-4.61263094762859,1.86744375461068e-05,36,4.61263094762859,-8,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"70","codA","eco00330:Arginine and proline metabolism",2.08505826502801e-05,-1,-4.68088180456236,1.86744375461068e-05,36,4.68088180456236,-9,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"71","astC","eco00330:Arginine and proline metabolism",8.81748064745366e-06,-1,-5.05465548484599,1.86744375461068e-05,36,5.05465548484599,-10,0,10,"Arginine and proline metabolism
 padj:0.00002 N( -10/ +0/ 36)","Arginine and proline metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"72","hisB","eco00340:Histidine metabolism",0.0233706477574593,-1,-1.63132925022688,0.0208454795751347,9,1.63132925022688,-1,0,4,"Histidine metabolism
 padj:0.02085 N( -4/ +0/ 9)","Histidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"73","hisG","eco00340:Histidine metabolism",0.00748149246973414,-1,-2.12601175685287,0.0208454795751347,9,2.12601175685287,-2,0,4,"Histidine metabolism
 padj:0.02085 N( -4/ +0/ 9)","Histidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"74","hisC","eco00340:Histidine metabolism",0.000124795826114043,-1,-3.90379993970129,0.0208454795751347,9,3.90379993970129,-3,0,4,"Histidine metabolism
 padj:0.02085 N( -4/ +0/ 9)","Histidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"75","hisA","eco00340:Histidine metabolism",5.94902878092841e-06,-1,-5.22555392998777,0.0208454795751347,9,5.22555392998777,-4,0,4,"Histidine metabolism
 padj:0.02085 N( -4/ +0/ 9)","Histidine metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"76","aroE","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.0281755064242199,-1,-1.55012826923864,9.80254152027626e-06,21,1.55012826923864,-1,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"77","pheA","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.0220939100610308,-1,-1.65572741823183,9.80254152027626e-06,21,1.65572741823183,-2,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"78","aroG","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.00319645243554296,-1,-2.49533175365305,9.80254152027626e-06,21,2.49533175365305,-3,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"79","tyrA","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.00272348326641059,-1,-2.56487528876899,9.80254152027626e-06,21,2.56487528876899,-4,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"80","trpA","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.00139083989001477,-1,-2.85672286201749,9.80254152027626e-06,21,2.85672286201749,-5,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"81","aroC","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.000916875388655877,-1,-3.03768968471877,9.80254152027626e-06,21,3.03768968471877,-6,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"82","trpD","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.000350323902262107,-1,-3.4555302301776,9.80254152027626e-06,21,3.4555302301776,-7,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"83","hisC","eco00400:Phenylalanine, tyrosine and tryptophan biosynthesis",0.000124795826114043,-1,-3.90379993970129,9.80254152027626e-06,21,3.90379993970129,-8,0,8,"Phenylalanine, tyrosine and tryptophan biosynthesis
 padj:0.00001 N( -8/ +0/ 21)","Phenylalanine, tyrosine and tryptophan biosynthesis","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"84","metG","eco00450:Selenoamino acid metabolism",0.0313717395285624,-1,-1.50346139948171,0.00583335366530169,14,1.50346139948171,-1,0,5,"Selenoamino acid metabolism
 padj:0.00583 N( -5/ +0/ 14)","Selenoamino acid metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"85","cysK","eco00450:Selenoamino acid metabolism",0.0139872626709058,-1,-1.85426726929937,0.00583335366530169,14,1.85426726929937,-2,0,5,"Selenoamino acid metabolism
 padj:0.00583 N( -5/ +0/ 14)","Selenoamino acid metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"86","metK","eco00450:Selenoamino acid metabolism",0.0125978266813206,-1,-1.89970437089199,0.00583335366530169,14,1.89970437089199,-3,0,5,"Selenoamino acid metabolism
 padj:0.00583 N( -5/ +0/ 14)","Selenoamino acid metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
"87","cysM","eco00450:Selenoamino acid metabolism",0.00287020415533348,-1,-2.54208721114704,0.00583335366530169,14,2.54208721114704,-4,0,5,"Selenoamino acid metabolism
 padj:0.00583 N( -5/ +0/ 14)","Selenoamino acid metabolism","protein_wo_NA","Sta","carbonSource","glucoseglycerol","kegg"
