"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"11","talA","eco00030:Pentose phosphate pathway",0.000836286802928057,-1.29807978193907,-1,-3.07764475657016,0.000771210375491771,28,3.07764475657016,-1,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"12","talA","eco00030:Pentose phosphate pathway",0.000836286802928057,-1.29807978193907,-1,-3.07764475657016,0.000771210375491771,28,3.07764475657016,-2,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"13","deoC","eco00030:Pentose phosphate pathway",0.000650985446570863,-1.22658266194816,-1,-3.18642872040971,0.000771210375491771,28,3.18642872040971,-3,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"14","pfkB","eco00030:Pentose phosphate pathway",0.000468719856801219,-1.24282201806026,-1,-3.32908664768199,0.000771210375491771,28,3.32908664768199,-4,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"15","zwf","eco00030:Pentose phosphate pathway",6.92274885050464e-05,-1.05657935083999,-1,-4.15972142381518,0.000771210375491771,28,4.15972142381518,-5,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"16","gnd","eco00030:Pentose phosphate pathway",4.51403580593076e-05,-1.0245555004736,-1,-4.34543500036316,0.000771210375491771,28,4.34543500036316,-6,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"17","pfkA","eco00030:Pentose phosphate pathway",3.4521103898917e-05,-1.07946834005165,-1,-4.46191532507899,0.000771210375491771,28,4.46191532507899,-7,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"18","edd","eco00030:Pentose phosphate pathway",2.85209825710581e-08,-2.82671732402155,-1,-7.54483551676414,0.000771210375491771,28,7.54483551676414,-8,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"19","gcd","eco00030:Pentose phosphate pathway",7.10197636774064e-19,-2.99520800196174,-1,-18.1486207771734,0.000771210375491771,28,18.1486207771734,-9,1,9,"Pentose phosphate pathway
 padj:0.00077 N( -9/ +1/ 28)","Pentose phosphate pathway","protein","Exp","carbonSource","glucoseglycerol","kegg"
"20","glpX","eco00051:Fructose and mannose metabolism",0.000377862124962745,1.98758468984728,1,3.42266663744005,0.004654935776369,34,3.42266663744005,2,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"21","fucI","eco00051:Fructose and mannose metabolism",0.00189811089313724,1.20228832177886,1,2.72167841842573,0.004654935776369,34,2.72167841842573,1,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"22","cmtA","eco00051:Fructose and mannose metabolism",0.0440545970667806,-1.86632045001403,-1,-1.35600876655803,0.004654935776369,34,1.35600876655803,-1,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"23","manX","eco00051:Fructose and mannose metabolism",0.000470981026148166,-1.26223550713213,-1,-3.3269965884234,0.004654935776369,34,3.3269965884234,-2,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"24","pfkB","eco00051:Fructose and mannose metabolism",0.000468719856801219,-1.24282201806026,-1,-3.32908664768199,0.004654935776369,34,3.32908664768199,-3,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"25","cpsG","eco00051:Fructose and mannose metabolism",0.000231836269981041,-2.06099727485805,-1,-3.63481861919037,0.004654935776369,34,3.63481861919037,-4,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"26","manY","eco00051:Fructose and mannose metabolism",0.000229556957773941,-1.77643527629568,-1,-3.63910953941709,0.004654935776369,34,3.63910953941709,-5,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"27","tpiA","eco00051:Fructose and mannose metabolism",0.000228956849937749,-1.53252802329672,-1,-3.64024635870687,0.004654935776369,34,3.64024635870687,-6,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"28","pfkA","eco00051:Fructose and mannose metabolism",3.4521103898917e-05,-1.07946834005165,-1,-4.46191532507899,0.004654935776369,34,4.46191532507899,-7,2,7,"Fructose and mannose metabolism
 padj:0.00465 N( -7/ +2/ 34)","Fructose and mannose metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"29","fabG","eco00061:Fatty acid biosynthesis",0.000941212841014734,-1.08415201639553,-1,-3.02631215635386,0.0275821275169315,12,3.02631215635386,-1,0,5,"Fatty acid biosynthesis
 padj:0.02758 N( -5/ +0/ 12)","Fatty acid biosynthesis","protein","Exp","carbonSource","glucoseglycerol","kegg"
"30","fabH","eco00061:Fatty acid biosynthesis",2.93175134211904e-05,-1.37212274127754,-1,-4.53287286736143,0.0275821275169315,12,4.53287286736143,-2,0,5,"Fatty acid biosynthesis
 padj:0.02758 N( -5/ +0/ 12)","Fatty acid biosynthesis","protein","Exp","carbonSource","glucoseglycerol","kegg"
"31","fabF","eco00061:Fatty acid biosynthesis",2.83446754066751e-05,-1.6581140942636,-1,-4.54752851203329,0.0275821275169315,12,4.54752851203329,-3,0,5,"Fatty acid biosynthesis
 padj:0.02758 N( -5/ +0/ 12)","Fatty acid biosynthesis","protein","Exp","carbonSource","glucoseglycerol","kegg"
"32","fabB","eco00061:Fatty acid biosynthesis",1.27646923240531e-05,-1.24328485236818,-1,-4.89398964882497,0.0275821275169315,12,4.89398964882497,-4,0,5,"Fatty acid biosynthesis
 padj:0.02758 N( -5/ +0/ 12)","Fatty acid biosynthesis","protein","Exp","carbonSource","glucoseglycerol","kegg"
"33","fabD","eco00061:Fatty acid biosynthesis",1.14958494451315e-05,-1.51379250212697,-1,-4.93945893255448,0.0275821275169315,12,4.93945893255448,-5,0,5,"Fatty acid biosynthesis
 padj:0.02758 N( -5/ +0/ 12)","Fatty acid biosynthesis","protein","Exp","carbonSource","glucoseglycerol","kegg"
"34","nrdD","eco00230:Purine metabolism",0.000106775674215857,1.99590747761678,1,3.97152767761781,1.05895457958027e-08,78,3.97152767761781,2,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"35","ade","eco00230:Purine metabolism",0.0336197094619412,1.14810427638993,1,1.47340604400841,1.05895457958027e-08,78,1.47340604400841,1,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"36","holB","eco00230:Purine metabolism",0.016835035686673,-1.06127640998528,-1,-1.77378595866355,1.05895457958027e-08,78,1.77378595866355,-1,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"37","amn","eco00230:Purine metabolism",0.00456021234651959,-1.21558173279131,-1,-2.3410149339201,1.05895457958027e-08,78,2.3410149339201,-2,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"38","yjjG","eco00230:Purine metabolism",0.00189811089313724,-1.45904782188147,-1,-2.72167841842573,1.05895457958027e-08,78,2.72167841842573,-3,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"39","purT","eco00230:Purine metabolism",0.00143899677182668,-1.20070178198513,-1,-2.8419401803368,1.05895457958027e-08,78,2.8419401803368,-4,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"40","cysC","eco00230:Purine metabolism",0.000226284497925267,-1.45643705282041,-1,-3.64534519724333,1.05895457958027e-08,78,3.64534519724333,-5,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"41","purL","eco00230:Purine metabolism",0.000215400907438121,-1.15483273340346,-1,-3.66675247144408,1.05895457958027e-08,78,3.66675247144408,-6,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"42","nrdB","eco00230:Purine metabolism",0.000103145605765624,-1.28176548123644,-1,-3.98654926921669,1.05895457958027e-08,78,3.98654926921669,-7,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"43","nrdA","eco00230:Purine metabolism",6.68859726623506e-05,-1.08014034684623,-1,-4.17466495299599,1.05895457958027e-08,78,4.17466495299599,-8,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"44","gsk","eco00230:Purine metabolism",6.12496035605543e-05,-1.76180527937285,-1,-4.2128967179352,1.05895457958027e-08,78,4.2128967179352,-9,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"45","rpoC","eco00230:Purine metabolism",5.58055157018092e-05,-1.14525839667371,-1,-4.25332287417218,1.05895457958027e-08,78,4.25332287417218,-10,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"46","yfbR","eco00230:Purine metabolism",1.80570970915312e-05,-1.94565300034243,-1,-4.74335206678343,1.05895457958027e-08,78,4.74335206678343,-11,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"47","purF","eco00230:Purine metabolism",1.14958494451315e-05,-1.32516666525953,-1,-4.93945893255448,1.05895457958027e-08,78,4.93945893255448,-12,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"48","purK","eco00230:Purine metabolism",5.4130735807754e-06,-1.29308359453983,-1,-5.26655606943443,1.05895457958027e-08,78,5.26655606943443,-13,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"49","purM","eco00230:Purine metabolism",2.63570230500616e-06,-1.3906519837548,-1,-5.57910364362057,1.05895457958027e-08,78,5.57910364362057,-14,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"50","cysD","eco00230:Purine metabolism",2.25441747981769e-06,-1.69653685505181,-1,-5.64696565688246,1.05895457958027e-08,78,5.64696565688246,-15,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"51","cysN","eco00230:Purine metabolism",1.25427318966516e-06,-1.49474741731629,-1,-5.90160786076023,1.05895457958027e-08,78,5.90160786076023,-16,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"52","guaB","eco00230:Purine metabolism",8.12481934081651e-07,-1.69519114291062,-1,-6.09018628698401,1.05895457958027e-08,78,6.09018628698401,-17,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"53","guaA","eco00230:Purine metabolism",6.13676832401637e-08,-1.50344012769595,-1,-7.21206027194183,1.05895457958027e-08,78,7.21206027194183,-18,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"54","cyaA","eco00230:Purine metabolism",3.69997230194972e-09,-2.58051339837896,-1,-8.43180152705609,1.05895457958027e-08,78,8.43180152705609,-19,2,19,"Purine metabolism
 padj:0.00000 N( -19/ +2/ 78)","Purine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"55","nrdD","eco00240:Pyrimidine metabolism",0.000106775674215857,1.99590747761678,1,3.97152767761781,1.4342638188225e-10,52,3.97152767761781,1,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"56","holB","eco00240:Pyrimidine metabolism",0.016835035686673,-1.06127640998528,-1,-1.77378595866355,1.4342638188225e-10,52,1.77378595866355,-1,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"57","dut","eco00240:Pyrimidine metabolism",0.00839035217644631,-1.19165205813832,-1,-2.07621980972227,1.4342638188225e-10,52,2.07621980972227,-2,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"58","pyrI","eco00240:Pyrimidine metabolism",0.00220955032062621,-1.00128946601179,-1,-2.65569610330222,1.4342638188225e-10,52,2.65569610330222,-3,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"59","yjjG","eco00240:Pyrimidine metabolism",0.00189811089313724,-1.45904782188147,-1,-2.72167841842573,1.4342638188225e-10,52,2.72167841842573,-4,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"60","udk","eco00240:Pyrimidine metabolism",0.00153298173681349,-1.15110990179547,-1,-2.81446301908455,1.4342638188225e-10,52,2.81446301908455,-5,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"61","cdd","eco00240:Pyrimidine metabolism",0.00148905315286429,-1.17838534653634,-1,-2.82708979950528,1.4342638188225e-10,52,2.82708979950528,-6,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"62","pyrC","eco00240:Pyrimidine metabolism",0.00111296331905252,-1.224207277329,-1,-2.95351914886888,1.4342638188225e-10,52,2.95351914886888,-7,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"63","codA","eco00240:Pyrimidine metabolism",0.00102511851678807,-1.23845960076562,-1,-2.98922592171887,1.4342638188225e-10,52,2.98922592171887,-8,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"64","thyA","eco00240:Pyrimidine metabolism",0.000485058458705106,-1.17900525678583,-1,-3.31420591755629,1.4342638188225e-10,52,3.31420591755629,-9,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"65","pyrH","eco00240:Pyrimidine metabolism",0.000293076158444285,-1.19749974707612,-1,-3.53301950969951,1.4342638188225e-10,52,3.53301950969951,-10,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"66","pyrB","eco00240:Pyrimidine metabolism",0.000161831090162219,-1.23154620361207,-1,-3.79093804027124,1.4342638188225e-10,52,3.79093804027124,-11,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"67","trxB","eco00240:Pyrimidine metabolism",0.000125522941930138,-1.22464171912794,-1,-3.90127689057271,1.4342638188225e-10,52,3.90127689057271,-12,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"68","nrdB","eco00240:Pyrimidine metabolism",0.000103145605765624,-1.28176548123644,-1,-3.98654926921669,1.4342638188225e-10,52,3.98654926921669,-13,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"69","pyrD","eco00240:Pyrimidine metabolism",8.71237181899678e-05,-1.1160840078593,-1,-4.0598635984161,1.4342638188225e-10,52,4.0598635984161,-14,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"70","nrdA","eco00240:Pyrimidine metabolism",6.68859726623506e-05,-1.08014034684623,-1,-4.17466495299599,1.4342638188225e-10,52,4.17466495299599,-15,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"71","rpoC","eco00240:Pyrimidine metabolism",5.58055157018092e-05,-1.14525839667371,-1,-4.25332287417218,1.4342638188225e-10,52,4.25332287417218,-16,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"72","carA","eco00240:Pyrimidine metabolism",2.03641917743276e-05,-1.46515122953336,-1,-4.69113282176335,1.4342638188225e-10,52,4.69113282176335,-17,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"73","yfbR","eco00240:Pyrimidine metabolism",1.80570970915312e-05,-1.94565300034243,-1,-4.74335206678343,1.4342638188225e-10,52,4.74335206678343,-18,1,18,"Pyrimidine metabolism
 padj:0.00000 N( -18/ +1/ 52)","Pyrimidine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"74","aspA","eco00250:Alanine, aspartate and glutamate metabolism",2.38101292597279e-06,1.55258412951924,1,5.62323824690364,4.78138246440274e-07,28,5.62323824690364,1,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"75","pyrI","eco00250:Alanine, aspartate and glutamate metabolism",0.00220955032062621,-1.00128946601179,-1,-2.65569610330222,4.78138246440274e-07,28,2.65569610330222,-1,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"76","argG","eco00250:Alanine, aspartate and glutamate metabolism",0.00062325170537039,-1.15117143231047,-1,-3.20533652448574,4.78138246440274e-07,28,3.20533652448574,-2,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"77","glmS","eco00250:Alanine, aspartate and glutamate metabolism",0.000227272460536054,-1.30547256425856,-1,-3.64345318619245,4.78138246440274e-07,28,3.64345318619245,-3,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"78","yneH","eco00250:Alanine, aspartate and glutamate metabolism",0.000181906391733115,-1.51881305933032,-1,-3.74015204065256,4.78138246440274e-07,28,3.74015204065256,-4,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"79","pyrB","eco00250:Alanine, aspartate and glutamate metabolism",0.000161831090162219,-1.23154620361207,-1,-3.79093804027124,4.78138246440274e-07,28,3.79093804027124,-5,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"80","asnA","eco00250:Alanine, aspartate and glutamate metabolism",5.16094719448793e-05,-1.33513289598857,-1,-4.28727058449909,4.78138246440274e-07,28,4.28727058449909,-6,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"81","carA","eco00250:Alanine, aspartate and glutamate metabolism",2.03641917743276e-05,-1.46515122953336,-1,-4.69113282176335,4.78138246440274e-07,28,4.69113282176335,-7,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"82","purF","eco00250:Alanine, aspartate and glutamate metabolism",1.14958494451315e-05,-1.32516666525953,-1,-4.93945893255448,4.78138246440274e-07,28,4.93945893255448,-8,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"83","gltD","eco00250:Alanine, aspartate and glutamate metabolism",5.59838128559088e-06,-1.23064958698635,-1,-5.25193752662921,4.78138246440274e-07,28,5.25193752662921,-9,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"84","asnB","eco00250:Alanine, aspartate and glutamate metabolism",2.63570230500616e-06,-1.59842446767651,-1,-5.57910364362057,4.78138246440274e-07,28,5.57910364362057,-10,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"85","gltB","eco00250:Alanine, aspartate and glutamate metabolism",1.16579271609197e-06,-1.25048734153086,-1,-5.93337866249311,4.78138246440274e-07,28,5.93337866249311,-11,1,11,"Alanine, aspartate and glutamate metabolism
 padj:0.00000 N( -11/ +1/ 28)","Alanine, aspartate and glutamate metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
"86","usg","eco00260:Glycine, serine and threonine metabolism",0.00581519661184515,-1.21562850429859,-1,-2.23543559718731,1.27775485414539e-07,30,2.23543559718731,-1,0,13,"Glycine, serine and threonine metabolism
 padj:0.00000 N( -13/ +0/ 30)","Glycine, serine and threonine metabolism","protein","Exp","carbonSource","glucoseglycerol","kegg"
