"","ID","MF_Name","padj_gene","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"41","ychF","GO:0000166~nucleotide binding",0.0379122830540843,-1,-1.42122006184273,4.96402852157019e-09,578,1.42122006184273,-10,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"42","citA","GO:0000166~nucleotide binding",0.0375316965843018,-1,-1.42560180327819,4.96402852157019e-09,578,1.42560180327819,-11,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"43","yegI","GO:0000166~nucleotide binding",0.036777219622214,-1,-1.43442110675571,4.96402852157019e-09,578,1.43442110675571,-12,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"44","yhbG","GO:0000166~nucleotide binding",0.0362752298329086,-1,-1.44038982727485,4.96402852157019e-09,578,1.44038982727485,-13,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"45","mpl","GO:0000166~nucleotide binding",0.0360415420641672,-1,-1.44319663568323,4.96402852157019e-09,578,1.44319663568323,-14,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"46","ygaA","GO:0000166~nucleotide binding",0.0345492956452919,-1,-1.46156080213873,4.96402852157019e-09,578,1.46156080213873,-15,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"47","yieN","GO:0000166~nucleotide binding",0.0343518454305212,-1,-1.46404992705381,4.96402852157019e-09,578,1.46404992705381,-16,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"48","yojI","GO:0000166~nucleotide binding",0.0333554984963577,-1,-1.47683256445227,4.96402852157019e-09,578,1.47683256445227,-17,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"49","selB","GO:0000166~nucleotide binding",0.0332575543906273,-1,-1.47810968998439,4.96402852157019e-09,578,1.47810968998439,-18,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"50","recF","GO:0000166~nucleotide binding",0.033248299055629,-1,-1.47823056779395,4.96402852157019e-09,578,1.47823056779395,-19,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"51","cysC","GO:0000166~nucleotide binding",0.0331541736868901,-1,-1.47946179169092,4.96402852157019e-09,578,1.47946179169092,-20,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"52","infB","GO:0000166~nucleotide binding",0.0314294539294324,-1,-1.50266316455972,4.96402852157019e-09,578,1.50266316455972,-21,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"53","narL","GO:0000166~nucleotide binding",0.0314146131525218,-1,-1.50286828392702,4.96402852157019e-09,578,1.50286828392702,-22,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"54","thiM","GO:0000166~nucleotide binding",0.0314146131525218,-1,-1.50286828392702,4.96402852157019e-09,578,1.50286828392702,-23,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"55","gyrA","GO:0000166~nucleotide binding",0.0313353642176551,-1,-1.50396525303682,4.96402852157019e-09,578,1.50396525303682,-24,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"56","gyrB","GO:0000166~nucleotide binding",0.0313353642176551,-1,-1.50396525303682,4.96402852157019e-09,578,1.50396525303682,-25,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"57","rimK","GO:0000166~nucleotide binding",0.0313353642176551,-1,-1.50396525303682,4.96402852157019e-09,578,1.50396525303682,-26,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"58","valS","GO:0000166~nucleotide binding",0.0293125155404671,-1,-1.53294690969309,4.96402852157019e-09,578,1.53294690969309,-27,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"59","mdlA","GO:0000166~nucleotide binding",0.0280661620820495,-1,-1.55181697106864,4.96402852157019e-09,578,1.55181697106864,-28,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"60","ileS","GO:0000166~nucleotide binding",0.0272088218298925,-1,-1.56529026321305,4.96402852157019e-09,578,1.56529026321305,-29,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"61","thrB","GO:0000166~nucleotide binding",0.0268938528790375,-1,-1.5703469752315,4.96402852157019e-09,578,1.5703469752315,-30,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"62","yadH","GO:0000166~nucleotide binding",0.0266819598072911,-1,-1.57378227437194,4.96402852157019e-09,578,1.57378227437194,-31,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"63","ybbL","GO:0000166~nucleotide binding",0.026593338181738,-1,-1.57522714356678,4.96402852157019e-09,578,1.57522714356678,-32,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"64","pykF","GO:0000166~nucleotide binding",0.0263634059142503,-1,-1.57899848352367,4.96402852157019e-09,578,1.57899848352367,-33,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"65","fabG","GO:0000166~nucleotide binding",0.026057176631095,-1,-1.58407264311166,4.96402852157019e-09,578,1.58407264311166,-34,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"66","cysJ","GO:0000166~nucleotide binding",0.0257668395622232,-1,-1.58893884667452,4.96402852157019e-09,578,1.58893884667452,-35,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"67","aas","GO:0000166~nucleotide binding",0.0249774178375422,-1,-1.60245246095271,4.96402852157019e-09,578,1.60245246095271,-36,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"68","hisG","GO:0000166~nucleotide binding",0.022999888554471,-1,-1.63827426834308,4.96402852157019e-09,578,1.63827426834308,-37,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"69","fucK","GO:0000166~nucleotide binding",0.0227416288045481,-1,-1.643178433426,4.96402852157019e-09,578,1.643178433426,-38,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"70","cysN","GO:0000166~nucleotide binding",0.0222419725079196,-1,-1.65282670039401,4.96402852157019e-09,578,1.65282670039401,-39,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"71","lhr","GO:0000166~nucleotide binding",0.0214022771906997,-1,-1.66954001549472,4.96402852157019e-09,578,1.66954001549472,-40,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"72","asnS","GO:0000166~nucleotide binding",0.021387461695238,-1,-1.66984075526787,4.96402852157019e-09,578,1.66984075526787,-41,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"73","yggC","GO:0000166~nucleotide binding",0.0210329837522893,-1,-1.67709911365525,4.96402852157019e-09,578,1.67709911365525,-42,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"74","usg","GO:0000166~nucleotide binding",0.0204319282669195,-1,-1.68969064481322,4.96402852157019e-09,578,1.68969064481322,-43,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"75","pdxA","GO:0000166~nucleotide binding",0.0198952786969049,-1,-1.70124997279404,4.96402852157019e-09,578,1.70124997279404,-44,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"76","accA","GO:0000166~nucleotide binding",0.0198675331493884,-1,-1.70185605368117,4.96402852157019e-09,578,1.70185605368117,-45,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"77","hisS","GO:0000166~nucleotide binding",0.0189876493676739,-1,-1.72152879670775,4.96402852157019e-09,578,1.72152879670775,-46,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"78","yfhK","GO:0000166~nucleotide binding",0.0183385396830556,-1,-1.73663525060937,4.96402852157019e-09,578,1.73663525060937,-47,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"79","hflX","GO:0000166~nucleotide binding",0.0178570573434335,-1,-1.74819010674658,4.96402852157019e-09,578,1.74819010674658,-48,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"80","prfC","GO:0000166~nucleotide binding",0.0176189114797991,-1,-1.75402092639614,4.96402852157019e-09,578,1.75402092639614,-49,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"81","yddV","GO:0000166~nucleotide binding",0.0174930970719666,-1,-1.75713329388373,4.96402852157019e-09,578,1.75713329388373,-50,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"82","tauB","GO:0000166~nucleotide binding",0.0174467389194399,-1,-1.75828573785357,4.96402852157019e-09,578,1.75828573785357,-51,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"83","proB","GO:0000166~nucleotide binding",0.0171274581163002,-1,-1.76630708583643,4.96402852157019e-09,578,1.76630708583643,-52,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"84","recC","GO:0000166~nucleotide binding",0.0170618004075585,-1,-1.7679751428161,4.96402852157019e-09,578,1.7679751428161,-53,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"85","murD","GO:0000166~nucleotide binding",0.0168462954523226,-1,-1.77349558686969,4.96402852157019e-09,578,1.77349558686969,-54,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"86","ynjD","GO:0000166~nucleotide binding",0.016836362514998,-1,-1.77375173173797,4.96402852157019e-09,578,1.77375173173797,-55,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"87","recG","GO:0000166~nucleotide binding",0.0161781471536604,-1,-1.79107121863342,4.96402852157019e-09,578,1.79107121863342,-56,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"88","adk","GO:0000166~nucleotide binding",0.0160283670069285,-1,-1.79511072193817,4.96402852157019e-09,578,1.79511072193817,-57,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"89","narX","GO:0000166~nucleotide binding",0.015503449888493,-1,-1.8095716501637,4.96402852157019e-09,578,1.8095716501637,-58,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"90","proS","GO:0000166~nucleotide binding",0.0148018303977402,-1,-1.82968457632899,4.96402852157019e-09,578,1.82968457632899,-59,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"91","hrpB","GO:0000166~nucleotide binding",0.014551603761656,-1,-1.8370891395678,4.96402852157019e-09,578,1.8370891395678,-60,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"92","yjjG","GO:0000166~nucleotide binding",0.014551603761656,-1,-1.8370891395678,4.96402852157019e-09,578,1.8370891395678,-61,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"93","feoB","GO:0000166~nucleotide binding",0.014461255984285,-1,-1.8397939862008,4.96402852157019e-09,578,1.8397939862008,-62,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"94","cysD","GO:0000166~nucleotide binding",0.0141185630090997,-1,-1.85020950363668,4.96402852157019e-09,578,1.85020950363668,-63,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"95","lysS","GO:0000166~nucleotide binding",0.0136033221852695,-1,-1.86635501585508,4.96402852157019e-09,578,1.86635501585508,-64,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"96","nadE","GO:0000166~nucleotide binding",0.0132029856068698,-1,-1.87932785015982,4.96402852157019e-09,578,1.87932785015982,-65,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"97","yohI","GO:0000166~nucleotide binding",0.0132029856068698,-1,-1.87932785015982,4.96402852157019e-09,578,1.87932785015982,-66,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"98","yrbF","GO:0000166~nucleotide binding",0.0131378374647463,-1,-1.88147611532565,4.96402852157019e-09,578,1.88147611532565,-67,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"99","coaD","GO:0000166~nucleotide binding",0.0125917295924416,-1,-1.89991461136457,4.96402852157019e-09,578,1.89991461136457,-68,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
"100","thrA","GO:0000166~nucleotide binding",0.0125917295924416,-1,-1.89991461136457,4.96402852157019e-09,578,1.89991461136457,-69,16,176,"nucleotide binding
 padj:0.00000 N( -176/ +16/ 578)","nucleotide binding","mrna","Exp","carbonSource","glucoseglycerol","MF"
