"","ID","KEGG_Path","padj_gene","log2","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"23","ileS","eco00290:Valine, leucine and isoleucine biosynthesis",0.0106475939996523,2.46981180009057,1,1.97274851717578,0.0139822189286855,19,1.97274851717578,3,4,1,"Valine, leucine and isoleucine biosynthesis
 padj:0.01398 N( -1/ +4/ 19)","Valine, leucine and isoleucine biosynthesis","mrna","Sta","carbonSource","glucoselactate","kegg"
"24","leuC","eco00290:Valine, leucine and isoleucine biosynthesis",0.0214798875071172,3.18905925269953,1,1.66796799742156,0.0139822189286855,19,1.66796799742156,2,4,1,"Valine, leucine and isoleucine biosynthesis
 padj:0.01398 N( -1/ +4/ 19)","Valine, leucine and isoleucine biosynthesis","mrna","Sta","carbonSource","glucoselactate","kegg"
"25","ilvA","eco00290:Valine, leucine and isoleucine biosynthesis",0.0291537770588913,2.82418524180312,1,1.53530517162296,0.0139822189286855,19,1.53530517162296,1,4,1,"Valine, leucine and isoleucine biosynthesis
 padj:0.01398 N( -1/ +4/ 19)","Valine, leucine and isoleucine biosynthesis","mrna","Sta","carbonSource","glucoselactate","kegg"
"26","rpsD","eco03010:Ribosome",0.000912965433983497,3.82770636332139,1,3.03954566508827,8.65386061477125e-06,77,3.03954566508827,9,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"27","rplM","eco03010:Ribosome",0.000986871595843554,3.82048416736331,1,3.00573935071872,8.65386061477125e-06,77,3.00573935071872,8,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"28","rpsL","eco03010:Ribosome",0.00615582127255538,4.04634646370286,1,2.21071399791622,8.65386061477125e-06,77,2.21071399791622,7,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"29","rplT","eco03010:Ribosome",0.00779363513937396,2.52634200432892,1,2.10825992965259,8.65386061477125e-06,77,2.10825992965259,6,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"30","rplO","eco03010:Ribosome",0.0091872506022353,2.96589076358743,1,2.03681443713693,8.65386061477125e-06,77,2.03681443713693,5,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"31","rpsI","eco03010:Ribosome",0.0123886473647831,2.83777973666337,1,1.90697610880384,8.65386061477125e-06,77,1.90697610880384,4,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"32","rplQ","eco03010:Ribosome",0.0138043954327376,2.95444353215592,1,1.8599826086535,8.65386061477125e-06,77,1.8599826086535,3,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"33","rpsQ","eco03010:Ribosome",0.0399933581552626,2.23229878006806,1,1.39801212757271,8.65386061477125e-06,77,1.39801212757271,2,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
"34","rpmJ","eco03010:Ribosome",0.041209356125357,2.48236142384744,1,1.38500417104661,8.65386061477125e-06,77,1.38500417104661,1,9,1,"Ribosome
 padj:0.00001 N( -1/ +9/ 77)","Ribosome","mrna","Sta","carbonSource","glucoselactate","kegg"
