"Category","pathway.Number","pathway.Name","Count","percentage","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","FDR_umut"
"KEGG_PATHWAY","eco00190","Oxidative phosphorylation",14,1.56774916013438,3.93521099086363e-07,"ATPB, ATPC, FRDA, NUOL, ATPF, NUOI, ATPH, SDHA, NUOG, NUOF, PPK, NUOE, NUOC, CYOA",426,41,7107,5.69666781174854,0.00075881430411151,7.90728487698455e-06,0.000673731115974352,3.36281666491983e-06
"KEGG_PATHWAY","eco00260","Glycine, serine and threonine metabolism",12,1.3437849944009,1.26265822977241e-06,"TRPB, ASD, THRB, GCVP, THRC, TDH, USG, BETA, GLYA, PSSA, DSDA, SERB",426,32,7107,6.25616197183099,0.00243270542731466,2.23453399070817e-05,0.0021617295255405,9.89082279988388e-06
"KEGG_PATHWAY","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis",10,1.11982082866741,1.38690045069807e-06,"TRPB, TRPE, TRPD, HISC, TYRA, AROE, AROD, AROC, AROB, AROA",426,21,7107,7.94433266264252,0.00267175731103508,2.38866149301353e-05,0.00237443559962802,1.00283571050476e-05
"KEGG_PATHWAY","eco00480","Glutathione metabolism",9,1.00783874580067,2.30794808353812e-06,"SPEC, PEPD, GOR, PEPN, GSHA, GSHB, PEPA, PEPB, GST",426,17,7107,8.83222866611433,0.00444214136467114,3.70996200477203e-05,0.0039512810060871,1.54962228466131e-05
"KEGG_PATHWAY","eco00900","Terpenoid backbone biosynthesis",8,0.895856662933931,3.26287288125926e-06,"ISPA, IDI, ISPD, ISPB, ISPG, DXS, ISPH, YQEF",426,13,7107,10.2665222101842,0.00627432575093267,5.03514687725248e-05,0.00558609983473124,2.03397242249843e-05
"KEGG_PATHWAY","eco00550","Peptidoglycan biosynthesis",10,1.11982082866741,3.46208071914626e-06,"MURB, MURC, MRDA, MURF, MURG, MRCA, DACA, DACC, DACB, MURA",426,23,7107,7.25352112676056,0.00665611454672921,5.3001494321081e-05,0.00592713788861721,2.03397242249843e-05
"KEGG_PATHWAY","eco00250","Alanine, aspartate and glutamate metabolism",11,1.23180291153415,3.76616416338074e-06,"GABT, CARA, GABD, GLMS, PYRB, ANSA, GLTD, ASNA, ARGG, ARGH, YNEH",426,29,7107,6.32807187955318,0.00723861843420404,5.67557670784202e-05,0.00644771783401277,2.05679516948654e-05
"KEGG_PATHWAY","eco00760","Nicotinate and nicotinamide metabolism",9,1.00783874580067,3.93854394156996e-06,"NADA, USHA, YJJG, YFBR, NADD, SURE, NUDC, PNCB, NADR",426,18,7107,8.34154929577465,0.00756867842910158,5.84403401792111e-05,0.00674282469539378,2.05679516948654e-05
"KEGG_PATHWAY","eco00630","Glyoxylate and dicarboxylate metabolism",12,1.3437849944009,6.3690899538605e-06,"ALDA, ACNB, ACNA, ACEA, MDH, ACEB, EDA, GLCB, GLTA, GLCE, PURU, YBIC",426,37,7107,5.41073467834031,0.0122108487214549,9.23717759192533e-05,0.0109037289758085,3.1510234508573e-05
"KEGG_PATHWAY","eco00970","Aminoacyl-tRNA biosynthesis",10,1.11982082866741,1.126451505158e-05,"ALAS, PHET, VALS, SELA, ASPS, LYSU, GLNS, CYSS, FMT, TRPS",426,26,7107,6.41657638136511,0.0214949898462511,0.000151942105420688,0.0192838182088595,5.29432207424259e-05
"KEGG_PATHWAY","eco03030","DNA replication",8,0.895856662933931,2.99656625171955e-05,"DNAB, HOLB, DNAE, LIGA, DNAG, RNHB, SSB, POLA",426,17,7107,7.85086992543496,0.0561656727914043,0.000368114580005185,0.0512907384091821,0.000134132013172208
"KEGG_PATHWAY","eco02020","Two-component system",22,2.46360582306831,3.58070968765365e-05,"GLNG, NARP, FRDA, PHOB, NARX, BARA, OMPF, YQEF, DEGP, RSTA, TRPB, RSTB, TRPE, TRPD, BAER, PHOQ, PSTS, PHOP, FLHC, RCSF, OMPR, CSRA",426,133,7107,2.75961029333898,0.0667415683737629,0.00043161386877566,0.0612863464291791,0.000152993959381565
"KEGG_PATHWAY","eco00010","Glycolysis / Gluconeogenesis",11,1.23180291153415,5.4610484659952e-05,"ACS, GALM, AGP, ENO, TPIA, GAPA, FBAB, PGI, FBAA, BGLA, PFKB",426,38,7107,4.82931801334322,0.0999873871218272,0.00063061845048451,0.0934554934949761,0.000223190676436325
"KEGG_PATHWAY","eco03018","RNA degradation",7,0.783874580067189,0.000139036090098877,"PPK, ENO, RHLE, RHLB, PCNB, HFQ, PNP",426,15,7107,7.78544600938967,0.235259917489524,0.00149730955603133,0.237772088310573,0.000544558019553936
"KEGG_PATHWAY","eco00650","Butanoate metabolism",10,1.11982082866741,0.000157110052137972,"GABT, SDHA, ILVB, GABD, ILVM, ILVN, FRDA, FADB, ILVI, YQEF",426,35,7107,4.76659959758551,0.261466710150345,0.0016639388435048,0.268642084511472,0.000590733796038774
"KEGG_PATHWAY","eco03430","Mismatch repair",8,0.895856662933931,0.000202233665229071,"MUTL, XSEA, HOLB, DNAE, MUTS, LIGA, SSB, EXOX",426,22,7107,6.06658130601793,0.323043452552056,0.00210668696003014,0.345673135247593,0.000723023797897398
"KEGG_PATHWAY","eco00300","Lysine biosynthesis",7,0.783874580067189,0.000211311429036415,"LYSA, DAPB, ARGD, ASD, MURF, USG, DAPE",426,16,7107,7.29885563380282,0.334796865817334,0.00218933549291433,0.361163122266384,0.000723023797897398
"KEGG_PATHWAY","eco00020","Citrate cycle (TCA cycle)",9,1.00783874580067,0.000215368790863055,"SDHA, ACNB, FRDA, ACNA, MDH, FUMC, FUMB, GLTA, YBIC",426,29,7107,5.17751335599806,0.339983959911973,0.00221941121659142,0.368085733197288,0.000723023797897398
"KEGG_PATHWAY","eco00051","Fructose and mannose metabolism",10,1.11982082866741,0.000309000981847525,"YNIC, TPIA, MANA, MTLA, FBAB, FBAA, CPSG, FRUB, SRLB, PFKB",426,38,7107,4.39028910303929,0.449074123875758,0.00310015853772672,0.527713839220767,0.000968203076455578
"KEGG_PATHWAY","eco02040","Flagellar assembly",10,1.11982082866741,0.000309000981847525,"FLGK, FLGI, FLGM, FLGD, FLGC, FLGB, FLHC, FLGH, FLGF, FLGE",426,38,7107,4.39028910303929,0.449074123875758,0.00310015853772672,0.527713839220767,0.000968203076455578
"KEGG_PATHWAY","eco00061","Fatty acid biosynthesis",6,0.671892497200448,0.000416498307457299,"FABZ, FABH, ACCB, FABD, FABF, FABB",426,12,7107,8.34154929577465,0.552282396289866,0.0041125080449459,0.710682859424649,0.00122346377815582
"KEGG_PATHWAY","eco00280","Valine, leucine and isoleucine degradation",6,0.671892497200448,0.000416498307457299,"GABT, FADB, FADA, ILVE, YQEF, FADI",426,12,7107,8.34154929577465,0.552282396289866,0.0041125080449459,0.710682859424649,0.00122346377815582
"KEGG_PATHWAY","eco00670","One carbon pool by folate",6,0.671892497200448,0.000643784606550889,"PURH, METH, PURN, FMT, GLYA, PURU",426,13,7107,7.69989165763814,0.711269174060823,0.0061309327341359,1.09649943846097,0.00183381069744799
"KEGG_PATHWAY","eco03440","Homologous recombination",8,0.895856662933931,0.000811376956204341,"DNAT, RUVA, HOLB, DNAE, RECC, SSB, RECR, POLA",426,27,7107,4.94314032342201,0.791075315654925,0.00757206719885117,1.38008136688251,0.00217912668237737
"KEGG_PATHWAY","eco00040","Pentose and glucuronate interconversions",8,0.895856662933931,0.000811376956204341,"UXAA, RPE, UXUA, KDGK, GALU, YBHC, EDA, GALF",426,27,7107,4.94314032342201,0.791075315654925,0.00757206719885117,1.38008136688251,0.00217912668237737
"KEGG_PATHWAY","eco00860","Porphyrin and chlorophyll metabolism",7,0.783874580067189,0.00186185680165037,"HEMA, HEMB, HEME, CYSG, HEMX, HEML, HEMN",426,23,7107,5.07746478873239,0.972535729560526,0.0162809378668547,3.14022663200978,0.00486151498208707
"KEGG_PATHWAY","eco00460","Cyanoamino acid metabolism",4,0.447928331466965,0.00370725953873541,"ANSA, ASNA, GLYA, BGLX",426,6,7107,11.1220657276995,0.999226505789575,0.0306702266573861,6.16090197649847,0.00941844315246293
"KEGG_PATHWAY","eco00270","Cysteine and methionine metabolism",7,0.783874580067189,0.00539022347700361,"METH, ASD, SPED, CYSE, USG, METB, CYSM",426,28,7107,4.17077464788732,0.999970344568748,0.0432157865226012,8.8381494272391,0.0133337107062721
"KEGG_PATHWAY","eco00660","C5-Branched dibasic acid metabolism",4,0.447928331466965,0.00620128976825361,"ILVB, ILVM, ILVN, ILVI",426,7,7107,9.53319919517103,0.999993852916567,0.0485713602028307,10.1025494888153,0.0149466984157907
"KEGG_PATHWAY","eco00640","Propanoate metabolism",7,0.783874580067189,0.00767843015029257,"GABT, ACS, ACKA, ACCB, FADB, PTA, YQEF",426,30,7107,3.89272300469484,0.999999651228831,0.0593542602042938,12.363002222214,0.0170654266498245
"KEGG_PATHWAY","eco00730","Thiamine metabolism",5,0.559910414333707,0.00780652495683461,"YNIC, SUFS, ISCS, THIM, THID",426,14,7107,5.95824949698189,0.999999728111218,0.0600781024223852,12.5564816209636,0.0170654266498245
"KEGG_PATHWAY","eco00450","Selenoamino acid metabolism",5,0.559910414333707,0.00780652495683461,"SUFS, SELA, METB, SELD, CYSM",426,14,7107,5.95824949698189,0.999999728111218,0.0600781024223852,12.5564816209636,0.0170654266498245
"KEGG_PATHWAY","eco03410","Base excision repair",5,0.559910414333707,0.00780652495683461,"MUTM, NFO, LIGA, POLA, NTH",426,14,7107,5.95824949698189,0.999999728111218,0.0600781024223852,12.5564816209636,0.0170654266498245
"KEGG_PATHWAY","eco00071","Fatty acid metabolism",5,0.559910414333707,0.0101509133726799,"FADB, FADA, FADD, YQEF, FADI",426,15,7107,5.56103286384976,0.999999997164855,0.0751279650657694,16.0272797509641,0.0214729222502064
"KEGG_PATHWAY","eco00592","alpha-Linolenic acid metabolism",3,0.335946248600224,0.0102795904389286,"PLDA, FADA, FADI",426,3,7107,16.6830985915493,0.999999997793708,0.0754722885530943,16.2139758942306,0.0214729222502064
"KEGG_PATHWAY","eco00500","Starch and sucrose metabolism",7,0.783874580067189,0.0105943597844265,"GLGC, GLGA, PGI, GALU, YBHC, GALF, BGLX",426,32,7107,3.64942781690141,0.99999999880551,0.0774103915722745,16.6690252403599,0.0216493439073064
"KEGG_PATHWAY","eco00750","Vitamin B6 metabolism",4,0.447928331466965,0.0136039166158234,"PDXY, PDXJ, THRC, PDXA",426,9,7107,7.41471048513302,0.99999999999665,0.0962785089971497,20.9038895578202,0.0266410033726542
"KEGG_PATHWAY","eco00340","Histidine metabolism",4,0.447928331466965,0.0136039166158234,"HISI, HISH, PEPD, HISC",426,9,7107,7.41471048513302,0.99999999999665,0.0962785089971497,20.9038895578202,0.0266410033726542
"KEGG_PATHWAY","eco00740","Riboflavin metabolism",4,0.447928331466965,0.0185843318618691,"YNIC, RIBC, RIBD, RIBF",426,10,7107,6.67323943661972,1,0.125866547944882,27.4699566717674,0.0356515754084836
"KEGG_PATHWAY","eco03020","RNA polymerase",3,0.335946248600224,0.019747310989199,"RPOC, RPOA, RPOZ",426,4,7107,12.512323943662,1,0.132808275909892,28.9274737173792,0.0371249446596941
"KEGG_PATHWAY","eco00561","Glycerolipid metabolism",4,0.447928331466965,0.0244396706965533,"GLPK, DHAL, DHAK, PLSB",426,11,7107,6.06658130601793,1,0.158806856218618,34.5327843251536,0.0450456675583532
