"Category","pathway.Number","pathway.Name","Count","percentage","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","FDR_umut"
"KEGG_PATHWAY","eco00250","Alanine, aspartate and glutamate metabolism",25,0.968992248062015,4.23590638441198e-16,"GADB, ANSA, GADA, ANSB, GDHA, ASPC, ASNA, GLTD, ASNB, GLTB, NADB, PURF, YBAS, GLNA, PURB, YNEH, PURA, CARA, CARB, GLMS, PYRI, PYRB, PUTA, ARGG, ARGH",1043,29,7107,5.87413627797798,9.72555369571637e-13,8.99280649946377e-15,7.7715611723761e-13,3.96634870540395e-15
"KEGG_PATHWAY","eco00260","Glycine, serine and threonine metabolism",26,1.0077519379845,1.37710990945612e-15,"TYNA, THRA, THRB, ASD, THRC, TDCG, LYSC, METL, LTAE, ILVA, SDAB, BETA, SDAA, TDCB, GLXK, SERA, SERB, SERC, GARK, GLYA, PSSA, TRPA, TRPB, GCVP, USG, GCVT",1043,32,7107,5.53637344199425,2.91766610871491e-12,2.52020626589911e-14,2.32036612146658e-12,1.18201933894984e-14
"KEGG_PATHWAY","eco00030","Pentose phosphate pathway",25,0.968992248062015,1.92435888691521e-15,"GND, FBAA, ZWF, RBSK, PGI, RPIB, RPIA, GNTK, GLPX, PGM, TALA, TALB, TKTA, TKTB, KDGK, IDNK, RPE, GCD, DEOC, DEOB, EDD, PHNN, EDA, PFKA, PFKB",1043,30,7107,5.67833173537872,4.13336032067946e-12,3.50830475781549e-14,3.27515792264421e-12,1.52468434886359e-14
"KEGG_PATHWAY","eco00520","Amino sugar and nucleotide sugar metabolism",30,1.16279069767442,1.16555894641297e-14,"NANE, CHIA, MANA, CRR, NAGE, MURQ, NANA, MURP, GALK, PTSG, NAGB, NAGA, UGD, PGI, GALE, NANK, MANY, GALF, PGM, MANX, GMD, GALT, GALU, MURB, GLMU, GLMS, GLMM, CPSB, GLK, MURA",1043,44,7107,4.64590778349168,2.55295784512555e-11,1.97952765290665e-13,2.02504679691629e-11,8.57518367718115e-14
"KEGG_PATHWAY","eco00270","Cysteine and methionine metabolism",23,0.891472868217054,5.8016896935585e-14,"CYSK, THRA, ASD, MALY, LYSC, TDCG, CYSE, SSEA, METL, METK, METH, ASPC, TYRB, SPED, SPEE, METE, USG, METB, METC, SDAB, SDAA, META, CYSM",1043,28,7107,5.59721271058759,1.27161614571492e-10,9.2148511043888e-13,1.00885966247688e-10,3.98382692291017e-13
"KEGG_PATHWAY","eco00040","Pentose and glucuronate interconversions",22,0.852713178294574,3.16621813852912e-13,"YIAK, KDUI, LYXK, RHAB, KDUD, RHAD, KDGK, GALU, YBHC, ARAA, UXAA, RPE, ARAB, UXAB, UIDA, UGD, UXAC, UXUB, EDA, GALF, XYLA, XYLB",1043,27,7107,5.55214658570363,6.93431978504577e-10,4.62285765223669e-12,5.50171019852996e-10,2.03825292667812e-12
"KEGG_PATHWAY","eco00630","Glyoxylate and dicarboxylate metabolism",26,1.0077519379845,3.47297005114876e-13,"GARK, FDHF, GPH, TTDA, GLCF, TTDB, YBHJ, FDNG, ACEA, MDH, FUCO, FDNH, GCL, GLCB, GLCE, PURU, HYI, GLCD, YBIC, YEAU, ACNB, YDEP, GLXR, EDA, GLXK, GLTA",1043,37,7107,4.78821486875178,7.6053829900502e-10,5.00355312738066e-12,6.03406213883773e-10,2.10421126628425e-12
"KEGG_PATHWAY","eco00500","Starch and sucrose metabolism",24,0.930232558139535,3.98073943157928e-13,"TREB, TREA, MALX, CRR, TREC, TREF, MALZ, GALU, YBHC, BCSA, GLGP, OTSA, GLGA, UIDA, UGD, PGI, YCJM, MALS, GALF, PGM, BGLX, MALQ, GLK, MALP",1043,32,7107,5.11049856184084,8.71895888820973e-10,5.69866376309847e-12,6.91757762183443e-10,2.27786756362592e-12
"KEGG_PATHWAY","eco00290","Valine, leucine and isoleucine biosynthesis",19,0.736434108527132,7.39074676888517e-13,"VALS, ILVM, ILVN, LEUS, ILVI, ILES, ILVH, ILVE, ILVC, ILVD, ILVB, ILVA, ACEE, LEUC, LEUB, LEUA, AVTA, LEUD, TDCB",1043,21,7107,6.16504588412546,1.6185752738096e-09,1.03094199843667e-11,1.28417276812343e-09,4.00656272207985e-12
"KEGG_PATHWAY","eco00010","Glycolysis / Gluconeogenesis",26,1.0077519379845,8.7529357464517e-13,"ENO, TPIA, CRR, FBAA, GALM, ACEF, PTSG, ACEE, PGI, PYKA, PGM, GLPX, PGK, PYKF, MALX, ADHP, GAPA, GPMA, BGLB, ASCB, BGLA, ADHE, ASCF, GLK, PFKA, PFKB",1043,38,7107,4.66220921431095,1.9169066334257e-09,1.2056022846707e-11,1.52086121474326e-09,4.50776190942262e-12
"KEGG_PATHWAY","eco00190","Oxidative phosphorylation",27,1.04651162790698,1.09243181157237e-12,"FRDB, FRDA, NDH, NUOG, NUOF, PPK, NUOE, NUOC, NUOB, PPA, ATPA, ATPD, ATPC, NUOL, NUOH, ATPF, ATPE, NUOI, ATPH, ATPG, NUOK, SDHA, SDHB, CYDB, CYOE, CYOA, CYOB",1043,41,7107,4.48726702990903,2.39248620914623e-09,1.49530388071639e-11,1.89819271412262e-09,5.35811793295017e-12
"KEGG_PATHWAY","eco00052","Galactose metabolism",23,0.891472868217054,1.42177557011603e-11,"AGAB, MELA, EBGC, MALZ, KBAY, GALT, GALU, AGAI, LACZ, EBGA, AGAD, GALK, DGOA, DGOD, SGCC, GALE, GALF, PGM, AGAV, GATB, GLK, PFKA, PFKB",1043,33,7107,4.74915017868038,3.11368459904315e-08,1.76913927951716e-10,2.47038611789208e-08,6.65649471463415e-11
"KEGG_PATHWAY","eco00480","Glutathione metabolism",16,0.62015503875969,2.89744128348524e-11,"GSS, BTUE, SPEC, PEPD, GOR, SPEF, GGT, GND, SPEE, PEPN, GSHA, GSHB, PEPA, PEPB, ZWF, GST",1043,17,7107,6.41317466583949,6.34538868116152e-08,3.46742523582577e-10,5.03440844568104e-08,1.29754979216948e-10
"KEGG_PATHWAY","eco00650","Butanoate metabolism",23,0.891472868217054,8.06982749392392e-11,"TDCE, ATOB, ATOA, GADB, ILVM, FRDB, ILVN, FRDA, ILVI, ILVH, GADA, MHPF, ATOD, ILVB, SDHA, SDHB, YEAU, ACEE, YBIW, ADHE, PFLB, FADJ, PFLD",1043,35,7107,4.47777016847007,1.76729099021777e-07,9.40048483499822e-10,1.40216227517698e-07,3.46330096614235e-10
"KEGG_PATHWAY","eco00051","Fructose and mannose metabolism",24,0.930232558139535,9.03338629616668e-11,"TPIA, FUCK, MANA, MTLA, MTLD, RHAB, RHAA, GMD, RHAD, FBAA, SRLD, FRUB, FRUA, YNIC, CMTA, CPSB, MANY, YFAW, GLPX, MANX, XYLA, PFKA, PFKB, YFAU",1043,38,7107,4.30357773628703,1.97831115267277e-07,1.04121644639577e-09,1.56958501751348e-07,3.72175515402067e-10
"KEGG_PATHWAY","eco00640","Propanoate metabolism",21,0.813953488372093,1.23731121749801e-10,"TDCE, ATOB, ATOA, TDCD, ACKA, PTA, PRPE, PRPD, PRPC, PRPB, ATOD, SUCD, SUCC, ACCB, ACCA, ACCD, ACCC, YBIW, PFLB, FADJ, PFLD",1043,30,7107,4.76979865771812,2.70971152072086e-07,1.40399580850215e-09,2.14987549984613e-07,4.90165597701135e-10
"KEGG_PATHWAY","eco00450","Selenoamino acid metabolism",14,0.542635658914729,1.64356295819682e-10,"CYSK, MALY, CYSD, CYSC, SUFS, METK, SELA, METG, GGT, METB, METC, SELD, CYSM, CYSN",1043,14,7107,6.81399808245446,3.59940246164037e-07,1.8364301190843e-09,2.85575318947906e-07,6.26988832201008e-10
"KEGG_PATHWAY","eco00564","Glycerophospholipid metabolism",19,0.736434108527132,4.16460666666609e-10,"CLS, YNBB, GLPB, GLPA, AAS, PLSC, GLPC, EUTC, EUTB, PSSA, EUTA, PLSB, GPSA, PLDA, PSD, GLPQ, PGPB, PGSA, YBHO",1043,26,7107,4.97946013717826,9.12048394030585e-07,4.53755621965257e-09,7.23616178088804e-07,1.5319803095236e-09
"KEGG_PATHWAY","eco00020","Citrate cycle (TCA cycle)",20,0.775193798449612,5.73199178360133e-10,"CITE, CITD, FRDB, YBHJ, FRDA, MDH, CITF, FUMC, FUMB, YBIC, SUCB, SDHA, SUCA, SDHB, SUCD, ACEF, ACEE, SUCC, ACNB, GLTA",1043,29,7107,4.69930902238239,1.25530536154717e-06,6.21438689396570e-09,9.95955284910366e-07,2.03584535762392e-09
"KEGG_PATHWAY","eco00920","Sulfur metabolism",13,0.503875968992248,1.05210911263329e-09,"CYSK, CYSJ, CYSI, CYSH, MALY, CYSE, METB, CYSD, METC, CYSC, META, CYSM, CYSN",1043,13,7107,6.81399808245446,2.30411620238957e-06,1.10774944772629e-08,1.82807943227559e-06,3.61224128670764e-09
"KEGG_PATHWAY","eco00360","Phenylalanine metabolism",15,0.581395348837209,3.36891877332593e-09,"FEAB, TYNA, HCAF, DADA, MHPE, MHPC, MHPD, MHPA, MHPB, ASPC, HISC, TYRB, HCAB, HCAE, HCAD",1043,18,7107,5.67833173537872,7.3779049907241e-06,3.33843080957408e-08,5.85362418537017e-06,1.11935043113733e-08
"KEGG_PATHWAY","eco00770","Pantothenate and CoA biosynthesis",16,0.62015503875969,6.45656712440577e-09,"ILVM, COAE, ILVN, ILVI, ACPS, ILVH, ILVE, ILVC, DFP, ILVD, ILVB, PANC, PAND, PANB, COAA, COAD",1043,21,7107,5.19161758663197,1.41397821799005e-05,6.22902277536141e-08,1.12185300049639e-05,2.07820754316811e-08
"KEGG_PATHWAY","eco00061","Fatty acid biosynthesis",12,0.465116279069767,6.69059457467681e-09,"FABZ, FABI, FABG, FABH, ACCB, ACCA, ACCD, ACCC, FABD, FABF, FABB, FABA",1043,12,7107,6.81399808245446,1.46522947080951e-05,6.42649192750255e-08,1.16251613779816e-05,2.08827648845973e-08
"KEGG_PATHWAY","eco02060","Phosphotransferase system (PTS)",24,0.930232558139535,8.54061504614142e-09,"TREB, AGAB, MALX, CRR, MTLA, PTSP, NAGE, FRUB, FRUA, MURP, AGAD, PTSI, PTSG, PTSH, CMTA, PTSN, SGCC, PTSA, ASCF, MANY, BGLF, MANX, AGAV, GATB",1043,45,7107,3.63413231064238,1.87037719968641e-05,8.1676620800053e-08,1.48396417820607e-05,2.58730396986049e-08
"KEGG_PATHWAY","eco03018","RNA degradation",13,0.503875968992248,2.76261191510479e-08,"ENO, RNR, DEAD, PNP, PPK, RHLE, RHLB, RNE, PCNB, RECQ, HFQ, DNAK, RHO",1043,15,7107,5.90546500479386,6.04993716573077e-05,2.54206698024895e-07,4.80014201165169e-05,8.12997220730837e-08
"KEGG_PATHWAY","eco00760","Nicotinate and nicotinamide metabolism",14,0.542635658914729,5.64525673213696e-08,"PNTB, NADA, NADB, USHA, YJJG, YFBR, NADC, NADE, PNTA, DEOD, SURE, PNCB, NADR, PNCA",1043,18,7107,5.29977628635347,0.000123623483836544,5.02565425941626e-07,9.80884337309362e-05,1.61517067613919e-07
"KEGG_PATHWAY","eco03070","Bacterial secretion system",18,0.697674418604651,2.04078327153764e-07,"GSPL, GSPK, TATB, GSPF, SECY, GSPD, GSPE, TATE, SECD, SECB, SECA, TOLC, SECG, FTSY, SECF, YAJC, YIDC, FFH",1043,31,7107,3.95651501561872,0.000446831722968666,1.72560307487579e-06,0.000354593249374258,5.6810993775237e-07
"KEGG_PATHWAY","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis",13,0.503875968992248,2.82015126042753e-07,"MENB, MEND, ENTC, MENE, MENA, UBIX, UBIC, YFBB, UBIB, UBIE, MENF, UBID, UBIG",1043,17,7107,5.21070441599459,0.000617422529310852,2.37543261361051e-06,0.000490010857634449,7.64409420589566e-07
"KEGG_PATHWAY","eco00860","Porphyrin and chlorophyll metabolism",15,0.581395348837209,4.3623632582121e-07,"EUTT, CYSG, GLTX, FRE, COBU, COBS, HEMX, HEMB, HEMC, HEME, UIDA, CYOE, HEML, HEMN, YGGW",1043,23,7107,4.44391179290508,0.000954901553037013,3.59156408402672e-06,0.000757974471954359,1.15211132204063e-06
"KEGG_PATHWAY","eco03060","Protein export",13,0.503875968992248,7.33140243521887e-07,"SECD, SECB, SECA, SECG, SECF, FTSY, LEPB, YAJC, TATB, SECY, YIDC, FFH, TATE",1043,18,7107,4.92122083732822,0.00160428947149638,5.90284184964762e-06,0.00127385136254876,1.88783612706886e-06
"KEGG_PATHWAY","eco02030","Bacterial chemotaxis",14,0.542635658914729,8.70403715229002e-07,"TAP, MALE, RBSB, CHEB, CHEA, MOTB, TRG, AER, MGLB, DPPA, CHEZ, TSR, CHEY, CHER",1043,21,7107,4.54266538830297,0.00190436934914906,6.98233813578586e-06,0.00151234872494133,2.18662396752652e-06
"KEGG_PATHWAY","eco00340","Histidine metabolism",9,0.348837209302326,1.63489796345156e-06,"HISG, HISF, HISI, HISH, PEPD, HISC, HISB, HISD, HISA",1043,9,7107,6.81399808245446,0.00357402737222867,1.27871663391232e-05,0.00284065926031696,3.91615093570955e-06
"KEGG_PATHWAY","eco00750","Vitamin B6 metabolism",9,0.348837209302326,1.63489796345156e-06,"PDXY, PDXH, PDXJ, PDXK, THRC, PDXB, PDXA, EPD, SERC",1043,9,7107,6.81399808245446,0.00357402737222867,1.27871663391232e-05,0.00284065926031696,3.91615093570955e-06
"KEGG_PATHWAY","eco00550","Peptidoglycan biosynthesis",14,0.542635658914729,3.67117872706566e-06,"MTGA, DACA, DACC, DACB, DACD, MRCB, MURB, MURC, MURD, MURF, MURG, MRCA, PBPC, MURA",1043,23,7107,4.14765100671141,0.00800766264747999,2.78193229666934e-05,0.0063786206925931,8.59389565654006e-06
"KEGG_PATHWAY","eco00670","One carbon pool by folate",10,0.387596899224806,1.24099327916219e-05,"PURH, PURT, FOLA, METH, PURN, GCVT, FMT, GLYA, THYA, PURU",1043,13,7107,5.24153698650343,0.0268119249156749,9.02880216385737e-05,0.0215605385874618,2.84049572786012e-05
"KEGG_PATHWAY","eco00300","Lysine biosynthesis",11,0.426356589147287,1.51698637413463e-05,"LYSA, DAPB, DAPA, ARGD, THRA, ASD, MURF, LYSC, USG, DAPE, METL",1043,16,7107,4.68462368168744,0.0326764554275376,0.000108919489424708,0.0263549406260388,3.39673035947536e-05
"KEGG_PATHWAY","eco00561","Glycerolipid metabolism",9,0.348837209302326,2.27320175826107e-05,"GARK, GLPK, MELA, DHAL, DHAK, GLDA, PLSC, GLXK, PLSB",1043,11,7107,5.57508934019001,0.0485647874311355,0.000160063343961681,0.0394903930736157,4.9816974702317e-05
"KEGG_PATHWAY","eco00730","Thiamine metabolism",10,0.387596899224806,3.02229034849535e-05,"YNIC, SUFS, THIE, THIH, THIG, THII, ISCS, THIM, THIC, THID",1043,14,7107,4.86714148746747,0.0640461964006221,0.000209437428372872,0.0525004495741332,6.35297767132696e-05
"KEGG_PATHWAY","eco03410","Base excision repair",10,0.387596899224806,3.02229034849535e-05,"MUTM, NFO, LIGA, LIGB, XTHA, POLA, NTH, NEI, TAG, ALKA",1043,14,7107,4.86714148746747,0.0640461964006221,0.000209437428372872,0.0525004495741332,6.35297767132696e-05
"KEGG_PATHWAY","eco03440","Homologous recombination",14,0.542635658914729,3.6280344451317e-05,"RUVB, RUVA, RECC, RECB, RECA, SSB, POLA, RECF, RECD, DNAT, HOLB, RECR, PRIA, DNAN",1043,27,7107,3.53318419090231,0.0763807835539321,0.000249828522535744,0.0630197537476507,7.47375095697129e-05
"KEGG_PATHWAY","eco02040","Flagellar assembly",17,0.65891472868217,3.73274641447706e-05,"FLHA, MOTB, FLGL, FLGK, FLGI, FLGN, FLGM, FLGD, FLGC, FLGB, FLGA, FLHC, FLGH, FLGG, FLGF, FLHD, FLGE",1043,38,7107,3.04836756320331,0.0784964709703622,0.00025623259698182,0.0648380677640725,7.53868393512034e-05
"KEGG_PATHWAY","eco00790","Folate biosynthesis",9,0.348837209302326,5.94138065085467e-05,"FOLB, FOLA, FOLP, FOLK, PABC, PHOA, PABB, FOLE, FOLC",1043,12,7107,5.11049856184084,0.122010023550959,0.000401524619742299,0.103183540658991,0.000116784080330732
"KEGG_PATHWAY","eco00660","C5-Branched dibasic acid metabolism",7,0.271317829457364,6.00927791993085e-05,"ILVB, SUCD, SUCC, ILVM, ILVN, ILVI, ILVH",1043,7,7107,6.81399808245446,0.123314658667772,0.000404863069451977,0.104362127662483,0.000116784080330732
"KEGG_PATHWAY","eco03420","Nucleotide excision repair",7,0.271317829457364,0.000210397921864022,"UVRC, UVRD, UVRA, MFD, LIGA, LIGB, POLA",1043,8,7107,5.96224832214765,0.369233749714763,0.0013787490353121,0.364945291164576,0.00040131455466656
"KEGG_PATHWAY","eco00460","Cyanoamino acid metabolism",6,0.232558139534884,0.000354118543880427,"GGT, ANSA, ASNA, GLYA, BGLX, ANSB",1043,6,7107,6.81399808245446,0.539598781930457,0.00227874370215164,0.613513656396047,0.000651325178922928
"KEGG_PATHWAY","eco00430","Taurine and hypotaurine metabolism",6,0.232558139534884,0.000354118543880427,"GADB, ACKA, GGT, PTA, GADA, TAUD",1043,6,7107,6.81399808245446,0.539598781930457,0.00227874370215164,0.613513656396047,0.000651325178922928
"KEGG_PATHWAY","eco00740","Riboflavin metabolism",7,0.271317829457364,0.00121052081494194,"YNIC, APPA, RIBC, RIBD, RIBF, RIBA, APHA",1043,10,7107,4.76979865771812,0.929535514700943,0.00752891197201278,2.08260781289208,0.00218743234980736
"KEGG_PATHWAY","eco03030","DNA replication",9,0.348837209302326,0.00147089234851149,"DNAB, HOLB, LIGA, DNAG, LIGB, RNHB, SSB, POLA, DNAN",1043,17,7107,3.60741074953471,0.960189541626328,0.0091162203403794,2.52518290069772,0.00261210192925317
"KEGG_PATHWAY","eco00471","D-Glutamine and D-glutamate metabolism",5,0.193798449612403,0.00203032033821706,"MURC, MURD, YBAS, MURI, YNEH",1043,5,7107,6.81399808245446,0.988332189515138,0.0124247557464344,3.46972031108927,0.00354445753959928
"KEGG_PATHWAY","eco00380","Tryptophan metabolism",7,0.271317829457364,0.00233407725672371,"ATOB, SUCA, KATG, TNAA, KATE, TRPS, FADJ",1043,11,7107,4.33618059792556,0.99400964114601,0.0141932949767564,3.9789629058974,0.00400683262404236
"KEGG_PATHWAY","eco03430","Mismatch repair",10,0.387596899224806,0.00248143878275415,"UVRD, HOLB, MUTS, LIGA, DAM, LIGB, SSB, XSEB, MUTH, DNAN",1043,22,7107,3.09727185566112,0.995665307535408,0.0150420019186246,4.2250985574509,0.00418997040366685
"KEGG_PATHWAY","eco00410","beta-Alanine metabolism",8,0.310077519379845,0.00312149194514392,"PANC, PAND, GADB, TYNA, PEPD, SPEE, GADA, FADJ",1043,15,7107,3.63413231064238,0.998937105019045,0.0186848282144588,5.28728556206683,0.00510339159285434
"KEGG_PATHWAY","eco00071","Fatty acid metabolism",8,0.310077519379845,0.00312149194514392,"ADHP, ATOB, AAS, FADD, ADHE, HCAD, FADJ, FADI",1043,15,7107,3.63413231064238,0.998937105019045,0.0186848282144588,5.28728556206683,0.00510339159285434
"KEGG_PATHWAY","eco00350","Tyrosine metabolism",6,0.232558139534884,0.00505520744339819,"ADHP, TYNA, ASPC, HISC, TYRB, ADHE",1043,9,7107,4.54266538830297,0.999984872281355,0.0295517959523636,8.4293073508409,0.00801055948723098
"KEGG_PATHWAY","eco00521","Streptomycin biosynthesis",6,0.232558139534884,0.00505520744339819,"SUHB, RFFH, RFBA, PGM, GLK, RFBD",1043,9,7107,4.54266538830297,0.999984872281355,0.0295517959523636,8.4293073508409,0.00801055948723098
"KEGG_PATHWAY","eco01053","Biosynthesis of siderophore group nonribosomal peptides",5,0.193798449612403,0.0053827239268901,"ENTE, ENTC, ENTA, MENF, ENTB",1043,6,7107,5.67833173537872,0.999992644085912,0.0311921887268871,8.95164924127111,0.00840031158287394
"KEGG_PATHWAY","eco00900","Terpenoid backbone biosynthesis",7,0.271317829457364,0.00666849248346793,"ISPA, ATOB, IDI, ISPB, ISPG, DXS, ISPH",1043,13,7107,3.6690758905524,0.99999956716508,0.0383208666239983,10.9752394048374,0.0101008047911352
"KEGG_PATHWAY","eco00680","Methane metabolism",7,0.271317829457364,0.00666849248346793,"FDHF, KATG, FDNG, YDEP, FDNH, KATE, GLYA",1043,13,7107,3.6690758905524,0.99999956716508,0.0383208666239983,10.9752394048374,0.0101008047911352
"KEGG_PATHWAY","eco00633","Trinitrotoluene degradation",5,0.193798449612403,0.0111074452220183,"NFSA, HYBC, HYAB, NEMA, HYAA",1043,7,7107,4.86714148746747,0.999999999976202,0.0620279278502405,17.6404632395233,0.0160170052325096
