"Category","pathway.Number","pathway.Name","Count","percentage","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","FDR_umut"
"KEGG_PATHWAY","eco00300","Lysine biosynthesis",11,0.715214564369311,1.76466674398341e-07,"LYSA, DAPA, MURE, THRA, ASD, MURF, LYSC, USG, DAPE, DAPF, METL",648,16,7107,7.54021990740741,0.000353576723680749,3.33621374304371e-06,0.00030347317928614,1.52403036980386e-06
"KEGG_PATHWAY","eco00670","One carbon pool by folate",10,0.650195058517555,2.08368678660243e-07,"PURH, PURT, METF, PURN, GCVT, FMT, GLYA, THYA, FOLD, PURU",648,13,7107,8.43660968660969,0.000417483704924004,3.86638952099005e-06,0.000358335585204372,1.64958537272692e-06
"KEGG_PATHWAY","eco00010","Glycolysis / Gluconeogenesis",16,1.04031209362809,4.40849636015094e-07,"ACS, ENO, TPIA, PYKF, CRR, FBP, AGP, ACEF, PTSG, ACEE, GPMA, ADHE, ASCF, PGM, GLPX, FRMA",648,38,7107,4.61793372319688,0.000883072726900691,7.74964422856073e-06,0.000758136087963823,2.93257935191531e-06
"KEGG_PATHWAY","eco00330","Arginine and proline metabolism",17,1.10533159947984,4.7259338020083e-07,"YBAS, ARGA, GLNA, PROB, PROA, SPEB, SPEC, GDHA, SPEA, ASPC, SPEG, SPED, PUTA, SPEE, CODA, EDA, ARGI",648,43,7107,4.33602497846684,0.000946629021513767,8.16442665130257e-06,0.000812726097720873,2.93257935191531e-06
"KEGG_PATHWAY","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis",12,0.780234070221066,4.93908101375211e-07,"TRPC, AROL, AROK, ASPC, TYRA, TYRB, AROG, AROF, AROE, AROC, AROB, AROA",648,21,7107,6.26719576719577,0.000989302397068403,8.4597255810559e-06,0.000849381204681698,2.93257935191531e-06
"KEGG_PATHWAY","eco00290","Valine, leucine and isoleucine biosynthesis",12,0.780234070221066,4.93908101375211e-07,"ILVB, VALS, ACEE, ILVN, LEUS, LEUB, AVTA, ILVI, ILVH, ILES, ILVC, ILVD",648,21,7107,6.26719576719577,0.000989302397068403,8.4597255810559e-06,0.000849381204681698,2.93257935191531e-06
"KEGG_PATHWAY","eco00450","Selenoamino acid metabolism",10,0.650195058517555,5.3638229836051e-07,"METK, CYSK, SELA, METG, METB, CYSD, METC, CYSC, CYSM, CYSN",648,14,7107,7.83399470899471,0.00107433290492787,9.03281982722604e-06,0.000922424403893007,2.99743049083814e-06
"KEGG_PATHWAY","eco00030","Pentose phosphate pathway",14,0.910273081924577,7.28652947109545e-07,"TKTA, GND, FBP, ZWF, IDNK, GCD, RBSK, RPIB, DEOC, EDD, EDA, GNTK, PGM, GLPX",648,30,7107,5.11820987654321,0.00145915543396269,1.19689532728229e-05,0.00125307307091704,3.84566833196704e-06
"KEGG_PATHWAY","eco03060","Protein export",11,0.715214564369311,8.13923790594235e-07,"SECD, SECA, SECG, SECF, FTSY, SECE, LEPB, YAJC, TATC, YIDC, TATE",648,18,7107,6.70241769547325,0.00162977441306766,1.32609197166511e-05,0.00139971338003475,4.06961895297117e-06
"KEGG_PATHWAY","eco00750","Vitamin B6 metabolism",8,0.520156046814044,1.53692651747191e-06,"PDXY, PDXH, PDXJ, PDXK, THRC, PDXB, PDXA, SERC",648,9,7107,9.74897119341564,0.00307526476431619,2.36920509384397e-05,0.00264305336608039,7.30040095799156e-06
"KEGG_PATHWAY","eco00250","Alanine, aspartate and glutamate metabolism",13,0.845253576072822,3.55572762141792e-06,"PURF, YBAS, GLNA, ANSA, PURB, CARA, GDHA, CARB, ASPC, GLMS, PYRI, PYRB, PUTA",648,29,7107,4.91650702426564,0.00710036328150598,4.94827397298225e-05,0.00611468674768245,1.48060763713181e-05
"KEGG_PATHWAY","eco00900","Terpenoid backbone biosynthesis",9,0.5851755526658,3.8498845129798e-06,"ISPA, IDI, ISPE, ISPD, ISPB, ISPF, ISPG, DXS, ISPH",648,13,7107,7.59294871794872,0.00768549778013616,5.32067459555474e-05,0.00662052447143457,1.48060763713181e-05
"KEGG_PATHWAY","eco00920","Sulfur metabolism",9,0.5851755526658,3.8498845129798e-06,"CYSK, CYSJ, CYSI, METB, CYSD, METC, CYSC, CYSM, CYSN",648,13,7107,7.59294871794872,0.00768549778013616,5.32067459555474e-05,0.00662052447143457,1.48060763713181e-05
"KEGG_PATHWAY","eco00520","Amino sugar and nucleotide sugar metabolism",16,1.04031209362809,3.89633588718898e-06,"MANZ, CRR, GALT, NANA, GALK, GLMU, PTSG, GLMS, NAGB, NAGA, MANY, GALF, PGM, MANX, NAGZ, MURA",648,44,7107,3.98821548821549,0.00777786696057436,5.34798872264819e-05,0.00670040290789986,1.48060763713181e-05
"KEGG_PATHWAY","eco00620","Pyruvate metabolism",16,1.04031209362809,3.89633588718898e-06,"ACS, ALDA, ACKA, PYKF, PTA, GLCB, ACEF, ACEE, ACCA, MGSA, PPSA, PPC, LLDD, ADHE, MQO, PFLD",648,44,7107,3.98821548821549,0.00777786696057436,5.34798872264819e-05,0.00670040290789986,1.48060763713181e-05
"KEGG_PATHWAY","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,0.650195058517555,5.06331889125736e-06,"UBIA, MENB, MENC, MEND, ENTC, YFBB, MENE, MENA, UBIH, MENF",648,17,7107,6.45152505446623,0.010095610467093,6.85578980882395e-05,0.00870714357655844,1.85005882565173e-05
"KEGG_PATHWAY","eco03018","RNA degradation",9,0.5851755526658,1.63078680263713e-05,"ENO, RHLE, RNR, DEAD, PCNB, RECQ, HFQ, DNAK, RHO",648,15,7107,6.58055555555555,0.0321529728587056,0.000199255963004741,0.0280412949394626,5.73795356483435e-05
"KEGG_PATHWAY","eco00061","Fatty acid biosynthesis",8,0.520156046814044,2.64517928886088e-05,"FABZ, FABI, FABG, FABH, ACCA, FABD, FABF, FABA",648,12,7107,7.31172839506173,0.0516295604721563,0.000313620006569981,0.0454799851590693,8.9747154443494e-05
"KEGG_PATHWAY","eco01053","Biosynthesis of siderophore group nonribosomal peptides",6,0.390117035110533,3.42066531495475e-05,"ENTE, ENTF, ENTC, ENTA, MENF, ENTB",648,6,7107,10.9675925925926,0.0662544472900245,0.000389420209519709,0.0588096386717751,0.000112056277558862
"KEGG_PATHWAY","eco00521","Streptomycin biosynthesis",7,0.455136540962289,3.67843549274684e-05,"RFFG, SUHB, RFFH, RFBA, RFBB, PGM, RFBD",648,9,7107,8.53034979423868,0.0710656435469164,0.000411743160805056,0.0632400210637707,0.00011648379060365
"KEGG_PATHWAY","eco00190","Oxidative phosphorylation",14,0.910273081924577,4.16957487572446e-05,"ATPB, ATPA, ATPD, ATPF, ATPE, ATPH, NDH, ATPG, CYOE, PPA, CYOA, CYOB, CYOC, CYOD",648,41,7107,3.74503161698284,0.0801641258993038,0.000461551035796814,0.0716808861755847,0.000127777294578653
"KEGG_PATHWAY","eco03030","DNA replication",9,0.5851755526658,5.22123193049024e-05,"DNAB, HOLD, HOLC, HOLA, DNAE, LIGA, RNHA, RNHB, DNAN",648,17,7107,5.80637254901961,0.0993478973832753,0.000568513441265517,0.0897527137584175,0.000155005322936429
"KEGG_PATHWAY","eco03410","Base excision repair",8,0.520156046814044,9.73734845212105e-05,"MUTM, RECJ, NFO, LIGA, XTHA, NTH, NEI, MUTY",648,14,7107,6.26719576719577,0.177285437545307,0.00100540127684856,0.167323330011571,0.000280317606955
"KEGG_PATHWAY","eco00860","Porphyrin and chlorophyll metabolism",10,0.650195058517555,0.000103073012047955,"HEMF, GLTX, HEMG, FRE, CYOE, COBT, COBS, HEMX, BTUR, YGGW",648,23,7107,4.76851851851852,0.186629832248565,0.00105876712128095,0.177109033392564,0.000287998121898698
"KEGG_PATHWAY","eco02060","Phosphotransferase system (PTS)",14,0.910273081924577,0.000122709072490874,"MANZ, TREB, CRR, PTSP, FRUA, YADI, PTSI, PTSG, PTSH, ULAA, ASCF, MANY, MANX, AGAV",648,45,7107,3.41213991769547,0.218018401573528,0.00123503606186681,0.210815904047712,0.000333067482475229
"KEGG_PATHWAY","eco00564","Glycerophospholipid metabolism",10,0.650195058517555,0.000307022109076169,"PLDA, GLPB, PSD, GLPQ, AAS, GLPD, GLPC, PGSA, PLSB, CDSA",648,26,7107,4.21830484330484,0.459557362989946,0.00289846479301215,0.526681870503976,0.000785688568070646
"KEGG_PATHWAY","eco00630","Glyoxylate and dicarboxylate metabolism",12,0.780234070221066,0.000308087678797458,"GPH, FDHF, GLCF, ALDA, ACNA, ACEA, GARR, EDA, GLCB, GLCE, FOLD, PURU",648,37,7107,3.55705705705706,0.460710548099964,0.00289487608799122,0.528505246863098,0.000785688568070646
"KEGG_PATHWAY","eco00770","Pantothenate and CoA biosynthesis",9,0.5851755526658,0.000314275427228259,"PANC, ILVB, COAE, ILVN, ILVI, ILVH, COAD, ILVC, ILVD",648,21,7107,4.70039682539683,0.467358635551606,0.00293916256963223,0.539092945667796,0.000785688568070646
"KEGG_PATHWAY","eco02020","Two-component system",26,1.69050715214564,0.00033616266742779,"NARX, KDPF, KDPA, UHPB, UHPC, PHOQ, RCSC, CPXR, PHOP, NARL, FLHC, CREB, FLHD, GLND, GLNA, CPXA, APPY, CUSS, CUSR, TRPC, MOTA, RSTB, ZRAP, BAER, TRPL, CUSC",648,133,7107,2.14404065719855,0.490223682319664,0.00311450669235624,0.576535128463551,0.000818857779631796
"KEGG_PATHWAY","eco00040","Pentose and glucuronate interconversions",10,0.650195058517555,0.000423826702987157,"UXAA, YIAK, LYXK, RHAB, UXUA, UXAC, UXUB, YBHC, EDA, GALF",648,27,7107,4.06207133058985,0.57238360214893,0.00388933773801592,0.726367688137697,0.00100192577516719
"KEGG_PATHWAY","eco00480","Glutathione metabolism",8,0.520156046814044,0.000432410071387944,"GSS, SPEC, GND, SPEE, GSHA, GSHB, PEPA, ZWF",648,17,7107,5.16122004357298,0.579679258752228,0.00394988267263974,0.741026669823186,0.00100192577516719
"KEGG_PATHWAY","eco00760","Nicotinate and nicotinamide metabolism",8,0.520156046814044,0.000652514296377407,"PNTB, YJJG, NADD, NADE, PNTA, NUDC, PNCA, NADR",648,18,7107,4.87448559670782,0.729657461265153,0.00574583211742652,1.11623279344859,0.00147592519418699
"KEGG_PATHWAY","eco00910","Nitrogen metabolism",11,0.715214564369311,0.00081703627856274,"NIRB, GDHA, NADE, YBAS, GLNA, TNAA, DADA, METC, ANSA, GCVT, NAPA",648,35,7107,3.44695767195767,0.805633543395535,0.00700543237644169,1.39581640589774,0.00180508015031303
"KEGG_PATHWAY","eco00523","Polyketide sugar unit biosynthesis",5,0.325097529258778,0.000879233303665136,"RFFG, RFFH, RFBA, RFBB, RFBD",648,6,7107,9.13966049382716,0.828429083778908,0.00750485326952521,1.5013180541076,0.00189834463291336
"KEGG_PATHWAY","eco03070","Bacterial secretion system",10,0.650195058517555,0.00130887103808839,"SECD, SECA, SECG, SECF, FTSY, SECE, YAJC, TATC, YIDC, TATE",648,31,7107,3.53793309438471,0.9275381910724,0.0108766486089573,2.22719215752042,0.0027454169976597
"KEGG_PATHWAY","eco00071","Fatty acid metabolism",7,0.455136540962289,0.00135825893568427,"AAS, FADB, FADA, ADHE, HCAD, FADE, FRMA",648,15,7107,5.11820987654321,0.934375169423746,0.0111922718371867,2.31030951799379,0.0027454169976597
"KEGG_PATHWAY","eco00053","Ascorbate and aldarate metabolism",7,0.455136540962289,0.00135825893568427,"GUDX, YIAK, ULAA, LYXK, GARL, GARD, YADI",648,15,7107,5.11820987654321,0.934375169423746,0.0111922718371867,2.31030951799379,0.0027454169976597
"KEGG_PATHWAY","eco00660","C5-Branched dibasic acid metabolism",5,0.325097529258778,0.00190391191403143,"ILVB, SUCD, ILVN, ILVI, ILVH",648,7,7107,7.83399470899471,0.978051933344589,0.0152815348999593,3.22419773958033,0.00376815899652054
"KEGG_PATHWAY","eco00471","D-Glutamine and D-glutamate metabolism",4,0.260078023407022,0.00652849014536989,"MURC, MURD, YBAS, MURI",648,5,7107,8.77407407407407,0.999998007235056,0.0467757216690644,10.652771534418,0.0126572768124518
"KEGG_PATHWAY","eco00561","Glycerolipid metabolism",5,0.325097529258778,0.0133498328053524,"GLPK, MELA, DHAL, DHAK, PLSB",648,11,7107,4.98526936026936,0.999999999997991,0.0886910058081843,20.6360704344344,0.0253646823301695
"KEGG_PATHWAY","eco00640","Propanoate metabolism",8,0.520156046814044,0.0159522009067392,"ACS, SUCD, ACKA, ACCA, FADB, PTA, PFLD, PRPB",648,30,7107,2.92469135802469,0.99999999999999,0.103485187772597,24.1600633866832,0.0297148840419651
"KEGG_PATHWAY","eco00360","Phenylalanine metabolism",6,0.390117035110533,0.0193717244513593,"MHPB, ASPC, TYRB, DADA, HCAE, HCAD",648,18,7107,3.65586419753086,1,0.122878678260499,28.5668993806599,0.0353906504399833
"KEGG_PATHWAY","eco00780","Biotin metabolism",4,0.260078023407022,0.0198831232917826,"BIRA, BIOB, BIOD, BIOF",648,7,7107,6.26719576719577,1,0.125547639759621,29.2048393617452,0.0356395606173462
"KEGG_PATHWAY","eco00500","Starch and sucrose metabolism",8,0.520156046814044,0.0225126206812875,"TREB, TREC, CRR, YBHC, MALS, GALF, PGM, BCSZ",648,32,7107,2.74189814814815,1,0.140234513573867,32.4011314209284,0.0396055363837464
