,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
39,YP_003043270.1,0.459626073858593,-0.748263719931316,1.02094917994364,-0.73290985940419,0.46361340930283,0.945397933148064,caiD,ECB_00040,b0036,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
40,YP_003043271.1,0.695447061726824,-1.19879897325498,1.0992254366456,-1.09058518233825,0.275455452554325,0.945397933148064,caiC,ECB_00041,b0037,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
41,YP_003043272.1,1.00211195276942,-0.594735927749566,1.11592063347902,-0.532955400148307,0.59406445406497,0.945397933148064,caiA,ECB_00043,b0039,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
42,YP_003043273.1,0.138234777558297,-0.403120007826911,0.890127630103506,-0.452878884098941,0.65063595679814,0.945547841445913,caiT,ECB_00044,b0040,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
43,YP_003043274.1,0.474909924062004,-1.05046609472697,1.084942062125,-0.968223217993318,0.332932901712404,0.945397933148064,fixA,ECB_00045,b0041,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
44,YP_003043275.1,0.66748363938451,-1.0584610068653,1.08327205837419,-0.977096195441308,0.328521531115608,0.945397933148064,fixB,ECB_00046,b0042,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
45,YP_003043276.1,0.588228953903768,-1.10275815412094,1.09002295517479,-1.01168342270746,0.311689444174906,0.945397933148064,fixC,ECB_00047,b0043,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
46,YP_003043277.1,0.243975395548574,-0.507694109171082,0.928732588400663,-0.546652626936849,0.584617406085295,0.945397933148064,fixX,ECB_00048,b0044,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
47,YP_003043278.1,0.181533408524753,-0.46642389784366,0.90770738350746,-0.513848302127232,0.607358054434329,0.945397933148064,yaaU,ECB_00049,b0045,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
48,YP_003043279.1,0.548409940637623,1.26623208804579,1.10924455120389,1.14152653413669,0.25365087652645,0.945397933148064,yabF,ECB_00050,b0046,1,protein,Sta,Mg_mM_Levels,baseMglowMg
49,YP_003043280.1,1.24903350502732,-1.78188317846671,1.11705644113603,-1.59515948599209,0.110676575947739,0.945397933148064,kefC,ECB_00051,b0047,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
50,YP_003043281.1,7.67098775069056,-0.582376089853187,0.727379684275546,-0.800649375344076,0.423334657800443,0.945397933148064,folA,ECB_00052,b0048,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
51,YP_003043282.1,2.67986282007962,-0.697968719952323,0.962563516295706,-0.725114455447429,0.468381816946667,0.945397933148064,apaH,ECB_00053,b0049,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
52,YP_003043283.1,3.46180699888547,-1.70224786434543,0.971525890162224,-1.75213844693443,0.0797500046607536,0.945397933148064,apaG,ECB_00054,b0050,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
53,YP_003043284.1,12.9335969803862,-0.58237037725328,0.667875263704915,-0.87197476669923,0.383222143419432,0.945397933148064,ksgA,ECB_00055,b0051,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
54,YP_003043285.1,12.4696794492372,-0.0559872050938845,0.684868938990576,-0.0817487871130551,0.934846481652584,0.979432975274379,pdxA,ECB_00056,b0052,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
55,YP_003043286.1,70.9323745174164,-0.151149734503204,0.454598429208131,-0.332490666029122,0.739518786635997,0.947641667293963,surA,ECB_00057,b0053,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
56,YP_003043287.1,90.4710544180251,-0.941260197074161,0.576534251895015,-1.63261799967708,0.102549363174553,0.945397933148064,imp,ECB_00058,b0054,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
57,YP_003043288.1,13.2057410481892,-1.30508657202786,0.699864290970992,-1.86477091182518,0.0622135222126292,0.945397933148064,djlA,ECB_00059,b0055,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
58,YP_003043289.1,0.774289591180368,-0.375214955289027,1.11134932874011,-0.337621075197294,0.735648758135724,0.947641667293963,rluA,ECB_00060,b0058,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
59,YP_003043290.1,24.7718363699524,-0.694045720859721,0.551059981944307,-1.25947400210576,0.207859174830825,0.945397933148064,hepA,ECB_00061,b0059,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
60,YP_003043291.1,2.12997126958458,0.0667633526297684,1.10524739165954,0.0604057997635467,0.951832439551384,0.986435375738795,polB,ECB_00062,b0060,1,protein,Sta,Mg_mM_Levels,baseMglowMg
61,YP_003043292.1,0.160719412850147,-0.445205610730742,0.89927422672242,-0.495072134284756,0.620549202954726,0.945397933148064,araD,ECB_00063,b0061,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
62,YP_003043293.1,2.63766728524781,-1.42079129880416,0.986463376917335,-1.44028793369307,0.149785953775136,0.945397933148064,araA,ECB_00064,b0062,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
63,YP_003043294.1,1.31974136853577,-0.469952641424096,1.07860070928135,-0.435705852388338,0.66305015905193,0.945547841445913,araB,ECB_00065,b0063,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
64,YP_003043295.1,0.827150541822023,-1.31300700981045,1.1074035032808,-1.1856626838551,0.235755536760102,0.945397933148064,araC,ECB_00066,b0064,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
65,YP_003043296.1,0.104380482300227,-0.299033832252628,0.882316667754591,-0.338918942802746,0.734670793823416,0.947641667293963,yabI,ECB_00067,b0065,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
66,YP_003043297.1,0.377644553131215,0.123192193063033,1.03431341786251,0.119105283694007,0.905191944761856,0.97505565429695,thiQ,ECB_00068,b0066,1,protein,Sta,Mg_mM_Levels,baseMglowMg
67,YP_003043298.1,0.370086302167269,0.0995758499428499,1.03110771287787,0.0965717244660393,0.92306651212101,0.97505565429695,thiP,ECB_00069,b0067,1,protein,Sta,Mg_mM_Levels,baseMglowMg
68,YP_003043299.1,1.12380994729101,-1.64797556549224,1.11746875087658,-1.47473973137907,0.140282529920983,0.945397933148064,tbpA,ECB_00070,b0068,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
69,YP_003043300.1,0.591663918361119,-0.989311172854558,1.07364485869637,-0.921451041134578,0.356814991059535,0.945397933148064,yabN,ECB_00071,b0069,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
70,YP_003043301.1,0.191736082585388,-0.459955877462111,0.904180119492459,-0.508699392462086,0.610962948319206,0.945397933148064,setA,ECB_00072,b0070,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
71,YP_003043302.1,90.8532093276822,-0.832717702447387,0.568281033115211,-1.46532728337348,0.142831646210036,0.945397933148064,leuD,ECB_00073,b0071,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
72,YP_003043303.1,147.876331474705,-0.424972585522277,0.461972038177284,-0.919909757306982,0.357619919545301,0.945397933148064,leuC,ECB_00074,b0072,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
73,YP_003043304.1,118.326746938879,-0.62743059175357,0.565127918508108,-1.11024525811773,0.266893355144594,0.945397933148064,leuB,ECB_00075,b0073,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
74,YP_003043305.1,151.95785926894,-0.485118461233631,0.500334183373089,-0.969588881501401,0.332251457183655,0.945397933148064,leuA,ECB_00076,b0074,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
75,YP_003043306.1,0,NA,NA,NA,NA,NA,leuL,ECB_00077,b0075,NA,protein,Sta,Mg_mM_Levels,baseMglowMg
76,YP_003043307.1,1.02114514643478,-0.866764467334635,1.10607386828497,-0.783640670110577,0.433250984637184,0.945397933148064,leuO,ECB_00078,b0076,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
77,YP_003043308.1,73.044589347728,-0.508022327796127,0.570948878672324,-0.889786015479135,0.373580797031673,0.945397933148064,ilvI,ECB_00079,b0077,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
78,YP_003043309.1,21.6507173301126,-0.222864112068861,0.508025796587082,-0.438686605219779,0.66088863409044,0.945547841445913,ilvH,ECB_00080,b0078,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
79,YP_003043310.1,11.98722180258,-0.284600243111043,0.679464496754227,-0.418859623233541,0.675318727182613,0.945547841445913,fruR,ECB_00081,b0080,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
80,YP_003043311.1,7.52327025441198,-0.575665098984636,0.656728825644726,-0.876564384728341,0.380723290991736,0.945397933148064,yabB,ECB_00082,b0081,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
81,YP_003043312.1,30.4462724358547,-0.347122471415002,0.536370164545499,-0.647169612256753,0.517522176000956,0.945397933148064,mraW,ECB_00083,b0082,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
82,YP_003043313.1,0.224474107951243,0.303587477934504,0.955429596750099,0.31774971067168,0.750674800143944,0.947641667293963,ftsL,ECB_00084,b0083,1,protein,Sta,Mg_mM_Levels,baseMglowMg
83,YP_003043314.1,1.37701945270212,-1.85489490194411,1.1161383343898,-1.66188620603035,0.0965355929623759,0.945397933148064,ftsI,ECB_00085,b0084,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
84,YP_003043315.1,22.2483688224604,0.389532964159475,1.05098337985872,0.370636654798329,0.710908176948078,0.945547841445913,murE,ECB_00086,b0085,1,protein,Sta,Mg_mM_Levels,baseMglowMg
85,YP_003043316.1,12.1453406583628,-0.629865892467265,0.671571144831062,-0.937898981091143,0.348296326870513,0.945397933148064,murF,ECB_00087,b0086,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
86,YP_003043317.1,0.321438825700293,-0.585914802576285,0.964815524830833,-0.607281690123112,0.543663987366986,0.945397933148064,mraY,ECB_00088,b0087,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
87,YP_003043318.1,28.5842064057275,-0.451786161227186,0.568240247239398,-0.795061883458688,0.426577505552454,0.945397933148064,murD,ECB_00089,b0088,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
88,YP_003043319.1,0.518238137031623,0.966833915632119,1.08403202298224,0.891886858630155,0.372453579093678,0.945397933148064,ftsW,ECB_00090,b0089,1,protein,Sta,Mg_mM_Levels,baseMglowMg
89,YP_003043320.1,16.6038359911133,-0.45333469272252,0.595074167851912,-0.761812085305197,0.446172166394749,0.945397933148064,murG,ECB_00091,b0090,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
90,YP_003043321.1,32.1308757592861,-1.01288587955241,0.594786535431108,-1.7029401629246,0.0885792669118415,0.945397933148064,murC,ECB_00092,b0091,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
91,YP_003043322.1,21.4363440944998,-0.00854611758922239,0.52791132727155,-0.0161885474846544,0.987083972051206,0.995549048989462,ddl,ECB_00093,b0092,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
92,YP_003043323.1,0.423409923466889,-0.899334307378341,1.05948657704213,-0.848839736968731,0.395970475470599,0.945397933148064,ftsQ,ECB_00094,b0093,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
93,YP_003043324.1,25.7514344023759,-1.29714368455243,0.648470083460907,-2.00031384274434,0.0454663851844148,0.945397933148064,ftsA,ECB_00095,b0094,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
94,YP_003043325.1,108.649636556874,-0.229093918444669,0.490863928981789,-0.466715733054339,0.640703271923646,0.945397933148064,ftsZ,ECB_00096,b0095,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
95,YP_003043326.1,11.9718547727054,-0.551763074762434,0.768102948552121,-0.71834521114977,0.472544459958877,0.945397933148064,lpxC,ECB_00097,b0096,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
96,YP_003043327.1,0.0750540456180871,-0.190160889581479,0.880475426557809,-0.215975237747301,0.829007049468941,0.947641667293963,yacA,ECB_00098,b0097,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
97,YP_003043328.1,181.335797596328,-0.611516381093675,0.533237016160629,-1.14680032060915,0.251464156685317,0.945397933148064,secA,ECB_00099,b0098,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
98,YP_003043329.1,1.17443006246482,-0.453097326365377,1.09016193464524,-0.415623873817265,0.677685254251437,0.945547841445913,mutT,ECB_00100,b0099,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
99,YP_003043330.1,12.8471142622131,-1.17515434887335,0.700034895642402,-1.67870824181549,0.0932089189027803,0.945397933148064,yacG,ECB_00101,b0101,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
100,YP_003043331.1,13.6745250208147,-0.0210923259551648,0.616129042407792,-0.0342336174784708,0.972690859372605,0.992538077113567,yacF,ECB_00102,b0102,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
101,YP_003043332.1,4.50636517177962,-1.05339920967482,0.95287348944123,-1.10549744677285,0.268944100133783,0.945397933148064,coaE,ECB_00103,b0103,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
102,YP_003043333.1,16.3541801134311,-0.152929859520898,0.545621621285988,-0.280285556060726,0.779258431446271,0.947641667293963,guaC,ECB_00104,b0104,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
103,YP_003043334.1,0.122808953921337,-0.361217743056068,0.885289179295558,-0.408022318022114,0.683257289896664,0.945547841445913,hofC,ECB_00105,b0106,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
104,YP_003043335.1,0.538445181297082,-1.12714522889664,1.0934677085832,-1.03079882473811,0.302635169521336,0.945397933148064,hofB,ECB_00106,b0107,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
105,YP_003043336.1,0.100944595407036,0.732884064260814,0.894680216476163,0.81915756128753,0.412696524357445,0.945397933148064,ppdD,ECB_00107,b0108,1,protein,Sta,Mg_mM_Levels,baseMglowMg
106,YP_003043337.1,14.2620387302184,-0.141834340391433,0.716370603147585,-0.197990174035956,0.84305275153999,0.949936785097248,nadC,ECB_00108,b0109,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
107,YP_003043338.1,1.36525395460221,-1.84434675704998,1.11612082885468,-1.65246155198319,0.0984404967540693,0.945397933148064,ampD,ECB_00109,b0110,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
108,YP_003043339.1,2.48531094740909,0.366098369854844,0.989455762829563,0.369999734811697,0.711382687989829,0.945547841445913,ampE,ECB_00110,b0111,1,protein,Sta,Mg_mM_Levels,baseMglowMg
109,YP_003043340.1,4.04838047300602,-0.46207035730693,0.857449836778605,-0.538889084220839,0.589963389635025,0.945397933148064,aroP,ECB_00111,b0112,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
110,YP_003043341.1,6.1103910069575,-0.515417291854571,0.795506532118945,-0.647910822908874,0.517042630235864,0.945397933148064,pdhR,ECB_00112,b0113,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
111,YP_003043342.1,333.155487259624,-0.264345767820061,0.505891994931614,-0.522534000277658,0.601298579840232,0.945397933148064,aceE,ECB_00113,b0114,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
112,YP_003043343.1,179.66102182118,-0.488950275937366,0.503623219908878,-0.970865235375432,0.331615391949752,0.945397933148064,aceF,ECB_00114,b0115,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
113,YP_003043344.1,254.852658674934,-0.360991323707043,0.526764255074797,-0.685299581794487,0.493154895645732,0.945397933148064,lpdA,ECB_00115,b0116,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
114,YP_003043345.1,1.13577290748919,-0.676025975195082,1.11669531913855,-0.605380862271893,0.544925963997781,0.945397933148064,yacH,ECB_00116,b0117,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
115,YP_003043346.1,207.938469019518,-0.147973871743368,0.481362131312069,-0.307406549285522,0.758533943772276,0.947641667293963,acnB,ECB_00117,b0118,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
116,YP_003043347.1,4.32165937312413,-0.821915466945322,0.831793035081322,-0.988124968929279,0.323091448634312,0.945397933148064,yacL,ECB_00118,b0119,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
117,YP_003043348.1,40.5337943797204,-1.16893594365467,0.583599518942235,-2.00297619465717,0.045179843696902,0.945397933148064,speD,ECB_00119,b0120,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
118,YP_003043349.1,23.2993530881718,-0.271821725421878,0.61085995757221,-0.444982065123732,0.65633271515759,0.945547841445913,speE,ECB_00120,b0121,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
119,YP_003043350.1,0.580383047283875,0.284199218545946,1.11746412499655,0.254325138667717,0.799244380288496,0.947641667293963,yacC,ECB_00121,b0122,1,protein,Sta,Mg_mM_Levels,baseMglowMg
120,YP_003043351.1,18.2355124073039,-0.230123183217024,0.737884790850468,-0.31186871727196,0.755140297605383,0.947641667293963,cueO,ECB_00122,b0123,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
121,YP_003043352.1,49.8887316707081,-0.892759844407402,0.605735237297826,-1.47384498942143,0.14052333193223,0.945397933148064,gcd,ECB_00123,b0124,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
122,YP_003043353.1,34.3380943699253,-0.156340390238278,0.521884544268906,-0.29956892181448,0.764505992809569,0.947641667293963,hpt,ECB_00124,b0125,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
123,YP_003043354.1,61.2906364726789,-0.290073314689873,0.511906476181219,-0.566652949682912,0.570949993006221,0.945397933148064,yadF,ECB_00125,b0126,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
124,YP_003043355.1,10.2085191406852,-0.0187728822314124,0.68248639656628,-0.0275066028068286,0.978055673563017,0.993166627012336,yadG,ECB_00126,b0127,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
125,YP_003043356.1,0,NA,NA,NA,NA,NA,yadH,ECB_00127,b0128,NA,protein,Sta,Mg_mM_Levels,baseMglowMg
126,YP_003043357.1,0.181533408524753,-0.46642389784366,0.90770738350746,-0.513848302127232,0.607358054434329,0.945397933148064,yadI,ECB_00128,b0129,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
127,YP_003043358.1,0.495461512661098,-0.786094976687533,1.03122042613936,-0.762295777664606,0.445883493374547,0.945397933148064,yadE,ECB_00129,b0130,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
128,YP_003043359.1,25.6271686930721,-0.725396771865298,0.538579424714205,-1.34687056092094,0.178021924364841,0.945397933148064,panD,ECB_00130,b0131,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
129,YP_003043360.1,1.26114402768165,-1.89696126200831,1.1149045021188,-1.70145627576467,0.088857341620989,0.945397933148064,yadD,ECB_00131,b0132,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
130,YP_003043361.1,44.1948722236603,-0.236568421346695,0.492176559428294,-0.480657635588112,0.630759845177344,0.945397933148064,panC,ECB_00132,b0133,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
131,YP_003043362.1,22.5822257161737,-0.0674840180356629,0.611476869284363,-0.110362339812857,0.912122019112861,0.97505565429695,panB,ECB_00133,b0134,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
132,YP_003043363.1,0.264789391223181,-0.518484863725621,0.933833431887834,-0.555221997864708,0.578742824246222,0.945397933148064,yadC,ECB_00134,b0135,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
133,YP_003043364.1,0.020813995674607,-0.084261879448098,0.879598794001959,-0.095795810570325,0.923682744738983,0.97505565429695,yadK,ECB_00135,b0136,-1,protein,Sta,Mg_mM_Levels,baseMglowMg
134,YP_003043365.1,0,NA,NA,NA,NA,NA,yadL,ECB_00136,b0137,NA,protein,Sta,Mg_mM_Levels,baseMglowMg
