sampleNum,dataSet,experiment,growthTime_hr,harvestDate,cellTotal,cellsPerTube,batchNumber,carbonSource,Mg_mM,Na_mM,growthPhase,Mg_mM_Levels,Na_mM_Levels,uniqueCondition,uniqueCondition02,doublingTimeMinutes,doublingTimeMinutes.95m,doublingTimeMinutes_95p,rSquared,sizeFactor
74,MURI_074,NaCl_stress,29,2013-11-22,3.9e+10,3.9e+09,14,glucose,0.8,100,stationary,baseMg,highNa,unique_condition_26,unique_condition_12,66.03566192,57.17392907,78.14834651,0.926509335,0.49590668747101
75,MURI_075,NaCl_stress,29,2013-11-22,4.2e+10,4.2e+09,14,glucose,0.8,200,stationary,baseMg,highNa,unique_condition_27,unique_condition_12,71.7909528,60.80324561,87.62573034,0.875937904,0.564728823784153
76,MURI_076,NaCl_stress,29,2013-11-22,3.6e+10,3.6e+09,14,glucose,0.8,300,stationary,baseMg,highNa,unique_condition_28,unique_condition_12,94.55206746,80.49309685,114.5614333,0.859135365,0.906746705633852
81,MURI_081,NaCl_stress,29,2013-11-15,4.1e+10,4.1e+09,15,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,62.59630672,52.6876373,77.09516308,0.9256599,0.930112277810815
82,MURI_082,NaCl_stress,29,2013-11-15,4e+10,4e+09,15,glucose,0.8,100,stationary,baseMg,highNa,unique_condition_26,unique_condition_12,66.03566192,57.17392907,78.14834651,0.926509335,0.75058236116253
83,MURI_083,NaCl_stress,29,2013-11-15,3.5e+10,3.5e+09,15,glucose,0.8,200,stationary,baseMg,highNa,unique_condition_27,unique_condition_12,71.7909528,60.80324561,87.62573034,0.875937904,0.494634897849865
84,MURI_084,NaCl_stress,29,2013-11-15,3.3e+10,3.3e+09,15,glucose,0.8,300,stationary,baseMg,highNa,unique_condition_28,unique_condition_12,94.55206746,80.49309685,114.5614333,0.859135365,18.8852243282926
86,MURI_086,lactate_growth,29,2013-10-11,1.2e+10,1.2e+09,16,lactate,0.8,5,stationary,baseMg,baseNa,unique_condition_34,unique_condition_16,100.4307315,92.47869035,109.8789863,0.96177919,5.00747361390801
88,MURI_088,lactate_growth,29,2013-10-17,1.1e+10,1.1e+09,17,lactate,0.8,5,stationary,baseMg,baseNa,unique_condition_34,unique_condition_16,100.4307315,92.47869035,109.8789863,0.96177919,1.39571396643583
90,MURI_090,lactate_growth,29,2013-10-19,NA,NA,18,lactate,0.8,5,stationary,baseMg,baseNa,unique_condition_34,unique_condition_16,100.4307315,92.47869035,109.8789863,0.96177919,0.867616094483365
92,MURI_092,gluconate_growth,27,2013-10-11,1.7e+10,1.7e+09,19,gluconate,0.8,5,stationary,baseMg,baseNa,unique_condition_19,unique_condition_10,62.72714551,59.92653397,65.80235831,0.993396867,1.31000472844828
94,MURI_094,gluconate_growth,27,2013-10-17,1.7e+10,1.7e+09,20,gluconate,0.8,5,stationary,baseMg,baseNa,unique_condition_19,unique_condition_10,62.72714551,59.92653397,65.80235831,0.993396867,1.49193908601348
96,MURI_096,gluconate_growth,27,2013-10-19,NA,NA,21,gluconate,0.8,5,stationary,baseMg,baseNa,unique_condition_19,unique_condition_10,62.72714551,59.92653397,65.80235831,0.993396867,0.852156723504303
102,MURI_102,glucose_time_course,24,2013-11-06,3.8e+10,3.8e+09,7,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.860281041635395
103,MURI_103,glucose_time_course,48,2013-11-07,3.4e+10,3.4e+09,7,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,53.67995457,49.10029844,59.20179166,0.98493046,0.673428137213476
112,MURI_112,MgSO4_stress_high,28,2013-12-12,3.9e+10,3.9e+09,22,glucose,0.08,5,stationary,lowMg,baseNa,unique_condition_24,unique_condition_14,62.16562822,56.5029441,69.08975323,0.970338997,0.810673789014373
113,MURI_113,MgSO4_stress_high,28,2013-12-12,4.1e+10,4.1e+09,22,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,63.60809667,56.92589362,72.06771046,0.959752519,1.92412871475805
114,MURI_114,MgSO4_stress_high,28,2013-12-12,4.4e+10,4.4e+09,22,glucose,8,5,stationary,highMg,baseNa,unique_condition_29,unique_condition_13,62.36489043,58.11110352,67.29062701,0.983953962,0.758175719332478
115,MURI_115,MgSO4_stress_high,28,2013-12-12,4.2e+10,4.2e+09,22,glucose,50,5,stationary,highMg,baseNa,unique_condition_30,unique_condition_13,56.26617627,51.52141871,61.97349608,0.97901149,0.805473083423641
116,MURI_116,MgSO4_stress_high,28,2013-12-12,4.4e+10,4.4e+09,22,glucose,200,5,stationary,highMg,baseNa,unique_condition_31,unique_condition_13,54.49592511,50.42775732,59.27807632,0.98381498,1.36234747739355
117,MURI_117,MgSO4_stress_high,28,2013-12-12,3.3e+10,3.3e+09,22,glucose,400,5,stationary,highMg,baseNa,unique_condition_32,unique_condition_13,82.91705779,77.89733837,88.62828121,0.981270804,2.17049635200819
124,MURI_124,MgSO4_stress_high,28,2014-01-16,3.4e+10,3.4e+09,23,glucose,0.08,5,stationary,lowMg,baseNa,unique_condition_24,unique_condition_14,62.16562822,56.5029441,69.08975323,0.970338997,0.670726380878004
125,MURI_125,MgSO4_stress_high,28,2014-01-16,3.8e+10,3.8e+09,23,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,63.60809667,56.92589362,72.06771046,0.959752519,0.768068160717454
126,MURI_126,MgSO4_stress_high,28,2014-01-16,4e+10,4e+09,23,glucose,8,5,stationary,highMg,baseNa,unique_condition_29,unique_condition_13,62.36489043,58.11110352,67.29062701,0.983953962,0.867616094483365
127,MURI_127,MgSO4_stress_high,28,2014-01-16,4.2e+10,4.2e+09,23,glucose,50,5,stationary,highMg,baseNa,unique_condition_30,unique_condition_13,56.26617627,51.52141871,61.97349608,0.97901149,0.989057968136073
128,MURI_128,MgSO4_stress_high,28,2014-01-16,4.3e+10,4.3e+09,23,glucose,200,5,stationary,highMg,baseNa,unique_condition_31,unique_condition_13,54.49592511,50.42775732,59.27807632,0.98381498,1.37260708329089
129,MURI_129,MgSO4_stress_high,28,2014-01-16,3.3e+10,3.3e+09,23,glucose,400,5,stationary,highMg,baseNa,unique_condition_32,unique_condition_13,82.91705779,77.89733837,88.62828121,0.981270804,3.05857196961269
136,MURI_136,MgSO4_stress_high,28,2014-01-31,3.7e+10,3.7e+09,24,glucose,0.08,5,stationary,lowMg,baseNa,unique_condition_24,unique_condition_14,62.16562822,56.5029441,69.08975323,0.970338997,0.943127647667984
137,MURI_137,MgSO4_stress_high,28,2014-01-31,4e+10,4e+09,24,glucose,0.8,5,stationary,baseMg,baseNa,unique_condition_25,unique_condition_11,63.60809667,56.92589362,72.06771046,0.959752519,1
138,MURI_138,MgSO4_stress_high,28,2014-01-31,4e+10,4e+09,24,glucose,8,5,stationary,highMg,baseNa,unique_condition_29,unique_condition_13,62.36489043,58.11110352,67.29062701,0.983953962,0.54367152926164
139,MURI_139,MgSO4_stress_high,28,2014-01-31,4.1e+10,4.1e+09,24,glucose,50,5,stationary,highMg,baseNa,unique_condition_30,unique_condition_13,56.26617627,51.52141871,61.97349608,0.97901149,0.662287882568354
140,MURI_140,MgSO4_stress_high,28,2014-01-31,4.3e+10,4.3e+09,24,glucose,200,5,stationary,highMg,baseNa,unique_condition_31,unique_condition_13,54.49592511,50.42775732,59.27807632,0.98381498,4.01452337689488
141,MURI_141,MgSO4_stress_high,28,2014-01-31,2.9e+10,2.9e+09,24,glucose,400,5,stationary,highMg,baseNa,unique_condition_32,unique_condition_13,82.91705779,77.89733837,88.62828121,0.981270804,5.10971493266948
147,MURI_147,MgSO4_stress_low,26,2014-06-18,NA,NA,25,glucose,0.005,5,stationary,lowMg,baseNa,unique_condition_20,unique_condition_14,69.19412053,65.29845183,73.58410671,0.988384832,0.792463965745969
148,MURI_148,MgSO4_stress_low,26,2014-06-18,NA,NA,25,glucose,0.01,5,stationary,lowMg,baseNa,unique_condition_21,unique_condition_14,64.32310473,60.79379548,68.28744883,0.98814319,0.69870927642176
149,MURI_149,MgSO4_stress_low,26,2014-06-18,NA,NA,25,glucose,0.02,5,stationary,lowMg,baseNa,unique_condition_22,unique_condition_14,62.77391883,59.65820042,66.2330145,0.990382414,0.747998371361746
150,MURI_150,MgSO4_stress_low,26,2014-06-18,NA,NA,25,glucose,0.04,5,stationary,lowMg,baseNa,unique_condition_23,unique_condition_14,60.35450581,56.57780956,64.67147228,0.984383516,0.70473995753629
151,MURI_151,MgSO4_stress_low,26,2014-06-18,NA,NA,25,glucose,0.08,5,stationary,lowMg,baseNa,unique_condition_24,unique_condition_14,58.99414607,55.43306824,63.0441689,0.985519703,0.698300404699574
157,MURI_157,MgSO4_stress_low,26,2014-06-25,NA,NA,26,glucose,0.005,5,stationary,lowMg,baseNa,unique_condition_20,unique_condition_14,69.19412053,65.29845183,73.58410671,0.988384832,0.879941470199653
158,MURI_158,MgSO4_stress_low,26,2014-06-25,NA,NA,26,glucose,0.01,5,stationary,lowMg,baseNa,unique_condition_21,unique_condition_14,64.32310473,60.79379548,68.28744883,0.98814319,0.740502870706215
159,MURI_159,MgSO4_stress_low,26,2014-06-25,NA,NA,26,glucose,0.02,5,stationary,lowMg,baseNa,unique_condition_22,unique_condition_14,62.77391883,59.65820042,66.2330145,0.990382414,0.847518001957089
160,MURI_160,MgSO4_stress_low,26,2014-06-25,NA,NA,26,glucose,0.04,5,stationary,lowMg,baseNa,unique_condition_23,unique_condition_14,60.35450581,56.57780956,64.67147228,0.984383516,0.905723664263907
161,MURI_161,MgSO4_stress_low,26,2014-06-25,NA,NA,26,glucose,0.08,5,stationary,lowMg,baseNa,unique_condition_24,unique_condition_14,58.99414607,55.43306824,63.0441689,0.985519703,0.891467720155054
167,MURI_167,MgSO4_stress_low,26,2014-06-29,NA,NA,27,glucose,0.005,5,stationary,lowMg,baseNa,unique_condition_20,unique_condition_14,69.19412053,65.29845183,73.58410671,0.988384832,0.819456814992036
168,MURI_168,MgSO4_stress_low,26,2014-06-29,NA,NA,27,glucose,0.01,5,stationary,lowMg,baseNa,unique_condition_21,unique_condition_14,64.32310473,60.79379548,68.28744883,0.98814319,0.841193546970941
169,MURI_169,MgSO4_stress_low,26,2014-06-29,NA,NA,27,glucose,0.02,5,stationary,lowMg,baseNa,unique_condition_22,unique_condition_14,62.77391883,59.65820042,66.2330145,0.990382414,0.912505970323259
170,MURI_170,MgSO4_stress_low,26,2014-06-29,NA,NA,27,glucose,0.04,5,stationary,lowMg,baseNa,unique_condition_23,unique_condition_14,60.35450581,56.57780956,64.67147228,0.984383516,0.898232305639808
171,MURI_171,MgSO4_stress_low,26,2014-06-29,NA,NA,27,glucose,0.08,5,stationary,lowMg,baseNa,unique_condition_24,unique_condition_14,58.99414607,55.43306824,63.0441689,0.985519703,0.572889243441542
