id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00025,0.0137113466683053,0.0113820419076996,0.450612087561077,0.0252590692125117,0.979848321542123,NA,ECB_00025,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00026,3.88232946226911,-0.668920065067392,0.515806740263015,-1.29684242731358,0.194685409148189,0.49513006465762,ECB_00026,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00027,775.64287924131,-0.614420612404365,0.547448007347187,-1.12233601028473,0.261719600648834,0.558924067060697,rpsT,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00028,1.41212774300069,1.06503998071665,0.570262514302712,1.86763105412764,0.0618135147922691,0.291820155359407,yaaY,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00029,93.8122707460214,-0.0691321943609921,0.365881576826523,-0.188946912715887,0.850134424712452,0.946731274154664,ribF,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00030,784.747061433429,-0.298528173803489,0.466096023048515,-0.640486421340729,0.52185641417187,0.766018974683091,ileS,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00031,156.764094048565,-0.554666159425562,0.421154852640765,-1.31701239092377,0.187834471192212,0.489313385178317,lspA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00032,25.6136400877292,-0.249105945744871,0.525953927615496,-0.473626933207318,0.635765965806396,0.836557754795656,fkpB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00033,132.820279192563,-0.16439530238311,0.484285341479308,-0.339459587773077,0.734263535871132,0.893417789897958,ispH,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00034,13.971923838819,-0.380868101487381,0.430925930272503,-0.88383658241808,0.376784435302445,0.664810547140449,rihC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00035,50.7103703746979,-0.724829944100364,0.399119691659906,-1.81607161772915,0.0693593868277785,0.307138760480769,dapB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00036,172.112743170378,-0.0500580801768825,0.605011429769254,-0.0827390652701789,0.934059021755134,0.970994800393182,carA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00037,816.114283878547,-0.168287687959697,0.609479656995055,-0.276116989350249,0.782458212118408,0.920560387168205,carB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00038,3.96357188983299,-0.299880836656119,0.510456473641575,-0.587475822408092,0.55688418374997,0.788039673214041,caiF,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00039,1.41656536108406,-0.0149853615203883,0.610830583268465,-0.0245327623253634,0.980427651017109,0.991046959449463,caiE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00040,0.676424707203818,0.465126143704699,0.700782969326827,0.663723526488522,0.506867278823606,NA,caiD,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00041,1.31167083780097,1.38640141774504,0.527352772421936,2.62898289389438,0.00856406687429965,0.100850894986712,caiC,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00042,0.678404056145977,-0.612831818217929,0.696265909727674,-0.880169213594878,0.378767648645769,NA,caiB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00043,15.2729782084963,-0.0501468639432467,0.340180892860375,-0.147412347359054,0.88280656020847,0.954506004151729,caiA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00044,3.09120753305028,0.480231825408917,0.649707375466184,0.739150952479701,0.459815339983429,0.725352410571401,caiT,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00045,1.40006931535203,-0.144407323913448,0.650515589736612,-0.221989028690177,0.824322424104475,0.936741433540945,fixA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00046,0.531173686125336,0.864034050370281,0.677949397418775,1.27448162600336,0.202492780328264,NA,fixB,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00047,0.523835438663783,-0.119291777154699,0.705851537877943,-0.169004062119544,0.865793446253392,NA,fixC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00048,0.35148558000088,-0.323462792777311,0.711153275248104,-0.454842583217328,0.649222492363233,NA,fixX,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00049,1.13251013595603,-0.651764827814791,0.644334164931646,-1.0115323124049,0.311761723885315,0.608356163213694,yaaU,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00050,3.11205912247291,0.790302041582195,0.447311392665176,1.76678272572806,0.077264622762426,0.321190241394361,yabF,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00051,14.4203798360339,0.0782609798800102,0.298178652411729,0.262463389806814,0.792964206940768,0.92488527186977,kefC,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00052,27.6283501949413,0.730069276176781,0.392397848090345,1.86053333301841,0.0628101070039156,0.291902749612211,folA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00053,24.0494037640191,-0.206168081716153,0.475887247485894,-0.433228843187827,0.664848526655801,0.852189967543816,apaH,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00054,10.8108275811488,-0.442403591274776,0.386766931824968,-1.14385061097981,0.252685596432825,0.551223667325504,apaG,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00055,58.3356288064036,-0.549935897471363,0.400267786063725,-1.37391995213876,0.169466534722877,0.464662309611043,ksgA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00056,100.63821683758,-0.54682058986572,0.428019271027229,-1.27756067747458,0.201404372966939,0.499302499804502,pdxA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00057,405.65065880664,-0.564715356762255,0.403990499276548,-1.39784316159298,0.162160169979779,0.456188463679633,surA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00058,424.894913604485,-0.134663320011308,0.322995513415747,-0.41692009460817,0.676736854935592,0.856829083545966,imp,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00059,25.0077249629058,-0.409218992676402,0.300461460691558,-1.36196832610253,0.173207881277903,0.468539870152472,djlA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00060,15.5014276915856,-0.658483005783619,0.345065472838653,-1.90828424636827,0.0563544880042596,0.27680434699987,rluA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00061,59.6685610733232,-0.107282659104472,0.468531133093605,-0.228976585602987,0.818887114675474,0.934613938157457,hepA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00062,19.1019274091709,-0.563729310081693,0.270862727242605,-2.08123618860551,0.0374122926669784,0.225622113935105,polB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00063,0.908118152387921,-0.831645642783612,0.711612613835271,-1.16867748914879,0.242533594844064,0.543358007586696,araD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00064,10.8088138381285,0.0420938205866341,0.600564808184196,0.0700903882695099,0.944121716938203,0.977140125779078,araA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00065,5.26376457636414,0.567437771744547,0.587126790067705,0.96646547448314,0.333811315059955,0.632547024933406,araB,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00066,16.1738267120876,0.0435495588542455,0.495596570026629,0.0878730029384697,0.929977614114757,0.96899431170586,araC,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00067,55.7067859966426,-0.435809970397446,0.362274006052457,-1.20298437954817,0.228982365328603,0.527674951917051,yabI,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00068,1.54235296629477,-0.793599315555255,0.639022989540273,-1.24189478085317,0.214275385996755,0.512828703308366,yabJ,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00069,1.27398576578671,-0.757884342372755,0.653054409107028,-1.16052251053487,0.245836134180441,0.546579088085519,thiP,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00070,2.03847812390016,0.965742609076163,0.555372101111643,1.7389109160203,0.0820504338175909,0.328994878943169,tbpA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00071,21.543903244611,-0.233836200575893,0.303514737862304,-0.770427829049863,0.441046150785779,0.71049241049043,yabN,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00072,30.4515467551962,0.11804938004766,0.242632540827561,0.486535646228745,0.62658743826249,0.831219227801662,setA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00073,522.530722601278,-1.16346062134632,0.433463587369186,-2.68410232196825,0.00727248448934238,0.0927140708608474,leuD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00074,334.492657887375,-0.944183945639641,0.487548209612758,-1.93659606788337,0.0527947390078694,0.267049811268803,leuC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00075,294.96427681755,-0.554490582546565,0.529043981525456,-1.04809921652966,0.294592897238533,0.590609712884771,leuB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00076,149.930224693872,0.384294201583082,0.450647932776413,0.852759268672266,0.393792815794915,0.679789729859835,leuA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00077,322.229221274087,0.544914507958143,0.367856240294858,1.48132462703735,0.138520089033988,0.422459483217617,leuL,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00078,2.9178589416565,0.392404210815267,0.462297884369021,0.848812473695071,0.395985648148108,0.681833221649856,leuO,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00079,164.110360617934,-0.915699250103014,0.344450802913552,-2.65843261899096,0.00785050470748798,0.0969267723630979,ilvI,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00080,261.814051300709,-0.990529122509714,0.574910314505412,-1.72292807681117,0.0849015322602523,0.334005558959417,ilvH,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00081,228.052996323382,-0.0767702542892885,0.226559007977943,-0.338853241698351,0.734720290349671,0.893682256068857,fruR,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00082,99.5171979124486,-0.112644339340097,0.270258960083058,-0.416801497739347,0.676823606831222,0.856829083545966,yabB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00083,142.616087772643,-0.317422776136263,0.283849360118489,-1.11827899137683,0.263447856668371,0.560051736300131,mraW,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00084,70.5164448127184,-0.624749737637879,0.253351004367175,-2.46594537565932,0.0136652171914092,0.133539936585158,ftsL,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00085,566.264876700788,-0.39542598761065,0.335607657557409,-1.17823887121232,0.238701389991689,0.539127792179468,ftsI,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00086,252.282329794897,-0.500701829705921,0.33464413621847,-1.49622173382127,0.134595882701317,0.417137124506707,murE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00087,90.3291912616506,-0.525046683891609,0.425579024713519,-1.23372312403095,0.217306094156733,0.514127936244673,murF,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00088,139.48848519577,-0.510170414921891,0.373851115184481,-1.3646352630783,0.172367715772217,0.468539870152472,mraY,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00089,182.704310406015,-0.731389583821002,0.384145913329901,-1.90393691157894,0.0569184011233876,0.278474955954923,murD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00090,61.9225746720804,-0.622726785206253,0.414557619294984,-1.50214772620822,0.133058961477686,0.416189674249768,ftsW,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00091,101.0797346578,-0.392259295909589,0.373242531176528,-1.05095015477769,0.293281483429523,0.589838596216576,murG,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00092,233.481166067273,-0.534048048895643,0.427899738595751,-1.24806818215931,0.212006089143464,0.510706502064735,murC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00093,225.107575996305,-0.400114421837642,0.339831422574933,-1.1773908922428,0.239039523410067,0.539500931614136,ddl,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00094,93.8453783930655,-0.591388103266536,0.311615981005167,-1.8978105723555,0.0577210400063663,0.280183792790748,ftsQ,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00095,467.617742548901,-0.749193036089989,0.347780231200358,-2.15421398020284,0.0312233950047932,0.210063297382693,ftsA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00096,807.415618218429,-0.704491471168548,0.298882665065477,-2.35708374393079,0.0184190925374904,0.154275195050279,ftsZ,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00097,2184.64576143624,-0.071374759905863,0.292255176322134,-0.244220686880807,0.807059906246789,0.929722341632817,lpxC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00098,42.3457997671145,-0.316062381114065,0.392418908697471,-0.805420875775708,0.420576849099761,0.701163486439534,yacA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00099,2136.72667751455,-1.20786777543065,0.484604728902904,-2.4924803729529,0.0126854341323869,0.127297649505915,secA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00100,13.1367336371611,-1.57127401682864,0.517416573582284,-3.03676785215842,0.00239129545125239,0.0435449069245131,mutT,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00101,7.68064446900525,-0.637436619475358,0.387533256759678,-1.64485655968013,0.0999993950637639,0.355860573663518,yacG,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00102,19.136517811796,0.0711569377231996,0.339854183330955,0.209374906101733,0.834155580659425,0.94018803822513,yacF,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00103,8.14060987747463,0.0349637599985294,0.336016507016621,0.104053697566709,0.917126735308307,0.964320698380436,coaE,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00104,66.2685269381678,-0.418783262597377,0.327748612649688,-1.27775754475882,0.201334928175858,0.499302499804502,guaC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00105,2.24658176103068,0.0632181529098089,0.483024768493586,0.130879733366403,0.895870447191431,0.958265985537748,hofC,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00106,4.80710675827873,-0.577567649334094,0.465651273267544,-1.24034375613582,0.214848274596293,0.512828703308366,hofB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00107,0.289772899278063,0.3162589122879,0.712965843448728,0.443582136779661,0.657344723021713,NA,ppdD,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00108,60.2550773149867,-0.305599511909932,0.267991727880124,-1.14033188385065,0.254148059298554,0.552414908734987,nadC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00109,30.4950053656042,-0.647653300744617,0.270011767034651,-2.39861139333792,0.0164573699685515,0.146623775877334,ampD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00110,34.0585498103126,-0.655031209998956,0.307403786433794,-2.1308495174962,0.0331015414247153,0.21354947780172,ampE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00111,468.91835075826,-0.558813957564945,0.425690561131228,-1.3127233925036,0.189276172178406,0.490385741804611,aroP,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00112,66.0944008592783,-0.105071760267843,0.551932167676063,-0.190370785435921,NA,NA,pdhR,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00113,4580.6328583344,-0.670137702979122,0.470518162087349,-1.42425469828031,0.154372756138868,0.445976387226008,aceE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00114,1324.39385283444,-0.649276245307155,0.444188575201481,-1.46171306862777,0.143819854510512,0.432710963473369,aceF,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00115,1796.89413620325,-0.25933647689882,0.269893785324022,-0.960883469722997,0.336610763182139,0.634944018301491,lpdA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00116,4.06366313108806,0.968871970264389,0.524517811846488,1.84716695673998,0.0647229467721155,0.29569064158727,yacH,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00117,2129.86805891787,-0.0973453356855169,0.330862040115058,-0.294217298701491,0.76859186289261,0.914003632376017,acnB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00118,62.4244557406333,-0.288951851863093,0.320299124459055,-0.902131257308605,0.366987146353642,0.656316893196871,yacL,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00119,63.6099347796109,-0.410315561681963,0.505060752652641,-0.812408328160395,0.41655736905716,0.697933175285899,speD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00120,72.3416847024508,-0.379060602309631,0.448164561744651,-0.84580672963965,0.397660570661878,0.683156699044684,speE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00121,36.0275905173716,0.0999658691809433,0.358317550994413,0.278986806265882,0.780254950011695,0.91921073920188,yacC,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00122,433.162868199559,-2.07061380943611,0.580975395290335,-3.56403012282706,0.00036520401696226,0.013060969303116,cueO,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00123,428.38635069362,-0.966038007250116,0.408263990422682,-2.36620919285573,0.0179712866358808,0.154275195050279,gcd,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00124,204.043896284135,-0.0454704676678044,0.393802436758778,-0.115465175995488,0.908076421352163,0.96138663667261,hpt,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00125,161.195774640486,-0.241584214581771,0.394188030878919,-0.612865423749961,0.539965327260311,0.776759370582944,yadF,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00126,45.4501725423402,-0.43039482312792,0.353832432497438,-1.21638036425911,0.22384006041939,0.521731785634361,yadG,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00127,84.5642692839315,-0.427090901465756,0.248818392574648,-1.71647641095352,0.0860748817942641,0.336643999079523,yadH,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00128,31.2973669415619,-0.662856356514967,0.321602284207385,-2.061105872269,0.0392929407209215,0.231722824188309,yadI,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00129,13.4810320183247,-0.596565658733489,0.314989397305115,-1.89392298228891,0.0582352334719624,0.281839520635156,yadE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00130,95.0395800581404,-0.0453916264127302,0.325175197704465,-0.139591293349453,0.888982920165536,0.955260000281504,panD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00131,9.3582534569646,-0.964998768916279,0.415185604523668,-2.32425873730232,0.0201116309044238,0.161594562697487,yadD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00132,84.8582126151964,-0.0951918291594978,0.325929649659523,-0.292062502625761,0.770238835897326,0.914003632376017,panC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00133,33.7882077716916,-0.485153416528429,0.271966855648204,-1.78386963871799,0.07444485043975,0.315940809734179,panB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00134,12.5055461445938,0.823315457365784,0.383139679615933,2.14886502538993,0.0316451009742907,0.210197797040974,yadC,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00135,0.608080132814181,2.07774519234427,0.650477646142423,3.19418385038453,0.00140226782668507,NA,yadK,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00136,0.650719907212379,1.07555628281848,0.669284203983801,1.6070247533356,0.108048938187168,NA,yadL,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00137,0.682270749337758,0.276604995877449,0.686989926003955,0.402633263469218,0.687218035491289,NA,yadM,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00138,0.789331131492023,-0.217089061763905,0.675433387950248,-0.321407063430355,0.747901931017308,NA,htrE,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00139,0.117353248538707,-0.34545362810804,0.623154702714203,-0.554362546897886,0.579330752644007,NA,ecpD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00140,0.604907387579858,-0.306928135543514,0.691338830807695,-0.443961950155364,0.657070093816059,NA,yadN,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00141,1.79298024736152,-0.238647525471244,0.607806128020376,-0.392637577130917,0.694587181404553,0.869188558384703,folK,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00142,82.5228490386687,-0.280878225474058,0.488803266004484,-0.574624281400528,0.565545426652671,0.795409846359786,pcnB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00143,6.75742620323196,0.403264416852355,0.51577583898196,0.781859843703264,0.434296946750207,0.707750509530332,yadB,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00144,532.380832420341,0.645256820811052,0.364869962146933,1.76845695111292,0.0769845428876956,0.320740288615812,dksA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00145,208.271404216706,0.511076689420905,0.537569136123347,0.950718065971028,0.341747514741575,0.638775977805985,sfsA,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00146,4.4967702388194,0.0782535782710087,0.446093184208453,0.175419802501268,0.860749781689518,0.949240453485073,ligT,1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00147,35.1607953596869,-0.138830618118852,0.365665975170111,-0.379665124856822,0.704194011380929,0.875085301093544,hrpB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00148,144.050368906603,-0.763330140184636,0.386653608452936,-1.97419634395459,0.0483594215673951,0.255314980390738,mrcB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00149,268.296751093921,-0.389390914339702,0.479126030418409,-0.812710831009654,0.416383869888579,0.697933175285899,fhuA,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00150,13.0250161146975,-0.323194485649037,0.585930113548289,-0.551592208995418,0.581227775490388,0.802481113919194,fhuC,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00151,54.7271499825577,-0.275713191069094,0.594227410540826,-0.46398598613645,0.642657785971521,0.838239523071869,fhuD,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00152,65.0815764954128,-0.734405098664242,0.634670320882759,-1.15714422827077,0.247213439324499,0.547316264216548,fhuB,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00153,267.390782113167,-0.182176937407525,0.289213104151674,-0.629905542979768,0.528756386082552,0.77029229509759,hemL,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00154,36.8473448088941,-0.213055329549609,0.204374161981604,-1.04247683505504,0.297190659913648,0.593586267232557,yadQ,-1,mrna,Exp,Na_mM_Levels,baseNahighNa
ECB_00155,253.141003022138,0.0621276994513719,0.33529017260578,0.185295318883142,0.852997409446701,0.947757233688184,yadR,1,mrna,Exp,Na_mM_Levels,baseNahighNa
