,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
19,YP_003043250.1,0.106712440843952,-0.255489189275854,0.587747553868787,-0.434692050343932,0.663785969462801,NA,cirA,ECB_00020,b2155,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
20,YP_003043251.1,0.194053778763916,-0.404282282488019,0.662470974145958,-0.610264144793981,0.54168684439726,NA,yehB,ECB_00021,,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
21,YP_003043252.1,0.261159280349987,-0.389923369447785,0.65356362832675,-0.596611182978565,0.550767003207229,NA,yjcF,ECB_00022,,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
22,YP_003043253.1,3.95742639408333,-2.75954286182081,0.822371264701534,-3.3555925167477,0.00079195162378463,0.0167753851888719,insA-1,ECB_00023,b0022,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
23,YP_003043254.1,0.271759962332849,-0.398767630374571,0.658248207867763,-0.6058013156865,0.544646695955197,NA,insB-1,ECB_00024,b0021,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
24,YP_003043255.1,0.249000071257378,-0.562577968003582,0.730045755365085,-0.770606450170024,0.440940236808341,NA,talA,ECB_00025,,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
25,YP_003043256.1,0.192260725373424,-0.402937554802627,0.6617566025719,-0.608890872016419,0.542596774955793,NA,elfG,ECB_00026,,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
26,YP_003043257.1,122.78970789991,-0.889581354432261,0.426646203030314,-2.08505630218641,0.0370641901684289,0.152968329092416,rpsT,ECB_00027,b0023,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
27,YP_003043258.1,0.0291675403224721,-0.0929326424055598,0.585774733000253,-0.158649114019603,0.873945331400054,NA,yaaY,ECB_00028,b0024,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
28,YP_003043259.1,18.4703428765949,-0.835390059703763,0.378386765074247,-2.20776765154522,0.0272604741386196,0.128129943435608,ribF,ECB_00029,b0025,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
29,YP_003043260.1,231.799480981905,-0.2940596404662,0.30896594273456,-0.951754222046516,0.341221643389115,0.539868335732154,ileS,ECB_00030,b0026,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
30,YP_003043261.1,0.108703984933139,-0.258621579353377,0.587866777254656,-0.439932293097329,0.659986146114079,NA,lspA,ECB_00031,b0027,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
31,YP_003043262.1,6.42228138193571,0.0756330181673217,0.419835090255784,0.180149348929463,0.857035321461033,0.931148366848015,fkpB,ECB_00032,b0028,1,protein,Exp,Mg_mM_Levels,baseMghighMg
32,YP_003043263.1,16.3452644030239,-0.746659768945863,0.38745347849449,-1.92709527824379,0.0539677570906469,0.187750843860086,ispH,ECB_00033,b0029,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
33,YP_003043264.1,0.860781150199473,-1.55606414167221,0.850147828340211,-1.83034537029895,0.0671983110643006,0.209511019508744,rihC,ECB_00034,b0030,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
34,YP_003043265.1,54.7753569241865,-0.265947150885817,0.299396277128362,-0.888278082268191,0.37439118644821,0.568304021676972,dapB,ECB_00035,b0031,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
35,YP_003043266.1,155.163012034182,-0.7249215394037,0.389227239196564,-1.86246353389878,0.0625377809214852,0.201161699893787,carA,ECB_00036,b0032,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
36,YP_003043267.1,277.326649511615,-0.025537688799038,0.266395856341933,-0.0958636862814378,0.923628835858016,0.960900683769722,carB,ECB_00037,b0033,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
37,YP_003043268.1,0.404660261801253,-1.0176976183599,0.823781229601489,-1.235397920941,0.216682446188349,NA,caiF,ECB_00038,b0034,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
38,YP_003043269.1,0.273891222202841,0.284725448523759,0.743750463069248,0.38282389411736,0.701850343714208,NA,caiE,ECB_00039,b0035,1,protein,Exp,Mg_mM_Levels,baseMghighMg
39,YP_003043270.1,0.404832463109097,-0.605048134793784,0.741841944209099,-0.81560248718323,0.414727526482078,NA,caiD,ECB_00040,b0036,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
40,YP_003043271.1,0.776810825264281,-0.785289808087311,0.849495384855314,-0.924419157640347,0.355268124094226,0.550247133351437,caiC,ECB_00041,b0037,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
41,YP_003043272.1,0.585676035293543,-0.82668852877887,0.793896517926652,-1.04130514508095,0.297733949585081,NA,caiA,ECB_00043,b0039,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
42,YP_003043273.1,0.0827402692341679,-0.194108307229906,0.586070309377193,-0.331203106733357,0.740491073700129,NA,caiT,ECB_00044,b0040,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
43,YP_003043274.1,0.552836952368273,-1.06604816730101,0.827290983379638,-1.28860121615977,0.19753676041374,NA,fixA,ECB_00045,b0041,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
44,YP_003043275.1,0.45671237750577,0.54962618628149,0.789347447449904,0.696304508308899,0.486238150432964,NA,fixB,ECB_00046,b0042,1,protein,Exp,Mg_mM_Levels,baseMghighMg
45,YP_003043276.1,0.547973237474754,-0.928161984953475,0.810597732782818,-1.14503402540623,0.252195062882746,NA,fixC,ECB_00047,b0043,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
46,YP_003043277.1,0.190231973632994,-0.31833072518077,0.610578431050151,-0.521359270148577,0.602116519185108,NA,fixX,ECB_00048,b0044,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
47,YP_003043278.1,0.150376223127014,0.568714252547601,0.653776964753146,0.869890319189109,0.384360346408637,NA,yaaU,ECB_00049,b0045,1,protein,Exp,Mg_mM_Levels,baseMghighMg
48,YP_003043279.1,0.0689357626278058,-0.186987463739028,0.5860524625632,-0.319062670466747,0.749678990035851,NA,yabF,ECB_00050,b0046,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
49,YP_003043280.1,0.743808398167602,-0.29137639208654,0.820290598292031,-0.355211180883006,0.722431389076047,0.844468808294316,kefC,ECB_00051,b0047,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
50,YP_003043281.1,6.49667891042111,-0.862934892412491,0.540203515933416,-1.59742553863506,0.11017088345679,0.276909328150362,folA,ECB_00052,b0048,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
51,YP_003043282.1,5.90041397448774,-0.796578177731351,0.513993602386987,-1.54978228139814,0.121193781205703,0.292195659151119,apaH,ECB_00053,b0049,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
52,YP_003043283.1,2.63951920569884,-0.796335573973072,0.646642060089454,-1.23149362394229,0.218138299915899,0.407894969484107,apaG,ECB_00054,b0050,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
53,YP_003043284.1,16.2397125328664,-0.351282380450282,0.426497043832148,-0.823645522355678,0.41014100206777,0.597877845667062,ksgA,ECB_00055,b0051,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
54,YP_003043285.1,15.7822912226449,-1.01944894488288,0.404229309918373,-2.52195701763621,0.0116703967350295,0.0785736621019105,pdxA,ECB_00056,b0052,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
55,YP_003043286.1,73.4431102345446,0.0884193103889287,0.280171172685818,0.315590321235802,0.752313485054273,0.862314332050961,surA,ECB_00057,b0053,1,protein,Exp,Mg_mM_Levels,baseMghighMg
56,YP_003043287.1,100.391692934206,-0.964947253627156,0.363663805684844,-2.65340470660804,0.00796842668474891,0.064362862651868,imp,ECB_00058,b0054,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
57,YP_003043288.1,13.7481247852081,-2.20391540986298,0.533070061876267,-4.13438226507371,3.55910650173222e-05,0.00245581128340784,djlA,ECB_00059,b0055,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
58,YP_003043289.1,1.17353395867447,-0.899928361816532,0.822508049629385,-1.09412711793159,0.273899230499243,0.469349934872292,rluA,ECB_00060,b0058,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
59,YP_003043290.1,35.2098183967711,-0.634963826527057,0.273769211708077,-2.31933979195632,0.0203766194464145,0.110348745890969,hepA,ECB_00061,b0059,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
60,YP_003043291.1,0.60156383361287,-0.475893107903623,0.810165369334653,-0.587402431548574,0.556933461156047,NA,polB,ECB_00062,b0060,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
61,YP_003043292.1,0.345254017531607,-0.263338330582911,0.839431256272201,-0.313710418352016,0.753740987256158,NA,araD,ECB_00063,b0061,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
62,YP_003043293.1,0.350517143388642,-0.563503207597914,0.728711822578777,-0.773286764586555,0.439352686960805,NA,araA,ECB_00064,b0062,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
63,YP_003043294.1,0.793722643681486,-0.441916584844854,0.850080943969047,-0.51985235991944,0.603166481969052,0.761001267627807,araB,ECB_00065,b0063,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
64,YP_003043295.1,0.602536715558202,-0.96650519400051,0.815455532021806,-1.18523347509115,0.235925147917156,NA,araC,ECB_00066,b0064,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
65,YP_003043296.1,0.0618604423541592,0.367346720893768,0.585833691696575,0.627049495616975,0.530626791248246,NA,yabI,ECB_00067,b0065,1,protein,Exp,Mg_mM_Levels,baseMghighMg
66,YP_003043297.1,0.549722985621214,-0.451947022463814,0.813165979814193,-0.555786928724051,0.578356522270319,NA,thiQ,ECB_00068,b0066,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
67,YP_003043298.1,0.227698243378169,0.0176848835679551,0.680505936506009,0.0259878461292438,0.979267032562185,NA,thiP,ECB_00069,b0067,1,protein,Exp,Mg_mM_Levels,baseMghighMg
68,YP_003043299.1,0.671882587106166,-0.349662207758854,0.842547701608582,-0.415005829451891,0.678137635667435,NA,tbpA,ECB_00070,b0068,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
69,YP_003043300.1,0.330451221700407,-0.545720532754703,0.722647687515171,-0.755168171410286,0.450148083583022,NA,yabN,ECB_00071,b0069,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
70,YP_003043301.1,0.264833329604169,-0.687300872562532,0.767842933823947,-0.895106072201113,0.37073038829019,NA,setA,ECB_00072,b0070,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
71,YP_003043302.1,137.718686512548,-0.933301733278863,0.351806663903274,-2.65288247506155,0.00798076530652065,0.064362862651868,leuD,ECB_00073,b0071,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
72,YP_003043303.1,221.813338348443,-0.559415007745736,0.338573237379518,-1.65227178638065,0.0984791581076249,0.263472878851187,leuC,ECB_00074,b0072,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
73,YP_003043304.1,167.211878426672,-1.18102260681052,0.379718021926791,-3.11026219092182,0.00186921342856691,0.0267924539570195,leuB,ECB_00075,b0073,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
74,YP_003043305.1,235.564524197708,-0.958881241376738,0.352104874670916,-2.72328306239136,0.00646366505807372,0.0559518805413177,leuA,ECB_00076,b0074,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
75,YP_003043306.1,0,NA,NA,NA,NA,NA,leuL,ECB_00077,b0075,NA,protein,Exp,Mg_mM_Levels,baseMghighMg
76,YP_003043307.1,0.433642838595743,-0.97145647817745,0.817991777275024,-1.18761154471951,0.234986487365109,NA,leuO,ECB_00078,b0076,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
77,YP_003043308.1,82.595027854011,-0.433038293668007,0.357973515477889,-1.20969366432013,0.226396461896065,0.417799154978951,ilvI,ECB_00079,b0077,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
78,YP_003043309.1,21.3548865282899,0.0815677113935552,0.326205949822633,0.250049735260518,0.802548886794236,0.892203157396852,ilvH,ECB_00080,b0078,1,protein,Exp,Mg_mM_Levels,baseMghighMg
79,YP_003043310.1,13.0986926596739,-1.17875448484793,0.456488429079966,-2.5822220449786,0.00981664025729436,0.0728771770094502,fruR,ECB_00081,b0080,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
80,YP_003043311.1,4.76246799719446,-0.0401503084796694,0.436269235216905,-0.0920310332212801,0.9266733832668,0.960962870159188,yabB,ECB_00082,b0081,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
81,YP_003043312.1,30.2157721785364,-0.417008182993596,0.345645735376116,-1.20646124142057,0.227639694916413,0.419365814299587,mraW,ECB_00083,b0082,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
82,YP_003043313.1,3.40921849719964,-1.11026462353453,0.687597363989776,-1.61470168688872,0.106375312074735,0.272158810305685,ftsL,ECB_00084,b0083,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
83,YP_003043314.1,10.1365825244269,0.574088338413855,0.469447163780928,1.22290298612127,0.221366340581828,0.410847132106339,ftsI,ECB_00085,b0084,1,protein,Exp,Mg_mM_Levels,baseMghighMg
84,YP_003043315.1,24.0315121886055,0.580320255557767,0.839436957239799,0.691320831841799,0.489363943289616,0.666962894136973,murE,ECB_00086,b0085,1,protein,Exp,Mg_mM_Levels,baseMghighMg
85,YP_003043316.1,16.608909876048,-0.660638493749517,0.398166997897715,-1.659199524917,0.0970755933167852,0.260339091167742,murF,ECB_00087,b0086,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
86,YP_003043317.1,0.317143643411828,0.213998238324245,0.788665813130413,0.271342100496067,0.786127929068302,NA,mraY,ECB_00088,b0087,1,protein,Exp,Mg_mM_Levels,baseMghighMg
87,YP_003043318.1,26.5086020128671,-0.00075805164232766,0.283755045213379,-0.00267150013758388,0.997868453821483,0.999032336957075,murD,ECB_00089,b0088,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
88,YP_003043319.1,0.439308949724041,0.00583150447215483,0.824940779236359,0.00706899770132955,0.994359802847924,NA,ftsW,ECB_00090,b0089,1,protein,Exp,Mg_mM_Levels,baseMghighMg
89,YP_003043320.1,20.6129785286667,-0.602171687946166,0.350945317227814,-1.71585617013738,0.0861883704776261,0.243062046051368,murG,ECB_00091,b0090,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
90,YP_003043321.1,42.2771005842054,-0.51452866574356,0.378437727051898,-1.35961250415448,0.173952579105417,0.360112356744548,murC,ECB_00092,b0091,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
91,YP_003043322.1,28.6768573997765,-0.10290820490414,0.315839843527969,-0.325824011798648,0.744557510451063,0.857640532493379,ddl,ECB_00093,b0092,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
92,YP_003043323.1,3.3838640715639,0.0974244846927374,0.559197761801993,0.174221878819384,0.861691091667082,0.934193146768664,ftsQ,ECB_00094,b0093,1,protein,Exp,Mg_mM_Levels,baseMghighMg
93,YP_003043324.1,33.5288644691388,-0.737903666829068,0.360793271349575,-2.04522568857474,0.0408326130121504,0.160908911890103,ftsA,ECB_00095,b0094,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
94,YP_003043325.1,178.443660670697,-0.379742321358478,0.36631354779597,-1.03665923262545,0.299894697709544,0.495642475649657,ftsZ,ECB_00096,b0095,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
95,YP_003043326.1,8.71774636570914,-0.566642718776199,0.502272696086639,-1.12815751919443,0.259253400971994,0.453772631803986,lpxC,ECB_00097,b0096,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
96,YP_003043327.1,0.237568946718443,0.403315786775783,0.776985988560532,0.519077297034633,0.603706839461092,NA,yacA,ECB_00098,b0097,1,protein,Exp,Mg_mM_Levels,baseMghighMg
97,YP_003043328.1,219.235673064677,-0.278737015500443,0.304996077782696,-0.913903606652404,0.360767498367664,0.554380213392942,secA,ECB_00099,b0098,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
98,YP_003043329.1,1.42376106205948,0.560518229042605,0.75948290575466,0.738026129087983,0.460498571262277,0.640073029615638,mutT,ECB_00100,b0099,1,protein,Exp,Mg_mM_Levels,baseMghighMg
99,YP_003043330.1,13.0841586898953,-0.656747802444333,0.406176560170649,-1.61690227069827,0.105899378199428,0.27165492668549,yacG,ECB_00101,b0101,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
100,YP_003043331.1,21.8761641258553,-0.875040389351269,0.422566421359681,-2.07077596590774,0.0383797372532012,0.155882918336372,yacF,ECB_00102,b0102,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
101,YP_003043332.1,2.62393865220027,-1.82587102654544,0.7567110564634,-2.41290385669653,0.0158259935921402,0.0938674011470325,coaE,ECB_00103,b0103,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
102,YP_003043333.1,21.119089200992,-0.0336525707469765,0.322572390923989,-0.104325638814223,0.916910932095197,0.958821972834623,guaC,ECB_00104,b0104,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
103,YP_003043334.1,0.133578028606266,0.210139722553674,0.62366667283303,0.336942363136234,0.736160349467235,NA,hofC,ECB_00105,b0106,1,protein,Exp,Mg_mM_Levels,baseMghighMg
104,YP_003043335.1,0.695742196843039,0.536247022627904,0.847486919829234,0.63274961545832,0.526897163963186,NA,hofB,ECB_00106,b0107,1,protein,Exp,Mg_mM_Levels,baseMghighMg
105,YP_003043336.1,0.0271759962332849,-0.0876187469978734,0.585756554548058,-0.149582187886017,0.881094262065937,NA,ppdD,ECB_00107,b0108,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
106,YP_003043337.1,19.4063577460387,-0.37037875505259,0.453964195168347,-0.815876580123769,0.414570728160938,0.602199310987871,nadC,ECB_00108,b0109,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
107,YP_003043338.1,1.54383161436142,-1.14911056444578,0.809344978913614,-1.41980316723313,0.15566499264266,0.337525061416678,ampD,ECB_00109,b0110,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
108,YP_003043339.1,1.31060235531497,0.738092799907357,0.822966464490145,0.89686862315177,0.3697890247483,0.56399115203108,ampE,ECB_00110,b0111,1,protein,Exp,Mg_mM_Levels,baseMghighMg
109,YP_003043340.1,5.58788805839922,0.198239406632399,0.572484955996568,0.34627880533089,0.729133195365883,0.849203441044317,aroP,ECB_00111,b0112,1,protein,Exp,Mg_mM_Levels,baseMghighMg
110,YP_003043341.1,6.56081014836225,-1.10810735959837,0.475924439151397,-2.32832623929588,0.019894787024513,0.109592414026924,pdhR,ECB_00112,b0113,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
111,YP_003043342.1,397.383281312341,0.0134247470043235,0.302496390614587,0.0443798584738424,0.964601616437577,0.983465853291208,aceE,ECB_00113,b0114,1,protein,Exp,Mg_mM_Levels,baseMghighMg
112,YP_003043343.1,204.797375299997,-0.213757865595873,0.303784937446144,-0.70364866471949,0.48165159706801,0.660870795977036,aceF,ECB_00114,b0115,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
113,YP_003043344.1,270.64686809136,-0.295051129388192,0.320011398255135,-0.922001938046459,0.356527564758393,0.551645824836658,lpdA,ECB_00115,b0116,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
114,YP_003043345.1,0.611418115411689,-0.960973908558099,0.814626995996322,-1.17964898448128,0.238139851906253,NA,yacH,ECB_00116,b0117,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
115,YP_003043346.1,272.373632350929,-0.37713216508314,0.25959124291868,-1.45279232397405,0.146281423843946,0.326331295779231,acnB,ECB_00117,b0118,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
116,YP_003043347.1,0.75685427508503,-1.56029315150112,0.850299265135127,-1.83499294363516,0.0665067349959585,0.209127769790938,yacL,ECB_00118,b0119,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
117,YP_003043348.1,68.886398949103,-1.23579042052281,0.348841654703369,-3.54255406102129,0.000396272189286056,0.0109473255304223,speD,ECB_00119,b0120,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
118,YP_003043349.1,24.4632669676705,-0.338631973838652,0.383712230258567,-0.882515455945887,0.377498125328291,0.569933196623588,speE,ECB_00120,b0121,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
119,YP_003043350.1,1.73493412108641,0.520053549742628,0.678590342315586,0.76637334384693,0.443454188915812,0.625078506417142,yacC,ECB_00121,b0122,1,protein,Exp,Mg_mM_Levels,baseMghighMg
120,YP_003043351.1,28.7995216213509,-0.954221943253964,0.504199329220793,-1.89254901375742,0.0584178696632239,0.192611875362987,cueO,ECB_00122,b0123,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
121,YP_003043352.1,50.1784913068216,-0.219801263604933,0.342726994367969,-0.641330467739414,0.52130799808549,0.696942475675414,gcd,ECB_00123,b0124,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
122,YP_003043353.1,44.7359026741774,-0.388969157392411,0.309416039938803,-1.25710728335009,0.208714790162501,0.398072428988524,hpt,ECB_00124,b0125,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
123,YP_003043354.1,74.6655846396272,-0.147799693259172,0.30956255886032,-0.477446929639387,0.633043902996514,0.781763635720803,yadF,ECB_00125,b0126,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
124,YP_003043355.1,13.0642597675925,-0.160117891187324,0.372030281710754,-0.430389403924416,0.666912401905353,0.806481694530235,yadG,ECB_00126,b0127,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
125,YP_003043356.1,0.0291675403224721,-0.0929326424055598,0.585774733000253,-0.158649114019603,0.873945331400054,NA,yadH,ECB_00127,b0128,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
126,YP_003043357.1,0.341351814362047,-0.768429983952771,0.7855063424521,-0.97826069940311,0.327945402133412,NA,yadI,ECB_00128,b0129,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
127,YP_003043358.1,0.351296406943516,-0.462071659722413,0.688581098281119,-0.671049003343059,0.502189312606923,NA,yadE,ECB_00129,b0130,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
128,YP_003043359.1,45.5444210955759,-0.42750190217256,0.369149939854821,-1.15807116842735,0.246834994656211,0.440257802720147,panD,ECB_00130,b0131,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
129,YP_003043360.1,0.658114942191958,-1.01157815916297,0.820659765357244,-1.23264012915586,0.217710058140772,NA,yadD,ECB_00131,b0132,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
130,YP_003043361.1,54.6360209074892,-0.722350738923484,0.346348252495732,-2.08561970132182,0.0370130853022255,0.152968329092416,panC,ECB_00132,b0133,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
131,YP_003043362.1,28.5751905952568,-0.927209684570013,0.378379950501251,-2.45047255633315,0.0142668837853312,0.0879508706910276,panB,ECB_00133,b0134,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
132,YP_003043363.1,0.344777366114272,-0.189356229181794,0.761776570674906,-0.248571873264665,0.803691967589563,NA,yadC,ECB_00134,b0135,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
133,YP_003043364.1,0.0417597663945209,-0.129068167453255,0.585891066240168,-0.220293796731741,0.825642350997992,NA,yadK,ECB_00135,b0136,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
134,YP_003043365.1,0.0251844521440976,-0.0821714360408854,0.585737628285822,-0.140287104793596,0.888433152453148,NA,yadL,ECB_00136,b0137,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
135,YP_003043366.1,0.327793090417635,-0.115464342024094,0.718865186738925,-0.160620300098115,0.87239246532895,NA,yadM,ECB_00137,b0138,-1,protein,Exp,Mg_mM_Levels,baseMghighMg
