sampleNum,dataSet,experiment,growthTime_hr,harvestDate,cellTotal,cellsPerTube,batchNumber,carbonSource,Mg_mM,Na_mM,growthPhase,Mg_mM_Levels,Na_mM_Levels,uniqueCondition,uniqueCondition02,doublingTimeMinutes,doublingTimeMinutes.95m,doublingTimeMinutes_95p,rSquared,sizeFactor
52,MURI_052,glycerol_time_course,5,2013-08-14,1.8e+08,1.8e+07,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.903820686155187
53,MURI_053,glycerol_time_course,7,2013-08-14,2.4e+08,2.4e+07,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.922044921063753
54,MURI_054,glycerol_time_course,8,2013-08-14,1.8e+08,1.8e+07,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.917115651906375
55,MURI_055,glycerol_time_course,10,2013-08-14,3.88e+08,38800000,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.94969558612967
56,MURI_056,glycerol_time_course,14,2013-08-14,4.44e+08,44400000,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.928578404390043
69,MURI_069,NaCl_stress,6,2013-11-21,4.2e+10,4.2e+09,14,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,62.59630672,52.6876373,77.09516308,0.9256599,2.4983162494722
70,MURI_070,NaCl_stress,6.5,2013-11-21,4e+10,4e+09,14,glucose,0.8,100,exponential,baseMg,highNa,unique_condition_08,unique_condition_03,66.03566192,57.17392907,78.14834651,0.926509335,2.4491094557878
71,MURI_071,NaCl_stress,8,2013-11-21,4.3e+10,4.3e+09,14,glucose,0.8,200,exponential,baseMg,highNa,unique_condition_09,unique_condition_03,71.7909528,60.80324561,87.62573034,0.875937904,2.10966429154954
72,MURI_072,NaCl_stress,10,2013-11-21,4.3e+10,4.3e+09,14,glucose,0.8,300,exponential,baseMg,highNa,unique_condition_10,unique_condition_03,94.55206746,80.49309685,114.5614333,0.859135365,2.22245049908943
77,MURI_077,NaCl_stress,5.5,2013-11-14,3.6e+10,3.6e+09,15,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,62.59630672,52.6876373,77.09516308,0.9256599,2.9555906834535
78,MURI_078,NaCl_stress,7.5,2013-11-14,4e+10,4e+09,15,glucose,0.8,100,exponential,baseMg,highNa,unique_condition_08,unique_condition_03,66.03566192,57.17392907,78.14834651,0.926509335,4.8406353022931
79,MURI_079,NaCl_stress,8,2013-11-14,3.9e+10,3.9e+09,15,glucose,0.8,200,exponential,baseMg,highNa,unique_condition_09,unique_condition_03,71.7909528,60.80324561,87.62573034,0.875937904,3.41088215712173
80,MURI_080,NaCl_stress,10,2013-11-14,4.5e+10,4.5e+09,15,glucose,0.8,300,exponential,baseMg,highNa,unique_condition_10,unique_condition_03,94.55206746,80.49309685,114.5614333,0.859135365,3.36330561570871
85,MURI_085,lactate_growth,9,2013-10-10,6.4e+09,6.4e+08,16,lactate,0.8,5,exponential,baseMg,baseNa,unique_condition_16,unique_condition_07,100.4307315,92.47869035,109.8789863,0.96177919,1.13304471689501
87,MURI_087,lactate_growth,8,2013-10-16,4.6e+09,4.6e+08,17,lactate,0.8,5,exponential,baseMg,baseNa,unique_condition_16,unique_condition_07,100.4307315,92.47869035,109.8789863,0.96177919,1.05774890685284
89,MURI_089,lactate_growth,9,2013-10-18,NA,NA,18,lactate,0.8,5,exponential,baseMg,baseNa,unique_condition_16,unique_condition_07,100.4307315,92.47869035,109.8789863,0.96177919,1.08378957949139
91,MURI_091,gluconate_growth,6,2013-10-10,9e+09,9e+08,19,gluconate,0.8,5,exponential,baseMg,baseNa,unique_condition_01,unique_condition_01,62.72714551,59.92653397,65.80235831,0.993396867,1.28000985072363
93,MURI_093,gluconate_growth,5,2013-10-16,8.8e+09,8.8e+08,20,gluconate,0.8,5,exponential,baseMg,baseNa,unique_condition_01,unique_condition_01,62.72714551,59.92653397,65.80235831,0.993396867,1.0125512967663
95,MURI_095,gluconate_growth,6,2013-10-18,NA,NA,21,gluconate,0.8,5,exponential,baseMg,baseNa,unique_condition_01,unique_condition_01,62.72714551,59.92653397,65.80235831,0.993396867,1.29530146675029
97,MURI_097,glucose_time_course,3,2013-11-05,2.1e+10,2.1e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,0.775407610003631
98,MURI_098,glucose_time_course,4,2013-11-05,2.7e+10,2.7e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,0.793660519351603
99,MURI_099,glucose_time_course,5,2013-11-05,2.7e+10,2.7e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,0.790766061501658
100,MURI_100,glucose_time_course,6,2013-11-05,2.9e+10,2.9e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,0.840097275198227
101,MURI_101,glucose_time_course,8,2013-11-05,3.9e+10,3.9e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,0.831022621412594
106,MURI_106,MgSO4_stress_high,5.5,2013-12-11,3.9e+10,3.9e+09,22,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,62.16562822,56.5029441,69.08975323,0.970338997,0.809384343496852
107,MURI_107,MgSO4_stress_high,5.5,2013-12-11,4.4e+10,4.4e+09,22,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,63.60809667,56.92589362,72.06771046,0.959752519,0.793836597160502
108,MURI_108,MgSO4_stress_high,5.5,2013-12-11,4.6e+10,4.6e+09,22,glucose,8,5,exponential,highMg,baseNa,unique_condition_11,unique_condition_04,62.36489043,58.11110352,67.29062701,0.983953962,0.76251907975576
110,MURI_110,MgSO4_stress_high,5,2013-12-11,3.2e+10,3.2e+09,22,glucose,200,5,exponential,highMg,baseNa,unique_condition_13,unique_condition_04,54.49592511,50.42775732,59.27807632,0.98381498,0.776038444442113
118,MURI_118,MgSO4_stress_high,5.5,2014-01-15,3.2e+10,3.2e+09,23,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,62.16562822,56.5029441,69.08975323,0.970338997,0.773508466553032
119,MURI_119,MgSO4_stress_high,5.5,2014-01-15,3.6e+10,3.6e+09,23,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,63.60809667,56.92589362,72.06771046,0.959752519,0.750276321152645
120,MURI_120,MgSO4_stress_high,5.5,2014-01-15,3.9e+10,3.9e+09,23,glucose,8,5,exponential,highMg,baseNa,unique_condition_11,unique_condition_04,62.36489043,58.11110352,67.29062701,0.983953962,0.766328651747465
122,MURI_122,MgSO4_stress_high,5,2014-01-15,3.4e+10,3.4e+09,23,glucose,200,5,exponential,highMg,baseNa,unique_condition_13,unique_condition_04,54.49592511,50.42775732,59.27807632,0.98381498,0.790591991695621
130,MURI_130,MgSO4_stress_high,5.5,2014-01-30,3.2e+10,3.2e+09,24,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,62.16562822,56.5029441,69.08975323,0.970338997,0.611975665716684
131,MURI_131,MgSO4_stress_high,5.5,2014-01-30,3.6e+10,3.6e+09,24,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,63.60809667,56.92589362,72.06771046,0.959752519,0.675241288834867
132,MURI_132,MgSO4_stress_high,5.5,2014-01-30,3.9e+10,3.9e+09,24,glucose,8,5,exponential,highMg,baseNa,unique_condition_11,unique_condition_04,62.36489043,58.11110352,67.29062701,0.983953962,0.65064297661648
134,MURI_134,MgSO4_stress_high,5,2014-01-30,3.1e+10,3.1e+09,24,glucose,200,5,exponential,highMg,baseNa,unique_condition_13,unique_condition_04,54.49592511,50.42775732,59.27807632,0.98381498,0.757309900945727
