,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,contrast,base
87,YP_003043318.1,27.8331850325139,0.218337279149173,0.477662659538282,0.457095137727998,0.647602664981119,0.955656164512444,murD,ECB_00089,b0088,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
88,YP_003043319.1,0.45106228163837,-0.414432377539285,0.844554955496848,-0.490710965392982,0.623630889797577,NA,ftsW,ECB_00090,b0089,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
89,YP_003043320.1,17.8494946218282,0.0903595157977757,0.422916423287561,0.213658091344294,0.830813694884639,0.991638566914026,murG,ECB_00091,b0090,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
90,YP_003043321.1,27.7199637459221,-0.0291095536622948,0.496210893174229,-0.0586636731734824,0.953219994091551,0.991638566914026,murC,ECB_00092,b0091,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
91,YP_003043322.1,23.2732261449711,0.0586127664230496,0.441932599086046,0.1326282934191,0.894487355175078,0.991638566914026,ddl,ECB_00093,b0092,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
92,YP_003043323.1,0.685306419138353,-0.78712548219838,0.842114073767243,-0.934701730701556,0.349942034733944,NA,ftsQ,ECB_00094,b0093,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
93,YP_003043324.1,22.6668255764538,0.0842751983591075,0.504789193657102,0.166951272765072,0.867408389407495,0.991638566914026,ftsA,ECB_00095,b0094,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
94,YP_003043325.1,102.462161153704,0.0830570952479662,0.461855330878477,0.179833574920499,0.857283224321157,0.991638566914026,ftsZ,ECB_00096,b0095,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
95,YP_003043326.1,9.42024342599539,-0.0955156440479198,0.578619031052913,-0.165075185781757,0.86888480392398,0.991638566914026,lpxC,ECB_00097,b0096,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
96,YP_003043327.1,0.19280381394027,-0.160760089713832,0.777803356220016,-0.206684746765683,0.836256070508755,NA,yacA,ECB_00098,b0097,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
97,YP_003043328.1,169.148963804332,-0.0577119651026518,0.509242229300077,-0.113329103091025,0.9097696449371,0.991638566914026,secA,ECB_00099,b0098,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
98,YP_003043329.1,1.66739241303974,-2.3053762755244,0.764476085691427,-3.01562902839441,0.00256446802721213,0.0931196177094242,mutT,ECB_00100,b0099,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
99,YP_003043330.1,12.3212502271889,-1.85100487653498,0.64381280312713,-2.87506689451386,0.0040394190639053,0.10911357593354,yacG,ECB_00101,b0101,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
100,YP_003043331.1,13.3619179298353,0.0916949307072222,0.474525451246351,0.193235010822672,0.846774920745387,0.991638566914026,yacF,ECB_00102,b0102,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
101,YP_003043332.1,3.83949087003935,-0.947215485044636,0.713248997110304,-1.32802918599568,0.18416846532255,0.565421767562691,coaE,ECB_00103,b0103,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
102,YP_003043333.1,16.4634516063529,0.0133415740803059,0.468058341206271,0.028504083584799,0.977260111124236,0.994534402391287,guaC,ECB_00104,b0104,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
103,YP_003043334.1,0.246402664922148,-0.351888444924417,0.830154266569854,-0.42388319749099,0.671650998680716,NA,hofC,ECB_00105,b0106,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
104,YP_003043335.1,0.717091980176423,-0.617406192248488,0.833577967678688,-0.740669998713875,0.458893554264777,NA,hofB,ECB_00106,b0107,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
105,YP_003043336.1,0.079168609353298,0.051065251263453,0.657658327059959,0.0776470838463167,0.938108787918216,NA,ppdD,ECB_00107,b0108,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
106,YP_003043337.1,13.1841242998187,-0.280149890773965,0.553806496375269,-0.50586241332953,0.612953240079928,0.937833616499571,nadC,ECB_00108,b0109,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
107,YP_003043338.1,1.78899195854687,-0.695361303207299,0.758616916038552,-0.916617186495696,0.359343275171841,0.771264878396926,ampD,ECB_00109,b0110,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
108,YP_003043339.1,2.60021469773062,0.326322007039445,0.690558049451042,0.472548263391983,0.636535500917295,0.951367162302164,ampE,ECB_00110,b0111,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
109,YP_003043340.1,3.50568473194945,1.23030527648553,0.618274869474757,1.98990018392744,0.0466019321119509,0.300942506203998,aroP,ECB_00111,b0112,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
110,YP_003043341.1,9.37993487520643,-1.07187608824907,0.593244922175716,-1.80680196017184,0.0707931629843208,0.353168594617726,pdhR,ECB_00112,b0113,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
111,YP_003043342.1,356.188559203027,-0.14307701310215,0.504797287442044,-0.283434591788643,0.776843714667846,0.98827522130426,aceE,ECB_00113,b0114,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
112,YP_003043343.1,190.98588924779,-0.137970812714465,0.505778404516683,-0.272789054420599,0.785015373889852,0.98827522130426,aceF,ECB_00114,b0115,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
113,YP_003043344.1,238.029802210433,-0.0519840677562743,0.489773183539149,-0.106139064986434,0.915472016808357,0.991638566914026,lpdA,ECB_00115,b0116,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
114,YP_003043345.1,1.50459448947885,-1.50815782241456,0.844535047578819,-1.78578476611275,0.0741341142355591,0.359284772155559,yacH,ECB_00116,b0117,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
115,YP_003043346.1,228.796322871491,-0.312437200993388,0.465898685952091,-0.670611895706262,0.502467802389176,0.886971315040703,acnB,ECB_00117,b0118,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
116,YP_003043347.1,4.01889731838704,-0.509805282730922,0.582348288533088,-0.875430206921534,0.381339869877501,0.789409169886603,yacL,ECB_00118,b0119,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
117,YP_003043348.1,29.188684650866,-0.286308661106561,0.410273528617806,-0.697848243027335,0.48527210510073,0.880610635994867,speD,ECB_00119,b0120,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
118,YP_003043349.1,20.2458711240501,-0.318357505269548,0.514943060862699,-0.618238266452594,0.536418288869864,0.899285941155433,speE,ECB_00120,b0121,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
119,YP_003043350.1,1.05420578393229,-1.45689086545122,0.794503799486452,-1.83371164038853,0.0666968097893042,NA,yacC,ECB_00121,b0122,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
120,YP_003043351.1,14.8843006535392,-0.716080824041314,0.572740127374938,-1.25027178962186,0.211200279946591,0.605182278106785,cueO,ECB_00122,b0123,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
121,YP_003043352.1,42.5737624709856,0.271413693145894,0.536694656968719,0.50571342498331,0.613057842430844,0.937833616499571,gcd,ECB_00123,b0124,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
122,YP_003043353.1,35.4678863675907,-0.294035087388246,0.413234034447794,-0.71154615272957,0.4767458615285,0.873706636938049,hpt,ECB_00124,b0125,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
123,YP_003043354.1,56.6509647859514,0.18803389469815,0.466809708730592,0.402806306684313,0.687090721246941,0.970580044621937,yadF,ECB_00125,b0126,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
124,YP_003043355.1,11.9821924832798,0.348280166863427,0.505916846714244,0.688413855212347,0.491192201231482,0.883109355298485,yadG,ECB_00126,b0127,1,protein,Sta,Mg_mM_Levels,highMg,baseMg
125,YP_003043356.1,0.0941321360766609,-0.0288861962094813,0.657701961133503,-0.0439198876033425,0.964968262580751,NA,yadH,ECB_00127,b0128,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
126,YP_003043357.1,0.277914270167959,-0.345827237846847,0.821347732025434,-0.421048508886779,0.67371966015038,NA,yadI,ECB_00128,b0129,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
127,YP_003043358.1,1.10986540855914,-0.830026084369746,0.833242511072593,-0.996139867253405,0.319182191603804,NA,yadE,ECB_00129,b0130,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
128,YP_003043359.1,22.5893071862273,-0.938060303177245,0.534052180157268,-1.75649559730475,0.0790038225239261,0.366569002859099,panD,ECB_00130,b0131,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
129,YP_003043360.1,1.13492707365619,-1.46351004902978,0.832113165495047,-1.75878727764041,0.0786136464957121,NA,yadD,ECB_00131,b0132,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
130,YP_003043361.1,44.5295388289537,-0.0353410651781948,0.44098526102822,-0.0801411482456172,0.936124996408266,0.991638566914026,panC,ECB_00132,b0133,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
131,YP_003043362.1,20.8833326800779,-0.262299848326741,0.535170099792572,-0.490124258489789,0.624045973130132,0.943266572437051,panB,ECB_00133,b0134,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
132,YP_003043363.1,0.648771567811231,-0.406987183004735,0.841849913966365,-0.483443873133182,0.628780602926757,NA,yadC,ECB_00134,b0135,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
133,YP_003043364.1,0.210281605899638,-0.0290257173994286,0.835863277408762,-0.0347254367836454,0.972298677535846,NA,yadK,ECB_00135,b0136,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
134,YP_003043365.1,0.0806126558401248,-0.00656931091788019,0.657677523534966,-0.0099886504902443,0.992030342517089,NA,yadL,ECB_00136,b0137,-1,protein,Sta,Mg_mM_Levels,highMg,baseMg
