id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
ECB_00048,0,NA,NA,NA,NA,NA,fixX,NA,mrna,Sta,carbonSource,glucoseglycerol
ECB_00049,0.0724308091443508,-0.309911864523308,0.733247195368943,-0.422656733609969,0.672545727143303,NA,yaaU,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00050,0.968086355217447,-1.85454568458442,0.842661107257638,-2.20082031627147,0.02774874674781,NA,yabF,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00051,1.74679167390237,-0.161635336016459,0.759142674360936,-0.212918258287255,0.831390720849341,NA,kefC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00052,15.7732873031654,-1.22866835194649,0.584215181673865,-2.1031092489349,0.0354562206633819,0.203746639454934,folA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00053,0.469355162318395,0.799749274068677,0.850111751603793,0.940757815145946,0.346828983468804,NA,apaH,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00054,0.565248288355081,-0.0918737471514001,0.847528789169212,-0.108401918997299,0.913676878967649,NA,apaG,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00055,3.51673675921487,-0.250664027171273,0.569188684697561,-0.440388282322344,0.659655910203099,0.861962667402291,ksgA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00056,2.16458809318217,-0.732754298223724,0.683472227626136,-1.07210544716463,0.283672672511285,NA,pdxA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00057,9.83061767341463,-0.544938947262274,0.487506199908808,-1.11780926553182,0.263648463419391,0.586736345286031,surA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00058,19.7029532020327,-0.874981812027327,0.499724999144875,-1.75092663669936,0.0799585478649211,0.319061127206982,imp,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00059,0.845428474749491,-1.03865444904596,0.799153451408694,-1.29969337830562,0.193706080773471,NA,djlA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00060,2.05010247688286,-0.754513928546724,0.74324295235371,-1.0151645920857,0.310027375830805,NA,rluA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00061,2.34720112881161,-1.39200942207181,0.811520365692066,-1.71531052197895,0.0862883104702771,0.332148065901139,hepA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00062,1.77051977681229,0.0403872400763189,0.675069415023977,0.0598267958486676,0.952293583795403,NA,polB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00063,0.840423511109984,-1.3469120510031,0.87809186356785,-1.53390790518243,0.125052310939696,NA,araD,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00064,8.06159990486576,-1.65446987334322,0.659021216474322,-2.51049561377465,0.0120561819883744,0.119008569443524,araA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00065,7.69324035001168,-0.922902786943613,0.604411205988562,-1.52694519525682,0.126774639865259,0.412081607157983,araB,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00066,5.25224105127566,-1.88395323530275,0.578759075781856,-3.25515972731431,0.00113328609138949,0.0314389193283741,araC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00067,9.11420170012163,0.110610141329764,0.588022746190004,0.18810520859345,0.850794178116564,0.943437513845314,yabI,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00068,0.0958285867393581,-0.520419037786154,0.793252522039668,-0.656057211703551,0.511787313821406,NA,yabJ,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00069,0.109029236005084,-0.430200700508646,0.773433523541391,-0.556221947219002,0.578059137530214,NA,thiP,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00070,0.115366291330652,0.224840108036807,0.815509586825672,0.275705045862165,0.78277461975488,NA,tbpA,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00071,1.9613483505841,-0.603060015899565,0.76091117973438,-0.792549816537171,0.428040156600256,NA,yabN,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00072,3.73155997822054,-1.05679300133619,0.650936869174789,-1.62349538239541,0.104483549668955,0.371112652135426,setA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00073,5.17934035074171,0.644493145219473,0.700083611751236,0.920594532426341,0.357262157842279,0.676365634164116,leuD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00074,2.56749846527746,0.948222081489483,0.716019791337329,1.32429591047821,NA,NA,leuC,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00075,2.14359086699849,0.760595577747569,0.658456162938813,1.15511953651233,0.248041478933347,NA,leuB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00076,3.05372824468017,1.00674083280286,0.66094769548973,1.52317776379705,0.12771423766502,0.414298807264147,leuA,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00077,122.874905604314,-0.220149952679552,0.481948866342592,-0.45679109974928,0.647821203603639,0.857191049834092,leuL,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00078,0.880939074208324,0.19756312483739,0.77920665902811,0.253543937989194,0.799847912441248,NA,leuO,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00079,2.82073412940501,0.686335877496323,0.66188734009146,1.03693761146947,0.299764933880593,0.62476914328222,ilvI,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00080,7.91364708003881,-1.19807115526264,0.633207752946323,-1.89206646584474,0.0584821256306751,0.270312984765662,ilvH,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00081,33.5823798054063,0.426942478576709,0.521801527312602,0.818208564424028,0.413238105633697,0.716031213958887,fruR,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00082,16.3611300812048,-0.874502205766578,0.492632706686777,-1.77516067020414,0.0758713616645725,0.310625496474935,yabB,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00083,16.5195968058841,-1.42301411595836,0.555857633224835,-2.56003341665504,0.0104662098861536,0.109351504589747,mraW,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00084,8.7162335890819,-1.46362314884219,0.58791952783784,-2.48949572099582,0.0127924458432688,0.12325176863365,ftsL,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00085,14.0551940201734,-0.123838128923806,0.622121188862637,-0.199057886374529,0.842217463733598,0.940773328236605,ftsI,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00086,3.64828541730621,0.546039457220507,0.664377321000114,0.82188154225152,0.411144318925535,0.714396554158947,murE,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00087,1.2349351546131,-0.129249974072854,0.740285489621373,-0.174594769024799,0.861398059165177,NA,murF,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00088,2.58747097738502,0.287291139551971,0.577878715979454,0.49714781252159,0.619084820061305,0.846310514425352,mraY,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00089,2.34917719310139,0.206202105871075,0.655305945856662,0.314665397399245,0.753015719436878,0.909651834860367,murD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00090,1.42548261173719,-0.857217237508585,0.726571977510398,-1.17981048546057,0.238075598243479,NA,ftsW,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00091,1.20849177906831,-1.16172966599495,0.768839804436894,-1.5110165463478,0.130784235234058,NA,murG,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00092,2.65259136930169,0.395943728271117,0.706115434343841,0.560735127733114,0.574978116505156,0.820159387816309,murC,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00093,6.184509637733,-0.610881236990226,0.608080873386504,-1.00460524862117,0.315086968945195,0.646659406782841,ddl,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00094,3.28956411844796,0.00840193317142759,0.627733004414095,0.0133845649541236,0.98932098112261,0.994270285215279,ftsQ,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00095,13.1435393951566,0.316733874182621,0.492063821027308,0.643684539784613,0.519780017202728,0.789282496740965,ftsA,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00096,21.5573303791631,-0.467273631800465,0.543597285979015,-0.859595225827718,0.390012207633521,0.702162781425832,ftsZ,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00097,926.130337389982,-2.52657100145504,0.530973234046164,-4.75837733326379,1.95155430975431e-06,0.00025412225201681,lpxC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00098,2.35159326177619,0.911934118201477,0.58662479157841,1.55454411626172,0.120054682033312,0.399933713026083,yacA,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00099,32.5706836156356,-0.407809433754598,0.557896306671278,-0.730977116854953,0.464793130272806,0.757488036874997,secA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00100,0.508273364903641,0.876101670109838,0.864055793361781,1.01394108672218,0.3106108645881,NA,mutT,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00101,0.592338374539376,-0.767102511457808,0.896962349250237,-0.855222643513435,0.392427902919877,NA,yacG,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00102,1.23708656943335,-0.891619727492496,0.781219276696882,-1.14131813447103,0.253737558321105,NA,yacF,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00103,0.971291341184677,-0.28944382711777,0.817436049964502,-0.354087426325692,0.723273364796544,NA,coaE,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00104,3.29502024400748,0.217336672865943,0.595451084909965,0.364995006934625,0.715115133408048,0.889884183800116,guaC,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00105,0.300226331124401,-1.1804556562332,0.880030709255154,-1.34138007210262,0.179797084288744,NA,hofC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00106,0.158241521376539,1.29934177269164,0.878700458974816,1.47870842608594,0.139218259332253,NA,hofB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00107,0,NA,NA,NA,NA,NA,ppdD,NA,mrna,Sta,carbonSource,glucoseglycerol
ECB_00108,2.80221202300219,0.774999743240857,0.670683561086889,1.15553710901295,0.247870545352235,0.564403984013555,nadC,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00109,1.48234990255106,1.18569657204974,0.668460789083133,1.77377131376106,0.07610098492554,NA,ampD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00110,1.52414434609458,0.842974965074659,0.673587179235051,1.2514712142116,0.210762609537575,NA,ampE,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00111,20.1564607345213,-0.648966163333082,0.50639961890363,-1.28152972298461,0.20000766677299,0.514899737340386,aroP,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00112,4.79425073353549,1.06501850215106,0.600588113993243,1.77329267319306,0.0761802225100106,0.310625496474935,pdhR,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00113,54.0803325245139,0.363160677678268,0.487665707245426,0.744691849934613,0.456458027248865,0.752500989593672,aceE,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00114,23.5164675845231,0.302671920508399,0.530809002271438,0.570208717661541,0.568536144046872,0.819449160956423,aceF,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00115,46.8531952489489,1.03006501718838,0.439846101537344,2.34187597341005,0.0191870898205923,0.151367371643699,lpdA,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00116,1.13495616172665,-0.750572508330974,0.784985915852479,-0.956160477753116,0.338991163978835,NA,yacH,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00117,56.6906152136965,1.57562038195624,0.558689264609958,2.82020880257336,NA,NA,acnB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00118,55.2294118483371,-0.26562161587788,0.557301696249401,-0.476620863825632,0.633632123806206,0.853440101676277,yacL,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00119,0.418935739343882,-0.0478074871066687,0.875739908973029,-0.0545909654417053,0.956464336559761,NA,speD,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00120,1.00141390426664,0.560029292384793,0.732241293037224,0.764815229228439,0.444381577897603,NA,speE,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00121,2.38151289624507,-0.204373713307614,0.674955956642657,-0.302795628805474,0.762045614847747,0.910110044759053,yacC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00122,1.685982098592,0.275111234229175,0.677991568555883,0.405773828154176,0.684908790401797,NA,cueO,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00123,34.5203082776714,-1.54659981499536,0.608330089534711,-2.54236941687085,0.0110103734462305,0.112124625791044,gcd,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00124,2.4905827680156,0.693460637293352,0.623337006225353,1.11249714098098,0.26592445873783,0.588217154659385,hpt,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00125,3.59577186967125,-0.0527536305508041,0.617313063357621,-0.0854568511216536,0.931898197751536,0.974871958262253,yadF,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00126,1.99591713983442,0.181310952718221,0.749793573386907,0.241814492886646,0.808923908433694,NA,yadG,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00127,14.4568489355348,-1.6640205994824,0.664465693933457,-2.5042987390844,0.0122694388086521,0.120173713381274,yadH,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00128,1.63160989855288,0.609535601679331,0.722557568878918,0.843580674997362,0.39890376688511,NA,yadI,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00129,1.22106570238911,0.702475485453229,0.700718507821385,1.00250739435627,0.316098597079585,NA,yadE,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00130,3.89733038476825,-0.0343313757393973,0.595099569851676,-0.057690137043712,0.953995450111583,0.983486784779011,panD,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00131,1.11617157160066,0.36103254607037,0.758959663917365,0.475693983797377,0.634292407651624,NA,yadD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00132,4.01908903536508,-0.287192405616641,0.580823287343632,-0.494457456983349,0.620983144549549,0.846918075805926,panC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00133,2.59074899424432,0.392268282098031,0.620734679367978,0.631941947399221,0.527424811857047,0.792702689608364,panB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00134,12.4419177052762,1.91592645593225,0.615006013951513,3.11529710680732,0.00183759717462823,0.0434807919702475,yadC,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00135,0.813514980380555,-0.65036706572574,0.89259251078916,-0.728627069871712,0.466229815181578,NA,yadK,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00136,0.301155860833851,0.915882272738004,0.892557454727507,1.02613256758649,0.30482910102061,NA,yadL,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00137,0.480895700169736,0.576209748062123,0.870329969228796,0.662058952850613,0.507933440736132,NA,yadM,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00138,0.673738200790464,0.616396079603016,0.883820983343646,0.69742186621445,0.485538821201934,NA,htrE,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00139,0.173913043478261,-0.630427151199187,0.782463503716384,-0.805695279338798,0.420418572106678,NA,ecpD,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00140,0.0370775486219909,0.496842044514139,0.685238544780222,0.725064356491347,0.468412549777614,NA,yadN,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00141,0,NA,NA,NA,NA,NA,folK,NA,mrna,Sta,carbonSource,glucoseglycerol
ECB_00142,1.73619466893429,0.764302995894586,0.623918527888133,1.2250044865339,0.220573530091072,NA,pcnB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00143,0.2755148258504,-1.34888665896049,0.892674350623715,-1.51106241376603,0.130772549795315,NA,yadB,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00144,172.86348255655,-2.30017856630408,0.580499548043531,-3.96241232927126,7.41962563041803e-05,0.00519051201710548,dksA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00145,43.2342057593778,-0.985219622226893,0.582785042688225,-1.69053690479486,0.090925284050097,0.341741375053697,sfsA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00146,0.0762328504408953,0.316514656300561,0.737810750311269,0.428991656962207,0.667929296260321,NA,ligT,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00147,1.63248605267423,0.26528050341418,0.625137830745302,0.424355222748089,0.671306771247322,NA,hrpB,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00148,5.01800472887588,-0.453925945681646,0.605500647032893,-0.749670455194389,0.453453205832841,0.750613175872444,mrcB,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00149,19.3300941367528,-1.1323531518383,0.611394205216122,-1.85208355293132,0.064013825872525,0.289320915249698,fhuA,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00150,0.299344721796346,-0.198379599981805,0.89939876974254,-0.220569125348695,0.825427943374726,NA,fhuC,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00151,0.512887398167313,1.3230201845833,0.851714305560077,1.55336146868321,0.12033680273623,NA,fhuD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00152,0.256302895740844,-0.420007683820535,0.898208281702606,-0.467606113611406,0.640066292138292,NA,fhuB,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00153,49.3954049375732,-1.56017853687482,0.600509243389124,-2.59809245910947,0.00937432487079931,0.108716681467728,hemL,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00154,2.66856619874404,-0.554773342336357,0.673030709864195,-0.82429127557686,0.409774074633848,0.713489670998905,yadQ,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00155,61.9904372027027,-0.533799045410819,0.485772400219453,-1.09886655802114,0.271826275380117,0.591492120779139,yadR,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00156,0.139016991532728,-0.728483204713085,0.821568830549271,-0.886697714938928,0.375241668940177,NA,yadS,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00157,0.101319414005207,-0.060599627106889,0.797189393822203,-0.0760165997898418,0.93940589168735,NA,yadT,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00158,8.20744478393687,0.286410331201143,0.540247671570552,0.530146350040753,0.596010465054997,0.829320907263528,pfs,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00159,0.802144033030023,0.693325763373582,0.821398775761203,0.84407937269089,0.398625053439494,NA,dgt,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00160,25.1209937003324,0.84279930354665,0.528415757384828,1.59495490391454,0.110722320567074,0.384777999551666,degP,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00161,1.38459830305269,0.256085117943068,0.741892920857541,0.345178004457926,0.729960553619727,NA,cdaR,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00162,26.8758579388319,0.399867613604287,0.490081318920631,0.815920946517544,0.414545351102946,0.716190398769105,yaeH,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00163,0.0655395285242392,0.725798909741732,0.72694659090648,0.998421230418982,0.31807514301667,NA,yaeI,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00164,8.47562743366566,0.501591976064214,0.457564486875225,1.09622138616932,0.272981902730703,0.591492120779139,dapD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00165,5.79574893947681,1.20772888520577,0.664826728629848,1.81660699426871,0.0692773117222491,0.29724585216293,glnD,1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00166,21.2001526064212,-0.857370573224836,0.554448868965998,-1.5463474113019,0.122020687462998,0.404488438563913,map,-1,mrna,Sta,carbonSource,glucoseglycerol
ECB_00167,27.5270093179148,0.309070377635015,0.583425791805892,0.529750967433823,0.596284605287645,0.829320907263528,rpsB,1,mrna,Sta,carbonSource,glucoseglycerol
